
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11201,Pat Durham,1994-95,27,MIN,NBA,59,2,852,12.2,.110,.405,5.4,8.1,6.8,10.9,2.2,2.8,13.9,17.4,104,112,0.4,0.5,0.9,.051,-2.0,-0.1,-2.1,0.0
11202,John Duren,1980-81,22,UTA,NBA,40,,458,2.6,.010,.089,2.0,6.7,4.4,15.3,1.9,0.3,26.1,13.3,69,111,-1.1,0.2,-0.9,-.099,-7.2,-1.3,-8.5,-0.8
11203,John Duren,1981-82,23,UTA,NBA,79,9,1056,7.0,.041,.138,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,95,115,-0.3,0.0,-0.3,-.013,-3.9,-2.7,-6.5,-1.2
11204,John Duren,1982-83,24,IND,NBA,82,24,1433,8.2,.036,.150,2.7,5.5,4.0,17.0,2.1,0.2,20.0,13.1,97,111,0.0,0.4,0.4,.013,-2.8,-1.7,-4.5,-0.9
11205,Kevin Durant,2007-08,19,SEA,NBA,80,80,2768,15.8,.150,.328,2.8,10.9,6.9,12.0,1.4,1.9,12.9,28.1,100,110,0.4,1.9,2.3,.040,-0.6,-0.7,-1.4,0.4
11206,Kevin Durant,2015-16,27,OKC,NBA,72,72,2578,28.2,.349,.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,122,104,11.0,3.5,14.5,.270,7.0,0.9,7.9,6.4
11207,Kevin Durant,2008-09,20,OKC,NBA,74,74,2885,20.8,.165,.377,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,111,109,5.2,2.7,7.9,.132,2.2,-0.5,1.8,2.8
11208,Kevin Durant,2009-10,21,OKC,NBA,82,82,3239,26.2,.210,.504,3.8,17.9,11.0,13.5,1.8,1.9,11.7,32.0,118,104,11.1,5.0,16.1,.238,4.9,0.2,5.1,5.8
11209,Kevin Durant,2010-11,22,OKC,NBA,78,78,3038,23.6,.269,.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,115,107,8.6,3.3,12.0,.189,3.7,-0.8,2.9,3.7
11210,Kevin Durant,2011-12,23,OKC,NBA,66,66,2546,26.2,.265,.386,1.9,20.4,11.8,17.5,1.8,2.2,14.0,31.3,114,101,8.5,3.7,12.2,.230,4.7,0.5,5.2,4.6
11211,Kevin Durant,2012-13,24,OKC,NBA,81,81,3119,28.3,.233,.523,1.8,20.3,11.8,21.7,1.9,2.6,13.7,29.8,122,100,13.6,5.3,18.9,.291,6.2,1.4,7.7,7.6
11212,Kevin Durant,2013-14,25,OKC,NBA,81,81,3122,29.8,.291,.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,123,104,14.8,4.4,19.2,.295,8.4,0.4,8.8,8.5
11213,Kevin Durant,2014-15,26,OKC,NBA,27,27,913,27.6,.340,.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,121,105,3.8,1.0,4.8,.252,6.3,-0.2,6.1,1.9
