
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4901,Kevin Ollie,2003-04,31,CLE,NBA,82,7,1401,12.2,.035,.685,1.8,11.6,6.7,25.0,1.9,0.4,19.5,13.3,106,106,1.5,1.0,2.4,.083,-2.1,-1.1,-3.2,-0.4
4902,Kevin Ollie,2004-05,32,PHI,NBA,26,0,158,6.7,.000,.290,2.1,11.5,6.8,17.9,1.6,0.0,14.6,11.5,92,107,-0.1,0.1,0.1,.025,-5.8,-0.5,-6.3,-0.2
4903,Kevin Ollie,2005-06,33,PHI,NBA,70,23,1069,7.8,.017,.282,1.4,9.3,5.4,13.8,1.6,0.2,12.9,9.6,106,111,0.5,0.5,1.1,.048,-3.4,-0.9,-4.3,-0.6
4904,Kevin Ollie,2006-07,34,PHI,NBA,53,23,919,8.4,.011,.241,1.0,8.6,4.8,21.8,1.2,0.1,18.5,12.8,99,110,0.1,0.5,0.6,.030,-3.6,-1.5,-5.1,-0.7
4905,Kevin Ollie,2007-08,35,PHI,NBA,40,0,300,9.7,.014,.217,1.6,6.0,3.8,18.7,1.8,0.0,6.2,12.1,112,110,0.3,0.2,0.5,.084,-2.8,-1.7,-4.6,-0.2
4906,Kevin Ollie,2008-09,36,MIN,NBA,50,21,850,9.9,.007,.640,1.7,8.9,5.2,20.2,1.2,0.4,15.0,12.0,113,114,0.9,0.3,1.2,.067,-2.6,-1.2,-3.8,-0.4
4907,Kevin Ollie,2009-10,37,OKC,NBA,25,0,263,7.0,.022,.178,1.3,9.3,5.5,10.8,1.8,0.0,11.0,9.3,102,108,0.0,0.3,0.3,.059,-4.0,0.4,-3.5,-0.1
4908,Jimmy Oliver,1991-92,22,CLE,NBA,27,8,252,10.1,.092,.224,4.1,7.7,6.0,11.2,1.8,0.5,7.7,20.2,99,111,0.0,0.2,0.2,.029,-3.0,-2.1,-5.2,-0.2
4909,Jimmy Oliver,1993-94,24,BOS,NBA,44,6,540,10.1,.150,.154,1.7,8.0,4.8,9.1,1.5,0.1,8.4,20.0,98,112,0.0,0.2,0.2,.016,-2.7,-2.8,-5.5,-0.5
4910,Jimmy Oliver,1996-97,27,TOR,NBA,4,0,43,4.7,.462,.154,2.6,11.2,6.8,3.6,2.5,0.0,17.8,17.6,77,109,-0.1,0.0,-0.1,-.067,-6.8,-2.4,-9.2,-0.1
