
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
701,Gerald Wilkins,1988-89,25,NYK,NBA,81,58,2414,13.8,.168,.240,4.3,7.0,5.6,15.3,2.2,0.5,13.0,20.9,107,110,2.4,1.9,4.3,.086,0.1,-0.7,-0.5,0.9
702,Gerald Wilkins,1989-90,26,NYK,NBA,82,80,2609,14.3,.121,.251,5.8,9.8,7.9,18.5,1.8,0.5,14.5,21.4,106,110,2.3,2.1,4.4,.082,0.4,-0.3,0.2,1.4
703,Gerald Wilkins,1990-91,27,NYK,NBA,68,56,2164,13.3,.053,.256,4.2,6.7,5.5,19.5,1.9,0.6,15.3,21.3,103,109,1.2,1.8,3.0,.066,-0.3,-0.3,-0.6,0.8
704,Gerald Wilkins,1991-92,28,NYK,NBA,82,82,2344,12.0,.112,.165,3.7,6.4,5.0,14.4,1.7,0.5,9.9,21.4,104,107,1.3,2.7,4.0,.082,-0.8,-0.2,-1.0,0.6
705,Gerald Wilkins,1992-93,29,CLE,NBA,80,35,2079,12.9,.073,.227,4.3,7.4,5.9,12.8,1.9,0.5,9.7,20.7,105,108,1.4,2.1,3.5,.080,-1.0,-0.9,-1.9,0.1
706,Gerald Wilkins,1993-94,30,CLE,NBA,82,82,2768,14.9,.217,.256,4.4,8.3,6.4,14.7,2.0,0.9,10.8,19.7,111,107,4.2,2.6,6.8,.118,1.7,0.0,1.7,2.6
707,Gerald Wilkins,1995-96,32,VAN,NBA,28,14,738,7.3,.312,.112,3.4,7.1,5.2,15.5,1.6,0.2,14.7,15.6,91,112,-0.6,0.4,-0.2,-.014,-3.6,-0.9,-4.5,-0.5
708,Gerald Wilkins,1996-97,33,ORL,NBA,80,26,2202,11.2,.267,.250,3.1,6.2,4.6,13.8,1.3,0.4,12.7,20.2,101,111,0.9,1.2,2.1,.046,-1.3,-1.8,-3.1,-0.6
709,Gerald Wilkins,1997-98,34,ORL,NBA,72,16,1252,5.4,.251,.226,1.5,7.1,4.2,10.6,1.5,0.3,14.2,20.4,82,108,-2.1,0.9,-1.2,-.048,-5.2,-2.0,-7.2,-1.6
710,Gerald Wilkins,1998-99,35,ORL,NBA,3,0,28,-14.8,.000,.222,0.0,4.2,2.1,5.1,0.0,0.0,23.3,20.9,23,106,-0.2,0.0,-0.2,-.381,-17.7,-3.4,-21.1,-0.1
711,Eddie Lee Wilkins,1984-85,22,NYK,NBA,54,16,917,9.5,.009,.524,10.6,22.9,16.6,2.4,1.1,1.1,18.3,15.8,97,108,-0.2,1.0,0.8,.043,-4.1,-1.1,-5.2,-0.7
712,Eddie Lee Wilkins,1986-87,24,NYK,NBA,24,10,454,7.0,.008,.457,11.0,15.5,13.2,1.8,1.0,0.3,15.5,16.6,91,112,-0.4,0.3,-0.1,-.012,-4.5,-2.3,-6.8,-0.6
713,Eddie Lee Wilkins,1988-89,26,NYK,NBA,71,2,584,10.2,.004,.453,13.4,14.8,14.1,1.6,0.8,1.6,16.0,23.2,96,109,-0.2,0.5,0.3,.023,-4.8,-3.9,-8.7,-1.0
714,Eddie Lee Wilkins,1989-90,27,NYK,NBA,79,0,972,9.9,.006,.474,13.4,16.8,15.1,2.3,0.9,1.1,16.3,19.2,98,109,-0.1,0.9,0.8,.040,-4.2,-2.7,-6.8,-1.2
715,Eddie Lee Wilkins,1990-91,28,NYK,NBA,68,1,668,10.5,.004,.353,12.2,18.7,15.5,3.4,1.3,0.6,14.5,22.5,94,107,-0.5,0.8,0.3,.019,-4.8,-2.6,-7.4,-0.9
716,Eddie Lee Wilkins,1992-93,30,PHI,NBA,26,0,192,21.2,.021,.804,7.9,14.6,11.3,2.0,1.8,0.3,11.5,32.6,109,110,0.3,0.1,0.5,.122,-1.0,-6.3,-7.3,-0.3
717,Dominique Wilkins*,1982-83,23,ATL,NBA,82,82,2697,16.6,.009,.276,8.9,9.9,9.4,7.7,1.5,1.3,11.6,23.9,104,104,2.9,2.9,5.8,.103,1.0,-0.3,0.7,1.8
718,Dominique Wilkins*,1983-84,24,ATL,NBA,81,81,2961,19.2,.008,.347,9.7,12.9,11.2,7.3,2.0,1.8,11.5,27.1,106,106,3.4,3.6,7.0,.113,1.3,0.0,1.3,2.5
719,Dominique Wilkins*,1984-85,25,ATL,NBA,81,81,3023,20.9,.043,.319,8.3,11.8,10.1,11.3,2.1,1.0,9.4,32.5,107,107,4.1,3.5,7.6,.121,2.0,-0.9,1.1,2.4
720,Dominique Wilkins*,1985-86,26,ATL,NBA,78,78,3049,23.3,.037,.372,9.5,12.9,11.2,11.7,2.2,0.9,10.2,32.9,111,105,7.0,3.9,10.8,.170,3.8,-0.2,3.6,4.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
721,Dominique Wilkins*,1986-87,27,ATL,NBA,79,79,2969,23.5,.059,.415,7.7,10.3,9.0,14.9,1.9,1.0,9.2,32.3,115,107,8.4,3.7,12.2,.197,4.9,0.0,4.9,5.2
722,Dominique Wilkins*,1987-88,28,ATL,NBA,78,76,2948,23.7,.066,.335,7.9,11.0,9.5,13.5,1.7,1.0,8.9,35.2,111,109,7.0,2.8,9.8,.160,4.4,-1.5,2.9,3.7
723,Dominique Wilkins*,1988-89,29,ATL,NBA,80,80,2997,21.8,.060,.298,9.2,11.0,10.0,11.9,1.9,1.0,8.4,29.4,114,108,7.5,2.9,10.4,.166,3.6,-0.9,2.6,3.5
724,Dominique Wilkins*,1989-90,30,ATL,NBA,80,79,2888,24.6,.109,.340,8.4,12.4,10.4,11.8,2.2,1.0,8.3,30.4,118,112,9.3,1.8,11.1,.184,5.3,-1.6,3.7,4.2
725,Dominique Wilkins*,1990-91,31,ATL,NBA,81,81,3078,23.5,.152,.350,9.0,17.3,13.0,14.4,1.9,1.3,9.6,28.1,116,109,8.6,2.8,11.4,.177,4.8,-0.1,4.7,5.2
726,Dominique Wilkins*,1991-92,32,ATL,NBA,42,42,1601,22.2,.140,.385,6.7,13.1,9.8,16.1,1.6,0.9,10.2,30.7,113,110,3.8,1.3,5.1,.152,4.2,-1.1,3.0,2.0
727,Dominique Wilkins*,1992-93,33,ATL,NBA,71,70,2647,24.3,.199,.396,7.6,12.9,10.1,14.9,1.3,0.6,9.0,31.9,119,112,9.1,1.4,10.5,.191,5.9,-2.4,3.6,3.7
728,Dominique Wilkins*,1993-94,34,TOT,NBA,74,74,2635,21.4,.186,.329,7.5,12.3,9.9,11.3,1.7,0.7,8.6,32.0,110,106,5.6,2.8,8.4,.153,3.0,-2.2,0.9,1.9
729,Dominique Wilkins*,1994-95,35,BOS,NBA,77,64,2423,16.3,.247,.291,7.4,11.8,9.5,11.5,1.3,0.4,11.6,26.6,107,113,2.6,1.3,3.9,.076,1.4,-1.9,-0.5,0.9
730,Dominique Wilkins*,1996-97,37,SAS,NBA,63,26,1945,19.6,.251,.367,10.1,14.9,12.4,11.9,1.1,1.3,10.9,29.7,107,114,3.1,0.3,3.4,.083,2.2,-2.8,-0.6,0.7
731,Dominique Wilkins*,1998-99,39,ORL,NBA,27,2,252,15.4,.144,.318,13.6,19.2,16.4,12.7,0.9,0.3,13.3,31.2,93,99,-0.1,0.3,0.3,.053,-2.0,-2.6,-4.6,-0.2
732,Damien Wilkins,2004-05,25,SEA,NBA,29,7,520,13.4,.351,.202,6.9,8.7,7.8,8.5,2.3,1.5,8.0,17.7,110,110,0.7,0.3,1.0,.092,1.1,-0.2,0.9,0.4
733,Damien Wilkins,2005-06,26,SEA,NBA,82,12,1525,13.1,.129,.372,6.2,9.1,7.6,10.8,2.5,0.6,14.4,17.4,108,114,1.7,0.1,1.7,.054,-0.2,-1.3,-1.5,0.2
734,Damien Wilkins,2006-07,27,SEA,NBA,82,31,2037,13.1,.203,.282,5.1,8.4,6.7,12.0,2.4,0.6,14.6,17.7,106,111,1.8,1.0,2.8,.066,0.0,-0.3,-0.4,0.8
735,Damien Wilkins,2007-08,28,SEA,NBA,76,31,1843,11.3,.230,.214,4.3,10.2,7.2,12.7,1.7,0.7,10.8,19.4,98,111,-0.1,1.2,1.0,.027,-1.4,-0.4,-1.9,0.1
736,Damien Wilkins,2008-09,29,OKC,NBA,41,14,636,8.3,.338,.216,3.6,9.2,6.3,9.1,1.8,0.8,13.7,18.8,94,111,-0.4,0.4,0.0,.002,-3.3,-1.4,-4.7,-0.4
737,Damien Wilkins,2009-10,30,MIN,NBA,80,31,1585,11.5,.160,.339,5.0,12.7,8.8,12.5,2.1,1.2,14.8,14.1,105,111,0.9,1.0,1.9,.056,-1.8,0.6,-1.2,0.3
