
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9601,Bob Hansen,1986-87,26,UTA,NBA,72,72,1453,12.4,.075,.298,6.0,8.6,7.3,10.1,1.4,0.2,10.2,20.6,105,108,0.9,1.6,2.6,.085,-1.0,-0.4,-1.3,0.2
9602,Bob Hansen,1987-88,27,UTA,NBA,81,51,1796,12.9,.159,.249,4.0,7.0,5.6,13.8,1.7,0.2,11.8,17.5,112,107,2.3,2.1,4.4,.118,0.7,0.2,0.9,1.3
9603,Tyler Hansbrough,2013-14,28,TOR,NBA,64,4,978,14.2,.010,.944,14.2,20.0,17.1,2.7,1.5,1.6,14.5,15.1,116,104,1.7,1.4,3.0,.149,-1.7,-0.2,-1.8,0.0
9604,Tyler Hansbrough,2014-15,29,TOR,NBA,74,8,1058,13.3,.042,.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,132,107,2.6,0.9,3.4,.156,0.1,-0.5,-0.5,0.4
9605,Tyler Hansbrough,2015-16,30,CHO,NBA,44,0,343,12.5,.042,.915,12.6,15.8,14.2,3.5,1.8,1.7,10.8,14.7,113,104,0.5,0.5,1.0,.134,-2.6,-0.1,-2.7,-0.1
9606,Tyler Hansbrough,2009-10,24,IND,NBA,29,1,511,14.6,.018,.502,12.7,16.8,14.7,9.0,1.6,1.1,7.1,25.5,101,106,0.1,0.6,0.7,.070,-3.0,-1.2,-4.2,-0.3
9607,Tyler Hansbrough,2010-11,25,IND,NBA,70,29,1535,16.4,.003,.413,10.6,15.9,13.2,4.7,1.2,0.7,9.5,23.1,109,107,2.2,1.6,3.8,.118,-1.5,-1.9,-3.3,-0.5
9608,Tyler Hansbrough,2011-12,26,IND,NBA,66,0,1442,14.7,.002,.580,8.9,13.7,11.3,3.5,2.0,0.5,9.8,20.9,108,104,2.2,1.7,3.9,.129,-1.3,-1.5,-2.7,-0.3
9609,Tyler Hansbrough,2012-13,27,IND,NBA,81,8,1366,15.3,.007,.737,13.4,17.0,15.2,4.4,1.1,1.0,12.6,20.6,110,101,2.1,2.2,4.4,.154,-2.0,-0.8,-2.9,-0.3
9610,Ben Hansbrough,2012-13,25,IND,NBA,28,0,200,7.2,.511,.600,1.1,8.8,5.0,16.1,1.9,0.7,24.0,17.1,92,102,-0.1,0.3,0.2,.044,-4.0,-0.4,-4.4,-0.1
9611,Ben Handlogten,2003-04,30,UTA,NBA,17,0,172,17.1,.000,.574,15.6,24.2,19.8,6.5,1.0,2.0,14.5,18.6,114,102,0.4,0.2,0.6,.168,-0.1,-1.4,-1.5,0.0
9612,Ben Handlogten,2004-05,31,UTA,NBA,21,5,297,10.3,.012,.205,9.3,18.0,13.6,7.7,1.3,1.4,16.6,16.8,99,109,0.1,0.2,0.3,.041,-2.4,-0.7,-3.1,-0.1
9613,Darrin Hancock,1996-97,25,TOT,NBA,24,0,133,11.9,.000,.400,3.7,12.4,8.1,15.0,3.7,0.6,21.1,18.4,95,102,0.0,0.2,0.2,.062,-4.3,0.9,-3.4,0.0
9614,Darrin Hancock,1994-95,23,CHH,NBA,46,7,424,11.2,.025,.322,4.1,10.4,7.4,11.6,2.4,0.7,17.8,18.4,97,106,-0.1,0.5,0.4,.049,-3.2,0.2,-3.0,-0.1
9615,Darrin Hancock,1995-96,24,CHH,NBA,63,7,838,10.0,.014,.341,5.7,8.6,7.1,8.7,1.8,0.4,18.5,16.3,101,113,0.2,0.3,0.5,.028,-2.5,-1.2,-3.7,-0.3
9616,Tom Hammonds,1995-96,28,DEN,NBA,71,4,1045,11.2,.000,.429,9.4,15.3,12.3,3.5,1.1,0.9,13.1,15.7,108,109,0.9,0.9,1.8,.081,-3.0,-1.4,-4.4,-0.6
9617,Tom Hammonds,1996-97,29,DEN,NBA,81,8,1758,10.1,.005,.432,8.9,17.0,13.0,5.8,0.5,0.9,15.7,14.3,105,113,1.1,0.6,1.7,.046,-2.8,-1.0,-3.8,-0.8
9618,Tom Hammonds,1989-90,22,WSB,NBA,61,8,805,10.5,.003,.332,8.1,14.5,11.3,8.5,0.7,1.0,12.0,19.5,99,111,0.0,0.5,0.5,.031,-3.3,-1.8,-5.2,-0.6
9619,Tom Hammonds,1997-98,30,MIN,NBA,57,2,1140,12.1,.004,.537,10.1,16.9,13.5,4.6,0.7,1.1,13.6,13.7,114,108,1.7,0.7,2.4,.102,-1.3,-1.1,-2.4,-0.1
9620,Tom Hammonds,1990-91,23,WSB,NBA,70,7,1023,9.6,.012,.235,6.2,15.9,11.0,6.0,0.7,0.4,12.7,17.3,99,110,0.0,0.8,0.8,.038,-4.1,-1.8,-5.9,-1.0
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9621,Tom Hammonds,1998-99,31,MIN,NBA,49,0,716,9.4,.000,.419,7.8,13.9,10.6,4.3,0.6,0.7,13.1,15.0,101,105,0.5,0.5,1.0,.065,-3.5,-1.6,-5.1,-0.6
9622,Tom Hammonds,1999-00,32,MIN,NBA,56,0,372,9.9,.000,.577,10.5,21.2,15.8,3.9,1.1,0.6,14.7,17.3,97,103,0.1,0.4,0.5,.061,-4.4,-2.1,-6.5,-0.4
9623,Tom Hammonds,1991-92,24,WSB,NBA,37,19,984,11.2,.003,.205,5.3,15.5,10.3,5.6,1.1,0.8,11.7,21.2,97,109,-0.3,0.9,0.6,.027,-3.6,-1.5,-5.1,-0.8
9624,Tom Hammonds,2000-01,33,MIN,NBA,7,0,30,-4.9,.000,.200,7.5,7.7,7.6,4.8,0.0,0.0,21.6,20.9,64,110,-0.1,0.0,-0.1,-.187,-10.2,-4.3,-14.5,-0.1
9625,Tom Hammonds,1992-93,25,TOT,NBA,54,5,713,9.9,.005,.281,5.7,13.1,9.5,4.7,1.2,1.0,12.0,16.2,101,108,0.1,0.7,0.8,.055,-3.7,-0.9,-4.6,-0.5
9626,Tom Hammonds,1993-94,26,DEN,NBA,74,2,877,12.4,.000,.452,8.1,16.8,12.6,5.8,1.1,0.9,12.9,15.4,110,104,1.0,1.2,2.2,.118,-2.2,-0.4,-2.6,-0.1
9627,Tom Hammonds,1994-95,27,DEN,NBA,70,5,956,14.7,.004,.681,7.1,20.4,13.9,6.0,0.6,1.1,14.2,18.6,116,109,1.7,0.9,2.6,.129,-1.7,-1.7,-3.5,-0.4
9628,Geert Hammink,1994-95,25,ORL,NBA,1,0,7,20.1,.000,.667,0.0,31.7,16.3,19.7,0.0,0.0,0.0,23.8,131,106,0.0,0.0,0.0,.258,-1.4,-2.6,-4.1,0.0
9629,Geert Hammink,1995-96,26,TOT,NBA,6,0,17,10.5,.000,1.750,14.0,13.5,13.7,0.0,0.0,0.0,22.0,23.8,99,113,0.0,0.0,0.0,.017,-6.5,-8.2,-14.7,-0.1
9630,Geert Hammink,1993-94,24,ORL,NBA,1,0,3,20.0,.000,.000,37.8,0.0,18.7,64.9,0.0,0.0,0.0,42.7,106,116,0.0,0.0,0.0,.101,15.6,1.4,17.0,0.0
9631,Zendon Hamilton,2000-01,25,LAC,NBA,3,0,19,5.7,.000,.889,18.6,29.3,24.1,0.0,0.0,0.0,13.8,35.3,79,103,-0.1,0.0,0.0,-.119,-12.8,-11.8,-24.6,-0.1
9632,Zendon Hamilton,2001-02,26,DEN,NBA,54,15,848,13.5,.000,.739,14.1,20.2,17.0,2.7,1.3,1.6,15.6,20.3,100,107,0.4,0.6,1.1,.061,-3.6,-2.3,-5.9,-0.8
9633,Zendon Hamilton,2002-03,27,TOR,NBA,3,0,12,17.7,.000,.400,9.1,29.7,19.0,0.0,4.5,0.0,14.5,26.2,98,97,0.0,0.0,0.0,.107,-6.8,-5.7,-12.6,0.0
9634,Zendon Hamilton,2003-04,28,PHI,NBA,46,0,473,15.9,.000,1.011,12.3,23.9,18.2,4.8,0.9,1.3,16.4,16.3,117,100,1.1,0.6,1.8,.178,-1.4,-1.0,-2.5,-0.1
9635,Zendon Hamilton,2004-05,29,MIL,NBA,16,0,159,10.4,.000,1.500,13.2,17.9,15.5,5.5,1.7,0.9,18.4,18.6,98,108,0.0,0.1,0.1,.038,-3.4,-1.0,-4.4,-0.1
9636,Zendon Hamilton,2005-06,30,TOT,NBA,12,0,49,17.6,.000,1.286,7.2,19.5,13.3,0.0,4.3,0.0,21.5,26.3,99,100,0.0,0.1,0.1,.098,-5.9,-3.7,-9.6,-0.1
9637,Thomas Hamilton,1999-00,24,HOU,NBA,22,7,273,11.4,.000,.291,13.0,23.7,18.5,8.7,0.7,3.3,23.9,18.8,87,103,-0.3,0.3,0.0,.002,-5.2,0.5,-4.7,-0.2
