
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4701,Smush Parker,2006-07,25,LAL,NBA,82,80,2457,11.6,.383,.223,2.2,7.6,4.9,14.6,2.5,0.3,15.1,18.6,101,110,0.7,1.6,2.3,.045,-0.3,-1.1,-1.4,0.4
4702,Smush Parker,2007-08,26,TOT,NBA,28,2,592,7.0,.424,.152,0.8,9.4,5.0,23.6,2.1,0.8,18.3,18.9,83,110,-1.1,0.4,-0.6,-.052,-4.2,-1.4,-5.6,-0.5
4703,Jabari Parker,2014-15,19,MIL,NBA,25,25,738,14.5,.061,.251,7.8,13.5,10.7,9.5,2.1,0.6,13.9,20.7,101,103,0.4,1.0,1.3,.088,-1.4,0.2,-1.2,0.1
4704,Jabari Parker,2015-16,20,MIL,NBA,76,72,2408,14.8,.039,.254,5.9,12.8,9.4,8.9,1.5,1.0,10.4,20.9,106,111,2.4,1.2,3.6,.072,-0.9,-1.5,-2.4,-0.2
4705,Anthony Parker,1997-98,22,PHI,NBA,37,0,196,14.0,.444,.317,4.7,10.6,7.6,16.4,3.0,1.1,13.3,19.0,103,105,0.2,0.2,0.4,.088,0.0,-0.9,-0.8,0.1
4706,Anthony Parker,1998-99,23,PHI,NBA,2,0,3,30.9,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,200,109,0.0,0.0,0.0,.274,7.4,-5.6,1.7,0.0
4707,Anthony Parker,1999-00,24,ORL,NBA,16,0,185,9.7,.246,.193,3.0,12.9,8.0,8.0,2.1,1.5,15.1,16.6,91,102,-0.1,0.2,0.2,.040,-3.3,0.6,-2.7,0.0
4708,Anthony Parker,2006-07,31,TOR,NBA,73,73,2437,14.5,.380,.230,2.9,10.9,6.8,9.9,1.6,0.3,8.6,15.7,117,108,4.4,2.1,6.5,.127,2.1,0.4,2.5,2.8
4709,Anthony Parker,2007-08,32,TOR,NBA,82,82,2634,14.4,.367,.151,2.2,12.9,7.5,10.8,1.6,0.5,9.0,17.4,113,108,3.8,2.5,6.2,.113,1.8,0.4,2.2,2.8
4710,Anthony Parker,2008-09,33,TOR,NBA,80,71,2637,12.1,.320,.192,2.0,12.0,7.1,15.7,2.0,0.4,12.2,16.3,105,111,1.4,2.0,3.4,.063,0.0,0.6,0.6,1.7
4711,Anthony Parker,2009-10,34,CLE,NBA,81,81,2289,9.9,.549,.200,1.6,10.0,6.0,9.9,1.4,0.6,12.1,12.0,113,107,2.3,2.6,4.9,.103,0.2,0.6,0.8,1.6
