
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3901,Justin Reed,2005-06,24,TOT,NBA,72,6,997,7.9,.003,.407,6.6,8.4,7.5,6.8,1.2,1.1,13.0,18.9,94,108,-0.4,0.8,0.4,.021,-4.2,-1.3,-5.5,-0.9
3902,Justin Reed,2006-07,25,MIN,NBA,41,3,318,6.3,.000,.280,5.8,11.4,8.7,8.6,0.8,0.7,15.5,20.8,87,110,-0.4,0.2,-0.2,-.037,-6.3,-2.3,-8.6,-0.5
3903,Marlon Redmond,1979-80,24,KCK,NBA,24,,298,12.0,.065,.246,6.2,12.7,9.3,9.0,0.6,1.8,11.0,23.0,96,104,-0.1,0.4,0.3,.051,-3.0,-1.2,-4.2,-0.2
3904,J.J. Redick,2006-07,22,ORL,NBA,42,0,622,13.0,.503,.308,2.0,8.1,5.2,9.7,1.0,0.0,8.7,18.1,117,108,1.2,0.5,1.7,.134,1.3,-2.6,-1.4,0.1
3905,J.J. Redick,2007-08,23,ORL,NBA,34,0,276,12.7,.398,.315,0.4,8.8,4.8,9.7,0.7,0.0,10.9,22.9,108,110,0.3,0.2,0.5,.091,-0.9,-3.4,-4.3,-0.2
3906,J.J. Redick,2008-09,24,ORL,NBA,64,5,1111,9.9,.599,.311,0.8,10.0,5.5,10.3,1.0,0.1,13.7,16.4,107,106,0.8,1.5,2.3,.098,-1.0,-0.3,-1.3,0.2
3907,J.J. Redick,2009-10,25,ORL,NBA,82,9,1808,15.0,.495,.401,1.1,8.5,5.0,13.9,0.8,0.2,8.8,18.3,123,108,4.7,1.8,6.5,.173,2.5,-1.1,1.4,1.5
3908,J.J. Redick,2010-11,26,ORL,NBA,59,5,1513,12.8,.490,.286,0.5,8.1,4.4,11.0,1.0,0.2,9.5,17.0,117,106,2.7,1.8,4.5,.142,1.1,-0.4,0.6,1.0
3909,J.J. Redick,2011-12,27,ORL,NBA,65,22,1765,15.1,.459,.269,1.2,8.8,4.9,16.2,0.8,0.3,9.4,19.2,117,109,4.2,1.0,5.2,.142,2.2,-1.9,0.3,1.0
3910,J.J. Redick,2012-13,28,TOT,NBA,78,13,2379,14.7,.513,.216,0.8,7.3,4.0,20.0,0.8,0.3,12.5,20.8,111,113,4.0,0.5,4.5,.091,2.1,-3.2,-1.1,0.6
3911,J.J. Redick,2013-14,29,LAC,NBA,35,34,987,16.6,.465,.266,1.0,7.1,4.2,12.6,1.4,0.2,8.6,21.8,117,109,2.3,0.7,3.0,.147,2.9,-2.1,0.8,0.7
3912,J.J. Redick,2014-15,30,LAC,NBA,78,78,2409,16.2,.488,.216,1.0,6.6,3.9,9.0,0.8,0.3,8.5,21.0,118,111,5.8,0.9,6.7,.134,3.4,-2.7,0.7,1.6
3913,J.J. Redick,2015-16,31,LAC,NBA,75,75,2097,17.5,.478,.233,0.5,6.6,3.6,8.6,1.0,0.2,7.4,22.6,118,109,5.3,1.4,6.7,.154,3.5,-2.7,0.8,1.5
3914,Michael Redd,2000-01,21,MIL,NBA,6,0,35,3.4,.158,.316,9.8,3.2,6.5,4.4,1.5,0.0,4.4,29.3,74,110,-0.1,0.0,-0.1,-.163,-7.8,-6.5,-14.3,-0.1
3915,Michael Redd,2001-02,22,MIL,NBA,67,8,1417,20.0,.325,.189,6.6,11.4,9.1,11.5,1.6,0.4,8.0,23.7,116,109,3.9,0.7,4.6,.155,3.6,-3.0,0.6,0.9
3916,Michael Redd,2002-03,23,MIL,NBA,82,14,2316,21.0,.428,.191,4.9,13.9,9.4,8.9,2.3,0.4,6.6,22.6,118,108,6.9,1.1,8.0,.167,4.9,-2.3,2.5,2.6
3917,Michael Redd,2003-04,24,MIL,NBA,82,82,3021,19.9,.252,.306,4.4,10.9,7.7,11.3,1.4,0.1,6.6,26.3,113,108,8.4,1.3,9.7,.154,4.4,-2.2,2.2,3.2
3918,Michael Redd,2004-05,25,MIL,NBA,75,75,2848,18.3,.207,.305,2.9,10.0,6.4,11.4,1.2,0.2,7.6,27.8,110,113,5.5,0.7,6.2,.105,2.7,-2.7,-0.1,1.4
