
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
12914,Elden Campbell,1990-91,22,LAL,NBA,52,0,380,14.5,.000,.398,12.8,16.4,14.7,3.8,1.5,5.9,10.0,18.4,108,101,0.4,0.7,1.1,.135,-2.6,1.9,-0.7,0.1
12915,Elden Campbell,1998-99,30,TOT,NBA,49,33,1459,18.1,.002,.578,10.5,21.1,16.0,8.8,1.4,3.6,12.1,21.3,106,100,2.3,1.9,4.3,.140,-0.2,1.2,0.9,1.1
12916,Elden Campbell,1991-92,23,LAL,NBA,81,47,1876,13.3,.004,.454,9.3,16.5,12.8,4.6,1.5,5.2,11.0,15.4,105,106,0.9,2.4,3.3,.085,-2.7,2.1,-0.6,0.7
12917,Elden Campbell,1999-00,31,CHH,NBA,78,77,2538,14.6,.007,.432,7.6,18.3,13.1,8.5,1.1,4.1,11.4,19.7,101,100,1.7,3.9,5.5,.105,-2.1,1.9,-0.2,1.2
12918,Elden Campbell,1992-93,24,LAL,NBA,79,13,1551,14.2,.006,.392,9.2,15.2,12.2,4.5,1.9,4.0,10.2,18.7,104,107,0.8,1.9,2.6,.082,-2.6,0.8,-1.9,0.1
12919,Elden Campbell,2000-01,32,CHH,NBA,78,78,2337,16.4,.007,.487,7.7,21.9,14.8,8.1,1.4,4.4,12.4,22.8,101,96,1.9,4.5,6.4,.131,-2.6,1.9,-0.7,0.8
12920,Elden Campbell,1993-94,25,LAL,NBA,76,74,2253,15.2,.002,.338,7.7,17.7,12.5,5.7,1.4,4.1,9.6,19.2,106,107,2.0,2.2,4.2,.089,-1.9,0.7,-1.2,0.5
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12921,Elden Campbell,2001-02,33,CHH,NBA,77,74,2156,19.5,.003,.484,7.0,21.0,14.0,8.5,1.5,4.6,12.5,23.3,109,100,4.0,3.5,7.6,.168,-0.5,1.8,1.3,1.8
12922,Marcus Camby,2009-10,35,TOT,NBA,74,74,2314,17.9,.014,.244,12.7,31.9,22.2,12.3,2.2,4.8,14.1,12.8,112,101,2.5,4.3,6.8,.142,-1.0,5.5,4.5,3.8
12923,Marcus Camby,2001-02,27,NYK,NBA,29,29,1007,15.1,.003,.341,10.2,26.8,18.5,5.6,1.8,3.7,11.2,17.4,100,100,0.5,1.7,2.1,.102,-2.7,2.8,0.1,0.5
12924,Marcus Camby,2010-11,36,POR,NBA,59,51,1540,14.8,.003,.238,13.8,35.2,24.1,11.7,1.4,5.0,16.0,11.7,105,100,0.8,3.0,3.7,.116,-2.9,5.2,2.3,1.7
12925,Marcus Camby,2002-03,28,DEN,NBA,29,9,616,17.5,.022,.220,13.5,26.4,19.7,14.4,1.7,5.2,9.8,19.9,99,96,0.3,1.2,1.5,.119,-1.7,3.7,2.0,0.6
12926,Marcus Camby,2011-12,37,TOT,NBA,59,53,1352,16.2,.017,.223,13.3,32.7,22.8,11.9,1.9,4.8,15.3,12.6,105,98,1.1,2.5,3.6,.127,-1.9,4.9,3.0,1.7
12927,Marcus Camby,2003-04,29,DEN,NBA,72,72,2162,17.8,.004,.248,10.9,27.4,19.0,9.6,2.0,6.1,13.9,14.3,108,95,2.6,4.3,6.9,.154,-0.9,4.9,4.1,3.3
12928,Marcus Camby,2012-13,38,NYK,NBA,24,4,250,8.6,.000,.358,10.9,27.1,18.7,8.1,1.5,4.8,19.6,14.3,82,101,-0.4,0.4,0.0,.007,-6.6,3.4,-3.2,-0.1
12929,Marcus Camby,1996-97,22,TOR,NBA,63,38,1897,17.8,.018,.339,7.9,16.7,12.2,9.6,1.8,5.5,13.0,24.3,103,105,1.4,2.3,3.7,.095,-1.8,1.5,-0.3,0.8
12930,Marcus Camby,2004-05,30,DEN,NBA,66,66,2015,18.0,.007,.288,7.5,30.1,18.9,12.0,1.6,7.4,13.2,17.2,103,96,1.2,4.5,5.8,.138,-2.4,5.8,3.4,2.8
12931,Marcus Camby,1997-98,23,TOR,NBA,63,58,2002,15.9,.003,.327,10.9,15.3,13.0,9.4,1.8,7.9,13.6,21.6,94,107,-0.6,1.5,0.9,.022,-2.9,2.2,-0.7,0.7
12932,Marcus Camby,2005-06,31,DEN,NBA,56,54,1857,19.9,.017,.240,8.4,33.3,21.0,10.2,2.2,7.5,11.4,19.5,102,95,1.0,4.5,5.5,.141,-2.2,6.0,3.8,2.7
12933,Marcus Camby,1998-99,24,NYK,NBA,46,0,945,17.6,.000,.395,13.2,18.2,15.8,2.4,1.7,6.1,11.3,17.5,108,93,1.4,2.0,3.5,.176,-1.2,2.7,1.5,0.8
12934,Marcus Camby,2006-07,32,DEN,NBA,70,70,2369,19.1,.003,.335,7.9,30.5,19.4,14.1,1.8,7.0,13.9,15.9,109,97,2.5,5.1,7.6,.155,-1.3,6.7,5.3,4.4
12935,Marcus Camby,1999-00,25,NYK,NBA,59,11,1548,19.0,.004,.469,13.7,21.3,17.7,5.4,1.5,5.7,11.2,19.6,109,96,2.6,3.2,5.9,.182,-0.4,3.4,3.0,2.0
12936,Marcus Camby,2007-08,33,DEN,NBA,79,79,2758,17.2,.031,.318,9.2,31.1,20.3,12.9,1.5,7.3,14.0,13.0,110,98,2.6,5.9,8.5,.148,-1.8,6.6,4.8,4.7
12937,Marcus Camby,2000-01,26,NYK,NBA,63,63,2127,20.9,.014,.388,11.5,29.0,20.5,4.5,1.7,5.2,8.5,17.0,116,91,4.8,5.5,10.3,.233,0.1,4.1,4.2,3.3
12938,Marcus Camby,2008-09,34,LAC,NBA,62,55,1925,18.7,.008,.367,9.4,32.7,20.7,10.8,1.4,5.1,13.9,15.8,112,104,2.3,2.9,5.2,.129,-2.0,3.7,1.8,1.8
12939,Dexter Cambridge,1992-93,23,DAL,NBA,53,13,885,12.1,.013,.317,9.9,10.6,10.2,10.4,1.3,0.4,15.1,19.3,103,117,0.4,0.0,0.4,.022,-1.3,-2.0,-3.3,-0.3
12940,Mack Calvin,1979-80,32,UTA,NBA,48,,772,14.5,.048,.515,2.0,10.4,6.4,24.0,1.7,0.0,17.0,18.7,110,112,1.2,0.2,1.4,.085,-0.7,-2.7,-3.5,-0.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12941,Mack Calvin,1980-81,33,CLE,NBA,21,,128,11.0,.128,.897,1.6,9.1,5.2,27.4,1.9,0.0,23.8,22.4,93,110,-0.1,0.1,0.0,-.010,-3.8,-3.1,-6.9,-0.2
12942,Rick Calloway,1990-91,24,SAC,NBA,64,0,678,6.6,.010,.411,4.1,9.1,6.5,13.4,1.6,0.7,18.4,17.9,88,111,-0.8,0.4,-0.3,-.025,-5.6,-1.2,-6.8,-0.8
12943,Demetrius Calip,1991-92,22,LAL,NBA,7,0,58,1.8,.278,.167,1.9,8.0,4.9,28.2,0.9,0.0,20.6,18.3,72,114,-0.2,0.0,-0.2,-.134,-7.6,-3.7,-11.3,-0.1
12944,Corky Calhoun,1979-80,29,IND,NBA,7,,30,10.6,.000,.222,23.5,10.7,17.3,0.0,3.1,0.0,9.2,14.1,101,105,0.0,0.0,0.0,.067,-2.4,-4.8,-7.2,0.0
12945,Kentavious Caldwell-Pope,2013-14,20,DET,NBA,80,41,1583,9.4,.402,.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,106,111,1.0,0.8,1.8,.055,-1.2,-0.8,-2.1,0.0
12946,Kentavious Caldwell-Pope,2014-15,21,DET,NBA,82,82,2587,11.2,.457,.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,101,109,1.1,1.8,2.8,.052,-0.2,-0.9,-1.0,0.6
12947,Kentavious Caldwell-Pope,2015-16,22,DET,NBA,76,76,2789,12.4,.384,.238,2.6,8.6,5.5,7.8,2.0,0.5,9.0,18.2,107,107,2.6,2.7,5.3,.092,0.6,0.6,1.1,2.2
12948,Adrian Caldwell,1996-97,30,TOT,NBA,45,0,569,7.5,.022,.543,10.7,21.6,16.0,3.1,1.4,1.0,19.7,10.6,92,109,-0.2,0.4,0.2,.016,-5.2,-0.9,-6.1,-0.6
12949,Adrian Caldwell,1997-98,31,DAL,NBA,1,0,3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117,0.0,0.0,0.0,-.022,-7.3,-0.6,-7.9,0.0
12950,Adrian Caldwell,1989-90,23,HOU,NBA,51,0,331,9.5,.000,.368,11.7,22.9,17.4,2.8,1.6,3.2,26.6,14.8,91,100,-0.3,0.7,0.4,.061,-5.6,1.3,-4.3,-0.2
12951,Adrian Caldwell,1990-91,24,HOU,NBA,42,0,343,8.6,.012,.205,13.4,17.6,15.5,3.1,2.7,1.7,24.9,14.4,83,101,-0.5,0.7,0.1,.021,-5.8,1.9,-3.8,-0.2
12952,Adrian Caldwell,1994-95,28,HOU,NBA,7,0,30,4.4,.000,1.500,4.0,32.8,19.1,0.0,1.7,0.0,13.1,11.4,79,102,0.0,0.1,0.0,.020,-10.7,-3.6,-14.3,-0.1
12953,Adrian Caldwell,1995-96,29,IND,NBA,51,1,327,10.4,.000,.434,16.6,25.2,21.0,3.0,1.5,1.2,26.2,18.8,94,103,-0.2,0.5,0.3,.044,-4.0,-1.1,-5.0,-0.3
12954,Jose Calderon,2012-13,31,TOT,NBA,73,58,2160,18.8,.444,.126,1.1,8.6,4.8,39.8,1.4,0.3,15.8,17.0,124,111,6.6,0.9,7.4,.165,3.7,-3.3,0.4,1.3
12955,Jose Calderon,2013-14,32,DAL,NBA,81,81,2468,15.2,.568,.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,120,112,5.4,0.8,6.3,.122,3.3,-2.0,1.3,2.1
12956,Jose Calderon,2005-06,24,TOR,NBA,64,11,1487,11.4,.138,.295,2.4,9.5,5.8,29.1,1.5,0.2,22.3,14.1,104,115,0.9,0.0,0.9,.029,-1.8,-2.1,-3.9,-0.7
12957,Jose Calderon,2014-15,33,NYK,NBA,42,42,1270,11.3,.401,.090,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,103,113,0.8,0.1,0.9,.033,-0.5,-2.6,-3.2,-0.4
12958,Jose Calderon,2006-07,25,TOR,NBA,77,11,1614,19.1,.149,.283,1.5,8.3,4.9,39.7,2.0,0.2,16.2,19.5,117,108,4.0,1.5,5.4,.162,2.1,-2.0,0.1,0.9
12959,Jose Calderon,2015-16,34,NYK,NBA,72,72,2024,12.3,.446,.105,1.2,11.0,6.2,22.4,1.6,0.3,15.4,12.6,114,109,2.7,1.4,4.0,.096,0.5,-0.6,-0.1,1.0
12960,Jose Calderon,2007-08,26,TOR,NBA,82,56,2484,20.5,.260,.170,1.6,9.7,5.6,42.3,1.9,0.2,14.2,16.8,127,109,8.1,2.2,10.2,.197,4.0,-1.5,2.6,2.9
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12961,Jose Calderon,2008-09,27,TOR,NBA,68,68,2333,18.8,.314,.239,0.8,8.9,4.9,41.0,1.7,0.2,16.7,16.9,123,112,6.2,1.3,7.5,.154,3.3,-2.4,0.9,1.7
12962,Jose Calderon,2009-10,28,TOR,NBA,68,39,1817,16.5,.301,.183,1.5,7.5,4.6,33.8,1.3,0.3,13.9,17.9,119,116,4.2,0.0,4.2,.111,2.7,-3.4,-0.6,0.6
12963,Jose Calderon,2010-11,29,TOR,NBA,68,55,2102,16.3,.262,.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,112,114,3.2,0.4,3.7,.084,1.4,-2.7,-1.3,0.4
12964,Jose Calderon,2011-12,30,TOR,NBA,53,53,1799,16.7,.333,.143,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,116,108,3.9,1.2,5.1,.136,2.2,-2.6,-0.4,0.7
12965,Nick Calathes,2014-15,25,MEM,NBA,58,0,838,12.3,.174,.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,93,99,-0.4,1.5,1.1,.065,-2.1,1.8,-0.3,0.4
12966,Nick Calathes,2013-14,24,MEM,NBA,71,7,1173,12.3,.196,.232,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,97,104,-0.1,1.6,1.5,.062,-1.9,0.8,-1.1,0.3
12967,Michael Cage,1984-85,23,LAC,NBA,75,41,1610,12.5,.000,.344,9.0,17.7,13.5,4.2,1.2,1.1,15.0,13.7,113,109,1.8,1.4,3.2,.096,-1.1,0.0,-1.1,0.4
12968,Michael Cage,1992-93,31,SEA,NBA,82,66,2156,13.2,.002,.313,14.3,21.6,17.9,4.1,1.8,1.4,11.1,10.4,119,104,2.9,3.3,6.2,.137,0.0,1.7,1.7,2.0
12969,Michael Cage,1985-86,24,LAC,NBA,78,12,1566,12.3,.007,.408,11.7,17.8,14.7,7.1,1.9,1.2,17.4,15.6,103,110,0.7,1.0,1.7,.052,-1.5,0.2,-1.3,0.3
12970,Michael Cage,1993-94,32,SEA,NBA,82,42,1708,11.9,.003,.236,11.3,19.5,15.4,3.5,2.3,1.6,12.8,10.0,115,100,1.9,3.0,4.9,.137,-1.2,1.9,0.7,1.2
12971,Michael Cage,1986-87,25,LAC,NBA,80,76,2922,17.1,.003,.532,12.4,23.1,17.3,6.6,1.6,1.3,13.6,17.1,115,110,4.8,2.4,7.2,.119,0.5,0.6,1.1,2.3
12972,Michael Cage,1994-95,33,CLE,NBA,82,21,2040,13.5,.006,.259,12.1,22.8,17.3,4.5,1.7,2.6,12.9,10.2,115,102,2.1,3.7,5.8,.137,-2.0,3.1,1.1,1.6
12973,Michael Cage,1987-88,26,LAC,NBA,72,70,2660,16.4,.001,.619,14.3,23.5,18.8,6.2,1.6,1.2,14.1,17.3,109,105,2.9,3.8,6.7,.121,-0.7,1.5,0.8,1.9
12974,Michael Cage,1995-96,34,CLE,NBA,82,80,2631,14.1,.003,.232,14.3,22.7,18.4,3.3,1.9,2.7,11.0,9.4,124,104,4.1,4.0,8.1,.148,-0.9,2.4,1.5,2.3
12975,Michael Cage,1988-89,27,SEA,NBA,80,71,2536,14.7,.006,.421,11.8,22.3,16.9,6.4,1.7,1.2,14.2,13.7,116,107,3.7,2.9,6.7,.126,0.3,1.3,1.6,2.3
12976,Michael Cage,1996-97,35,PHI,NBA,82,24,1247,10.3,.000,.291,9.6,18.6,14.0,4.9,1.9,2.4,9.7,6.0,118,109,1.0,1.0,2.0,.078,-2.8,1.5,-1.3,0.2
12977,Michael Cage,1989-90,28,SEA,NBA,82,82,2595,14.5,.000,.329,13.3,24.2,18.6,3.6,1.5,1.1,11.3,13.4,118,108,3.9,2.8,6.8,.125,0.3,0.7,1.0,2.0
12978,Michael Cage,1997-98,36,NJN,NBA,79,17,1201,10.1,.012,.429,10.4,19.9,14.8,3.6,2.0,2.7,18.7,4.4,122,104,1.1,1.4,2.5,.100,-1.9,2.9,0.9,0.9
12979,Michael Cage,1990-91,29,SEA,NBA,82,55,2141,12.0,.007,.252,9.8,21.6,15.6,5.4,2.0,1.8,14.4,11.3,110,106,1.7,2.7,4.3,.097,-1.0,2.0,1.0,1.6
12980,Michael Cage,1999-00,38,NJN,NBA,20,7,242,12.6,.000,.125,14.6,22.8,18.6,5.3,1.7,2.3,13.6,5.4,134,103,0.4,0.3,0.7,.140,-1.5,2.0,0.5,0.2
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12981,Michael Cage,1991-92,30,SEA,NBA,82,69,2461,15.0,.009,.315,12.2,22.1,17.1,5.1,2.0,1.4,11.2,11.9,124,106,4.4,3.2,7.6,.148,1.0,1.6,2.6,2.9
12982,Jason Caffey,1995-96,22,CHI,NBA,57,0,545,7.9,.006,.420,10.9,12.8,11.9,6.3,1.2,1.0,20.0,19.4,93,104,-0.4,0.8,0.4,.038,-4.6,-0.4,-5.0,-0.4
12983,Jason Caffey,1996-97,23,CHI,NBA,75,19,1405,14.3,.003,.548,11.0,13.1,12.1,9.3,0.9,0.5,16.9,18.3,112,105,2.2,1.7,3.9,.134,-0.4,-0.5,-0.9,0.4
12984,Jason Caffey,1997-98,24,TOT,NBA,80,14,1423,13.9,.004,.429,12.2,14.6,13.4,8.0,0.9,1.0,15.9,20.4,103,105,1.2,1.6,2.7,.093,-1.4,-0.7,-2.1,0.0
12985,Jason Caffey,1998-99,25,GSW,NBA,35,32,876,10.2,.004,.354,9.4,15.7,12.5,3.6,1.5,0.8,19.0,20.0,90,101,-0.5,1.0,0.5,.028,-4.0,-0.2,-4.3,-0.5
12986,Jason Caffey,1999-00,26,GSW,NBA,71,56,2159,12.4,.003,.511,8.7,15.2,11.7,9.1,1.4,0.7,17.1,19.4,98,109,0.7,0.9,1.6,.035,-1.8,-0.8,-2.6,-0.3
12987,Jason Caffey,2000-01,27,MIL,NBA,70,33,1460,13.7,.000,.575,10.6,16.8,13.7,5.5,1.4,1.3,14.3,16.6,109,105,2.3,1.2,3.5,.114,-1.1,-0.7,-1.8,0.1
12988,Jason Caffey,2001-02,28,MIL,NBA,23,0,283,11.2,.014,.597,10.3,10.1,10.2,6.7,0.8,1.3,17.3,18.2,104,110,0.2,0.1,0.3,.056,-2.5,-2.4,-4.8,-0.2
12989,Jason Caffey,2002-03,29,MIL,NBA,51,16,894,10.5,.000,.427,8.9,14.2,11.5,6.7,1.1,1.2,16.0,18.3,98,110,0.3,0.3,0.6,.031,-2.9,-1.9,-4.8,-0.6
12990,Bruno Caboclo,2014-15,19,TOR,NBA,8,0,23,-1.8,.250,.000,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,65,113,-0.1,0.0,-0.1,-.275,-12.6,-6.3,-18.9,-0.1
12991,Bruno Caboclo,2015-16,20,TOR,NBA,6,1,43,-7.7,.583,.000,2.7,2.6,2.7,3.2,2.4,1.9,25.0,16.9,29,107,-0.3,0.0,-0.3,-.283,-11.4,-0.2,-11.6,-0.1
12992,Zarko Cabarkapa,2003-04,22,PHO,NBA,49,4,570,8.4,.162,.269,5.2,14.7,9.9,11.6,0.9,1.7,19.7,21.7,85,107,-0.7,0.3,-0.4,-.037,-4.8,-1.7,-6.5,-0.7
12993,Zarko Cabarkapa,2004-05,23,TOT,NBA,40,0,475,16.9,.203,.367,7.7,16.1,11.7,9.0,1.1,0.7,12.7,21.9,112,108,0.9,0.4,1.3,.127,-0.4,-2.1,-2.5,-0.1
12994,Zarko Cabarkapa,2005-06,24,GSW,NBA,61,0,505,9.9,.115,.483,8.0,16.7,12.3,6.5,1.3,1.0,14.2,21.7,95,106,-0.2,0.5,0.3,.031,-4.8,-1.4,-6.3,-0.5
12995,Marty Byrnes,1979-80,23,LAL,NBA,32,,194,6.3,.000,.300,5.5,9.3,7.6,7.9,1.2,0.3,28.0,16.2,91,107,-0.1,0.2,0.0,.009,-4.3,-1.7,-6.0,-0.2
12996,Marty Byrnes,1980-81,24,DAL,NBA,72,,1360,13.6,.044,.348,6.0,8.9,7.4,12.8,1.0,0.7,10.5,17.9,111,113,2.1,0.2,2.3,.081,0.1,-1.8,-1.7,0.1
12997,Marty Byrnes,1982-83,26,IND,NBA,80,12,1436,9.6,.070,.254,5.4,9.2,7.2,15.1,1.3,0.2,14.9,13.4,103,112,0.8,0.2,1.0,.034,-1.7,-1.6,-3.3,-0.5
12998,Will Bynum,2005-06,23,GSW,NBA,15,0,162,8.7,.173,.308,2.0,6.3,4.1,19.2,2.2,0.0,19.2,20.1,88,108,-0.2,0.1,-0.1,-.021,-4.8,-1.8,-6.6,-0.2
12999,Will Bynum,2008-09,26,DET,NBA,57,1,803,17.4,.056,.348,2.8,8.4,5.5,35.3,2.3,0.2,16.2,27.9,103,109,0.5,0.8,1.3,.078,0.2,-1.9,-1.7,0.1
13000,Will Bynum,2009-10,27,DET,NBA,63,20,1667,13.8,.103,.333,1.6,9.2,5.2,28.2,1.8,0.4,15.8,20.1,105,113,1.3,0.6,1.9,.054,-0.6,-2.0,-2.5,-0.2
