
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2401,Lance Stephenson,2015-16,25,TOT,NBA,69,13,1372,13.5,.165,.234,3.2,15.1,9.1,16.2,1.6,0.6,15.2,20.2,103,107,0.9,1.3,2.2,.076,-1.1,-0.3,-1.4,0.2
2402,Joe Stephens,1996-97,24,HOU,NBA,2,0,9,3.0,.600,.000,27.1,12.3,19.3,0.0,17.5,0.0,37.5,40.5,52,71,-0.1,0.0,-0.1,-.308,-12.5,5.1,-7.4,0.0
2403,Joe Stephens,1997-98,25,HOU,NBA,7,0,37,17.7,.357,.214,9.7,9.5,9.6,5.7,2.9,0.0,6.1,40.0,93,109,0.0,0.0,0.0,-.010,-1.1,-7.5,-8.6,-0.1
2404,Joe Stephens,1999-00,27,VAN,NBA,13,0,181,10.2,.157,.078,8.5,15.3,11.9,9.8,2.0,1.2,10.2,14.8,92,107,-0.1,0.1,0.0,.012,-3.2,-0.5,-3.6,-0.1
2405,Everette Stephens,1988-89,22,IND,NBA,35,0,209,6.4,.139,.306,6.2,6.0,6.1,23.8,2.1,1.1,26.2,22.2,80,112,-0.6,0.1,-0.4,-.103,-5.8,-1.5,-7.3,-0.3
2406,Everette Stephens,1990-91,24,MIL,NBA,3,0,6,44.3,.000,.667,0.0,0.0,0.0,65.7,0.0,0.0,0.0,27.7,174,117,0.1,0.0,0.1,.618,14.5,-14.5,0.1,0.0
2407,D.J. Stephens,2013-14,23,MIL,NBA,3,0,15,16.1,.000,.143,7.4,31.6,19.1,0.0,0.0,0.0,0.0,22.4,106,111,0.0,0.0,0.0,.067,-7.6,-10.1,-17.7,-0.1
2408,Vladimir Stepania,1998-99,22,SEA,NBA,23,6,313,11.3,.024,.320,9.8,17.9,13.8,6.9,1.7,5.5,18.3,25.3,84,102,-0.5,0.3,-0.1,-.022,-6.0,0.2,-5.8,-0.3
2409,Vladimir Stepania,1999-00,23,SEA,NBA,30,1,202,6.7,.076,.456,11.3,14.3,12.7,2.3,2.5,3.8,18.8,25.5,76,101,-0.6,0.3,-0.3,-.080,-8.6,-1.2,-9.8,-0.4
2410,Vladimir Stepania,2000-01,24,NJN,NBA,29,0,280,12.2,.045,.386,14.0,31.2,22.4,9.4,1.9,2.9,15.6,19.8,88,99,-0.2,0.4,0.2,.035,-5.1,0.8,-4.3,-0.2
2411,Vladimir Stepania,2001-02,25,MIA,NBA,67,4,884,13.9,.008,.418,13.3,22.3,17.8,3.2,1.5,3.8,15.0,18.7,95,96,-0.1,1.8,1.7,.094,-4.4,1.0,-3.3,-0.3
