
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5601,Guy Morgan,1982-83,22,IND,NBA,8,0,46,9.9,.000,.167,13.4,27.1,19.9,19.4,2.0,0.0,7.2,23.7,82,106,-0.1,0.0,-0.1,-.059,-4.3,-1.1,-5.3,0.0
5602,Eric Moreland,2014-15,23,SAC,NBA,3,0,2,40.8,.000,.000,0.0,54.8,28.4,0.0,0.0,0.0,0.0,22.0,200,101,0.0,0.0,0.0,.431,5.8,-10.2,-4.5,0.0
5603,Eric Moreland,2015-16,24,SAC,NBA,8,0,48,7.4,.000,.667,6.8,17.9,12.4,2.7,0.0,6.7,27.9,9.5,89,108,0.0,0.0,0.0,.012,-6.5,1.9,-4.5,0.0
5604,Tracy Moore,1995-96,30,HOU,NBA,8,2,190,12.4,.395,.250,6.1,7.0,6.6,5.1,0.5,0.0,8.7,21.9,109,113,0.2,0.1,0.3,.076,-0.5,-4.5,-5.0,-0.1
5605,Tracy Moore,1996-97,31,HOU,NBA,27,1,237,11.4,.506,.365,5.7,7.0,6.4,13.5,1.1,0.0,12.4,21.6,103,109,0.1,0.2,0.3,.066,-0.9,-3.0,-3.9,-0.1
5606,Tracy Moore,1991-92,26,DAL,NBA,42,2,782,11.6,.258,.240,4.1,7.2,5.6,9.8,2.1,0.3,10.9,22.2,102,112,0.2,0.4,0.6,.039,-0.9,-1.9,-2.8,-0.2
5607,Tracy Moore,1992-93,27,DAL,NBA,39,1,510,14.8,.269,.245,4.5,6.7,5.5,15.4,2.0,0.5,10.4,24.6,106,116,0.5,0.0,0.5,.046,0.8,-3.5,-2.7,-0.1
5608,Tracy Moore,1993-94,28,DET,NBA,3,0,10,33.0,.000,.667,0.0,11.2,5.5,0.0,10.2,0.0,0.0,17.0,164,95,0.1,0.0,0.1,.395,4.8,2.7,7.5,0.0
5609,Ron Moore,1987-88,26,TOT,NBA,14,0,59,2.0,.000,.276,3.9,11.5,7.6,2.4,4.1,0.0,11.0,25.5,78,105,-0.2,0.1,-0.1,-.074,-9.0,-3.0,-12.0,-0.1
5610,Mikki Moore,2007-08,32,SAC,NBA,82,79,2385,11.5,.004,.372,8.1,16.2,12.2,5.4,0.7,1.5,16.2,12.7,116,111,3.2,1.4,4.6,.092,-0.7,-0.1,-0.8,0.7
5611,Mikki Moore,1999-00,24,DET,NBA,29,0,488,19.6,.000,.486,10.5,16.1,13.3,5.9,0.9,4.6,11.9,17.4,128,104,1.7,0.5,2.2,.218,1.8,0.3,2.1,0.5
5612,Mikki Moore,2008-09,33,TOT,NBA,70,20,1202,8.9,.000,.296,7.6,17.7,12.7,6.6,0.7,1.2,17.1,10.6,114,111,1.2,0.9,2.1,.083,-2.3,0.1,-2.2,-0.1
5613,Mikki Moore,2000-01,25,DET,NBA,81,2,1154,12.9,.004,.485,11.0,18.4,14.7,4.6,1.1,3.7,18.5,15.0,105,100,1.1,1.6,2.8,.116,-2.7,1.4,-1.2,0.2
5614,Mikki Moore,2009-10,34,GSW,NBA,23,20,406,11.2,.000,.122,7.0,12.0,9.5,12.5,0.6,2.3,18.1,12.2,115,114,0.5,0.1,0.6,.071,-1.5,-0.4,-1.9,0.0
5615,Mikki Moore,2001-02,26,DET,NBA,30,0,217,14.9,.033,.426,12.0,16.7,14.4,8.6,1.7,2.9,16.2,18.8,107,101,0.3,0.3,0.6,.133,-1.9,0.5,-1.4,0.0
5616,Mikki Moore,2011-12,36,GSW,NBA,7,0,118,6.3,.000,.350,6.8,14.4,10.6,6.0,1.3,1.9,23.3,11.8,96,109,0.0,0.1,0.1,.022,-4.2,0.1,-4.1,-0.1
5617,Mikki Moore,2002-03,27,TOT,NBA,8,0,43,17.9,.000,.769,16.4,5.1,10.6,12.5,0.0,6.9,10.3,20.7,116,108,0.1,0.0,0.1,.157,-0.1,-0.1,-0.2,0.0
5618,Mikki Moore,2003-04,28,TOT,NBA,32,0,395,13.3,.000,.354,9.0,17.5,13.2,8.7,1.0,2.8,16.1,16.1,110,103,0.6,0.4,1.0,.122,-1.3,-0.1,-1.4,0.1
5619,Mikki Moore,2004-05,29,LAC,NBA,74,4,1178,12.7,.017,.474,10.2,14.7,12.5,6.6,0.9,2.1,15.4,16.1,111,108,1.6,1.0,2.6,.106,-1.1,-0.4,-1.5,0.1
5620,Mikki Moore,2005-06,30,SEA,NBA,47,1,583,8.6,.016,.500,9.0,18.1,13.5,6.8,0.6,2.0,20.9,14.7,99,115,0.1,0.0,0.1,.006,-3.4,-1.4,-4.8,-0.4
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5621,Mikki Moore,2006-07,31,NJN,NBA,79,55,2082,14.8,.002,.464,8.3,14.5,11.4,6.1,1.2,2.3,15.6,16.2,115,106,3.5,2.3,5.7,.131,-0.7,0.8,0.1,1.1
5622,Mikki Moore,1998-99,23,DET,NBA,2,0,6,35.7,.000,2.000,0.0,20.5,10.2,0.0,0.0,0.0,0.0,14.9,229,104,0.1,0.0,0.1,.527,6.6,-6.5,0.1,0.0
5623,Lowes Moore,1980-81,23,NJN,NBA,71,,1406,11.1,.056,.192,3.4,10.3,6.7,22.3,2.0,0.7,17.2,17.6,97,107,0.0,1.1,1.1,.037,-2.0,-0.6,-2.6,-0.2
5624,Lowes Moore,1981-82,24,CLE,NBA,4,0,70,21.5,.132,.211,1.5,5.2,3.2,36.4,4.1,0.8,10.7,27.4,112,109,0.2,0.1,0.2,.152,4.5,-2.6,2.0,0.1
5625,Lowes Moore,1982-83,25,SDC,NBA,37,3,642,8.8,.121,.295,2.5,7.7,4.9,14.4,1.6,0.1,17.6,15.8,99,112,0.1,0.1,0.2,.017,-2.5,-2.5,-5.0,-0.5
5626,Johnny Moore,1985-86,27,SAS,NBA,28,23,856,18.3,.073,.284,3.4,7.9,5.7,40.2,3.8,0.4,19.2,19.8,109,106,1.2,1.0,2.1,.119,1.9,-0.2,1.7,0.8
5627,Johnny Moore,1986-87,28,SAS,NBA,55,27,1234,13.4,.176,.156,2.7,6.3,4.5,27.7,3.2,0.1,17.6,18.9,102,111,0.3,0.9,1.2,.048,-1.0,-1.3,-2.3,-0.1
5628,Johnny Moore,1987-88,29,TOT,NBA,5,0,61,5.9,.100,.000,3.6,7.3,5.4,23.1,2.3,0.0,41.2,11.2,76,114,-0.1,0.0,-0.1,-.077,-6.6,-1.7,-8.3,-0.1
5629,Johnny Moore,1980-81,22,SAS,NBA,82,,1578,15.8,.037,.331,4.2,9.1,6.8,31.8,3.5,0.7,20.5,18.9,103,104,1.2,2.0,3.2,.099,0.4,0.1,0.5,1.0
5630,Johnny Moore,1989-90,31,SAS,NBA,53,8,516,8.1,.270,.214,3.6,7.6,5.7,20.7,3.0,0.4,22.0,14.2,91,105,-0.4,0.7,0.3,.029,-3.4,0.2,-3.2,-0.2
5631,Johnny Moore,1981-82,23,SAS,NBA,79,78,2294,17.0,.031,.273,2.9,9.9,6.4,41.5,3.3,0.3,19.0,16.0,110,106,3.1,2.7,5.8,.122,1.2,0.1,1.3,1.9
5632,Johnny Moore,1982-83,24,SAS,NBA,77,73,2552,17.5,.026,.237,2.9,8.7,5.9,37.8,3.5,0.7,19.6,18.0,108,104,3.8,2.8,6.6,.123,1.6,0.4,1.9,2.5
5633,Johnny Moore,1983-84,25,SAS,NBA,59,42,1650,17.5,.168,.268,2.4,8.9,5.7,40.9,3.4,0.6,19.8,17.0,111,109,2.4,1.4,3.8,.110,1.8,-0.5,1.3,1.4
