
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
7901,Eddie Jones,2005-06,34,MEM,NBA,75,75,2437,14.7,.518,.298,1.8,12.0,6.9,12.7,3.0,0.9,10.2,18.1,109,100,3.0,4.2,7.2,.141,1.5,1.5,3.0,3.1
7902,Eddie Jones,1998-99,27,TOT,NBA,50,50,1881,18.5,.239,.455,3.2,8.7,6.1,17.3,3.5,2.2,11.5,20.0,110,101,3.8,2.2,6.0,.153,2.8,1.7,4.4,3.0
7903,Eddie Jones,2006-07,35,TOT,NBA,64,41,1594,12.3,.526,.178,2.3,11.6,7.1,10.9,2.2,0.5,9.4,14.7,111,108,1.7,1.4,3.1,.094,0.7,0.0,0.7,1.1
7904,Eddie Jones,1999-00,28,CHH,NBA,72,72,2807,19.9,.305,.374,3.3,10.3,6.9,19.0,3.5,1.2,10.9,23.4,110,100,5.7,4.4,10.1,.172,3.9,1.4,5.3,5.2
7905,Eddie Jones,2007-08,36,DAL,NBA,47,33,922,7.6,.644,.078,2.3,13.8,8.3,10.8,1.5,0.6,13.5,10.9,100,107,0.1,1.0,1.1,.058,-1.3,1.1,-0.3,0.4
7906,Eddie Jones,2000-01,29,MIA,NBA,63,58,2282,18.8,.273,.310,3.9,11.3,7.6,14.8,2.7,2.0,12.0,23.9,106,97,3.9,4.0,7.9,.166,2.4,1.9,4.3,3.6
7907,Eddie Jones,2001-02,30,MIA,NBA,81,81,3156,17.5,.319,.296,2.3,11.6,7.0,15.4,2.0,1.9,9.9,22.7,109,100,5.6,5.0,10.5,.160,2.8,1.4,4.2,4.9
7908,Eddie Jones,1994-95,23,LAL,NBA,64,58,1981,16.3,.331,.227,4.4,9.5,7.0,9.9,3.3,1.4,8.4,19.4,113,108,2.9,2.1,5.0,.122,1.8,0.5,2.3,2.1
7909,Eddie Jones,2002-03,31,MIA,NBA,47,47,1789,18.9,.350,.334,2.2,12.7,7.3,18.8,2.0,1.4,9.7,23.0,111,102,3.9,2.1,6.0,.162,3.8,0.9,4.7,3.0
