
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
11701,Tony Dawson,1994-95,27,BOS,NBA,2,0,13,5.9,.375,.125,0.0,27.0,13.3,13.5,0.0,0.0,19.2,34.8,85,110,0.0,0.0,0.0,-.099,-6.4,-4.8,-11.1,0.0
11702,Tony Dawson,1990-91,23,SAC,NBA,4,0,17,16.0,.143,.000,13.0,0.0,6.7,0.0,0.0,0.0,12.5,20.6,112,118,0.0,0.0,0.0,.060,-0.1,-7.4,-7.5,0.0
11703,Eric Dawson,2011-12,27,SAS,NBA,4,0,39,14.6,.000,.167,15.0,14.4,14.7,0.0,1.3,3.7,18.9,18.6,104,102,0.0,0.1,0.1,.106,-3.3,-2.6,-5.9,0.0
11704,Branden Dawson,2015-16,22,LAC,NBA,6,0,29,7.1,.000,.200,7.6,7.4,7.5,0.0,0.0,2.7,0.0,8.5,113,110,0.0,0.0,0.0,.069,-4.9,-1.7,-6.6,0.0
11705,Paul Dawkins,1979-80,22,UTA,NBA,57,,776,11.0,.017,.160,6.6,12.0,9.4,14.8,2.1,0.7,19.1,22.0,92,110,-0.5,0.4,-0.1,-.009,-2.8,-1.6,-4.4,-0.5
11706,Johnny Dawkins,1991-92,28,PHI,NBA,82,82,2815,13.3,.112,.206,1.7,7.5,4.6,30.2,1.6,0.1,15.7,18.2,107,113,2.3,1.2,3.6,.061,-0.3,-2.0,-2.3,-0.2
11707,Johnny Dawkins,1992-93,29,PHI,NBA,74,10,1598,14.6,.142,.241,2.2,7.0,4.6,32.8,2.4,0.1,15.6,20.5,103,112,0.8,0.9,1.7,.052,-0.6,-2.4,-3.0,-0.4
11708,Johnny Dawkins,1993-94,30,PHI,NBA,72,12,1343,13.5,.248,.236,2.3,7.8,5.0,30.1,2.4,0.2,19.2,18.7,101,111,0.6,0.6,1.1,.041,-1.1,-2.4,-3.5,-0.5
11709,Johnny Dawkins,1986-87,23,SAS,NBA,81,14,1682,14.6,.062,.250,3.5,7.7,5.5,24.9,1.9,0.1,12.4,23.1,105,113,1.2,0.8,2.0,.057,-0.7,-2.4,-3.1,-0.5
11710,Johnny Dawkins,1994-95,31,DET,NBA,50,9,1170,12.2,.270,.204,2.8,8.6,5.7,26.2,2.3,0.1,22.6,14.6,107,115,0.8,0.3,1.1,.046,-1.3,-1.8,-3.1,-0.3
11711,Johnny Dawkins,1987-88,24,SAS,NBA,65,61,2179,17.0,.073,.265,3.2,6.9,5.1,29.4,1.9,0.1,14.2,19.7,114,115,4.0,0.3,4.3,.095,2.0,-2.3,-0.3,0.9
11712,Johnny Dawkins,1988-89,25,SAS,NBA,32,30,1083,13.4,.010,.280,3.1,7.3,5.1,28.9,2.3,0.0,19.8,20.1,101,110,0.2,0.8,1.0,.044,-1.3,-1.4,-2.7,-0.2
11713,Johnny Dawkins,1989-90,26,PHI,NBA,81,81,2865,16.0,.069,.257,1.9,7.8,4.9,29.7,2.1,0.2,16.8,18.8,112,110,4.2,2.2,6.4,.107,1.4,-1.0,0.4,1.7
11714,Johnny Dawkins,1990-91,27,PHI,NBA,4,4,124,22.8,.098,.268,0.0,14.2,7.2,37.1,1.2,0.0,14.9,19.0,131,110,0.5,0.1,0.6,.218,3.6,-2.5,1.1,0.1
11715,Darryl Dawkins,1986-87,30,NJN,NBA,6,2,106,11.5,.000,.750,9.6,10.6,10.1,2.9,0.9,1.7,26.1,21.9,103,112,0.0,0.1,0.1,.048,-2.1,-2.2,-4.3,-0.1
11716,Darryl Dawkins,1979-80,23,PHI,NBA,80,,2541,14.6,.006,.308,8.7,19.6,14.5,8.5,0.9,3.0,17.6,20.5,101,100,1.3,4.3,5.7,.107,-1.3,1.4,0.1,1.4
11717,Darryl Dawkins,1987-88,31,TOT,NBA,6,0,33,-9.5,.000,1.667,6.8,9.4,8.1,7.7,0.0,3.5,31.0,28.1,55,106,-0.3,0.0,-0.2,-.313,-15.3,-1.9,-17.2,-0.1
