
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5701,Nazr Mohammed,2010-11,33,TOT,NBA,75,37,1280,15.9,.002,.250,13.2,21.2,17.2,3.3,1.2,3.5,12.3,20.6,105,105,1.0,1.6,2.7,.100,-2.5,-0.8,-3.3,-0.4
5702,Nazr Mohammed,2003-04,26,TOT,NBA,80,24,1611,16.1,.000,.358,12.8,20.7,16.8,4.0,1.8,2.4,14.9,18.3,104,102,1.8,1.9,3.7,.110,-1.5,-0.4,-1.9,0.1
5703,Nazr Mohammed,2011-12,34,OKC,NBA,63,1,692,11.0,.006,.136,10.4,17.1,14.0,3.1,1.5,3.9,12.7,13.4,102,102,0.3,1.0,1.3,.090,-3.1,0.9,-2.2,0.0
5704,Nazr Mohammed,2004-05,27,TOT,NBA,77,59,1933,16.4,.002,.377,14.9,20.7,17.8,2.9,1.6,3.3,13.3,19.2,106,103,2.0,2.6,4.6,.115,-1.7,0.3,-1.4,0.3
5705,Nazr Mohammed,2012-13,35,CHI,NBA,63,12,693,10.8,.011,.261,12.0,20.4,16.2,5.8,1.6,3.5,10.7,14.9,97,100,0.0,1.2,1.2,.082,-4.6,1.8,-2.8,-0.1
5706,Nazr Mohammed,2005-06,28,SAS,NBA,80,30,1389,15.0,.000,.382,14.2,21.2,17.8,4.7,0.8,2.5,17.1,18.3,109,98,1.7,2.8,4.5,.156,-2.0,1.0,-1.0,0.4
5707,Nazr Mohammed,2013-14,36,CHI,NBA,80,1,562,10.1,.000,.238,13.6,21.7,17.7,5.8,1.3,4.1,21.0,14.5,90,97,-0.4,1.2,0.8,.070,-6.0,2.6,-3.3,-0.2
5708,Nazr Mohammed,1998-99,21,PHI,NBA,26,0,121,10.0,.000,.500,17.0,18.6,17.8,3.0,2.2,2.6,19.0,23.7,84,96,-0.2,0.2,0.0,.013,-6.0,-1.5,-7.5,-0.2
5709,Nazr Mohammed,2006-07,29,DET,NBA,51,33,773,16.5,.000,.369,13.7,21.5,17.6,2.0,1.9,4.0,14.3,18.5,108,99,0.9,1.5,2.3,.145,-2.3,0.5,-1.8,0.0
5710,Nazr Mohammed,2014-15,37,CHI,NBA,23,0,128,8.7,.000,.100,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,87,101,-0.1,0.2,0.1,.040,-6.1,0.9,-5.3,-0.1
5711,Eric Mobley,1994-95,24,MIL,NBA,46,26,587,14.3,.015,.341,10.9,20.7,15.7,5.7,0.7,3.4,13.7,13.3,116,110,0.8,0.5,1.3,.107,-1.9,0.2,-1.7,0.0
