
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
7601,Michael Kidd-Gilchrist,2014-15,21,CHO,NBA,55,52,1587,15.1,.000,.444,7.4,21.9,14.4,8.2,1.0,1.9,9.9,18.4,106,103,1.6,2.2,3.8,.114,-2.2,1.3,-0.8,0.5
7602,Michael Kidd-Gilchrist,2015-16,22,CHO,NBA,7,7,205,16.9,.115,.475,6.3,17.8,12.0,7.3,0.7,1.2,9.8,18.0,118,106,0.4,0.2,0.6,.152,-0.7,-0.7,-1.4,0.0
7603,Michael Kidd-Gilchrist,2012-13,19,CHA,NBA,78,77,2025,14.0,.015,.305,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,102,110,1.1,1.0,2.1,.051,-2.3,0.1,-2.2,-0.1
7604,Michael Kidd-Gilchrist,2013-14,20,CHA,NBA,62,62,1502,12.0,.025,.521,8.2,16.2,12.2,5.4,1.5,2.1,12.1,15.2,104,103,0.9,2.2,3.1,.098,-2.7,1.7,-0.9,0.4
7605,Warren Kidd,1993-94,23,PHI,NBA,68,14,884,11.3,.000,.509,9.4,19.6,14.5,3.2,1.1,1.6,17.5,12.3,109,109,0.8,0.6,1.4,.078,-3.1,-0.9,-4.0,-0.4
7606,Jason Kidd,2000-01,27,PHO,NBA,77,76,3065,19.4,.211,.367,3.3,15.2,9.1,41.2,2.8,0.5,18.3,22.7,104,97,4.2,5.4,9.6,.150,2.7,2.1,4.8,5.3
7607,Jason Kidd,2008-09,35,DAL,NBA,81,81,2886,16.9,.523,.170,3.4,16.4,9.9,34.7,2.9,1.0,21.8,13.5,116,106,4.6,3.9,8.5,.141,2.3,2.3,4.5,4.7
7608,Jason Kidd,2001-02,28,NJN,NBA,82,82,3056,19.1,.320,.217,4.7,17.2,10.9,42.5,3.0,0.5,18.7,22.5,103,98,3.1,5.8,8.9,.140,2.8,2.2,5.1,5.4
7609,Jason Kidd,2009-10,36,DAL,NBA,80,80,2881,17.2,.617,.148,1.9,15.6,8.9,36.4,2.6,0.9,21.4,14.5,115,105,4.8,4.0,8.9,.148,2.7,1.6,4.3,4.6
7610,Jason Kidd,1994-95,21,DAL,NBA,79,79,2668,15.1,.300,.321,5.8,11.9,8.7,33.2,2.9,0.6,20.4,19.0,103,109,1.1,2.6,3.7,.066,0.8,0.9,1.7,2.5
7611,Jason Kidd,2002-03,29,NJN,NBA,80,80,2989,22.2,.297,.324,4.2,15.1,9.6,42.2,3.1,0.6,17.2,25.9,106,96,5.5,5.8,11.3,.182,4.9,2.0,6.9,6.7
7612,Jason Kidd,2010-11,37,DAL,NBA,80,80,2653,14.4,.656,.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,108,104,2.5,3.9,6.4,.116,1.0,2.1,3.1,3.4
7613,Jason Kidd,1995-96,22,DAL,NBA,81,81,3034,17.8,.306,.256,6.5,13.3,9.6,41.5,2.9,0.6,18.6,24.3,103,109,1.7,2.6,4.3,.068,2.1,0.6,2.7,3.5
7614,Jason Kidd,2003-04,30,NJN,NBA,67,66,2450,19.7,.306,.260,4.1,16.5,10.3,44.8,2.7,0.4,16.7,24.6,102,97,2.8,4.4,7.2,.141,3.1,1.5,4.5,4.1
7615,Jason Kidd,2011-12,38,DAL,NBA,48,48,1379,13.1,.817,.103,1.2,14.8,8.1,28.4,3.1,0.6,24.2,12.7,103,101,0.9,2.1,3.0,.104,0.4,2.1,2.5,1.5
7616,Jason Kidd,1996-97,23,TOT,NBA,55,45,1964,16.9,.312,.312,3.8,11.0,7.4,38.9,3.3,0.8,19.1,17.2,108,107,2.3,2.0,4.4,.107,1.4,0.7,2.1,2.0
7617,Jason Kidd,2004-05,31,NJN,NBA,66,65,2435,19.5,.419,.225,4.6,19.8,12.1,40.6,2.7,0.3,15.1,21.3,107,101,3.1,4.2,7.2,.143,3.6,2.0,5.6,4.6
7618,Jason Kidd,2012-13,39,NYK,NBA,76,48,2043,13.5,.795,.117,2.8,16.2,9.3,17.8,3.3,1.1,15.0,11.6,114,103,2.6,2.8,5.4,.128,1.7,2.7,4.4,3.3
