
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2601,Steve Smith,1994-95,25,TOT,NBA,80,61,2665,16.1,.414,.369,4.4,7.7,6.0,17.4,1.2,0.9,11.7,22.5,115,109,5.3,2.4,7.8,.140,2.6,-1.2,1.3,2.2
2602,Steve Smith,1995-96,26,ATL,NBA,80,80,2856,16.6,.370,.337,4.9,8.7,6.7,13.4,1.3,0.5,10.3,23.0,116,112,6.4,1.5,7.9,.133,2.8,-2.0,0.8,2.0
2603,Steve Smith,1996-97,27,ATL,NBA,72,72,2818,17.4,.339,.343,3.9,6.1,5.0,20.2,1.2,0.6,11.8,25.0,114,108,6.5,2.6,9.1,.154,2.8,-1.6,1.3,2.3
2604,Steve Smith,1997-98,28,ATL,NBA,73,73,2857,18.8,.251,.413,5.7,7.0,6.4,18.4,1.4,0.7,11.9,23.9,117,108,8.4,1.8,10.2,.171,4.5,-1.4,3.1,3.7
2605,Steve Smith,1998-99,29,ATL,NBA,36,36,1314,17.9,.257,.417,4.5,8.9,6.7,19.0,1.5,0.6,13.4,26.4,107,100,2.7,1.7,4.4,.162,3.3,-0.2,3.2,1.7
2606,Steve Smith,1999-00,30,POR,NBA,82,81,2689,17.3,.268,.378,5.7,7.9,6.8,12.8,1.4,0.9,10.0,20.0,120,104,7.7,2.7,10.4,.186,3.6,-0.4,3.2,3.6
2607,Steve Smith,2000-01,31,POR,NBA,81,36,2542,15.9,.292,.440,4.2,8.4,6.4,13.6,1.0,0.7,12.7,19.7,116,106,6.6,1.6,8.2,.155,2.5,-1.5,1.1,2.0
2608,Steve Smith,2001-02,32,SAS,NBA,77,76,2211,13.9,.361,.265,2.4,7.4,5.0,11.5,1.3,0.5,12.4,18.3,113,104,4.0,2.4,6.4,.139,1.7,-0.5,1.3,1.8
2609,Steve Smith,2002-03,33,SAS,NBA,53,18,1032,12.0,.405,.392,2.5,8.4,5.6,10.9,1.4,0.6,11.2,17.3,109,103,1.4,1.1,2.5,.117,-0.1,-0.9,-1.0,0.3
