
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14201,Drew Barry,1998-99,25,SEA,NBA,17,0,183,9.0,.750,.406,1.9,10.8,6.3,23.6,2.0,0.4,24.1,12.3,101,107,0.1,0.1,0.2,.048,-1.9,-2.1,-3.9,-0.1
14202,Drew Barry,1999-00,26,TOT,NBA,16,0,159,9.5,.545,.152,0.0,8.4,4.0,31.3,0.6,0.0,27.0,13.1,106,113,0.2,0.0,0.1,.042,-2.3,-5.3,-7.6,-0.2
14203,Brent Barry,1998-99,27,CHI,NBA,37,30,1181,12.9,.483,.284,3.7,11.0,7.2,19.0,1.9,0.7,15.2,18.8,99,104,0.7,0.9,1.6,.065,0.5,-0.6,-0.1,0.6
14204,Brent Barry,2006-07,35,SAS,NBA,75,28,1631,16.6,.675,.275,1.3,10.2,5.9,13.3,1.8,0.5,11.3,15.6,126,102,4.2,2.6,6.8,.201,3.5,0.4,3.9,2.4
14205,Brent Barry,1999-00,28,SEA,NBA,80,74,2726,14.6,.564,.222,2.0,13.1,7.5,16.0,1.9,0.8,15.5,14.9,115,105,4.9,2.5,7.5,.131,2.0,0.4,2.4,3.0
14206,Brent Barry,2007-08,36,SAS,NBA,31,1,554,16.7,.700,.125,2.6,9.0,5.9,16.1,1.7,0.4,9.6,16.1,128,104,1.5,0.8,2.3,.203,3.7,-0.1,3.6,0.8
14207,Brent Barry,2000-01,29,SEA,NBA,67,20,1778,16.6,.571,.257,2.1,11.4,6.8,19.4,2.4,0.6,16.2,13.5,124,106,4.6,1.2,5.8,.157,3.5,-0.3,3.2,2.3
14208,Brent Barry,2008-09,37,HOU,NBA,56,1,857,9.2,.762,.116,2.4,10.1,6.4,13.7,1.5,0.3,21.0,12.4,106,107,0.4,1.1,1.5,.082,-0.9,0.4,-0.5,0.3
14209,Brent Barry,2001-02,30,SEA,NBA,81,81,3040,19.3,.490,.296,2.3,14.6,8.6,21.3,2.6,0.9,15.6,16.2,124,104,8.8,3.3,12.1,.191,4.7,1.1,5.8,6.0
14210,Brent Barry,2002-03,31,SEA,NBA,75,68,2480,15.8,.508,.279,2.2,12.2,7.1,25.0,2.5,0.5,18.0,14.9,115,104,4.8,2.5,7.3,.141,2.3,0.6,2.9,3.0
14211,Brent Barry,1995-96,24,LAC,NBA,79,44,1898,15.9,.496,.229,2.4,8.4,5.3,18.8,2.6,0.9,15.4,18.3,117,111,3.7,1.2,4.9,.124,2.7,-1.0,1.7,1.8
14212,Brent Barry,2003-04,32,SEA,NBA,59,53,1803,18.3,.590,.258,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,120,108,4.9,0.7,5.7,.151,3.9,-1.0,2.9,2.3
14213,Brent Barry,1996-97,25,LAC,NBA,59,0,1094,15.0,.456,.245,3.1,8.9,5.9,23.1,2.5,1.1,15.3,20.3,107,109,1.2,0.9,2.1,.090,1.2,-1.1,0.0,0.6
14214,Brent Barry,2004-05,33,SAS,NBA,81,8,1742,14.0,.610,.294,1.9,10.8,6.4,16.3,1.2,0.8,11.0,15.6,119,102,3.5,2.7,6.1,.168,1.7,0.3,2.0,1.8
14215,Brent Barry,1997-98,26,TOT,NBA,58,36,1600,14.3,.453,.265,2.1,10.2,6.1,15.8,2.1,1.1,15.5,18.7,108,110,2.1,0.6,2.7,.080,1.2,-1.0,0.2,0.9
14216,Brent Barry,2005-06,34,SAS,NBA,74,5,1259,14.8,.586,.171,2.8,11.9,7.5,15.5,1.7,1.5,12.3,16.0,115,100,2.1,2.2,4.3,.162,1.5,1.2,2.7,1.5
14217,Dana Barros,1990-91,23,SEA,NBA,66,0,750,18.8,.260,.273,2.7,8.7,5.7,21.9,1.5,0.1,13.4,22.5,120,112,2.1,0.4,2.5,.158,3.0,-3.2,-0.2,0.3
14218,Dana Barros,1998-99,31,BOS,NBA,50,16,1156,17.7,.431,.197,1.5,8.9,5.1,29.9,2.4,0.3,17.9,19.0,111,104,2.5,0.9,3.4,.139,2.4,-2.2,0.3,0.7
