
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5501,Chris Mullin*,1995-96,32,GSW,NBA,55,19,1617,16.7,.278,.297,3.1,8.3,5.7,19.8,2.4,1.4,16.7,19.7,114,111,2.9,1.1,4.0,.117,2.2,-0.3,1.8,1.6
5502,Chris Mullin*,1996-97,33,GSW,NBA,79,63,2733,17.6,.255,.269,3.3,10.5,6.9,19.9,2.5,0.9,17.8,17.6,118,112,6.0,1.1,7.1,.124,3.0,-0.2,2.9,3.3
5503,Chris Mullin*,1997-98,34,IND,NBA,82,82,2177,16.9,.351,.237,2.2,11.1,6.9,14.6,2.4,1.3,13.3,19.3,114,101,4.4,3.2,7.6,.168,2.9,1.5,4.4,3.5
5504,Chris Mullin*,1998-99,35,IND,NBA,50,50,1179,18.1,.423,.248,2.6,13.3,8.1,12.2,2.2,0.8,12.7,19.1,117,104,3.1,1.0,4.1,.167,4.3,0.0,4.4,1.9
5505,Chris Mullin*,1999-00,36,IND,NBA,47,2,582,15.4,.588,.219,2.8,11.5,7.3,10.0,2.5,1.0,12.0,18.2,112,103,1.0,0.7,1.7,.142,2.3,0.0,2.2,0.6
5506,Chris Mullin*,2000-01,37,GSW,NBA,20,8,374,10.0,.491,.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,98,108,0.1,0.2,0.3,.034,-2.2,-0.8,-3.0,-0.1
5507,Byron Mullens,2009-10,20,OKC,NBA,13,0,54,0.7,.000,.000,6.6,14.5,10.6,2.9,1.9,0.0,17.4,19.1,72,105,-0.2,0.1,-0.1,-.077,-8.9,-1.6,-10.5,-0.1
5508,Byron Mullens,2010-11,21,OKC,NBA,13,0,85,3.5,.000,.500,8.6,24.0,16.5,0.0,1.2,2.6,19.0,22.5,71,105,-0.3,0.1,-0.2,-.113,-12.5,-4.7,-17.2,-0.3
5509,Byron Mullens,2011-12,22,CHA,NBA,65,25,1465,13.0,.086,.190,7.3,18.8,12.8,7.5,0.8,2.6,10.4,22.5,94,110,-0.4,0.6,0.2,.007,-3.3,-1.7,-5.0,-1.1
