
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
401,Scott Williams,2004-05,36,CLE,NBA,19,0,152,6.8,.024,.268,11.4,11.9,11.6,7.8,1.4,2.9,9.8,15.1,92,106,-0.1,0.2,0.1,.025,-4.5,0.2,-4.3,-0.1
402,Sam Williams,1981-82,22,GSW,NBA,59,22,1073,14.8,.000,.321,9.1,22.4,15.7,4.6,2.0,4.0,16.8,14.3,108,102,0.9,1.7,2.6,.116,-1.6,2.6,1.0,0.8
403,Sam Williams,1982-83,23,GSW,NBA,75,28,1533,15.6,.002,.357,10.5,17.5,13.9,3.9,2.1,3.2,15.4,16.8,109,104,2.0,1.7,3.7,.117,-0.5,0.6,0.1,0.8
404,Sam Williams,1983-84,24,TOT,NBA,77,12,1434,13.2,.002,.325,9.8,16.8,13.4,6.1,2.3,4.3,16.7,17.0,100,101,0.1,2.6,2.7,.091,-2.5,2.8,0.3,0.8
405,Sam Williams,1984-85,25,PHI,NBA,46,8,488,6.9,.007,.318,8.9,15.6,12.3,3.0,2.5,3.1,20.7,17.6,83,104,-0.8,0.7,-0.1,-.008,-5.7,0.9,-4.7,-0.3
406,Rob Williams,1982-83,21,DEN,NBA,74,33,1443,10.7,.032,.372,2.6,7.0,4.8,28.8,2.6,0.4,25.4,18.7,92,109,-0.8,0.7,-0.1,-.004,-2.6,-2.0,-4.6,-0.9
407,Rob Williams,1983-84,22,DEN,NBA,79,66,1924,13.3,.070,.311,2.9,7.8,5.3,29.0,1.9,0.1,18.1,18.3,106,114,1.6,0.6,2.2,.056,-0.1,-2.4,-2.5,-0.2
408,Rickey Williams,1982-83,25,UTA,NBA,44,0,346,9.6,.022,.393,4.6,6.6,5.6,14.6,2.6,0.6,19.4,22.2,87,106,-0.4,0.3,-0.1,-.017,-4.3,-1.5,-5.8,-0.3
409,Reggie Williams,2009-10,23,GSW,NBA,24,10,782,16.1,.325,.219,2.5,13.3,7.8,12.7,1.4,0.5,8.5,18.6,116,113,1.5,0.3,1.7,.105,1.5,-1.7,-0.2,0.4
