
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
14,Tyler Zeller,2013-14,24,CLE,NBA,70,9,1049,15.4,.003,.417,10.8,19.6,15.1,5.6,0.9,3.0,14.9,17.1,112,107,1.5,1.1,2.6,.120,-1.9,0.2,-1.7,0.1
15,Tyler Zeller,2014-15,25,BOS,NBA,82,59,1731,18.9,.000,.300,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,119,105,4.5,2.0,6.5,.179,0.4,0.4,0.9,1.2
16,Tyler Zeller,2015-16,26,BOS,NBA,60,3,710,15.4,.000,.372,9.1,17.6,13.3,6.6,0.7,2.4,12.0,23.0,106,105,0.8,0.9,1.7,.114,-3.2,-1.1,-4.4,-0.4
17,Luke Zeller,2012-13,25,PHO,NBA,16,0,58,5.6,.192,.000,1.9,18.0,9.8,8.4,0.0,0.0,0.0,19.9,86,112,-0.1,0.0,-0.1,-.047,-6.2,-4.2,-10.4,-0.1
18,Cody Zeller,2013-14,21,CHA,NBA,82,3,1416,13.1,.002,.495,9.4,18.8,14.1,10.4,1.5,2.3,15.0,18.9,101,102,0.4,2.2,2.6,.090,-3.2,1.8,-1.3,0.2
19,Cody Zeller,2014-15,22,CHO,NBA,62,45,1487,14.1,.003,.440,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,108,102,1.6,2.2,3.8,.123,-2.1,2.5,0.4,0.9
20,Cody Zeller,2015-16,23,CHO,NBA,73,60,1774,16.1,.023,.531,8.4,19.7,14.0,6.3,1.6,2.9,11.2,15.4,119,102,3.6,2.7,6.3,.169,-1.0,2.0,1.0,1.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
21,Sun Yue,2008-09,23,LAL,NBA,10,0,28,-8.6,.545,.000,0.0,0.0,0.0,9.8,1.8,2.8,21.4,22.0,53,108,-0.2,0.0,-0.1,-.226,-11.4,-3.7,-15.2,-0.1
22,Tim Young,1999-00,23,GSW,NBA,25,0,137,11.7,.000,.923,9.4,18.0,13.4,5.5,0.7,0.5,14.1,19.6,103,110,0.1,0.0,0.2,.058,-4.4,-3.5,-7.9,-0.2
23,Thaddeus Young,2007-08,19,PHI,NBA,74,22,1554,16.5,.039,.210,9.1,14.8,11.9,6.2,2.5,0.4,10.7,17.4,115,106,2.6,2.0,4.5,.140,0.3,0.3,0.6,1.0
24,Thaddeus Young,2008-09,20,PHI,NBA,75,71,2580,15.3,.171,.197,6.4,11.1,8.8,5.8,2.1,0.7,10.2,20.5,110,109,3.0,2.5,5.5,.102,0.8,-0.2,0.5,1.7
25,Thaddeus Young,2009-10,21,PHI,NBA,67,45,2145,14.0,.170,.203,7.0,12.3,9.6,7.5,2.0,0.6,12.5,21.5,102,111,0.9,1.2,2.1,.047,-0.5,-1.3,-1.8,0.1
26,Thaddeus Young,2010-11,22,PHI,NBA,82,1,2135,18.4,.026,.205,8.3,15.2,11.7,6.7,2.2,0.9,9.7,22.1,110,104,3.2,3.0,6.2,.139,0.3,0.0,0.3,1.2
27,Thaddeus Young,2011-12,23,PHI,NBA,63,1,1755,18.9,.006,.210,8.6,12.0,10.3,7.3,2.0,1.8,6.8,21.5,111,100,3.4,2.9,6.3,.171,0.7,0.9,1.6,1.6
28,Thaddeus Young,2012-13,24,PHI,NBA,76,76,2629,18.2,.008,.196,7.6,17.2,12.3,8.2,2.7,1.6,8.0,19.8,109,103,3.7,3.7,7.4,.136,0.2,1.6,1.7,2.5
29,Thaddeus Young,2013-14,25,PHI,NBA,79,78,2718,16.6,.228,.178,6.3,12.8,9.5,11.8,3.0,1.1,10.7,24.1,101,108,1.2,2.3,3.5,.062,0.2,-0.4,-0.2,1.2
30,Thaddeus Young,2014-15,26,TOT,NBA,76,68,2434,15.7,.119,.207,5.8,13.5,9.6,12.4,2.6,0.8,10.0,21.5,102,109,1.6,1.4,3.1,.061,0.2,-0.3,-0.1,1.2
31,Thaddeus Young,2015-16,27,BRK,NBA,73,73,2407,17.5,.031,.169,8.1,23.0,15.4,9.5,2.3,1.2,11.6,21.6,104,107,1.9,2.2,4.1,.081,-0.5,0.6,0.1,1.3
32,Sam Young,2009-10,24,MEM,NBA,80,1,1321,13.0,.113,.352,6.8,11.0,8.9,6.2,1.3,1.2,14.1,22.1,102,112,0.6,0.7,1.2,.044,-2.1,-2.2,-4.4,-0.8
33,Sam Young,2010-11,25,MEM,NBA,78,46,1577,12.5,.101,.235,3.0,11.2,7.1,6.9,2.3,1.2,10.1,17.3,106,106,1.1,1.8,2.9,.088,-1.6,0.3,-1.3,0.3
34,Sam Young,2011-12,26,TOT,NBA,35,2,375,9.7,.134,.205,6.0,13.1,9.5,6.2,2.4,1.2,10.4,18.9,89,101,-0.3,0.6,0.2,.030,-4.5,0.0,-4.5,-0.2
35,Sam Young,2012-13,27,IND,NBA,56,3,693,7.5,.351,.291,4.3,15.3,9.9,9.4,1.2,0.9,16.5,13.2,94,102,-0.2,1.1,0.9,.062,-3.8,1.0,-2.8,-0.1
36,Perry Young,1986-87,23,TOT,NBA,9,0,72,3.0,.000,.095,4.8,7.7,6.2,11.5,3.2,0.8,15.5,14.4,74,107,-0.2,0.1,-0.1,-.047,-6.6,0.6,-6.0,-0.1
37,Nick Young,2007-08,22,WAS,NBA,75,2,1158,11.6,.209,.259,2.3,9.6,5.8,9.6,1.6,0.5,15.0,24.9,98,112,-0.1,0.6,0.4,.017,-2.5,-3.1,-5.6,-1.1
38,Nick Young,2008-09,23,WAS,NBA,82,5,1837,13.1,.217,.255,1.9,7.8,4.8,9.0,1.1,0.9,9.9,23.1,105,117,1.2,-0.1,1.2,.030,-1.1,-3.8,-4.9,-1.3
39,Nick Young,2009-10,24,WAS,NBA,74,23,1421,10.7,.305,.233,1.6,6.7,4.1,5.7,1.0,0.4,8.3,21.4,104,113,0.9,0.5,1.4,.046,-1.2,-3.3,-4.5,-0.9
40,Nick Young,2010-11,25,WAS,NBA,64,40,2034,14.5,.290,.244,1.4,8.6,4.9,6.6,1.1,0.6,8.0,24.4,107,114,2.3,0.4,2.8,.065,0.5,-3.5,-3.0,-0.5
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
41,Nick Young,2011-12,26,TOT,NBA,62,35,1729,12.9,.360,.216,2.0,6.8,4.4,5.7,1.3,0.8,8.8,24.5,102,110,1.4,0.6,1.9,.053,0.0,-3.4,-3.4,-0.6
42,Nick Young,2012-13,27,PHI,NBA,59,17,1411,13.3,.387,.236,1.9,8.7,5.2,9.7,1.3,0.8,7.7,21.2,105,109,1.4,1.0,2.3,.079,-0.2,-2.3,-2.5,-0.2
43,Nick Young,2013-14,28,LAL,NBA,64,9,1810,16.0,.394,.321,1.7,8.1,4.9,9.0,1.2,0.5,8.6,26.8,107,114,2.3,0.3,2.5,.067,1.7,-3.6,-1.9,0.0
44,Nick Young,2014-15,29,LAL,NBA,42,0,1000,14.2,.473,.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,105,113,1.1,0.1,1.2,.058,0.9,-4.3,-3.5,-0.4
45,Nick Young,2015-16,30,LAL,NBA,54,2,1033,9.1,.637,.204,1.4,9.0,5.1,5.4,1.1,0.5,6.9,18.5,98,115,0.1,0.0,0.1,.003,-1.4,-3.5,-4.8,-0.7
46,Michael Young,1984-85,24,PHO,NBA,2,0,11,5.8,.167,.000,10.5,10.1,10.3,0.0,0.0,0.0,0.0,22.2,82,112,0.0,0.0,0.0,-.072,-7.6,-8.0,-15.6,0.0
47,Michael Young,1985-86,25,PHI,NBA,2,0,2,-32.2,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0,116,0.0,0.0,0.0,-.818,-31.3,-11.9,-43.2,0.0
48,Michael Young,1989-90,29,LAC,NBA,45,2,459,16.0,.134,.196,9.1,12.3,10.7,8.2,2.6,0.4,6.6,20.5,111,107,0.6,0.5,1.1,.119,0.4,-1.3,-0.9,0.1
49,Korleone Young,1998-99,20,DET,NBA,3,0,15,31.3,.400,.200,16.2,16.4,16.3,18.8,0.0,0.0,8.4,37.6,118,105,0.1,0.0,0.1,.280,11.4,-5.4,6.0,0.0
50,Joseph Young,2015-16,23,IND,NBA,41,0,384,9.9,.272,.148,1.7,12.5,7.1,26.9,1.9,0.0,15.5,24.4,88,105,-0.5,0.5,-0.1,-.009,-3.9,-1.5,-5.4,-0.3
51,James Young,2014-15,19,BOS,NBA,31,0,332,8.5,.647,.284,2.9,11.0,6.9,5.6,1.2,0.5,4.2,15.8,99,107,0.1,0.3,0.3,.047,-1.9,-1.9,-3.8,-0.2
52,James Young,2015-16,20,BOS,NBA,29,0,199,3.6,.722,.111,2.1,11.9,6.9,6.0,1.5,0.4,11.7,9.1,84,106,-0.2,0.2,0.1,.013,-4.7,0.1,-4.6,-0.1
53,Danny Young,1984-85,22,SEA,NBA,3,0,26,0.5,.100,.000,0.0,13.4,6.7,10.2,5.6,0.0,16.7,19.3,45,101,-0.2,0.0,-0.1,-.188,-11.6,2.1,-9.4,0.0
54,Danny Young,1985-86,23,SEA,NBA,82,29,1901,13.7,.165,.236,1.8,5.8,3.7,22.2,2.9,0.3,15.7,12.9,116,107,2.7,2.1,4.8,.121,0.1,0.1,0.1,1.0
55,Danny Young,1986-87,24,SEA,NBA,73,26,1482,12.8,.274,.247,1.7,6.6,4.2,29.2,2.4,0.1,21.0,10.7,118,112,2.0,0.9,2.9,.095,-0.4,-1.7,-2.1,0.0
56,Danny Young,1987-88,25,SEA,NBA,77,0,949,13.3,.353,.243,2.1,6.9,4.4,28.8,2.6,0.1,13.3,11.8,120,109,1.6,0.8,2.4,.122,-0.1,-1.7,-1.8,0.0
57,Danny Young,1988-89,26,POR,NBA,48,2,952,11.8,.200,.256,1.9,6.7,4.2,15.9,2.7,0.2,13.9,13.1,112,109,1.0,0.8,1.8,.091,-1.0,-0.4,-1.5,0.1
58,Danny Young,1989-90,27,POR,NBA,82,8,1393,11.5,.180,.341,2.2,7.4,4.8,20.7,2.8,0.2,17.5,12.9,109,105,1.0,1.9,3.0,.103,-1.3,1.0,-0.3,0.6
59,Danny Young,1990-91,28,POR,NBA,75,1,897,11.7,.384,.166,2.7,6.5,4.6,20.1,2.7,0.5,14.7,15.4,106,106,0.6,1.2,1.8,.096,-0.8,-0.1,-0.9,0.2
60,Danny Young,1991-92,29,TOT,NBA,62,5,1023,11.3,.275,.263,1.7,6.4,4.1,22.4,2.2,0.2,14.2,13.7,108,108,0.8,1.1,1.9,.089,-1.6,-0.7,-2.3,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
61,Danny Young,1992-93,30,DET,NBA,65,2,836,10.4,.407,.192,1.6,4.7,3.1,19.2,1.9,0.4,14.2,10.8,114,111,0.9,0.5,1.4,.081,-1.8,-0.9,-2.7,-0.2
62,Danny Young,1994-95,32,MIL,NBA,7,0,77,14.3,.706,.059,1.5,6.4,3.9,24.2,2.7,0.0,18.7,12.3,129,112,0.2,0.0,0.2,.141,1.5,-2.9,-1.4,0.0
63,Rich Yonakor,1981-82,23,SAS,NBA,10,0,70,20.4,.000,.269,19.9,21.4,20.7,5.8,0.7,1.6,6.4,17.7,127,107,0.2,0.1,0.3,.201,2.4,-1.8,0.6,0.0
64,Vincent Yarbrough,2002-03,21,DEN,NBA,59,39,1381,9.5,.182,.145,2.9,11.2,6.8,16.8,2.2,1.9,15.1,17.3,90,102,-0.7,1.7,1.0,.035,-3.4,1.0,-2.4,-0.1
65,A.J. Wynder,1990-91,26,BOS,NBA,6,0,39,7.6,.083,.667,3.1,5.2,4.2,24.0,1.3,0.0,20.5,21.1,87,112,-0.1,0.0,0.0,-.051,-5.9,-3.5,-9.4,-0.1
66,Tony Wroten,2012-13,19,MEM,NBA,35,0,272,9.3,.186,.337,5.5,6.6,6.1,25.2,1.6,1.2,22.7,21.7,91,104,-0.2,0.3,0.1,.017,-3.4,-0.8,-4.2,-0.2
67,Tony Wroten,2013-14,20,PHI,NBA,72,16,1765,12.9,.233,.403,4.1,10.1,7.0,20.9,2.1,0.7,17.7,27.7,92,111,-1.8,0.9,-0.9,-.025,-2.3,-2.3,-4.6,-1.2
68,Tony Wroten,2014-15,21,PHI,NBA,30,15,895,14.9,.327,.415,2.5,8.1,5.2,34.9,2.7,0.7,18.0,30.5,94,106,-0.6,0.9,0.3,.014,0.3,-1.8,-1.5,0.1
69,Tony Wroten,2015-16,22,PHI,NBA,8,3,144,1.8,.262,.569,1.5,14.9,7.9,23.3,1.0,0.0,26.3,33.5,70,112,-0.8,0.0,-0.8,-.263,-9.9,-3.5,-13.4,-0.4
70,Sharone Wright,1994-95,22,PHI,NBA,79,49,2044,14.0,.010,.363,10.8,16.1,13.5,4.1,1.0,3.7,14.4,23.0,99,109,-0.2,1.9,1.7,.040,-3.3,-0.8,-4.1,-1.1
71,Sharone Wright,1995-96,23,TOT,NBA,57,38,1434,15.1,.006,.506,11.7,17.2,14.4,4.8,1.1,2.5,14.8,22.8,102,112,0.6,0.7,1.3,.043,-2.9,-2.1,-5.0,-1.1
72,Sharone Wright,1996-97,24,TOR,NBA,60,28,1009,7.4,.002,.330,8.9,12.8,10.8,4.9,0.8,4.0,16.8,24.6,82,109,-2.3,0.7,-1.6,-.076,-7.8,-1.7,-9.5,-1.9
73,Sharone Wright,1997-98,25,TOR,NBA,7,0,44,10.7,.000,.286,2.5,21.2,11.5,15.5,0.0,0.0,11.3,17.7,103,113,0.0,0.0,0.0,.036,-4.0,-4.4,-8.4,-0.1
74,Luther Wright,1993-94,22,UTA,NBA,15,2,92,-0.4,.043,.174,7.6,4.9,6.3,0.0,0.6,1.5,19.5,14.8,75,109,-0.2,0.1,-0.1,-.064,-7.6,-2.4,-10.1,-0.2
75,Lorenzen Wright,1996-97,21,LAC,NBA,77,51,1936,12.5,.008,.305,12.0,16.6,14.2,4.0,1.3,2.4,12.4,14.7,106,108,1.5,1.7,3.2,.079,-1.9,0.3,-1.5,0.2
76,Lorenzen Wright,1997-98,22,LAC,NBA,69,38,2067,13.6,.004,.395,9.8,23.7,16.7,4.3,1.4,2.8,11.3,15.4,104,107,1.5,1.5,3.1,.071,-2.6,0.2,-2.4,-0.2
77,Lorenzen Wright,1998-99,23,LAC,NBA,48,15,1135,14.7,.004,.450,14.0,24.2,18.8,4.8,1.2,2.4,13.4,14.4,110,107,1.7,0.5,2.2,.093,-0.8,-0.5,-1.3,0.2
78,Lorenzen Wright,1999-00,24,ATL,NBA,75,0,1205,13.9,.008,.374,10.6,17.1,13.9,2.9,1.3,2.2,13.6,17.9,106,106,1.3,0.9,2.2,.088,-1.9,-1.3,-3.2,-0.4
79,Lorenzen Wright,2000-01,25,ATL,NBA,71,46,1988,15.7,.002,.266,10.0,20.0,15.0,8.0,1.1,2.3,12.1,23.2,99,103,1.1,2.0,3.2,.077,-1.6,-0.1,-1.7,0.1
80,Lorenzen Wright,2001-02,26,MEM,NBA,43,33,1251,14.8,.004,.253,11.6,24.5,18.1,6.5,1.3,1.3,11.8,22.2,96,104,0.0,1.4,1.4,.055,-3.0,-0.8,-3.8,-0.6
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
81,Lorenzen Wright,2002-03,27,MEM,NBA,70,49,1982,14.4,.007,.311,9.8,20.0,15.0,6.7,1.3,1.9,11.9,21.0,99,106,1.0,1.5,2.5,.061,-1.9,-0.5,-2.4,-0.2
82,Lorenzen Wright,2003-04,28,MEM,NBA,65,46,1674,14.0,.009,.224,9.6,20.5,15.0,7.2,1.4,2.5,10.7,19.4,100,101,1.0,2.1,3.2,.092,-2.1,0.7,-1.3,0.3
83,Lorenzen Wright,2004-05,29,MEM,NBA,80,77,2287,13.9,.004,.290,9.3,22.8,16.1,6.7,1.4,2.4,11.5,17.9,103,101,1.3,3.8,5.2,.108,-2.4,1.8,-0.6,0.8
84,Lorenzen Wright,2005-06,30,MEM,NBA,78,58,1689,12.2,.005,.288,10.3,18.0,14.2,4.9,1.7,2.2,12.8,15.1,103,100,0.8,3.0,3.7,.106,-3.0,1.6,-1.3,0.3
85,Lorenzen Wright,2006-07,31,ATL,NBA,67,31,1035,6.6,.000,.175,9.8,15.4,12.6,6.1,1.4,2.1,16.5,10.5,95,108,-0.2,0.9,0.7,.033,-3.7,0.7,-3.0,-0.2
86,Lorenzen Wright,2007-08,32,TOT,NBA,18,1,161,2.5,.000,.286,5.8,21.6,13.8,3.5,1.0,1.4,14.5,7.8,79,108,-0.2,0.2,0.0,.001,-7.0,0.1,-6.9,-0.2
87,Lorenzen Wright,2008-09,33,CLE,NBA,17,2,125,4.0,.000,.296,6.9,16.5,11.9,3.5,1.7,3.2,22.8,14.9,73,101,-0.3,0.2,-0.1,-.022,-8.4,2.0,-6.4,-0.1
88,Larry Wright,1979-80,25,WSB,NBA,76,,1286,13.3,.032,.216,3.1,6.5,4.8,23.9,1.8,0.7,16.5,20.1,102,107,0.8,1.0,1.8,.069,-0.8,-1.1,-1.9,0.0
89,Larry Wright,1980-81,26,DET,NBA,45,,997,11.1,.023,.218,2.9,7.7,5.1,22.6,2.0,0.4,18.2,16.5,101,107,0.4,0.9,1.2,.060,-1.9,-1.1,-3.0,-0.3
90,Larry Wright,1981-82,27,DET,NBA,1,0,6,-17.2,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.0,0,114,0.0,0.0,0.0,-.349,-16.1,-1.7,-17.8,0.0
91,Julian Wright,2007-08,20,NOH,NBA,57,1,640,15.4,.142,.308,5.9,15.7,10.7,9.5,2.4,1.5,15.1,16.4,111,104,0.7,0.9,1.7,.126,-1.0,1.6,0.6,0.4
92,Julian Wright,2008-09,21,NOH,NBA,54,19,772,12.6,.090,.128,7.2,16.6,11.9,9.4,2.5,2.1,14.8,18.1,95,104,-0.4,1.2,0.8,.048,-3.7,1.6,-2.1,0.0
93,Julian Wright,2009-10,22,NOH,NBA,68,14,871,11.8,.026,.177,7.7,11.8,9.7,7.0,1.7,1.6,15.0,15.4,101,110,0.2,0.6,0.8,.044,-3.0,0.2,-2.8,-0.2
94,Julian Wright,2010-11,23,TOR,NBA,52,6,766,12.1,.063,.269,7.1,11.3,9.1,11.0,2.6,2.0,19.4,13.0,101,111,0.2,0.4,0.6,.038,-1.6,1.2,-0.4,0.3
95,Howard Wright,1990-91,23,TOT,NBA,15,0,164,8.7,.021,.511,7.8,22.6,15.0,2.5,1.2,1.8,16.0,17.1,93,107,-0.1,0.2,0.1,.023,-5.8,-1.3,-7.1,-0.2
96,Howard Wright,1992-93,25,ORL,NBA,4,0,10,28.7,.000,.400,12.0,10.7,11.3,0.0,0.0,0.0,0.0,25.3,127,112,0.0,0.0,0.0,.182,3.8,-8.9,-5.1,0.0
97,Dorell Wright,2004-05,19,MIA,NBA,3,0,27,5.2,.364,.091,0.0,4.2,2.2,16.7,7.8,0.0,20.8,24.9,62,94,-0.1,0.1,-0.1,-.134,-7.9,1.7,-6.3,0.0
98,Dorell Wright,2005-06,20,MIA,NBA,20,2,132,13.2,.140,.395,1.9,25.6,14.3,9.8,1.2,0.6,21.7,22.6,97,103,0.0,0.2,0.2,.064,-4.8,-0.8,-5.6,-0.1
99,Dorell Wright,2006-07,21,MIA,NBA,66,19,1292,12.7,.093,.236,3.7,20.7,12.4,12.1,1.7,2.8,13.9,17.1,97,102,-0.1,2.0,1.9,.072,-3.7,2.1,-1.6,0.1
100,Dorell Wright,2007-08,22,MIA,NBA,44,34,1104,14.4,.038,.235,5.1,19.0,11.9,9.4,1.4,3.0,8.2,15.1,111,108,1.2,1.1,2.2,.096,-2.3,1.4,-0.8,0.3
