
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6001,Josh McRoberts,2011-12,24,LAL,NBA,50,6,718,10.9,.059,.305,9.9,16.4,13.3,10.5,1.1,1.8,18.8,10.5,108,104,0.6,0.8,1.4,.095,-1.8,1.6,-0.2,0.3
6002,Josh McRoberts,2012-13,25,TOT,NBA,67,22,1487,12.7,.245,.248,7.0,18.1,12.4,14.8,1.1,1.4,14.8,13.7,109,110,1.5,0.7,2.2,.072,-1.0,0.1,-0.8,0.4
6003,Josh McRoberts,2013-14,26,CHA,NBA,78,78,2360,13.8,.514,.150,4.0,13.8,8.9,21.9,1.3,1.5,12.1,13.4,115,105,3.5,3.0,6.5,.132,1.3,1.6,2.9,2.9
6004,Josh McRoberts,2014-15,27,MIA,NBA,17,4,296,10.2,.358,.245,2.9,15.1,9.1,17.5,2.1,0.9,27.3,12.8,103,106,0.1,0.3,0.4,.070,-1.7,0.6,-1.1,0.1
6005,Josh McRoberts,2007-08,20,POR,NBA,8,0,28,20.3,.100,.000,8.4,33.5,21.0,13.7,2.0,0.0,16.7,20.3,107,102,0.0,0.0,0.1,.131,-1.0,0.8,-0.3,0.0
6006,Josh McRoberts,2015-16,28,MIA,NBA,42,1,595,9.9,.331,.270,4.3,15.3,10.0,19.4,1.6,0.9,15.3,15.0,99,105,0.1,0.7,0.8,.064,-1.9,0.6,-1.4,0.1
6007,Josh McRoberts,2008-09,21,IND,NBA,33,0,279,12.5,.120,.157,10.2,19.1,14.6,8.4,2.1,4.3,11.9,15.7,100,105,0.0,0.4,0.4,.073,-3.3,2.2,-1.1,0.1
6008,Jordan McRae,2015-16,24,TOT,NBA,22,1,195,14.2,.282,.359,2.3,9.2,5.7,20.9,0.7,0.4,14.2,23.9,107,110,0.2,0.1,0.4,.087,-0.9,-3.3,-4.3,-0.1
6009,Cozell McQueen,1986-87,25,DET,NBA,3,0,7,58.3,.000,.000,47.4,74.7,61.5,0.0,0.0,8.2,0.0,17.3,201,85,0.1,0.0,0.1,.627,10.6,-8.0,2.5,0.0
6010,Paul McPherson,2000-01,22,TOT,NBA,55,0,595,13.6,.056,.269,7.0,7.6,7.3,11.6,2.2,0.5,16.3,21.0,100,105,0.4,0.5,0.9,.074,-1.4,-1.4,-2.8,-0.1
6011,Chris McNealy,1986-87,25,NYK,NBA,59,16,972,8.7,.000,.447,8.5,17.8,13.1,6.3,1.8,1.0,23.0,11.9,98,109,-0.1,0.9,0.8,.039,-3.2,1.2,-2.0,0.0
6012,Chris McNealy,1987-88,26,NYK,NBA,19,0,265,7.7,.000,.419,10.0,17.9,13.8,11.4,2.9,0.5,16.2,16.0,90,103,-0.3,0.4,0.2,.030,-4.0,2.1,-1.9,0.0
6013,Chris McNealy,1985-86,24,NYK,NBA,30,6,627,13.7,.000,.326,10.7,26.7,18.3,9.3,3.0,1.2,17.5,13.3,104,98,0.3,1.3,1.6,.122,-2.0,3.9,1.9,0.6
6014,Jerel McNeal,2014-15,27,PHO,NBA,6,0,36,1.2,.182,.182,0.0,9.2,4.6,7.8,4.2,2.1,29.6,20.6,61,102,-0.2,0.1,-0.1,-.149,-10.2,1.7,-8.5,-0.1
6015,Mark McNamara,1983-84,24,SAS,NBA,70,3,1037,11.9,.000,.621,14.3,18.2,16.3,3.6,0.6,0.6,21.7,15.4,106,112,0.7,0.5,1.2,.057,-0.8,-1.7,-2.5,-0.1
6016,Mark McNamara,1984-85,25,TOT,NBA,45,0,273,12.9,.000,.816,13.1,17.7,15.4,2.8,1.2,1.6,15.5,17.7,105,111,0.2,0.2,0.4,.062,-2.7,-2.7,-5.4,-0.2
6017,Mark McNamara,1986-87,27,PHI,NBA,11,1,113,8.2,.000,.633,17.7,18.9,18.3,2.5,0.4,0.0,17.3,17.2,94,111,-0.1,0.1,0.0,.007,-4.2,-4.1,-8.2,-0.2
6018,Mark McNamara,1987-88,28,PHI,NBA,42,18,581,9.4,.000,.496,13.1,18.3,15.7,4.3,0.3,1.2,13.8,13.7,105,112,0.3,0.3,0.6,.052,-3.1,-1.6,-4.6,-0.4
6019,Mark McNamara,1988-89,29,LAL,NBA,39,0,318,11.2,.000,1.219,14.3,20.4,17.5,3.9,0.6,0.5,19.6,15.9,110,107,0.4,0.3,0.7,.106,-2.2,-2.1,-4.2,-0.2
6020,Mark McNamara,1989-90,30,LAL,NBA,33,1,190,11.3,.000,.465,13.8,23.9,19.0,2.4,0.5,0.3,16.9,28.0,94,107,-0.2,0.2,0.1,.015,-6.2,-5.4,-11.6,-0.5
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6021,Mark McNamara,1990-91,31,ORL,NBA,2,0,13,1.0,.000,.000,0.0,34.5,16.8,0.0,0.0,0.0,0.0,3.1,0,108,0.0,0.0,0.0,-.019,-11.9,-1.9,-13.8,0.0
6022,Mark McNamara,1982-83,23,PHI,NBA,36,2,182,7.6,.000,.703,20.6,23.3,22.0,5.1,0.8,0.9,30.1,26.1,80,100,-0.5,0.3,-0.2,-.056,-6.2,-2.1,-8.2,-0.3
6023,Tom McMillen,1979-80,27,ATL,NBA,53,,1071,14.2,.003,.280,7.0,15.1,11.0,9.0,1.6,0.8,13.0,18.8,108,102,1.4,1.5,2.9,.128,-0.3,0.4,0.1,0.6
6024,Tom McMillen,1980-81,28,ATL,NBA,79,,1564,11.6,.012,.208,7.0,14.8,10.8,6.9,0.7,0.9,12.5,17.2,105,109,1.2,0.9,2.2,.066,-1.6,-1.3,-2.9,-0.4
6025,Tom McMillen,1981-82,29,ATL,NBA,73,23,1792,13.1,.005,.297,6.4,14.8,10.6,11.2,0.7,0.8,16.1,18.7,107,106,1.7,2.0,3.7,.099,-0.7,0.2,-0.5,0.7
6026,Tom McMillen,1982-83,30,ATL,NBA,61,4,1364,10.8,.002,.314,4.5,12.4,8.5,7.9,0.6,1.0,14.2,17.2,102,106,0.7,1.3,2.0,.071,-2.2,-0.4,-2.5,-0.2
6027,Tom McMillen,1983-84,31,WSB,NBA,62,5,1294,12.3,.013,.349,5.8,12.1,9.0,8.4,0.5,0.8,12.0,19.3,109,110,1.4,1.0,2.4,.090,-1.5,-1.2,-2.7,-0.2
6028,Tom McMillen,1984-85,32,WSB,NBA,69,21,1547,10.4,.009,.253,4.5,10.7,7.5,4.6,0.2,0.6,6.9,17.2,108,109,1.2,1.4,2.7,.082,-2.6,-1.4,-4.0,-0.8
6029,Tom McMillen,1985-86,33,WSB,NBA,56,1,863,10.4,.011,.277,5.5,8.6,7.1,5.9,0.5,0.6,9.6,17.1,105,110,0.6,0.7,1.2,.069,-2.6,-1.8,-4.4,-0.5
6030,Nate McMillan,1990-91,26,SEA,NBA,78,0,1434,13.9,.157,.305,5.8,15.2,10.5,32.8,3.6,0.9,26.1,13.7,105,105,0.8,2.0,2.8,.093,-0.1,1.9,1.8,1.4
6031,Nate McMillan,1991-92,27,SEA,NBA,72,30,1652,14.5,.242,.207,6.3,11.4,8.8,29.2,3.9,1.1,20.2,14.1,109,106,1.5,2.2,3.7,.109,1.2,2.0,3.3,2.2
6032,Nate McMillan,1992-93,28,SEA,NBA,73,25,1977,15.1,.142,.292,4.9,13.3,9.0,25.2,4.4,1.1,21.2,14.0,110,101,1.9,3.7,5.6,.136,0.9,3.5,4.4,3.2
6033,Nate McMillan,1993-94,29,SEA,NBA,73,8,1887,15.5,.336,.139,3.1,14.7,8.9,27.3,5.8,0.8,23.1,12.4,107,95,1.5,4.5,6.0,.154,0.7,4.4,5.2,3.4
6034,Nate McMillan,1986-87,22,SEA,NBA,71,50,1972,14.1,.023,.468,5.6,12.8,9.2,35.5,3.0,1.3,29.9,10.3,111,108,1.9,2.2,4.1,.099,-0.2,1.7,1.5,1.7
6035,Nate McMillan,1994-95,30,SEA,NBA,80,18,2070,13.1,.390,.146,3.8,13.4,8.7,27.0,4.0,2.0,23.0,11.5,109,103,1.6,3.6,5.1,.119,0.1,3.3,3.4,2.8
6036,Nate McMillan,1987-88,23,SEA,NBA,82,82,2453,15.9,.048,.413,5.2,10.4,7.7,35.9,3.3,1.2,24.4,12.7,114,106,3.4,3.1,6.5,.127,0.8,1.5,2.3,2.7
6037,Nate McMillan,1995-96,31,SEA,NBA,55,14,1261,12.9,.508,.172,4.0,15.1,9.8,22.5,3.9,1.1,22.7,11.7,109,98,1.0,2.7,3.7,.141,0.0,3.6,3.5,1.8
6038,Nate McMillan,1988-89,24,SEA,NBA,75,74,2341,14.5,.144,.390,6.6,12.1,9.3,36.4,3.2,1.1,27.1,13.3,106,107,1.7,2.7,4.4,.090,0.4,1.7,2.1,2.4
6039,Nate McMillan,1996-97,32,SEA,NBA,37,2,798,14.1,.564,.195,2.3,15.5,8.9,25.8,3.9,0.6,16.5,11.1,117,100,1.1,1.5,2.6,.158,0.5,2.2,2.6,0.9
6040,Nate McMillan,1989-90,25,SEA,NBA,82,69,2338,14.4,.071,.349,6.1,14.4,10.1,32.7,3.0,1.0,27.0,12.4,110,107,2.3,2.6,4.9,.101,0.8,2.3,3.1,3.0
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6041,Nate McMillan,1997-98,33,SEA,NBA,18,1,279,12.7,.507,.015,5.7,11.4,8.6,28.6,2.7,1.1,15.1,13.2,113,103,0.4,0.3,0.8,.131,0.5,0.2,0.7,0.2
6042,Roshown McLeod,1998-99,23,ATL,NBA,34,0,348,11.3,.061,.276,4.1,12.7,8.4,8.8,0.3,0.2,11.2,27.8,92,102,-0.1,0.4,0.3,.035,-4.4,-3.2,-7.5,-0.5
6043,Roshown McLeod,1999-00,24,ATL,NBA,44,20,860,9.1,.039,.211,5.2,12.4,8.8,10.0,1.0,0.4,14.0,21.7,90,110,-0.7,0.2,-0.4,-.025,-3.8,-2.1,-5.9,-0.8
6044,Roshown McLeod,2000-01,25,TOT,NBA,35,25,922,10.5,.066,.154,4.6,10.0,7.3,11.0,1.3,0.6,14.1,20.0,94,107,-0.1,0.5,0.4,.019,-2.3,-1.1,-3.3,-0.3
6045,Keith McLeod,2006-07,27,TOT,NBA,48,9,718,10.2,.239,.415,0.6,6.3,3.4,18.7,1.7,0.5,17.1,16.3,103,110,0.3,0.4,0.8,.051,-3.0,-2.2,-5.2,-0.6
6046,Keith McLeod,2003-04,24,MIN,NBA,33,0,391,8.1,.122,.524,1.5,8.0,5.0,21.6,2.2,0.2,22.3,15.7,89,102,-0.2,0.5,0.2,.028,-4.6,-0.5,-5.1,-0.3
6047,Keith McLeod,2004-05,25,UTA,NBA,53,47,1382,10.4,.176,.358,1.7,8.6,5.1,27.9,2.5,0.7,17.3,19.0,94,110,-0.5,0.8,0.3,.009,-1.9,-1.2,-3.1,-0.4
6048,Keith McLeod,2005-06,26,UTA,NBA,66,32,1232,8.6,.241,.391,1.1,6.7,3.8,20.7,1.9,0.6,16.0,17.8,97,110,-0.2,0.8,0.6,.024,-3.0,-2.3,-5.3,-1.0
6049,Ben McLemore,2013-14,20,SAC,NBA,82,55,2187,7.7,.437,.211,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,97,112,-0.1,0.9,0.8,.016,-1.8,-1.3,-3.2,-0.6
6050,Ben McLemore,2014-15,21,SAC,NBA,82,82,2670,10.4,.471,.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,104,112,1.7,0.8,2.5,.045,0.4,-1.3,-0.8,0.8
6051,Ben McLemore,2015-16,22,SAC,NBA,68,53,1443,8.6,.407,.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,95,111,-0.4,0.7,0.3,.010,-2.0,-1.2,-3.2,-0.4
6052,Carlton McKinney,1989-90,25,LAC,NBA,7,0,104,0.6,.031,.125,4.5,8.7,6.6,8.8,2.8,0.6,17.2,16.4,62,108,-0.4,0.1,-0.3,-.121,-8.4,0.3,-8.1,-0.2
6053,Carlton McKinney,1991-92,27,NYK,NBA,2,0,9,-9.0,.000,.000,0.0,12.6,6.4,0.0,0.0,0.0,0.0,43.7,55,109,-0.1,0.0,-0.1,-.402,-21.5,-12.2,-33.7,-0.1
6054,Billy McKinney,1979-80,24,KCK,NBA,76,,1333,13.4,.022,.290,1.6,5.5,3.5,24.8,2.0,0.2,14.7,18.2,104,104,1.1,1.6,2.7,.096,-1.4,-1.2,-2.6,-0.2
6055,Billy McKinney,1980-81,25,TOT,NBA,84,,2166,13.3,.019,.291,1.7,7.4,4.6,22.2,2.1,0.3,17.8,16.1,109,111,2.6,0.8,3.4,.075,-0.2,-1.6,-1.8,0.1
6056,Billy McKinney,1981-82,26,DEN,NBA,81,27,1963,14.4,.024,.243,1.6,6.0,3.9,21.1,1.5,0.4,12.9,17.2,115,116,3.4,-0.1,3.3,.081,1.0,-3.1,-2.1,-0.1
6057,Billy McKinney,1982-83,27,DEN,NBA,68,38,1559,13.2,.013,.306,1.4,6.5,3.9,22.2,1.1,0.2,14.0,17.1,110,113,2.3,0.0,2.3,.072,-0.2,-3.3,-3.5,-0.6
6058,Billy McKinney,1983-84,28,SDC,NBA,80,0,843,11.7,.007,.151,0.9,6.3,3.6,25.1,1.5,0.0,12.9,17.6,107,115,0.7,0.1,0.9,.049,-1.8,-3.4,-5.2,-0.7
6059,Billy McKinney,1985-86,30,CHI,NBA,9,0,83,9.9,.000,.087,1.3,5.7,3.4,20.7,1.7,0.0,7.7,12.7,111,115,0.1,0.0,0.1,.053,-2.1,-3.2,-5.3,-0.1
6060,Aaron McKie,1997-98,25,TOT,NBA,81,32,1813,8.6,.165,.144,3.7,11.2,7.4,15.0,3.0,0.5,15.8,12.0,92,104,-0.7,2.0,1.4,.036,-2.8,1.5,-1.3,0.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6061,Aaron McKie,2005-06,33,LAL,NBA,14,0,121,6.1,.167,.167,2.9,16.5,9.7,12.5,2.2,0.0,13.4,5.6,90,105,0.0,0.1,0.1,.041,-5.2,1.5,-3.7,-0.1
6062,Aaron McKie,1998-99,26,PHI,NBA,50,4,959,11.4,.131,.262,3.2,14.0,8.5,17.9,3.6,0.2,17.7,15.2,93,96,-0.1,1.7,1.6,.082,-2.1,1.8,-0.3,0.4
6063,Aaron McKie,2006-07,34,LAL,NBA,10,0,131,7.5,.000,.000,0.9,15.1,8.0,14.4,1.6,0.0,32.0,8.6,101,110,0.0,0.1,0.1,.039,-3.9,-0.4,-4.2,-0.1
6064,Aaron McKie,1999-00,27,PHI,NBA,82,14,1952,13.2,.204,.246,2.6,11.4,7.0,19.5,2.9,0.7,14.7,17.3,102,100,1.3,3.0,4.3,.105,-0.5,1.6,1.1,1.5
6065,Aaron McKie,2000-01,28,PHI,NBA,76,33,2394,15.1,.238,.272,1.6,12.9,7.3,26.7,2.3,0.2,20.3,18.9,103,100,2.3,3.5,5.9,.118,0.9,1.0,1.9,2.4
6066,Aaron McKie,2001-02,29,PHI,NBA,48,16,1471,15.8,.261,.249,2.0,12.7,7.4,21.7,2.1,0.7,14.6,19.8,106,101,1.8,2.1,3.9,.128,0.9,0.5,1.4,1.3
6067,Aaron McKie,1994-95,22,POR,NBA,45,20,827,13.3,.107,.280,4.6,13.5,8.8,15.9,2.2,1.4,11.7,17.0,109,105,0.8,1.2,2.0,.115,-1.2,1.3,0.1,0.4
6068,Aaron McKie,2002-03,30,PHI,NBA,80,40,2374,13.7,.168,.201,3.0,14.5,8.7,18.6,2.9,0.3,13.1,15.8,104,102,2.1,3.0,5.1,.104,0.0,1.4,1.4,2.0
6069,Aaron McKie,1995-96,23,POR,NBA,81,73,2259,13.4,.162,.276,4.4,10.9,7.7,14.6,2.1,0.7,14.3,18.3,108,104,2.1,3.2,5.3,.113,-0.5,1.4,1.0,1.7
6070,Aaron McKie,2003-04,31,PHI,NBA,75,41,2112,13.9,.298,.192,2.5,11.5,7.1,16.8,2.2,0.9,14.1,16.2,106,103,2.5,2.3,4.8,.108,0.6,0.7,1.3,1.7
6071,Aaron McKie,1996-97,24,TOT,NBA,83,11,1625,12.1,.282,.301,3.1,13.2,8.3,15.4,2.6,1.1,17.9,14.7,105,103,1.0,2.4,3.5,.103,-1.4,1.7,0.3,0.9
6072,Aaron McKie,2004-05,32,PHI,NBA,68,3,1118,8.4,.437,.113,2.0,15.5,8.7,13.4,2.2,1.2,17.2,7.1,107,104,0.5,1.5,2.0,.085,-3.1,2.2,-0.9,0.3
6073,Derrick McKey,1989-90,23,SEA,NBA,80,80,2748,15.6,.024,.425,7.0,14.2,10.4,9.7,1.6,1.9,14.6,20.0,112,110,4.0,2.3,6.3,.110,1.0,1.0,2.0,2.8
6074,Derrick McKey,1997-98,31,IND,NBA,57,4,1316,10.7,.052,.235,7.1,11.9,9.6,10.7,2.4,1.6,18.0,15.9,97,101,0.1,2.1,2.1,.077,-1.5,2.9,1.4,1.1
6075,Derrick McKey,1990-91,24,SEA,NBA,73,55,2503,15.7,.022,.328,8.1,12.2,10.1,9.6,1.8,1.5,14.0,18.9,115,109,4.3,2.1,6.4,.123,1.7,0.7,2.3,2.7
6076,Derrick McKey,1998-99,32,IND,NBA,13,0,244,12.2,.019,.327,8.9,11.0,10.0,8.6,2.7,1.2,16.8,14.0,104,103,0.2,0.2,0.4,.089,0.0,1.8,1.7,0.2
6077,Derrick McKey,1991-92,25,SEA,NBA,52,44,1757,14.7,.083,.368,6.1,11.6,8.8,9.9,1.7,1.7,14.0,19.5,112,110,2.4,1.5,3.9,.107,0.7,0.4,1.1,1.4
6078,Derrick McKey,1999-00,33,IND,NBA,32,0,634,11.2,.213,.519,5.3,18.1,11.9,7.8,2.4,1.4,12.5,10.9,111,101,0.7,0.9,1.6,.123,-0.9,2.8,1.9,0.6
6079,Derrick McKey,1992-93,26,SEA,NBA,77,68,2439,15.0,.144,.381,5.7,10.0,7.8,11.2,2.2,1.6,14.3,18.3,113,107,3.6,3.0,6.6,.130,1.4,1.1,2.5,2.8
6080,Derrick McKey,2000-01,34,IND,NBA,66,20,987,8.3,.147,.199,5.8,14.1,10.1,11.6,2.6,0.9,24.1,9.2,97,101,0.1,1.3,1.4,.070,-2.8,2.4,-0.5,0.4
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6081,Derrick McKey,1993-94,27,IND,NBA,76,76,2613,13.3,.044,.358,5.9,11.7,8.9,18.8,2.2,1.3,21.7,17.6,103,104,1.7,3.3,5.0,.092,0.2,2.0,2.2,2.8
6082,Derrick McKey,2001-02,35,PHI,NBA,41,1,784,8.8,.098,.115,7.0,11.3,9.2,8.9,2.8,0.4,14.7,8.8,104,100,0.3,1.2,1.6,.096,-2.1,2.5,0.4,0.5
6083,Derrick McKey,1994-95,28,IND,NBA,81,81,2805,15.0,.107,.357,5.5,11.4,8.5,16.2,2.4,1.4,14.8,18.5,111,105,3.6,3.9,7.4,.127,1.2,2.2,3.5,3.9
