
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
10521,Anthony Frederick,1991-92,27,CHH,NBA,66,26,852,13.0,.046,.249,9.3,8.9,9.1,11.5,2.2,1.8,12.4,22.2,99,111,-0.1,0.6,0.5,.028,-1.9,-0.8,-2.7,-0.2
10522,Walt Frazier*,1979-80,34,CLE,NBA,3,,27,13.6,.091,.182,3.7,8.2,5.9,36.7,3.4,2.0,25.2,22.6,87,104,0.0,0.0,0.0,-.012,-3.3,-0.1,-3.4,0.0
10523,Tim Frazier,2014-15,24,TOT,NBA,11,3,239,8.1,.279,.344,2.6,10.2,6.3,39.4,1.7,0.0,26.2,17.5,88,108,-0.3,0.2,-0.1,-.017,-4.9,-2.4,-7.3,-0.3
10524,Tim Frazier,2015-16,25,TOT,NBA,51,2,741,13.9,.210,.323,3.8,12.8,8.2,33.3,2.2,0.2,19.9,19.4,103,109,0.4,0.5,1.0,.062,-0.7,-0.7,-1.3,0.1
10525,Jamaal Franklin,2013-14,22,MEM,NBA,21,0,161,4.7,.282,.051,2.9,14.0,8.5,5.4,1.3,1.0,21.6,14.6,85,106,-0.2,0.2,0.0,-.002,-5.1,-0.2,-5.4,-0.1
10526,Jamaal Franklin,2014-15,23,DEN,NBA,3,0,13,4.9,1.000,.000,8.0,8.6,8.3,32.8,0.0,6.0,60.0,16.6,83,110,0.0,0.0,0.0,-.063,-4.8,-0.3,-5.1,0.0
10527,Tellis Frank,1993-94,28,MIN,NBA,67,11,959,8.9,.013,.475,10.4,16.4,13.4,8.7,1.9,2.3,20.2,11.1,100,107,0.2,0.9,1.1,.055,-2.8,1.7,-1.1,0.2
10528,Tellis Frank,1987-88,22,GSW,NBA,78,29,1597,10.2,.002,.366,6.4,16.8,11.5,9.6,1.6,0.8,14.2,19.4,98,112,-0.3,0.9,0.6,.018,-3.2,-0.9,-4.1,-0.8
10529,Tellis Frank,1988-89,23,GSW,NBA,32,2,245,9.4,.011,.560,10.7,14.2,12.5,7.7,2.6,1.4,20.4,22.0,92,106,-0.2,0.3,0.1,.017,-4.5,-0.6,-5.1,-0.2
10530,Tellis Frank,1989-90,24,MIA,NBA,77,39,1762,11.1,.000,.386,9.1,15.2,12.1,6.9,1.4,0.9,15.9,19.3,101,109,0.4,1.6,2.0,.054,-2.6,-0.2,-2.8,-0.4
10531,Tellis Frank,1991-92,26,MIN,NBA,10,0,140,12.4,.000,.455,6.1,14.6,10.2,7.9,1.8,1.7,11.2,13.5,117,111,0.2,0.1,0.3,.102,-1.5,-0.2,-1.7,0.0
10532,Steve Francis,2006-07,29,NYK,NBA,44,30,1237,15.1,.324,.615,3.2,11.8,7.5,22.4,1.8,0.8,18.7,19.7,111,109,2.0,0.9,2.9,.113,1.1,-0.5,0.7,0.8
10533,Steve Francis,1999-00,22,HOU,NBA,77,77,2776,18.4,.278,.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25.0,105,107,4.4,2.0,6.4,.111,3.5,-0.2,3.4,3.7
10534,Steve Francis,2007-08,30,HOU,NBA,10,3,199,9.1,.298,.404,4.6,8.4,6.5,22.7,2.4,1.8,17.3,18.6,91,102,-0.2,0.3,0.2,.039,-3.5,1.5,-2.0,0.0
10535,Steve Francis,2000-01,23,HOU,NBA,80,79,3194,21.6,.276,.359,7.1,12.8,10.0,28.4,2.3,0.7,15.8,24.2,113,104,9.2,3.0,12.2,.184,5.8,0.8,6.6,7.0
10536,Steve Francis,2001-02,24,HOU,NBA,57,56,2343,19.1,.209,.419,4.9,14.8,9.8,29.1,1.6,0.7,15.6,28.0,104,109,3.2,1.2,4.4,.091,3.2,-0.3,2.9,2.9
10537,Steve Francis,2002-03,25,HOU,NBA,81,81,3318,20.6,.183,.454,5.7,11.5,8.7,28.0,2.3,0.9,16.0,26.1,109,103,7.4,3.7,11.1,.160,4.1,0.8,4.9,5.8
10538,Steve Francis,2003-04,26,HOU,NBA,79,79,3194,15.8,.224,.389,4.5,11.1,8.0,28.3,2.4,0.8,18.3,24.0,99,99,2.4,4.7,7.1,.107,1.0,1.5,2.5,3.6
10539,Steve Francis,2004-05,27,ORL,NBA,78,78,2978,18.9,.095,.456,4.8,12.0,8.5,31.6,1.9,0.7,16.6,28.0,105,108,3.9,2.3,6.2,.100,2.4,-0.2,2.2,3.2
10540,Steve Francis,2005-06,28,TOT,NBA,70,60,2393,15.2,.108,.522,3.9,10.9,7.5,24.6,1.7,0.6,18.5,22.6,104,110,2.2,1.4,3.6,.073,0.6,-0.5,0.1,1.2
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10541,Richie Frahm,2007-08,30,LAC,NBA,10,2,163,5.5,.463,.037,2.8,7.1,5.0,8.3,0.6,0.0,9.9,17.2,85,114,-0.2,0.0,-0.2,-.054,-4.0,-3.1,-7.1,-0.2
10542,Richie Frahm,2003-04,26,SEA,NBA,54,0,469,15.7,.662,.187,3.0,11.0,7.0,8.4,1.8,0.6,4.4,15.5,127,110,1.4,0.1,1.5,.152,3.2,-2.6,0.6,0.3
10543,Richie Frahm,2004-05,27,POR,NBA,43,0,499,12.4,.571,.179,4.1,9.8,7.1,9.7,1.6,0.6,8.5,15.2,114,110,0.7,0.3,1.0,.097,0.5,-2.0,-1.5,0.1
10544,Richie Frahm,2005-06,28,TOT,NBA,33,0,342,9.4,.700,.100,1.1,10.2,5.7,10.2,0.6,0.4,7.1,15.6,106,109,0.2,0.3,0.5,.071,-0.8,-2.5,-3.4,-0.1
10545,Adonal Foyle,2004-05,29,GSW,NBA,78,50,1700,12.7,.000,.232,10.1,17.7,13.7,4.9,0.8,6.7,14.5,10.4,108,104,1.2,2.2,3.4,.096,-3.4,3.8,0.4,1.0
10546,Adonal Foyle,1997-98,22,GSW,NBA,55,1,656,9.2,.006,.365,11.5,18.6,15.0,3.5,1.0,5.4,20.2,16.4,82,102,-1.0,0.9,-0.1,-.009,-6.9,1.6,-5.4,-0.6
10547,Adonal Foyle,2005-06,30,GSW,NBA,77,72,1824,10.3,.000,.223,8.5,17.6,13.0,2.8,1.2,5.1,19.5,10.0,100,103,0.3,2.5,2.8,.075,-4.1,3.5,-0.6,0.6
10548,Adonal Foyle,1998-99,23,GSW,NBA,44,0,614,12.3,.000,.421,13.5,20.5,16.9,4.7,1.3,5.2,17.8,12.6,95,97,0.1,1.0,1.1,.087,-3.8,3.3,-0.5,0.2
10549,Adonal Foyle,2006-07,31,GSW,NBA,48,6,475,13.7,.000,.294,11.5,17.7,14.6,5.5,1.1,8.0,19.3,10.7,110,104,0.4,0.6,1.0,.104,-3.2,4.0,0.8,0.3
10550,Adonal Foyle,1999-00,24,GSW,NBA,76,59,1654,12.3,.000,.237,10.4,16.9,13.5,4.0,0.8,5.8,14.5,12.5,101,107,0.7,1.2,1.9,.055,-3.3,1.6,-1.7,0.1
10551,Adonal Foyle,2007-08,32,ORL,NBA,82,0,774,9.9,.000,.222,11.0,19.6,15.5,3.4,1.1,4.2,16.0,11.8,99,102,0.0,1.3,1.3,.080,-4.4,2.4,-2.0,0.0
10552,Adonal Foyle,2000-01,25,GSW,NBA,58,37,1457,12.4,.000,.181,10.5,19.7,14.7,5.2,1.1,7.6,16.3,14.0,89,103,-0.8,1.5,0.7,.022,-4.8,3.2,-1.6,0.2
10553,Adonal Foyle,2008-09,33,TOT,NBA,10,0,62,19.7,.000,.545,16.8,30.1,23.6,2.6,0.0,9.3,18.0,12.4,121,95,0.1,0.2,0.3,.212,-3.5,4.0,0.5,0.0
10554,Adonal Foyle,2001-02,26,GSW,NBA,79,36,1485,12.5,.000,.242,10.6,17.3,13.9,4.3,1.2,7.7,15.1,14.2,93,104,-0.4,1.6,1.2,.039,-3.9,2.7,-1.2,0.3
10555,Adonal Foyle,2002-03,27,GSW,NBA,82,0,1787,15.3,.003,.301,10.6,18.5,14.6,3.1,1.1,7.6,15.7,11.0,113,104,2.3,1.7,4.0,.106,-1.2,2.7,1.5,1.6
10556,Adonal Foyle,2003-04,28,GSW,NBA,44,8,572,13.0,.000,.269,10.6,22.3,16.4,4.8,0.6,5.8,12.6,13.4,101,100,0.3,0.8,1.1,.093,-3.8,2.1,-1.7,0.0
10557,Randy Foye,2015-16,32,TOT,NBA,81,8,1642,7.6,.519,.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,95,111,-0.4,0.9,0.4,.012,-2.3,-1.3,-3.6,-0.6
10558,Randy Foye,2007-08,24,MIN,NBA,39,31,1259,12.7,.320,.141,1.2,10.9,5.9,20.9,1.5,0.2,13.9,20.4,103,113,0.7,0.4,1.1,.042,0.2,-1.7,-1.4,0.2
10559,Randy Foye,2008-09,25,MIN,NBA,70,61,2494,13.7,.314,.277,1.5,8.8,5.0,20.5,1.5,0.8,12.0,22.6,106,113,2.0,1.1,3.1,.059,0.9,-1.3,-0.4,1.0
10560,Randy Foye,2009-10,26,WAS,NBA,70,38,1667,13.2,.294,.234,1.1,8.0,4.5,22.6,1.0,0.5,12.1,21.1,106,113,1.6,0.7,2.2,.064,0.1,-2.6,-2.5,-0.2
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10561,Randy Foye,2010-11,27,LAC,NBA,63,24,1551,11.4,.409,.281,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,103,112,0.9,0.8,1.7,.051,-0.8,-1.8,-2.6,-0.2
10562,Randy Foye,2011-12,28,LAC,NBA,65,48,1682,13.5,.511,.132,1.7,8.1,4.9,14.2,1.5,1.2,9.7,20.7,108,109,2.4,0.8,3.2,.092,1.4,-1.7,-0.3,0.7
10563,Randy Foye,2012-13,29,UTA,NBA,82,72,2249,11.7,.588,.195,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,110,111,2.8,0.9,3.7,.080,1.7,-2.1,-0.3,0.9
10564,Randy Foye,2013-14,30,DEN,NBA,81,78,2485,13.3,.569,.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,110,111,3.3,1.3,4.6,.089,1.9,-1.0,0.9,1.8
10565,Randy Foye,2014-15,31,DEN,NBA,50,21,1087,11.0,.654,.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,102,111,0.6,0.4,1.0,.045,0.7,-1.8,-1.1,0.2
10566,Randy Foye,2006-07,23,MIN,NBA,82,12,1879,14.0,.268,.278,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,102,109,1.0,1.3,2.3,.058,-0.3,-1.3,-1.6,0.2
10567,Rick Fox,1997-98,28,LAL,NBA,82,82,2709,12.5,.344,.298,3.3,11.4,7.5,15.5,1.9,1.2,18.7,17.5,105,105,2.5,2.8,5.3,.093,0.7,0.6,1.3,2.2
10568,Rick Fox,1998-99,29,LAL,NBA,44,1,944,13.6,.288,.270,3.3,7.6,5.5,15.5,1.6,0.8,13.2,20.3,106,107,1.4,0.4,1.8,.091,1.1,-2.0,-0.9,0.3
10569,Rick Fox,1991-92,22,BOS,NBA,81,5,1535,12.2,.133,.350,5.5,10.1,7.9,11.1,2.5,1.2,16.9,20.4,102,106,0.4,1.9,2.3,.073,-0.8,0.8,0.0,0.8
10570,Rick Fox,1999-00,30,LAL,NBA,82,1,1473,11.7,.363,.157,4.6,9.7,7.2,14.4,1.8,1.2,14.0,18.5,101,100,0.9,2.3,3.2,.104,-0.4,0.2,-0.1,0.7
10571,Rick Fox,1992-93,23,BOS,NBA,71,14,1082,14.7,.061,.266,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,105,106,0.7,1.3,2.1,.092,-0.2,1.1,1.0,0.8
10572,Rick Fox,2000-01,31,LAL,NBA,82,77,2291,13.8,.464,.189,4.0,11.9,8.0,17.4,1.6,0.9,16.3,16.3,110,106,3.7,1.4,5.1,.107,1.9,-0.7,1.1,1.8
10573,Rick Fox,1993-94,24,BOS,NBA,82,53,2096,14.4,.137,.316,5.6,13.5,9.6,15.3,1.9,1.6,16.0,20.4,103,108,1.5,1.7,3.2,.073,0.1,0.5,0.7,1.4
10574,Rick Fox,2001-02,32,LAL,NBA,82,82,2289,11.3,.344,.140,4.4,14.3,9.4,18.1,1.5,0.7,17.0,15.2,103,103,1.5,2.8,4.3,.091,-0.3,0.9,0.6,1.5
10575,Rick Fox,1994-95,25,BOS,NBA,53,7,1039,16.8,.214,.350,6.7,10.6,8.6,20.9,2.6,1.3,16.1,20.1,114,109,1.8,0.9,2.8,.128,2.3,0.5,2.8,1.3
10576,Rick Fox,2002-03,33,LAL,NBA,76,75,2181,11.9,.451,.111,3.3,13.5,8.3,17.7,1.6,0.5,15.7,15.7,105,106,2.0,1.6,3.6,.079,0.4,-0.8,-0.4,0.9
10577,Rick Fox,1995-96,26,BOS,NBA,81,81,2588,16.1,.293,.274,6.7,13.0,9.7,22.6,2.2,1.1,17.2,20.9,108,109,3.0,2.2,5.1,.095,2.1,0.8,2.8,3.1
10578,Rick Fox,2003-04,34,LAL,NBA,38,34,846,8.0,.328,.161,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,94,104,0.0,0.8,0.8,.043,-2.0,0.2,-1.8,0.0
10579,Rick Fox,1996-97,27,BOS,NBA,76,75,2650,16.5,.293,.277,4.6,13.2,8.6,17.8,3.2,1.1,14.3,20.1,108,109,3.3,1.9,5.2,.094,1.8,0.4,2.3,2.8
10580,Tremaine Fowlkes,2003-04,27,DET,NBA,36,0,261,6.5,.167,.375,8.1,15.3,11.7,8.4,1.9,0.9,17.7,12.2,88,96,-0.1,0.5,0.4,.068,-4.3,1.7,-2.6,0.0
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10581,Tremaine Fowlkes,2004-05,28,IND,NBA,8,0,56,7.5,.176,.118,6.5,10.5,8.5,0.0,2.0,0.0,21.9,19.6,84,106,-0.1,0.1,0.0,-.028,-6.2,-3.7,-9.9,-0.1
10582,Tremaine Fowlkes,2001-02,25,LAC,NBA,22,17,343,9.5,.000,.484,10.7,10.4,10.6,7.3,1.7,0.2,14.3,11.9,107,108,0.3,0.2,0.5,.071,-1.5,-0.1,-1.6,0.0
10583,Tremaine Fowlkes,2002-03,26,LAC,NBA,37,10,573,12.4,.070,.461,8.2,12.2,10.2,6.5,2.3,0.2,11.5,13.7,113,107,0.9,0.4,1.2,.102,-0.8,-0.5,-1.3,0.1
10584,Evan Fournier,2012-13,20,DEN,NBA,38,4,428,13.8,.355,.257,1.6,7.4,4.6,15.5,2.2,0.2,15.9,20.4,111,108,0.7,0.3,1.0,.115,1.0,-2.0,-0.9,0.1
10585,Evan Fournier,2013-14,21,DEN,NBA,76,4,1503,10.3,.436,.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,101,111,0.6,0.8,1.4,.043,-0.9,-1.6,-2.5,-0.2
10586,Evan Fournier,2014-15,22,ORL,NBA,58,32,1661,12.4,.391,.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,105,111,1.5,0.6,2.1,.059,0.2,-2.3,-2.1,-0.1
10587,Evan Fournier,2015-16,23,ORL,NBA,79,71,2566,14.6,.420,.256,1.4,8.4,4.9,12.8,1.9,0.1,11.4,20.1,111,110,4.0,1.7,5.7,.106,2.1,-1.5,0.7,1.7
10588,Antonis Fotsis,2001-02,20,MEM,NBA,28,1,320,11.3,.221,.192,8.7,12.9,10.8,5.3,1.5,2.4,15.7,19.0,93,107,-0.1,0.2,0.1,.017,-3.9,-1.0,-4.9,-0.2
10589,Rod Foster,1985-86,25,PHO,NBA,48,0,704,6.6,.147,.147,1.5,7.7,4.7,22.4,1.4,0.1,20.8,16.6,88,110,-0.8,0.5,-0.3,-.020,-4.7,-2.1,-6.8,-0.8
10590,Rod Foster,1983-84,23,PHO,NBA,80,34,1424,11.9,.145,.267,3.2,6.7,4.9,16.2,1.8,0.4,14.3,21.8,102,110,0.6,1.0,1.6,.054,-1.1,-2.0,-3.1,-0.4
10591,Rod Foster,1984-85,24,PHO,NBA,79,1,1318,12.1,.198,.173,2.4,4.5,3.4,21.1,2.2,0.0,14.6,24.8,98,109,-0.2,1.2,0.9,.034,-1.0,-2.7,-3.7,-0.6
10592,Jeff Foster,2006-07,30,IND,NBA,75,43,1740,13.0,.004,.469,16.5,24.1,20.2,5.0,1.9,1.6,18.2,9.9,113,102,1.8,2.7,4.5,.124,-1.4,2.3,0.9,1.3
10593,Jeff Foster,1999-00,23,IND,NBA,19,0,86,25.6,.043,1.087,16.3,25.1,20.9,9.4,3.0,0.8,5.6,19.0,138,97,0.5,0.2,0.6,.345,4.7,0.9,5.6,0.2
10594,Jeff Foster,2007-08,31,IND,NBA,77,52,1884,15.7,.008,.389,14.9,23.8,19.3,10.1,1.5,1.3,12.4,11.5,126,105,4.0,2.4,6.5,.165,0.3,2.2,2.5,2.1
10595,Jeff Foster,2000-01,24,IND,NBA,71,9,1152,12.5,.033,.427,14.6,23.4,19.1,4.6,1.8,1.7,17.0,12.4,103,98,0.8,1.9,2.7,.113,-2.5,1.1,-1.4,0.2
10596,Jeff Foster,2008-09,32,IND,NBA,74,26,1828,13.0,.020,.414,12.8,17.8,15.3,9.9,1.4,2.0,17.4,12.0,115,108,2.3,1.9,4.2,.111,-0.5,2.1,1.6,1.7
10597,Jeff Foster,2001-02,25,IND,NBA,82,48,1786,12.9,.038,.462,13.3,21.6,17.6,6.1,2.1,1.5,14.3,14.0,105,101,1.5,2.7,4.2,.113,-1.5,1.7,0.2,1.0
10598,Jeff Foster,2009-10,33,IND,NBA,16,3,255,9.6,.022,.196,14.4,20.3,17.3,12.1,0.6,1.1,21.9,11.1,107,107,0.2,0.3,0.4,.085,-2.6,1.3,-1.3,0.0
10599,Jeff Foster,2010-11,34,IND,NBA,56,3,940,14.3,.018,.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,122,104,1.6,1.4,3.0,.152,-0.2,2.3,2.1,1.0
10600,Jeff Foster,2002-03,26,IND,NBA,77,2,802,12.0,.011,.354,16.9,22.0,19.5,9.8,1.8,1.9,14.2,13.5,99,98,0.2,1.4,1.6,.098,-2.5,2.0,-0.5,0.3
