
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8501,Mark Jackson,1992-93,27,LAC,NBA,82,81,3117,16.6,.087,.317,4.5,9.3,6.9,31.1,2.1,0.2,17.0,17.1,114,109,5.3,2.7,7.9,.122,1.8,-0.1,1.7,2.9
8502,Mark Jackson,2000-01,35,TOT,NBA,83,82,2588,14.9,.355,.160,2.8,10.9,6.8,39.3,1.7,0.2,21.9,14.2,108,104,3.6,2.3,5.9,.110,0.8,-1.2,-0.5,1.0
8503,Mark Jackson,1993-94,28,LAC,NBA,79,79,2711,14.8,.173,.288,4.2,9.4,6.8,34.6,2.1,0.1,22.0,16.1,107,111,2.7,1.4,4.1,.072,0.3,-1.0,-0.7,0.9
8504,Mark Jackson,2001-02,36,NYK,NBA,82,82,2367,16.3,.329,.186,2.7,12.4,7.6,42.5,1.7,0.0,19.0,15.6,113,107,4.4,1.7,6.0,.123,1.6,-1.2,0.4,1.4
8505,Mark Jackson,2002-03,37,UTA,NBA,82,0,1467,12.2,.257,.217,2.9,11.3,7.3,40.5,1.8,0.2,27.3,17.4,95,105,-0.1,1.2,1.1,.037,-1.7,-2.0,-3.7,-0.6
8506,Mark Jackson,1994-95,29,IND,NBA,82,67,2402,14.0,.154,.270,3.7,11.5,7.7,39.2,2.3,0.5,24.9,16.1,105,106,1.4,3.1,4.5,.090,-0.4,0.5,0.0,1.2
8507,Mark Jackson,2003-04,38,HOU,NBA,42,3,577,8.9,.410,.390,2.2,11.7,7.2,32.8,1.6,0.1,31.1,14.1,90,101,-0.3,0.7,0.4,.034,-4.0,-0.9,-4.9,-0.4
8508,Mark Jackson,1987-88,22,NYK,NBA,82,80,3249,15.7,.124,.263,4.1,10.0,7.0,37.4,3.1,0.1,18.6,17.3,109,106,3.5,4.2,7.6,.113,1.5,1.2,2.8,3.9
8509,Mark Jackson,1995-96,30,IND,NBA,81,81,2643,15.9,.238,.305,3.2,11.0,7.3,37.4,2.0,0.2,22.1,15.8,115,108,4.6,2.6,7.2,.130,2.1,-0.1,1.9,2.6
8510,Mark Jackson,1988-89,23,NYK,NBA,72,72,2477,18.3,.234,.252,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,113,108,4.8,2.5,7.2,.140,3.2,0.1,3.3,3.3
8511,Mark Jackson,1996-97,31,TOT,NBA,82,82,3054,15.7,.262,.314,3.5,11.4,7.5,48.2,1.7,0.3,26.2,15.5,111,111,4.4,1.8,6.1,.097,0.8,-1.7,-0.9,0.9
8512,Mark Jackson,1989-90,24,NYK,NBA,82,69,2428,14.3,.175,.220,5.0,9.4,7.3,34.0,2.2,0.1,20.4,17.7,105,110,1.6,2.1,3.7,.074,0.2,-0.5,-0.3,1.0
8513,Mark Jackson,1997-98,32,IND,NBA,82,82,2413,17.2,.229,.301,3.5,12.1,8.0,46.7,1.9,0.1,20.4,16.8,111,103,4.4,3.1,7.5,.150,1.8,-0.1,1.7,2.3
8514,Mark Jackson,1990-91,25,NYK,NBA,72,21,1595,18.2,.100,.315,4.6,9.5,7.1,42.2,1.9,0.3,18.9,19.5,112,109,2.7,1.5,4.2,.126,1.7,-1.4,0.4,1.0
8515,Mark Jackson,1998-99,33,IND,NBA,49,49,1382,17.9,.313,.240,2.9,12.7,7.9,45.4,1.7,0.2,21.4,16.0,112,105,3.0,0.9,3.8,.134,2.8,-1.3,1.5,1.2
8516,Marc Jackson,2003-04,29,PHI,NBA,22,13,598,13.2,.006,.474,8.9,15.8,12.4,5.4,1.1,0.8,10.4,18.1,105,103,0.7,0.6,1.3,.100,-2.0,-0.8,-2.9,-0.1
8517,Marc Jackson,2004-05,30,PHI,NBA,81,23,1976,15.9,.003,.477,10.4,12.8,11.6,7.2,0.8,0.7,12.9,22.7,108,108,2.9,1.7,4.6,.111,-1.4,-1.7,-3.1,-0.6
8518,Marc Jackson,2005-06,31,TOT,NBA,64,10,1027,12.5,.005,.222,9.7,15.4,12.5,7.9,0.7,0.6,13.8,21.5,100,107,0.3,0.9,1.2,.057,-2.9,-1.5,-4.4,-0.6
8519,Marc Jackson,2006-07,32,NOK,NBA,56,25,1025,11.9,.003,.265,6.8,15.0,10.8,9.6,1.1,0.5,13.0,22.2,97,108,-0.2,0.9,0.7,.033,-3.5,-1.1,-4.6,-0.7
8520,Marc Jackson,2000-01,26,GSW,NBA,48,35,1410,16.1,.045,.378,8.3,19.8,13.6,7.3,1.2,1.4,13.6,20.5,105,107,1.9,0.7,2.6,.089,-1.1,-1.2,-2.4,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8521,Marc Jackson,2001-02,27,TOT,NBA,39,0,495,11.1,.006,.488,10.9,18.2,14.6,4.3,1.2,0.9,13.1,20.3,100,107,0.2,0.4,0.6,.059,-3.7,-2.5,-6.2,-0.5
8522,Marc Jackson,2002-03,28,MIN,NBA,77,0,1041,13.4,.003,.427,9.6,14.7,12.2,5.4,1.2,2.1,12.5,20.6,103,104,1.0,1.0,2.0,.092,-2.4,-1.3,-3.7,-0.4
8523,Luke Jackson,2004-05,23,CLE,NBA,10,0,43,16.3,.222,.222,5.4,11.2,8.2,13.4,0.0,0.0,6.3,33.3,105,112,0.1,0.0,0.1,.085,0.0,-6.7,-6.7,-0.1
8524,Luke Jackson,2005-06,24,CLE,NBA,36,0,315,7.9,.424,.388,6.0,9.1,7.5,12.4,1.9,0.5,23.8,19.2,90,107,-0.3,0.3,0.0,-.003,-3.3,-0.9,-4.2,-0.2
8525,Luke Jackson,2006-07,25,TOT,NBA,13,2,138,10.3,.395,.209,1.7,6.9,4.3,14.9,1.9,0.6,13.0,18.1,98,108,0.0,0.1,0.1,.043,-1.4,-1.7,-3.1,0.0
8526,Luke Jackson,2007-08,26,MIA,NBA,14,1,228,9.1,.375,.288,3.6,13.9,8.7,12.6,1.9,0.0,9.1,20.6,93,111,-0.2,0.2,0.0,-.004,-3.1,-1.9,-5.0,-0.2
8527,Jim Jackson,1998-99,28,POR,NBA,49,9,1175,13.1,.243,.273,3.7,11.7,7.8,18.5,2.0,0.4,16.5,19.3,100,99,0.9,1.6,2.5,.101,-0.5,0.6,0.1,0.6
8528,Jim Jackson,1999-00,29,ATL,NBA,79,76,2767,14.3,.245,.172,4.0,11.6,7.8,14.5,1.1,0.2,12.2,24.2,101,110,2.1,0.7,2.8,.049,1.0,-1.9,-0.9,0.8
8529,Jim Jackson,2000-01,30,TOT,NBA,56,40,1690,10.7,.127,.267,3.6,11.6,7.6,16.4,1.6,0.4,15.5,22.3,91,107,-0.8,1.0,0.1,.003,-2.1,-0.9,-3.0,-0.4
8530,Jim Jackson,1992-93,22,DAL,NBA,28,28,938,11.0,.157,.197,4.4,10.1,7.0,23.1,2.1,0.8,18.5,27.0,88,115,-1.8,0.2,-1.6,-.081,-1.9,-1.4,-3.3,-0.3
8531,Jim Jackson,2001-02,31,MIA,NBA,55,19,1825,11.3,.151,.162,3.5,15.0,9.3,13.4,1.3,0.6,15.5,17.8,97,102,0.3,2.5,2.8,.073,-1.7,1.3,-0.4,0.7
8532,Jim Jackson,1993-94,23,DAL,NBA,82,82,3066,14.4,.042,.242,5.8,8.7,7.1,21.5,1.4,0.6,17.4,26.5,97,113,-0.3,0.8,0.6,.009,-0.3,-1.6,-1.9,0.0
8533,Jim Jackson,1994-95,24,DAL,NBA,51,51,1982,18.9,.107,.370,6.2,8.1,7.1,17.0,0.7,0.4,11.8,28.2,113,115,4.3,0.6,4.9,.118,2.8,-2.4,0.4,1.2
8534,Jim Jackson,2002-03,32,SAC,NBA,63,0,1309,12.4,.154,.119,7.2,13.8,10.7,13.6,1.2,0.2,14.1,19.1,100,102,0.8,1.7,2.5,.090,-1.2,-0.1,-1.3,0.2
8535,Jim Jackson,1995-96,25,DAL,NBA,82,82,2820,16.6,.255,.320,5.9,9.7,7.6,14.3,0.8,0.5,11.3,24.9,111,115,4.8,0.6,5.4,.092,1.5,-2.6,-1.1,0.6
8536,Jim Jackson,2003-04,33,HOU,NBA,80,80,3119,12.2,.450,.141,2.1,15.6,9.2,12.8,1.5,0.6,15.5,17.3,101,100,2.2,4.4,6.6,.102,0.3,1.3,1.6,2.8
8537,Jim Jackson,1996-97,26,TOT,NBA,77,77,2831,15.1,.240,.301,5.1,11.5,8.2,19.4,1.6,0.9,15.1,21.6,106,111,2.8,1.6,4.4,.075,0.9,-0.4,0.5,1.8
8538,Jim Jackson,2004-05,34,TOT,NBA,64,27,1987,10.9,.507,.100,1.9,12.7,7.5,14.1,0.9,0.2,15.9,16.5,105,107,1.4,1.8,3.2,.077,0.3,0.0,0.3,1.1
8539,Jim Jackson,1997-98,27,TOT,NBA,79,78,3046,13.2,.173,.255,4.7,10.1,7.3,22.3,1.4,0.2,17.6,21.7,99,109,0.8,1.7,2.5,.039,0.2,-0.9,-0.6,1.1
8540,Jim Jackson,2005-06,35,TOT,NBA,40,1,512,3.0,.463,.081,2.4,14.0,8.3,9.1,1.2,0.8,17.4,17.6,73,107,-1.3,0.5,-0.8,-.078,-6.4,-0.6,-7.0,-0.6
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8541,Jermaine Jackson,2004-05,28,NYK,NBA,21,0,230,8.0,.061,.394,1.5,10.3,5.9,15.5,1.6,0.3,20.5,9.7,105,111,0.1,0.1,0.2,.046,-3.2,-0.5,-3.7,-0.1
