
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8901,Jeff Hornacek,1989-90,26,PHO,NBA,67,60,2278,19.6,.109,.224,4.4,10.3,7.5,21.7,2.4,0.3,11.2,20.2,121,106,5.8,2.8,8.7,.182,4.2,1.0,5.2,4.1
8902,Jeff Hornacek,1997-98,34,UTA,NBA,80,80,2460,19.3,.153,.389,3.5,9.7,6.8,23.9,2.4,0.5,12.0,20.8,120,107,7.4,2.1,9.5,.186,4.0,-0.3,3.7,3.5
8903,Jeff Hornacek,1990-91,27,PHO,NBA,80,77,2733,17.8,.139,.213,3.1,9.4,6.4,21.2,1.9,0.3,10.2,19.1,122,108,6.9,2.8,9.7,.171,3.6,0.1,3.7,4.0
8904,Jeff Hornacek,1998-99,35,UTA,NBA,48,48,1435,17.8,.180,.312,3.0,10.1,6.8,24.7,2.0,0.7,13.8,19.7,113,100,3.5,1.8,5.3,.176,2.7,0.4,3.1,1.8
8905,Jeff Hornacek,1991-92,28,PHO,NBA,81,81,3078,18.9,.152,.254,4.0,10.3,7.3,19.3,2.5,0.6,11.0,20.9,120,107,7.8,3.8,11.6,.181,4.1,1.0,5.1,5.5
8906,Jeff Hornacek,1999-00,36,UTA,NBA,77,77,2133,16.3,.190,.247,2.9,7.4,5.2,16.3,1.7,0.6,12.3,19.9,114,106,4.7,1.8,6.5,.147,2.4,-0.7,1.7,2.0
8907,Jeff Hornacek,1992-93,29,PHI,NBA,79,78,2860,18.2,.201,.233,3.2,9.7,6.5,31.6,2.2,0.4,14.0,23.5,110,111,4.5,1.8,6.3,.106,3.3,-1.0,2.3,3.1
8908,Jeff Hornacek,1993-94,30,TOT,NBA,80,62,2820,16.7,.207,.295,2.4,8.6,5.5,23.9,2.3,0.3,13.1,20.2,112,110,5.1,1.8,6.9,.117,2.3,-0.8,1.5,2.5
8909,Jeff Hornacek,1986-87,23,PHO,NBA,80,3,1561,11.2,.123,.346,3.0,10.1,6.6,29.0,2.1,0.2,27.5,14.5,100,111,0.1,1.1,1.2,.036,-2.3,-0.8,-3.1,-0.4
8910,Jeff Hornacek,1994-95,31,UTA,NBA,81,81,2696,18.6,.234,.344,2.6,6.9,4.9,20.1,2.5,0.5,11.8,20.6,122,108,7.2,2.9,10.1,.179,4.4,0.1,4.5,4.4
8911,Tito Horford,1988-89,23,MIL,NBA,25,0,112,3.6,.000,.413,9.2,13.6,11.4,3.7,0.4,3.9,21.6,25.7,73,108,-0.4,0.1,-0.3,-.136,-10.2,-1.9,-12.0,-0.3
8912,Tito Horford,1989-90,24,MIL,NBA,35,0,236,5.1,.000,.387,9.1,19.7,14.3,1.1,1.0,4.3,16.2,15.4,77,106,-0.5,0.3,-0.2,-.037,-9.2,-0.5,-9.6,-0.5
8913,Tito Horford,1993-94,28,WSB,NBA,3,0,28,1.8,.000,.000,4.1,8.5,6.3,0.0,1.8,6.7,33.3,4.6,22,110,-0.1,0.0,0.0,-.073,-9.1,3.1,-6.1,0.0
8914,Al Horford,2012-13,26,ATL,NBA,74,74,2756,19.8,.006,.196,8.2,23.0,15.7,15.3,1.5,2.2,11.3,21.8,110,102,4.7,4.1,8.8,.153,0.7,2.4,3.1,3.5
8915,Al Horford,2013-14,27,ATL,NBA,29,29,958,22.0,.026,.202,8.0,21.4,14.8,15.2,1.4,3.6,12.3,24.7,109,104,1.5,1.3,2.8,.141,0.8,2.0,2.8,1.1
8916,Al Horford,2014-15,28,ATL,NBA,76,76,2318,21.4,.037,.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,114,102,5.1,3.6,8.7,.179,1.3,2.5,3.8,3.4
8917,Al Horford,2007-08,21,ATL,NBA,81,77,2540,14.7,.007,.317,11.4,24.5,18.0,7.9,1.2,2.2,15.3,16.0,108,106,2.4,3.0,5.5,.103,-1.3,1.1,-0.2,1.2
8918,Al Horford,2015-16,29,ATL,NBA,82,82,2631,19.4,.244,.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,113,101,4.9,4.5,9.4,.172,1.5,2.6,4.1,4.1
8919,Al Horford,2008-09,22,ATL,NBA,67,67,2242,17.0,.002,.345,7.6,25.0,16.3,11.9,1.3,3.3,13.1,16.4,114,104,3.3,3.5,6.8,.145,-0.7,3.1,2.3,2.5
8920,Al Horford,2009-10,23,ATL,NBA,81,81,2845,19.4,.001,.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,121,105,6.9,3.9,10.9,.183,1.5,1.9,3.3,3.8
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8921,Al Horford,2010-11,24,ATL,NBA,77,77,2704,20.7,.004,.204,8.2,23.7,16.0,17.5,1.2,2.3,10.6,19.7,118,105,6.4,3.7,10.1,.179,2.0,2.4,4.4,4.4
8922,Al Horford,2011-12,25,ATL,NBA,11,11,348,19.0,.010,.291,8.8,17.1,13.0,11.7,1.5,3.1,12.1,17.9,116,100,0.8,0.6,1.3,.180,0.5,2.3,2.8,0.4
8923,Cedrick Hordges,1980-81,24,DEN,NBA,68,,1599,10.7,.006,.388,7.5,22.1,14.6,8.0,0.9,0.6,17.6,15.8,100,109,0.5,1.0,1.5,.044,-2.0,-0.5,-2.6,-0.2
8924,Cedrick Hordges,1981-82,25,DEN,NBA,77,1,1372,10.4,.031,.481,9.5,21.0,15.4,5.5,0.8,0.7,18.1,17.0,100,113,0.3,0.5,0.7,.026,-2.1,-2.2,-4.4,-0.8
8925,Scotty Hopson,2013-14,24,CLE,NBA,2,0,7,-6.5,.500,.500,0.0,0.0,0.0,18.8,7.4,0.0,0.0,31.1,37,100,-0.1,0.0,-0.1,-.412,-12.9,-4.3,-17.2,0.0
8926,Dennis Hopson,1987-88,22,NJN,NBA,61,19,1365,10.2,.082,.322,5.2,7.0,6.1,13.3,2.0,1.1,16.0,23.1,92,111,-1.3,1.0,-0.3,-.012,-3.1,-1.0,-4.1,-0.7
8927,Dennis Hopson,1988-89,23,NJN,NBA,62,36,1551,13.8,.038,.307,6.3,8.2,7.2,10.2,2.2,1.2,11.2,24.1,102,110,0.6,1.2,1.7,.053,-1.3,-0.6,-1.9,0.0
8928,Dennis Hopson,1989-90,24,NJN,NBA,79,64,2551,13.6,.092,.313,4.4,7.4,5.8,9.6,1.9,1.2,11.9,22.2,103,111,1.3,1.9,3.1,.059,-0.7,-0.5,-1.2,0.5
8929,Dennis Hopson,1990-91,25,CHI,NBA,61,0,728,10.0,.020,.340,8.0,9.6,8.8,11.5,1.7,1.2,17.4,19.9,96,107,-0.3,0.8,0.5,.035,-3.2,-0.5,-3.8,-0.3
8930,Dennis Hopson,1991-92,26,TOT,NBA,71,0,1314,17.1,.079,.427,8.6,8.3,8.5,12.3,2.5,1.7,12.4,25.6,105,110,1.1,1.0,2.1,.077,0.0,-1.3,-1.3,0.2
8931,Dave Hoppen,1990-91,26,TOT,NBA,30,0,155,11.7,.045,.500,13.1,15.7,14.4,2.9,1.0,0.4,19.5,18.5,107,111,0.1,0.1,0.2,.073,-2.5,-3.3,-5.8,-0.1
8932,Dave Hoppen,1991-92,27,PHI,NBA,11,0,40,2.7,.000,1.429,2.9,25.5,14.3,6.6,0.0,0.0,20.8,15.8,76,110,-0.1,0.0,-0.1,-.071,-9.2,-2.3,-11.5,-0.1
8933,Dave Hoppen,1992-93,28,NJN,NBA,2,0,10,9.0,.000,2.000,10.9,32.9,21.8,0.0,0.0,0.0,0.0,7.9,105,104,0.0,0.0,0.0,.089,-5.7,-4.8,-10.6,0.0
8934,Dave Hoppen,1987-88,23,TOT,NBA,39,8,642,11.4,.005,.339,9.8,20.6,15.1,6.7,1.0,0.5,15.0,15.6,107,112,0.5,0.4,0.8,.061,-2.6,-1.4,-4.0,-0.3
8935,Dave Hoppen,1988-89,24,CHH,NBA,77,36,1419,11.8,.006,.394,9.1,21.5,15.0,5.5,0.8,0.9,15.7,14.2,113,111,1.7,0.9,2.6,.086,-1.7,-0.3,-1.9,0.0
8936,Dave Hoppen,1989-90,25,CHH,NBA,10,2,135,7.7,.000,.244,15.1,15.2,15.1,6.3,0.7,0.5,15.0,16.9,96,112,-0.1,0.1,0.0,.008,-3.8,-1.1,-4.9,-0.1
8937,Rodney Hood,2014-15,22,UTA,NBA,50,21,1064,12.3,.455,.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,108,107,1.3,0.9,2.2,.098,0.2,-1.3,-1.1,0.2
8938,Rodney Hood,2015-16,23,UTA,NBA,79,79,2541,14.1,.462,.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,109,107,3.4,2.5,6.0,.112,1.6,-0.9,0.7,1.7
8939,Derek Hood,1999-00,23,CHH,NBA,2,0,4,-24.2,.000,.000,0.0,27.5,14.1,0.0,0.0,0.0,0.0,33.6,0,103,-0.1,0.0,-0.1,-.738,-31.2,-10.9,-42.1,0.0
8940,Tyler Honeycutt,2011-12,21,SAC,NBA,15,0,88,10.4,.125,.208,3.6,14.4,8.7,11.5,2.3,2.5,7.1,13.9,92,108,0.0,0.1,0.0,.013,-4.3,0.3,-4.0,0.0
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8941,Tyler Honeycutt,2012-13,22,SAC,NBA,9,0,32,1.9,.182,.182,10.5,25.8,18.0,9.1,0.0,2.4,29.6,23.4,64,111,-0.2,0.0,-0.1,-.220,-11.1,-2.1,-13.2,-0.1
8942,Jerald Honeycutt,1997-98,23,MIL,NBA,38,0,530,11.8,.348,.262,6.2,15.3,10.7,11.1,2.0,0.8,16.6,25.4,94,105,-0.2,0.5,0.3,.029,-1.5,-1.8,-3.3,-0.2
8943,Jerald Honeycutt,1998-99,24,TOT,NBA,16,0,102,4.4,.531,.313,3.4,10.5,6.9,4.9,2.7,1.6,19.8,20.3,77,99,-0.2,0.1,-0.1,-.027,-5.1,-1.1,-6.2,-0.1
8944,Mike Holton,1984-85,23,PHO,NBA,74,59,1761,8.9,.078,.205,2.0,6.5,4.2,15.2,1.6,0.2,16.4,17.4,96,110,-0.6,1.4,0.8,.023,-3.0,-0.9,-3.9,-0.9
8945,Mike Holton,1985-86,24,TOT,NBA,28,0,512,10.1,.069,.251,2.4,5.0,3.6,14.8,2.3,0.0,12.2,17.5,99,113,0.0,0.2,0.2,.019,-1.8,-2.2,-4.0,-0.3
8946,Mike Holton,1986-87,25,POR,NBA,58,1,479,9.5,.135,.322,2.2,6.6,4.4,19.7,1.5,0.2,17.4,19.4,99,112,0.0,0.3,0.3,.026,-3.3,-2.8,-6.1,-0.5
8947,Mike Holton,1987-88,26,POR,NBA,82,2,1279,11.4,.042,.365,4.2,8.4,6.3,20.6,1.5,0.4,17.3,15.3,110,110,1.3,1.1,2.3,.087,-1.3,-0.9,-2.2,0.0
