
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14101,Lonny Baxter,2005-06,27,TOT,NBA,41,0,400,11.9,.000,.337,13.2,21.3,17.1,1.7,1.5,1.6,14.3,16.2,101,103,0.1,0.6,0.7,.088,-4.8,-1.1,-5.9,-0.4
14102,Lonny Baxter,2002-03,24,CHI,NBA,55,0,682,11.3,.010,.500,10.7,16.0,13.4,3.8,0.7,2.3,15.5,19.3,100,106,0.4,0.5,0.9,.063,-3.2,-2.0,-5.2,-0.5
14103,Nicolas Batum,2009-10,21,POR,NBA,37,25,918,17.3,.493,.190,4.3,14.8,9.5,8.0,1.4,2.2,8.5,16.4,127,107,2.4,1.1,3.5,.181,3.2,0.6,3.8,1.3
14104,Nicolas Batum,2010-11,22,POR,NBA,80,67,2522,14.8,.424,.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,116,108,4.4,2.3,6.6,.126,1.7,0.0,1.7,2.4
14105,Nicolas Batum,2011-12,23,POR,NBA,59,34,1791,17.3,.427,.248,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,112,107,3.3,1.4,4.8,.127,2.3,0.0,2.3,1.9
14106,Nicolas Batum,2012-13,24,POR,NBA,73,73,2807,15.7,.533,.252,4.0,13.2,8.5,20.3,1.7,2.2,17.0,18.2,109,109,3.8,1.9,5.8,.099,2.3,1.1,3.4,3.8
14107,Nicolas Batum,2013-14,25,POR,NBA,82,82,2956,15.8,.491,.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,113,106,4.8,3.1,7.9,.128,2.4,1.8,4.2,4.6
14108,Nicolas Batum,2014-15,26,POR,NBA,71,71,2380,13.1,.515,.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,106,103,2.0,3.2,5.2,.105,0.6,2.6,3.1,3.1
14109,Nicolas Batum,2015-16,27,CHO,NBA,70,70,2448,15.6,.457,.220,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,104,105,2.0,2.9,5.0,.097,1.1,0.9,2.0,2.5
