
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
236,Joe Wolf,1992-93,28,TOT,NBA,23,0,165,11.9,.023,.364,9.1,23.2,15.9,4.2,2.1,0.4,12.1,14.5,109,103,0.1,0.3,0.4,.118,-3.6,-0.1,-3.7,-0.1
237,Joe Wolf,1994-95,30,CHH,NBA,63,6,583,6.8,.074,.198,7.2,18.5,13.1,9.0,0.8,0.7,20.0,8.7,106,107,0.2,0.7,0.9,.077,-3.7,1.1,-2.6,-0.1
238,Joe Wolf,1995-96,31,TOT,NBA,64,8,1065,8.8,.023,.110,5.5,14.8,10.2,8.7,0.7,0.3,13.2,13.5,106,109,0.6,0.9,1.5,.067,-2.9,-0.9,-3.8,-0.5
239,Joe Wolf,1996-97,32,MIL,NBA,56,7,525,7.9,.079,.213,7.5,18.6,13.1,5.6,1.4,1.6,12.6,9.8,107,107,0.3,0.5,0.8,.073,-3.0,0.6,-2.5,-0.1
240,Joe Wolf,1997-98,33,DEN,NBA,57,8,621,5.1,.083,.083,6.6,17.6,12.0,7.9,1.7,0.8,14.9,10.8,81,111,-0.7,0.2,-0.5,-.037,-5.9,-0.8,-6.7,-0.7
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
241,Joe Wolf,1998-99,34,CHH,NBA,3,0,12,-14.5,.000,2.000,0.0,9.4,4.9,0.0,0.0,0.0,0.0,7.4,0,108,0.0,0.0,0.0,-.179,-11.6,-2.7,-14.4,0.0
242,Garry Witts,1981-82,22,WSB,NBA,46,0,493,9.5,.024,.476,6.5,7.2,6.9,10.2,1.7,0.5,25.6,11.6,110,105,0.4,0.6,1.1,.104,-1.6,1.4,-0.2,0.2
243,Randy Wittman,1983-84,24,ATL,NBA,78,1,1071,9.3,.016,.145,1.5,6.2,3.8,10.0,0.8,0.0,8.6,14.9,106,112,0.6,0.6,1.2,.054,-2.3,-1.9,-4.2,-0.6
244,Randy Wittman,1984-85,25,ATL,NBA,41,22,1168,11.2,.020,.116,1.5,5.3,3.4,15.1,1.2,0.3,13.3,15.1,108,112,0.9,0.7,1.6,.065,-1.0,-0.9,-1.9,0.0
245,Randy Wittman,1985-86,26,ATL,NBA,81,79,2760,13.0,.018,.153,2.0,4.7,3.4,15.8,1.4,0.3,10.8,15.6,114,110,3.9,2.0,5.9,.103,0.9,-0.1,0.8,1.9
246,Randy Wittman,1986-87,27,ATL,NBA,71,65,2049,13.0,.015,.160,1.6,4.9,3.3,15.2,0.9,0.5,9.4,18.8,112,111,2.6,1.5,4.2,.098,0.2,-0.9,-0.6,0.7
247,Randy Wittman,1987-88,28,ATL,NBA,82,82,2412,11.6,.000,.113,1.8,6.1,3.9,17.5,1.0,0.5,9.0,15.8,109,112,2.2,1.3,3.5,.070,-0.5,-0.9,-1.3,0.4
248,Randy Wittman,1988-89,29,TOT,NBA,64,13,1120,8.7,.021,.143,2.7,5.1,3.9,13.5,1.0,0.1,9.5,12.4,106,115,0.6,0.2,0.7,.031,-2.7,-1.7,-4.4,-0.7
249,Randy Wittman,1989-90,30,IND,NBA,61,0,544,6.9,.016,.049,0.9,5.3,3.2,9.7,0.6,0.4,15.6,11.8,99,116,0.0,0.1,0.0,.004,-4.0,-2.4,-6.5,-0.6
250,Randy Wittman,1990-91,31,IND,NBA,41,0,355,7.4,.063,.076,2.0,8.4,5.3,9.1,1.4,0.7,10.9,10.8,98,115,0.0,0.1,0.0,.006,-3.8,-1.3,-5.1,-0.3
251,Randy Wittman,1991-92,32,IND,NBA,24,0,115,5.4,.000,.105,1.0,7.3,4.3,11.9,0.8,0.0,13.1,8.3,98,115,0.0,0.0,0.0,.008,-5.1,-1.8,-6.9,-0.1
252,Jeff Withey,2013-14,23,NOP,NBA,58,4,684,15.2,.008,.566,8.2,17.4,12.7,5.6,1.1,6.1,11.0,12.0,122,108,1.2,0.6,1.8,.128,-1.4,1.7,0.3,0.4
253,Jeff Withey,2014-15,24,NOP,NBA,37,0,259,17.6,.000,.781,10.1,17.9,14.0,6.4,0.8,5.3,12.2,17.3,116,105,0.5,0.3,0.8,.149,-1.6,0.6,-1.0,0.1
254,Jeff Withey,2015-16,25,UTA,NBA,51,10,658,17.7,.012,.364,10.0,20.7,15.4,5.0,1.7,6.8,13.0,15.1,115,99,1.1,1.3,2.3,.171,-2.0,3.7,1.7,0.6
255,Voise Winters,1985-86,23,PHI,NBA,4,0,17,-5.6,.077,.000,6.6,13.1,9.9,0.0,2.8,0.0,13.3,35.5,52,106,-0.1,0.0,-0.1,-.355,-17.7,-7.8,-25.5,-0.1
256,Brian Winters,1979-80,27,MIL,NBA,80,,2623,14.8,.091,.192,2.0,7.0,4.6,19.0,1.8,0.6,13.3,21.1,108,106,3.6,2.6,6.2,.113,0.8,-0.8,0.1,1.4
257,Brian Winters,1980-81,28,MIL,NBA,69,,1771,12.5,.073,.197,2.1,6.6,4.4,17.1,1.8,0.3,15.2,19.8,105,105,1.6,1.9,3.5,.095,-0.7,-1.3,-1.9,0.0
258,Brian Winters,1981-82,29,MIL,NBA,61,13,1829,15.8,.115,.194,3.3,7.2,5.3,20.5,1.5,0.3,11.9,22.3,112,106,3.3,2.2,5.5,.144,1.7,-1.3,0.4,1.1
259,Brian Winters,1982-83,30,MIL,NBA,57,12,1361,12.1,.116,.145,3.0,5.8,4.4,16.6,1.6,0.2,11.5,21.4,101,105,0.7,1.4,2.1,.074,-0.7,-1.6,-2.3,-0.1
260,Trevor Winter,1998-99,25,MIN,NBA,1,0,5,-4.3,,,20.8,48.5,33.6,0.0,0.0,0.0,,0.0,205,92,0.0,0.0,0.0,.202,-7.8,-4.0,-11.8,0.0
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
261,Rickie Winslow,1987-88,23,MIL,NBA,7,0,45,-3.4,.077,.154,7.5,10.0,8.8,5.7,1.1,0.0,22.4,16.7,57,110,-0.2,0.0,-0.2,-.165,-9.7,-1.2,-11.0,-0.1
262,Justise Winslow,2015-16,19,MIA,NBA,78,8,2232,8.4,.251,.253,4.2,15.8,10.2,7.4,1.6,0.9,15.6,12.5,97,105,-0.2,2.7,2.5,.054,-2.2,1.6,-0.6,0.8
263,Dontonio Wingfield,1994-95,20,SEA,NBA,20,0,81,14.2,.235,.196,16.4,27.4,22.0,6.0,3.1,2.9,12.6,33.9,89,99,-0.2,0.2,0.0,.007,-5.8,-2.3,-8.1,-0.1
264,Dontonio Wingfield,1995-96,21,POR,NBA,44,2,487,11.1,.401,.217,10.6,13.7,12.2,8.9,2.1,0.9,15.3,18.3,101,103,0.1,0.8,0.9,.085,-1.3,0.6,-0.7,0.2
265,Dontonio Wingfield,1996-97,22,POR,NBA,47,0,569,11.6,.399,.207,13.5,15.0,14.3,12.8,1.3,0.8,18.9,20.5,101,104,0.2,0.7,0.9,.079,-0.2,-0.4,-0.6,0.2
266,Dontonio Wingfield,1997-98,23,POR,NBA,3,0,9,-7.1,.000,.667,26.8,24.9,25.8,0.0,0.0,0.0,20.5,24.6,48,103,-0.1,0.0,-0.1,-.299,-16.9,-8.9,-25.8,-0.1
267,David Wingate,1986-87,23,PHI,NBA,77,9,1612,11.9,.086,.334,5.1,6.0,5.6,14.2,2.8,0.7,15.6,21.3,99,109,-0.1,1.5,1.4,.041,-1.7,-0.9,-2.6,-0.2
268,David Wingate,1987-88,24,PHI,NBA,61,22,1419,8.5,.073,.242,3.6,4.7,4.1,12.8,1.7,0.9,14.7,21.1,93,113,-1.1,0.6,-0.5,-.018,-3.4,-1.8,-5.2,-1.1
269,David Wingate,1988-89,25,PHI,NBA,33,6,372,11.5,.052,.296,3.6,7.6,5.6,26.5,1.2,0.3,21.2,18.4,103,115,0.2,0.1,0.2,.032,-1.6,-2.8,-4.4,-0.2
270,David Wingate,1989-90,26,SAS,NBA,78,2,1856,9.4,.026,.228,3.9,7.9,5.9,15.1,2.3,0.6,19.0,14.9,97,106,-0.4,2.3,1.9,.050,-2.6,0.8,-1.8,0.1
271,David Wingate,1990-91,27,SAS,NBA,25,0,563,5.6,.065,.297,5.0,9.5,7.4,10.7,1.6,0.5,21.2,14.7,87,106,-0.6,0.7,0.1,.007,-4.3,0.9,-3.4,-0.2
272,David Wingate,1991-92,28,WSB,NBA,81,72,2127,11.5,.031,.255,4.0,10.0,6.9,16.1,2.8,0.6,16.3,15.1,100,108,0.1,2.2,2.4,.054,-2.2,1.2,-1.0,0.5
273,David Wingate,1992-93,29,CHH,NBA,72,55,1471,11.5,.018,.318,3.8,8.7,6.4,16.2,2.1,0.3,18.9,13.2,110,111,1.3,1.0,2.3,.075,-0.8,0.1,-0.7,0.5
274,David Wingate,1993-94,30,CHH,NBA,50,36,1005,10.8,.042,.180,3.4,11.1,7.4,14.4,2.1,0.4,14.8,15.2,101,110,0.3,0.6,1.0,.046,-1.8,-0.1,-1.9,0.0
275,David Wingate,1994-95,31,CHH,NBA,52,9,515,8.1,.180,.197,2.6,10.8,6.9,16.2,1.9,0.8,16.9,14.3,95,107,-0.2,0.6,0.4,.037,-4.1,0.4,-3.8,-0.2
276,David Wingate,1995-96,32,SEA,NBA,60,3,695,8.1,.160,.193,3.0,6.3,4.8,12.9,1.5,0.5,15.4,17.5,97,107,-0.2,0.8,0.6,.041,-4.0,-1.2,-5.2,-0.6
277,David Wingate,1996-97,33,SEA,NBA,65,2,929,9.3,.332,.187,3.0,6.6,4.8,13.0,2.5,0.5,13.8,13.2,106,106,0.6,1.1,1.7,.087,-1.7,-0.2,-2.0,0.0
278,David Wingate,1997-98,34,SEA,NBA,58,2,546,8.6,.050,.207,4.2,12.9,8.6,10.4,2.1,0.4,19.5,16.1,91,105,-0.3,0.6,0.3,.026,-4.3,-0.3,-4.6,-0.4
279,David Wingate,1998-99,35,NYK,NBA,20,0,92,4.2,.000,.000,4.0,6.2,5.1,9.2,2.4,0.0,27.3,11.5,77,100,-0.1,0.1,0.0,-.001,-5.5,1.1,-4.3,-0.1
280,David Wingate,1999-00,36,NYK,NBA,7,0,32,-5.0,.000,.000,3.8,3.6,3.7,13.4,1.7,4.8,18.2,16.3,40,101,-0.2,0.0,-0.1,-.209,-11.9,2.2,-9.7,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
281,David Wingate,2000-01,37,SEA,NBA,1,0,9,35.8,.000,.000,0.0,0.0,0.0,51.5,0.0,0.0,0.0,15.0,203,115,0.1,0.0,0.1,.448,9.9,-15.1,-5.2,0.0
282,Kennard Winchester,1990-91,24,HOU,NBA,64,1,607,8.8,.082,.184,6.0,5.8,5.9,5.9,1.3,1.3,10.2,20.0,97,108,-0.1,0.6,0.5,.038,-4.2,-1.2,-5.4,-0.5
283,Kennard Winchester,1991-92,25,TOT,NBA,19,0,81,16.8,.067,.333,8.6,12.6,10.6,15.3,1.3,1.6,5.5,19.6,118,106,0.2,0.1,0.3,.165,0.3,0.0,0.3,0.0
284,Kennard Winchester,1992-93,26,HOU,NBA,39,0,340,11.2,.137,.158,6.0,10.1,8.2,5.9,1.5,1.8,9.2,21.3,99,107,0.0,0.4,0.4,.054,-3.5,-1.5,-5.0,-0.3
285,Trevor Wilson,1990-91,22,ATL,NBA,25,0,162,4.9,.029,.371,10.5,16.7,13.5,9.5,1.5,0.4,17.3,25.1,74,111,-0.6,0.1,-0.5,-.144,-8.1,-2.2,-10.2,-0.3
286,Trevor Wilson,1993-94,25,TOT,NBA,57,13,1221,11.8,.005,.428,10.5,14.0,12.2,9.0,1.5,0.6,16.8,19.1,98,110,0.0,0.8,0.8,.031,-2.2,-0.7,-2.9,-0.3
287,Trevor Wilson,1994-95,26,SAC,NBA,15,0,147,12.8,.000,.350,8.1,12.5,10.3,12.8,1.4,1.0,11.5,15.8,111,108,0.2,0.2,0.3,.103,-1.9,0.2,-1.7,0.0
288,Trevor Wilson,1995-96,27,PHI,NBA,6,0,79,13.2,.000,.200,10.0,10.5,10.2,8.7,2.0,0.0,4.4,12.9,122,114,0.1,0.0,0.2,.098,-0.8,-1.5,-2.4,0.0
289,Ricky Wilson,1987-88,23,TOT,NBA,24,1,420,10.0,.236,.364,0.5,6.5,3.5,20.0,2.6,0.4,16.4,14.5,102,113,0.1,0.2,0.3,.032,-2.3,-1.9,-4.2,-0.2
290,Rick Wilson,1979-80,23,ATL,NBA,5,,59,2.0,.000,.429,3.6,1.8,2.7,23.6,3.3,1.0,32.5,17.1,59,104,-0.3,0.1,-0.2,-.146,-9.0,0.0,-9.1,-0.1
291,Othell Wilson,1984-85,23,GSW,NBA,74,23,1260,10.8,.055,.261,2.9,9.3,5.8,22.2,2.8,0.5,22.6,13.1,100,112,0.1,0.7,0.7,.028,-2.4,-0.3,-2.7,-0.2
292,Othell Wilson,1986-87,25,SAC,NBA,53,2,789,12.1,.097,.292,3.9,7.4,5.6,33.4,2.5,0.3,26.9,14.5,101,112,0.1,0.5,0.6,.038,-2.0,-1.6,-3.6,-0.3
293,Nikita Wilson,1987-88,23,POR,NBA,15,0,54,2.3,.000,.261,4.0,18.0,11.0,7.0,0.0,0.0,16.3,22.4,77,110,-0.2,0.0,-0.1,-.099,-9.6,-3.5,-13.0,-0.2
294,Michael Wilson,1983-84,24,WSB,NBA,6,0,26,-5.5,.500,1.000,4.5,0.0,2.2,13.7,0.0,0.0,51.0,9.7,48,114,-0.1,0.0,-0.1,-.159,-9.9,-2.2,-12.1,-0.1
295,Michael Wilson,1984-85,25,TOT,NBA,19,0,267,13.3,.000,.468,5.7,7.1,6.4,17.4,2.5,1.1,17.7,17.0,106,109,0.2,0.2,0.4,.079,-1.2,0.4,-0.9,0.1
296,Michael Wilson,1986-87,27,TOT,NBA,7,0,45,0.3,.000,.200,2.5,7.5,5.0,19.6,1.0,0.0,31.5,14.3,74,114,-0.1,0.0,-0.1,-.098,-7.4,-1.9,-9.2,-0.1
297,Bubba Wilson,1979-80,24,GSW,NBA,16,,143,2.1,.000,.240,4.5,8.0,6.2,10.0,0.7,0.0,22.4,10.3,72,111,-0.2,0.0,-0.2,-.064,-6.6,-0.9,-7.5,-0.2
298,Dedric Willoughby,1999-00,25,CHI,NBA,25,1,508,12.2,.547,.285,2.5,9.4,5.9,24.6,2.4,0.3,15.5,21.5,96,106,0.0,0.4,0.4,.040,-0.2,-2.1,-2.3,0.0
299,Bill Willoughby,1979-80,22,CLE,NBA,78,,1447,12.7,.020,.278,8.5,15.8,12.0,6.2,1.0,2.3,11.7,15.4,109,106,1.7,1.3,3.0,.099,-1.0,0.5,-0.5,0.6
300,Bill Willoughby,1980-81,23,HOU,NBA,55,,1145,10.8,.000,.223,7.1,15.0,11.0,7.2,0.8,1.5,19.0,13.8,103,108,0.6,0.8,1.5,.062,-1.7,0.4,-1.2,0.2
