
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
13601,Anthony Bowie,1992-93,29,ORL,NBA,77,45,1761,11.2,.084,.148,2.5,9.6,6.2,14.9,1.5,0.5,12.2,16.9,105,109,0.9,1.6,2.5,.069,-1.6,-0.1,-1.6,0.2
13602,Anthony Bowie,1993-94,30,ORL,NBA,70,0,948,11.5,.062,.170,3.5,10.7,7.1,15.4,1.7,0.8,15.7,16.6,104,108,0.6,0.7,1.3,.065,-2.2,-0.7,-2.9,-0.2
13603,Anthony Bowie,1994-95,31,ORL,NBA,77,4,1261,11.7,.108,.198,5.1,7.5,6.3,17.3,1.9,1.1,17.7,16.6,107,110,1.0,1.0,2.0,.077,-1.2,-0.7,-2.0,0.0
13604,Anthony Bowie,1995-96,32,ORL,NBA,74,4,1078,10.4,.114,.169,4.4,8.8,6.6,14.2,1.6,0.7,15.8,14.6,106,109,0.7,0.9,1.6,.071,-2.2,-0.7,-3.0,-0.3
13605,Anthony Bowie,1997-98,34,NYK,NBA,27,3,224,12.9,.068,.153,4.8,9.2,7.0,8.5,1.5,0.7,10.0,14.6,117,103,0.4,0.3,0.7,.148,-0.9,0.2,-0.8,0.1
13606,Ryan Bowen,2001-02,26,DEN,NBA,75,21,1686,11.4,.039,.300,8.6,11.7,10.1,4.8,2.4,1.8,10.6,10.3,113,107,1.9,1.2,3.1,.088,-1.3,1.6,0.3,1.0
13607,Ryan Bowen,2002-03,27,DEN,NBA,62,31,996,12.7,.036,.208,8.7,9.7,9.2,9.3,3.4,2.3,16.7,11.5,103,99,0.6,1.6,2.1,.102,-2.1,3.2,1.1,0.8
13608,Ryan Bowen,2003-04,28,DEN,NBA,52,1,392,9.9,.000,.226,11.1,14.0,12.5,6.4,2.4,2.9,9.3,7.2,109,101,0.3,0.5,0.8,.097,-2.3,2.6,0.3,0.2
13609,Ryan Bowen,2004-05,29,HOU,NBA,66,6,604,7.7,.054,.189,4.2,10.4,7.3,4.7,2.1,0.6,5.5,9.9,104,103,0.2,0.9,1.1,.087,-3.7,1.6,-2.1,0.0
13610,Ryan Bowen,2005-06,30,HOU,NBA,68,19,652,4.0,.177,.113,5.7,10.1,7.9,5.9,1.8,0.8,9.1,10.5,83,105,-0.6,0.8,0.2,.012,-5.6,1.2,-4.4,-0.4
13611,Ryan Bowen,2007-08,32,NOH,NBA,53,4,660,9.9,.010,.290,9.5,8.2,8.9,5.2,2.6,1.3,11.7,9.0,115,106,0.6,0.8,1.5,.107,-1.3,2.5,1.2,0.5
13612,Ryan Bowen,1999-00,24,DEN,NBA,52,0,589,11.8,.077,.453,13.7,7.3,10.5,4.9,3.4,1.5,9.1,11.4,113,104,0.8,0.6,1.4,.111,-0.3,1.4,1.1,0.5
13613,Ryan Bowen,2008-09,33,NOH,NBA,21,3,219,10.8,.000,.132,5.5,7.7,6.6,6.5,3.5,1.9,11.1,9.9,118,105,0.2,0.3,0.6,.125,-1.6,2.7,1.1,0.2
13614,Ryan Bowen,2000-01,25,DEN,NBA,57,0,696,13.3,.076,.306,9.6,8.1,8.8,6.8,2.8,1.2,12.8,12.0,117,106,1.2,0.4,1.7,.114,0.2,0.7,0.9,0.5
13615,Ryan Bowen,2009-10,34,OKC,NBA,1,0,8,31.3,.000,2.000,14.7,14.0,14.3,0.0,6.4,0.0,0.0,10.5,224,96,0.1,0.0,0.1,.509,8.3,-0.2,8.1,0.0
13616,Bruce Bowen,2003-04,32,SAS,NBA,82,82,2624,8.2,.422,.227,1.9,8.8,5.4,6.7,1.7,0.9,14.0,11.3,99,97,0.8,4.6,5.4,.098,-1.5,2.5,1.0,2.0
13617,Bruce Bowen,1996-97,25,MIA,NBA,1,0,1,37.7,,,0.0,0.0,0.0,0.0,0.0,77.8,,0.0,,60,0.0,0.0,0.0,.321,-10.6,46.8,36.2,0.0
13618,Bruce Bowen,2004-05,33,SAS,NBA,82,82,2627,9.5,.423,.187,2.2,10.5,6.3,7.5,1.1,1.1,8.1,12.5,109,102,2.1,4.0,6.1,.111,-0.6,1.8,1.1,2.1
13619,Bruce Bowen,1997-98,26,BOS,NBA,61,9,1305,11.0,.198,.409,6.6,9.4,7.9,9.3,3.4,1.7,12.9,13.4,104,104,0.8,1.4,2.2,.081,-1.3,1.5,0.2,0.7
13620,Bruce Bowen,2005-06,34,SAS,NBA,82,82,2755,9.1,.457,.157,1.5,11.9,6.9,6.8,1.6,0.8,10.5,11.1,107,101,1.7,4.5,6.2,.108,-0.6,2.6,1.9,2.7
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
13621,Bruce Bowen,2006-07,35,SAS,NBA,82,82,2464,7.1,.497,.156,1.2,9.4,5.5,7.0,1.3,0.7,11.5,10.9,101,103,0.4,3.6,4.1,.079,-1.4,1.9,0.5,1.5
13622,Bruce Bowen,1998-99,27,BOS,NBA,30,1,494,5.0,.280,.258,3.3,8.7,5.9,8.2,2.2,1.3,11.2,10.5,82,104,-0.4,0.4,0.0,.001,-4.3,0.6,-3.7,-0.2
13623,Bruce Bowen,2007-08,36,SAS,NBA,81,81,2448,7.0,.502,.161,1.6,9.6,5.6,5.5,1.2,0.7,9.1,9.9,106,105,0.9,3.4,4.4,.085,-1.6,2.1,0.4,1.5
13624,Bruce Bowen,1999-00,28,TOT,NBA,69,2,878,6.7,.299,.222,3.5,8.7,6.2,5.8,1.4,1.2,8.2,12.1,99,104,0.2,0.9,1.2,.064,-2.6,0.2,-2.4,-0.1
13625,Bruce Bowen,2008-09,37,SAS,NBA,80,10,1506,5.4,.524,.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,104,106,0.3,1.9,2.2,.070,-3.0,1.6,-1.3,0.2
