
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
6201,K.J. McDaniels,2015-16,22,HOU,NBA,37,1,235,10.6,.347,.417,7.5,12.3,9.9,6.5,1.5,2.1,16.6,18.7,101,110,0.1,0.1,0.2,.043,-3.1,-1.9,-5.0,-0.2
6202,K.J. McDaniels,2014-15,21,TOT,NBA,62,15,1352,10.6,.346,.306,5.0,11.4,8.0,9.3,1.6,4.2,17.6,19.3,92,105,-0.9,1.5,0.6,.020,-3.8,1.1,-2.7,-0.2
6203,Xavier McDaniel,1992-93,29,BOS,NBA,82,27,2215,16.3,.024,.261,8.7,16.2,12.5,11.0,1.6,1.4,14.2,23.6,106,107,1.9,2.5,4.4,.096,0.3,0.5,0.9,1.6
6204,Xavier McDaniel,1985-86,22,SEA,NBA,82,80,2706,16.3,.009,.310,13.1,15.6,14.3,11.4,1.8,0.8,15.7,24.5,103,106,1.8,3.3,5.1,.091,0.8,0.7,1.5,2.4
6205,Xavier McDaniel,1993-94,30,BOS,NBA,82,5,1971,14.5,.049,.254,8.1,14.8,11.5,10.0,1.2,1.2,11.1,23.1,101,109,1.0,1.3,2.3,.055,-0.9,-1.1,-2.0,0.0
6206,Xavier McDaniel,1986-87,23,SEA,NBA,82,82,3031,18.7,.009,.250,12.1,13.2,12.7,10.7,1.8,1.0,11.8,25.8,111,110,5.0,2.4,7.4,.117,2.4,-0.4,2.0,3.1
6207,Xavier McDaniel,1994-95,31,BOS,NBA,68,15,1430,12.8,.038,.229,7.5,16.9,12.1,12.0,1.1,1.0,12.9,20.9,102,111,0.3,1.0,1.4,.046,-1.9,-0.5,-2.4,-0.2
6208,Xavier McDaniel,1987-88,24,SEA,NBA,78,77,2703,18.2,.036,.279,8.4,13.3,10.8,15.2,1.7,1.2,12.4,26.8,108,109,3.6,2.6,6.2,.110,1.9,-0.1,1.8,2.6
6209,Xavier McDaniel,1996-97,33,NJN,NBA,62,5,1170,10.8,.070,.251,10.8,19.1,14.7,8.7,1.6,1.1,15.1,16.9,97,109,-0.2,0.9,0.7,.030,-3.3,-0.2,-3.5,-0.5
