
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,Billy Thomas,2004-05,29,NJN,NBA,25,0,356,8.2,.596,.096,2.3,9.9,6.1,8.0,2.1,0.2,8.4,14.1,97,105,0.0,0.4,0.4,.055,-2.5,-0.7,-3.2,-0.1
2002,Billy Thomas,2005-06,30,WAS,NBA,17,0,131,9.8,.750,.050,4.3,8.2,6.2,10.6,4.0,0.6,12.8,16.0,99,105,0.0,0.2,0.2,.063,0.0,0.0,0.0,0.1
2003,Billy Thomas,2007-08,32,TOT,NBA,11,0,42,-1.9,.941,.118,0.0,5.6,2.7,0.0,1.3,0.0,18.3,23.7,67,111,-0.2,0.0,-0.1,-.165,-7.4,-6.1,-13.5,-0.1
2004,Adonis Thomas,2013-14,20,TOT,NBA,6,1,37,7.3,.357,.071,0.0,9.2,4.6,13.4,0.0,0.0,6.5,18.5,98,115,0.0,0.0,0.0,.001,-4.0,-5.7,-9.7,-0.1
2005,David Thirdkill,1982-83,22,PHO,NBA,49,2,521,7.5,.041,.459,6.2,8.9,7.6,9.1,1.7,0.4,19.0,19.8,89,102,-0.4,0.7,0.3,.023,-4.1,-0.8,-4.9,-0.4
2006,David Thirdkill,1983-84,23,DET,NBA,46,0,291,5.9,.014,.431,3.2,8.4,5.7,10.9,1.6,0.6,18.2,13.8,91,110,-0.2,0.2,0.0,.002,-4.4,-0.6,-4.9,-0.2
2007,David Thirdkill,1984-85,24,TOT,NBA,18,3,183,5.8,.026,.500,6.0,4.2,5.0,2.6,1.3,0.9,23.2,12.9,94,111,-0.1,0.1,0.0,.012,-3.7,-0.8,-4.5,-0.1
2008,David Thirdkill,1985-86,25,BOS,NBA,49,0,385,12.1,.009,.800,8.3,11.5,10.0,4.9,1.4,0.4,11.3,17.9,111,104,0.5,0.5,1.0,.129,-1.4,-1.3,-2.7,-0.1
2009,David Thirdkill,1986-87,26,BOS,NBA,17,0,89,4.5,.042,.667,6.9,16.3,12.0,2.8,1.1,0.0,13.9,17.3,81,108,-0.2,0.1,-0.1,-.038,-7.0,-2.5,-9.4,-0.2
2010,Peter Thibeaux,1984-85,23,GSW,NBA,51,1,461,11.7,.010,.344,6.5,10.6,8.4,5.4,1.1,2.1,13.2,22.0,101,114,0.1,0.1,0.3,.027,-3.0,-2.7,-5.7,-0.4
2011,Peter Thibeaux,1985-86,24,GSW,NBA,42,8,531,9.5,.021,.206,5.5,10.0,7.7,7.2,2.0,1.6,13.3,21.7,92,111,-0.5,0.3,-0.2,-.015,-3.8,-1.4,-5.2,-0.4
2012,Reggie Theus,1979-80,22,CHI,NBA,82,,3029,17.0,.090,.509,5.4,6.7,6.1,25.9,1.8,0.4,19.5,24.0,108,109,5.2,1.7,6.9,.110,2.8,-1.2,1.5,2.7
2013,Reggie Theus,1980-81,23,CHI,NBA,82,,2820,18.4,.082,.501,5.2,6.3,5.8,22.2,2.1,0.4,16.2,23.1,115,108,7.1,2.1,9.2,.156,3.4,-1.2,2.1,3.0
2014,Reggie Theus,1981-82,24,CHI,NBA,82,82,2838,16.2,.084,.376,4.8,7.5,6.2,25.8,1.5,0.3,16.6,24.6,107,111,3.8,1.5,5.3,.090,1.8,-1.6,0.2,1.5
2015,Reggie Theus,1982-83,25,CHI,NBA,82,81,2856,19.2,.058,.346,3.4,7.8,5.6,27.1,2.3,0.3,15.1,28.8,106,109,5.0,1.6,6.5,.110,3.2,-1.8,1.4,2.4
2016,Reggie Theus,1983-84,26,TOT,NBA,61,35,1498,14.3,.067,.450,3.8,6.1,4.9,34.1,1.6,0.5,17.2,24.5,102,110,0.7,1.0,1.8,.056,0.0,-2.1,-2.1,0.0
2017,Reggie Theus,1984-85,27,KCK,NBA,82,80,2543,17.0,.037,.376,4.8,7.3,6.1,35.3,1.7,0.4,20.4,23.4,109,114,3.7,0.9,4.6,.086,2.0,-1.8,0.3,1.5
2018,Reggie Theus,1985-86,28,SAC,NBA,82,82,2919,17.9,.031,.431,2.8,8.9,5.9,38.2,1.8,0.4,19.5,23.3,109,110,4.5,1.9,6.4,.105,2.1,-1.2,0.8,2.1
2019,Reggie Theus,1986-87,29,SAC,NBA,79,76,2872,17.9,.064,.405,3.3,6.9,5.1,35.0,1.3,0.3,16.7,24.1,112,115,5.4,0.8,6.2,.104,2.9,-2.3,0.5,1.8
2020,Reggie Theus,1987-88,30,SAC,NBA,73,73,2653,16.5,.045,.292,2.9,6.6,4.8,27.2,1.1,0.3,13.6,26.1,108,116,3.4,0.3,3.7,.066,1.7,-2.8,-1.1,0.6
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021,Reggie Theus,1988-89,31,ATL,NBA,82,82,2517,16.1,.054,.314,3.7,6.9,5.2,23.2,2.1,0.4,13.8,22.8,111,110,3.9,2.0,5.9,.113,1.7,-0.9,0.8,1.8
2022,Reggie Theus,1989-90,32,ORL,NBA,76,71,2350,15.9,.089,.376,3.3,6.8,5.0,26.5,1.2,0.3,14.1,26.6,107,117,2.7,-0.1,2.5,.052,1.6,-2.9,-1.4,0.4
2023,Reggie Theus,1990-91,33,NJN,NBA,81,81,2955,14.2,.115,.275,2.4,5.9,4.1,20.1,1.4,0.7,15.3,22.4,107,112,2.9,1.8,4.7,.076,0.5,-1.6,-1.1,0.7
2024,Hasheem Thabeet,2009-10,22,MEM,NBA,68,13,883,12.9,.000,.710,11.2,20.9,16.1,1.7,0.9,7.7,20.0,10.7,113,105,0.8,1.2,2.0,.109,-2.8,2.4,-0.4,0.4
2025,Hasheem Thabeet,2010-11,23,TOT,NBA,47,0,373,4.7,.000,.875,7.6,16.5,12.0,1.4,1.3,3.5,23.5,8.7,91,105,-0.2,0.5,0.3,.043,-5.2,1.3,-3.9,-0.2
2026,Hasheem Thabeet,2011-12,24,TOT,NBA,20,3,139,12.4,.000,.952,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,109,104,0.1,0.2,0.3,.102,-5.1,-2.1,-7.2,-0.2
2027,Hasheem Thabeet,2012-13,25,OKC,NBA,66,4,770,11.6,.000,.500,11.1,17.5,14.5,2.0,2.0,5.9,24.1,10.1,110,99,0.7,1.5,2.2,.134,-2.1,3.0,0.8,0.5
2028,Hasheem Thabeet,2013-14,26,OKC,NBA,23,0,192,2.6,.000,.217,5.6,17.4,11.7,0.7,1.0,3.8,35.7,9.0,76,103,-0.2,0.3,0.0,.012,-6.8,1.0,-5.8,-0.2
2029,Jason Terry,1999-00,22,ATL,NBA,81,27,1888,13.9,.262,.233,1.4,8.2,4.8,29.3,2.5,0.3,19.1,19.2,100,108,0.9,0.9,1.9,.047,-0.1,-1.7,-1.8,0.1
2030,Jason Terry,2000-01,23,ATL,NBA,82,77,3089,17.3,.230,.262,1.5,8.2,4.9,24.3,1.8,0.3,13.6,25.5,105,107,4.9,1.6,6.5,.100,2.9,-1.6,1.4,2.6
2031,Jason Terry,2001-02,24,ATL,NBA,78,78,2967,19.2,.364,.279,1.5,8.9,5.2,26.9,2.5,0.3,11.7,23.6,111,107,6.6,2.1,8.6,.139,4.5,-1.2,3.2,3.9
2032,Jason Terry,2002-03,25,ATL,NBA,81,81,3081,18.2,.378,.256,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,109,108,6.0,1.4,7.4,.116,3.7,-2.3,1.4,2.6
2033,Jason Terry,2003-04,26,ATL,NBA,81,78,3018,16.2,.352,.217,1.9,10.6,6.3,26.6,2.2,0.4,14.9,23.2,103,107,3.6,1.5,5.1,.080,2.4,-1.5,0.9,2.2
2034,Jason Terry,2004-05,27,DAL,NBA,80,57,2401,18.4,.330,.233,1.8,6.8,4.4,28.8,2.4,0.5,15.2,18.0,120,107,6.2,2.4,8.5,.171,3.8,-0.9,3.0,3.0
2035,Jason Terry,2005-06,28,DAL,NBA,80,80,2798,18.4,.379,.191,1.4,5.4,3.4,19.6,2.0,0.7,10.2,22.2,118,108,7.4,2.3,9.6,.165,4.6,-1.7,2.9,3.5
2036,Jason Terry,2006-07,29,DAL,NBA,81,80,2846,18.9,.348,.187,1.8,7.9,4.9,25.5,1.5,0.5,11.7,21.3,119,106,7.7,3.1,10.8,.182,4.5,-0.7,3.7,4.1
2037,Jason Terry,2007-08,30,DAL,NBA,82,34,2579,17.8,.360,.221,1.4,7.7,4.7,17.5,1.8,0.5,7.7,21.7,118,108,6.1,2.5,8.6,.160,3.7,-1.0,2.7,3.1
2038,Jason Terry,2008-09,31,DAL,NBA,74,11,2491,19.3,.390,.193,1.8,6.3,4.1,17.6,2.0,0.6,8.6,25.5,115,111,5.4,1.9,7.3,.140,4.3,-1.8,2.5,2.8
2039,Jason Terry,2009-10,32,DAL,NBA,77,12,2540,16.5,.358,.257,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23.0,112,109,4.4,2.1,6.5,.123,2.5,-1.7,0.8,1.8
2040,Jason Terry,2010-11,33,DAL,NBA,82,10,2564,15.9,.322,.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,106,108,2.8,2.5,5.3,.100,1.5,-0.9,0.6,1.7
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2041,Jason Terry,2011-12,34,DAL,NBA,63,1,2000,15.7,.440,.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,103,106,2.0,1.8,3.8,.092,2.0,-1.1,0.9,1.5
2042,Jason Terry,2012-13,35,BOS,NBA,79,24,2124,12.8,.511,.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,107,107,2.1,1.9,4.0,.091,0.7,-1.3,-0.6,0.7
2043,Jason Terry,2013-14,36,BRK,NBA,35,0,570,7.4,.678,.099,0.8,6.9,3.9,15.3,1.2,0.0,14.5,15.3,98,112,0.0,0.2,0.2,.016,-1.4,-2.8,-4.2,-0.3
2044,Jason Terry,2014-15,37,HOU,NBA,77,18,1641,11.4,.724,.108,1.0,7.1,4.1,13.8,2.0,0.9,13.7,14.3,112,106,2.0,1.5,3.6,.104,0.3,-0.7,-0.4,0.7
2045,Jason Terry,2015-16,38,HOU,NBA,72,7,1258,10.2,.694,.088,1.2,5.7,3.5,12.4,1.8,0.6,11.1,15.0,108,112,1.1,0.4,1.5,.057,-0.2,-2.6,-2.8,-0.3
2046,Carlos Terry,1980-81,24,WSB,NBA,26,,504,13.7,.038,.263,8.9,15.3,12.1,18.8,2.5,1.4,24.2,18.8,96,100,-0.1,0.9,0.8,.074,-1.0,3.3,2.3,0.6
2047,Carlos Terry,1981-82,25,WSB,NBA,13,0,60,3.1,.200,.267,9.3,12.5,10.9,16.5,2.4,0.9,23.0,15.2,71,101,-0.2,0.1,-0.1,-.048,-6.1,2.4,-3.7,0.0
