
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10601,Jeff Foster,2011-12,35,IND,NBA,11,0,141,11.1,.056,.500,14.5,19.0,16.7,4.2,3.0,0.6,24.2,9.3,112,99,0.2,0.2,0.4,.134,-0.6,1.7,1.1,0.1
10602,Jeff Foster,2003-04,27,IND,NBA,82,79,1961,16.2,.011,.425,14.8,22.0,18.4,5.5,2.0,1.1,12.3,11.8,122,96,4.4,3.8,8.3,.202,0.7,2.4,3.1,2.5
10603,Jeff Foster,2004-05,28,IND,NBA,61,43,1594,15.4,.015,.438,15.6,25.4,20.6,4.8,1.6,0.6,12.5,13.3,118,102,2.9,2.5,5.4,.162,-0.4,0.9,0.6,1.0
10604,Jeff Foster,2005-06,29,IND,NBA,63,37,1581,15.1,.016,.636,16.9,24.8,20.9,5.1,1.4,1.2,16.7,11.3,120,100,2.8,2.9,5.7,.174,-0.3,2.3,2.0,1.6
10605,Greg Foster,1994-95,26,TOT,NBA,78,3,1144,10.1,.072,.349,9.1,18.4,13.8,5.6,0.7,1.8,16.2,17.4,100,110,0.1,0.9,1.0,.042,-4.0,-1.4,-5.4,-1.0
10606,Greg Foster,2002-03,34,TOR,NBA,29,9,539,4.7,.033,.262,6.1,15.9,10.8,3.8,0.1,1.2,18.1,14.1,87,110,-0.4,0.1,-0.3,-.025,-5.9,-1.9,-7.9,-0.8
10607,Greg Foster,1995-96,27,UTA,NBA,73,2,803,9.0,.033,.295,8.3,18.6,13.6,4.7,0.5,2.3,17.4,19.0,96,107,-0.3,0.9,0.6,.035,-4.6,-0.7,-5.2,-0.7
10608,Greg Foster,1996-97,28,UTA,NBA,79,12,920,8.4,.012,.265,8.1,16.8,12.7,5.0,0.6,1.8,16.5,16.5,98,106,0.0,1.0,1.0,.054,-3.8,-0.6,-4.4,-0.6
10609,Greg Foster,1997-98,29,UTA,NBA,78,49,1446,8.9,.022,.208,7.8,15.2,11.7,5.6,0.6,1.5,13.0,16.8,99,108,0.3,1.0,1.3,.045,-2.8,-1.1,-3.9,-0.7
10610,Greg Foster,1990-91,22,WSB,NBA,54,3,606,10.9,.024,.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,98,107,-0.1,0.7,0.6,.046,-3.7,-0.5,-4.1,-0.3
10611,Greg Foster,1998-99,30,UTA,NBA,42,1,458,6.3,.029,.152,8.1,13.6,11.1,9.4,0.7,1.3,14.0,17.9,85,101,-0.4,0.5,0.1,.011,-4.9,-0.3,-5.1,-0.4
10612,Greg Foster,1991-92,23,WSB,NBA,49,3,548,11.2,.005,.254,8.4,20.9,14.5,9.3,0.5,1.3,14.4,19.3,99,108,-0.1,0.5,0.5,.043,-4.2,-1.2,-5.4,-0.5
