
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3001,Ansu Sesay,2004-05,28,GSW,NBA,16,0,128,14.8,.190,.571,14.6,17.8,16.1,14.9,0.8,1.7,13.2,20.9,103,107,0.1,0.1,0.2,.077,-1.3,-0.7,-2.0,0.0
3002,Kevin Seraphin,2010-11,21,WAS,NBA,58,1,635,8.4,.000,.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,95,110,-0.2,0.5,0.2,.017,-4.2,-0.2,-4.5,-0.4
3003,Kevin Seraphin,2011-12,22,WAS,NBA,57,21,1176,15.8,.003,.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,105,105,1.2,1.1,2.3,.094,-1.8,0.5,-1.3,0.2
3004,Kevin Seraphin,2012-13,23,WAS,NBA,79,8,1721,10.3,.000,.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,89,104,-2.1,2.2,0.1,.004,-5.6,-0.1,-5.7,-1.6
3005,Kevin Seraphin,2013-14,24,WAS,NBA,53,1,578,12.5,.000,.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9,21.5,100,106,0.2,0.6,0.8,.066,-4.1,-1.2,-5.2,-0.5
3006,Kevin Seraphin,2014-15,25,WAS,NBA,79,0,1235,12.5,.004,.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,97,103,0.0,1.7,1.7,.066,-3.7,0.7,-3.0,-0.3
3007,Kevin Seraphin,2015-16,26,NYK,NBA,48,0,526,10.8,.010,.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,86,105,-0.8,0.7,-0.2,-.015,-5.9,1.5,-4.4,-0.3
3008,Mouhamed Sene,2006-07,20,SEA,NBA,28,3,169,8.5,.000,.592,11.3,20.8,16.0,0.0,0.9,5.5,15.1,19.5,88,107,-0.2,0.2,0.0,-.011,-8.5,-3.4,-11.9,-0.4
3009,Mouhamed Sene,2007-08,21,SEA,NBA,13,0,62,18.2,.000,.708,12.3,15.8,14.1,2.6,0.0,8.1,0.0,22.0,110,107,0.1,0.1,0.2,.121,-2.9,-0.8,-3.7,0.0
3010,Mouhamed Sene,2008-09,22,TOT,NBA,6,0,29,32.9,.000,1.111,19.0,35.9,27.3,0.0,1.8,7.6,23.0,26.5,122,99,0.1,0.1,0.2,.274,-2.9,-3.9,-6.7,0.0
3011,Brad Sellers,1986-87,24,CHI,NBA,80,17,1751,13.4,.017,.285,9.8,14.4,12.1,8.4,1.3,2.3,11.0,18.5,107,108,1.4,2.0,3.3,.091,-1.5,0.2,-1.2,0.3
3012,Brad Sellers,1987-88,25,CHI,NBA,82,76,2212,10.7,.010,.220,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17.0,105,109,1.3,2.0,3.3,.071,-2.0,-0.2,-2.2,-0.1
3013,Brad Sellers,1988-89,26,CHI,NBA,80,25,1732,10.6,.013,.212,5.9,9.2,7.6,7.7,1.0,2.4,12.2,14.7,108,110,1.3,1.4,2.6,.073,-2.3,0.2,-2.1,0.0
3014,Brad Sellers,1989-90,27,TOT,NBA,59,0,700,9.2,.020,.287,6.3,8.8,7.5,6.5,1.2,2.0,13.9,20.1,96,112,-0.3,0.4,0.2,.011,-3.7,-1.3,-5.1,-0.5
3015,Brad Sellers,1991-92,29,DET,NBA,43,1,226,13.7,.011,.295,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,104,107,0.1,0.3,0.4,.084,-3.2,-0.8,-4.0,-0.1
3016,Brad Sellers,1992-93,30,MIN,NBA,54,4,533,8.4,.008,.300,6.1,12.5,9.4,12.8,0.6,1.3,15.5,14.5,98,115,-0.1,0.1,0.0,.004,-4.5,-1.5,-6.0,-0.5
3017,Josh Selby,2011-12,20,MEM,NBA,28,0,237,3.3,.208,.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,73,107,-0.7,0.2,-0.5,-.105,-7.4,-2.4,-9.8,-0.5
3018,Josh Selby,2012-13,21,MEM,NBA,10,0,59,0.1,.273,.500,0.0,10.2,5.0,10.5,1.8,0.0,20.7,26.4,70,103,-0.3,0.1,-0.2,-.143,-9.4,-2.2,-11.6,-0.1
3019,Rony Seikaly,1988-89,23,MIA,NBA,78,62,1962,10.8,.005,.476,11.2,20.5,15.7,4.4,1.1,3.0,18.2,22.8,89,107,-2.7,2.2,-0.5,-.012,-5.2,-0.6,-5.7,-1.8
3020,Rony Seikaly,1989-90,24,MIA,NBA,74,72,2409,15.9,.001,.445,11.2,24.4,17.6,4.9,1.5,3.1,16.9,23.3,99,105,-0.2,3.4,3.2,.063,-2.6,0.8,-1.8,0.1
