
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12801,Matt Carroll,2008-09,28,TOT,NBA,55,10,616,5.5,.310,.146,1.4,12.2,6.8,7.2,1.8,0.8,15.3,16.4,86,108,-0.8,0.7,-0.1,-.008,-5.2,-0.2,-5.4,-0.5
12802,Matt Carroll,2009-10,29,DAL,NBA,25,0,121,7.1,.380,.120,3.8,7.5,5.7,7.7,2.1,0.0,11.7,22.7,87,108,-0.2,0.1,-0.1,-.029,-4.1,-2.5,-6.6,-0.1
12803,Matt Carroll,2010-11,30,CHA,NBA,54,1,582,12.2,.231,.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,103,109,0.3,0.5,0.8,.062,-2.3,-2.0,-4.3,-0.3
12804,Matt Carroll,2003-04,23,TOT,NBA,16,0,70,3.8,.188,.375,1.6,8.2,4.9,4.6,0.8,0.0,24.4,16.5,82,107,-0.1,0.0,0.0,-.033,-6.2,-2.7,-8.9,-0.1
12805,Matt Carroll,2011-12,31,CHA,NBA,53,2,596,5.6,.274,.242,1.5,10.0,5.6,10.6,1.4,0.9,12.1,15.3,84,112,-0.7,0.1,-0.6,-.051,-5.3,-2.1,-7.3,-0.8
12806,Matt Carroll,2004-05,24,CHA,NBA,25,0,430,14.7,.217,.461,3.3,13.2,8.0,6.8,2.1,0.4,10.4,24.9,104,108,0.4,0.3,0.7,.078,-1.2,-2.4,-3.6,-0.2
12807,Matt Carroll,2012-13,32,CHA,NBA,1,0,6,2.9,,,0.0,0.0,0.0,23.4,0.0,0.0,,0.0,217,121,0.0,0.0,0.0,.029,-7.6,-7.8,-15.4,0.0
12808,Matt Carroll,2005-06,25,CHA,NBA,78,6,1275,13.9,.389,.353,2.9,12.0,7.1,4.6,1.9,0.7,8.0,20.8,108,108,1.6,1.0,2.6,.097,-0.4,-2.1,-2.5,-0.2
12809,Matt Carroll,2006-07,26,CHA,NBA,72,47,1878,14.6,.406,.316,2.1,11.2,6.5,8.2,1.5,0.4,8.9,19.9,114,110,3.4,1.2,4.6,.117,1.4,-1.7,-0.3,0.8
12810,Joe Barry Carroll,1987-88,29,TOT,NBA,77,30,2004,13.6,.002,.244,6.9,18.9,12.9,8.3,1.2,3.0,13.8,23.8,95,105,-1.1,2.7,1.6,.039,-3.6,0.5,-3.0,-0.5
12811,Joe Barry Carroll,1988-89,30,NJN,NBA,64,62,1996,14.2,.000,.272,6.4,20.4,13.2,8.0,1.7,2.4,13.6,21.5,99,107,0.1,2.2,2.3,.056,-2.6,1.2,-1.4,0.3
12812,Joe Barry Carroll,1980-81,22,GSW,NBA,82,,2919,16.4,.002,.351,10.3,18.7,14.4,5.8,0.8,2.3,14.4,23.0,106,108,3.7,2.0,5.7,.094,-0.1,-0.8,-0.9,0.8
12813,Joe Barry Carroll,1989-90,31,TOT,NBA,76,47,1721,12.6,.003,.233,7.7,20.3,13.6,8.2,1.3,3.9,14.5,22.6,92,105,-1.7,2.4,0.7,.019,-4.6,1.2,-3.4,-0.6
12814,Joe Barry Carroll,1981-82,23,GSW,NBA,76,75,2627,15.9,.001,.318,8.6,17.9,13.1,3.4,1.2,2.7,15.1,20.9,106,106,2.6,2.9,5.5,.100,-0.8,0.2,-0.6,0.9
12815,Joe Barry Carroll,1990-91,32,PHO,NBA,11,0,96,8.6,.000,.333,3.6,22.8,13.7,14.9,0.5,4.8,22.5,22.6,85,103,-0.2,0.2,0.0,-.014,-7.1,1.9,-5.2,-0.1
12816,Joe Barry Carroll,1982-83,24,GSW,NBA,79,79,2988,20.1,.002,.307,7.7,17.5,12.5,8.6,1.7,2.9,14.1,26.5,105,106,4.3,2.8,7.0,.113,1.2,0.1,1.3,2.5
12817,Joe Barry Carroll,1983-84,25,GSW,NBA,80,80,2962,16.8,.001,.312,8.1,15.9,11.7,10.1,1.6,2.7,14.5,24.3,103,108,1.6,3.1,4.7,.077,-0.5,0.6,0.2,1.6
12818,Joe Barry Carroll,1985-86,27,GSW,NBA,79,79,2801,17.2,.001,.357,7.2,19.2,13.0,9.1,1.7,2.8,14.5,26.6,101,109,1.1,2.4,3.4,.059,-1.0,0.3,-0.7,0.9
12819,Joe Barry Carroll,1986-87,28,GSW,NBA,81,81,2724,18.4,.000,.296,6.9,16.9,11.8,12.3,1.6,2.6,12.0,27.8,105,109,2.1,2.6,4.6,.082,0.0,0.4,0.4,1.6
12820,DeMarre Carroll,2014-15,28,ATL,NBA,70,69,2189,15.9,.466,.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,117,104,4.3,2.8,7.0,.154,2.4,0.5,2.9,2.7
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
12821,DeMarre Carroll,2015-16,29,TOR,NBA,26,22,786,11.9,.437,.185,4.6,13.1,8.9,5.5,2.9,0.6,8.8,18.5,100,104,0.2,1.0,1.2,.074,0.0,0.3,0.2,0.4
12822,DeMarre Carroll,2009-10,23,MEM,NBA,71,1,795,8.5,.027,.239,7.8,14.3,11.0,5.9,1.8,0.9,8.9,14.8,98,110,-0.1,0.6,0.5,.031,-3.4,-0.7,-4.1,-0.4
12823,DeMarre Carroll,2010-11,24,TOT,NBA,12,0,50,8.7,.000,.167,4.7,14.5,9.6,10.7,1.0,1.6,0.0,11.6,105,108,0.0,0.0,0.1,.066,-4.5,-1.3,-5.8,0.0
12824,DeMarre Carroll,2011-12,25,TOT,NBA,24,9,348,11.1,.181,.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,106,109,0.3,0.2,0.5,.069,0.0,-1.3,-1.3,0.1
12825,DeMarre Carroll,2012-13,26,UTA,NBA,66,12,1111,15.5,.216,.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,115,106,2.0,1.1,3.1,.134,1.4,0.7,2.0,1.1
12826,DeMarre Carroll,2013-14,27,ATL,NBA,73,73,2341,13.9,.417,.220,5.3,14.5,10.0,8.9,2.3,0.7,10.1,15.2,113,106,3.2,2.6,5.8,.119,1.0,1.1,2.1,2.4
12827,Bob Carrington,1979-80,26,SDC,NBA,10,,134,5.9,.054,.216,4.7,5.8,5.2,2.9,1.4,0.4,11.0,13.6,95,113,0.0,0.0,0.0,.001,-3.9,-2.2,-6.1,-0.1
