
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2101,Maurice Taylor,2006-07,30,SAC,NBA,12,2,103,6.3,.000,.464,11.2,21.0,16.0,7.3,2.0,0.7,15.1,17.3,82,106,-0.2,0.1,-0.1,-.030,-6.6,-0.2,-6.8,-0.1
2102,Leonard Taylor,1989-90,23,GSW,NBA,10,0,37,3.8,.167,2.667,12.1,22.0,17.3,3.1,0.0,0.0,27.7,19.4,80,114,-0.1,0.0,-0.1,-.097,-8.3,-4.6,-12.8,-0.1
2103,Johnny Taylor,1997-98,23,ORL,NBA,12,0,108,4.4,.054,.432,4.3,10.0,7.1,1.6,1.5,1.3,15.4,22.1,84,106,-0.2,0.1,-0.1,-.032,-7.3,-2.6,-10.0,-0.2
2104,Johnny Taylor,1998-99,24,DEN,NBA,36,9,724,9.5,.343,.116,4.6,11.7,8.1,5.7,2.1,1.7,14.0,15.1,97,110,0.2,0.0,0.2,.014,-1.7,-0.7,-2.4,-0.1
2105,Johnny Taylor,1999-00,25,TOT,NBA,6,0,34,6.2,.071,.000,6.4,12.8,9.6,4.7,1.5,2.1,12.5,19.9,81,103,-0.1,0.0,0.0,-.030,-6.3,-1.4,-7.6,0.0
2106,Jermaine Taylor,2009-10,23,HOU,NBA,31,4,303,11.4,.185,.387,7.7,9.8,8.7,8.4,1.7,0.7,12.0,23.1,95,110,-0.1,0.2,0.1,.015,-3.5,-1.9,-5.5,-0.3
2107,Jermaine Taylor,2010-11,24,TOT,NBA,34,8,483,12.2,.230,.143,6.0,8.7,7.3,11.1,1.5,0.7,18.1,22.9,97,111,-0.1,0.3,0.1,.014,-1.9,-2.1,-4.0,-0.2
2108,Jeffery Taylor,2012-13,23,CHA,NBA,77,29,1507,10.3,.386,.258,3.8,7.7,5.7,7.0,1.6,0.8,9.7,14.9,107,114,1.2,0.0,1.2,.039,-0.9,-2.4,-3.3,-0.5
2109,Jeffery Taylor,2013-14,24,CHA,NBA,26,8,629,5.9,.307,.216,2.7,8.1,5.4,5.7,1.1,0.6,9.5,19.4,86,107,-0.8,0.6,-0.2,-.019,-4.2,-1.2,-5.4,-0.5
