
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5401,Dikembe Mutombo*,2005-06,39,HOU,NBA,64,23,955,12.7,.000,.958,12.5,24.9,18.8,0.7,1.0,4.9,20.6,8.5,120,99,1.3,1.8,3.1,.156,-4.2,1.8,-2.4,-0.1
5402,Dikembe Mutombo*,2006-07,40,HOU,NBA,75,33,1289,14.4,.000,.569,14.7,28.7,21.8,1.5,0.9,4.5,16.6,8.3,126,96,2.1,3.0,5.2,.192,-3.4,2.8,-0.5,0.5
5403,Dikembe Mutombo*,2007-08,41,HOU,NBA,39,25,619,14.5,.000,.563,12.6,23.5,18.1,1.2,0.9,5.7,14.6,8.6,124,97,0.9,1.4,2.3,.178,-3.5,3.1,-0.4,0.3
5404,Dikembe Mutombo*,2008-09,42,HOU,NBA,9,2,96,10.8,.000,.692,15.2,24.5,20.0,0.0,0.0,8.3,26.1,11.1,95,99,0.0,0.2,0.2,.088,-7.7,1.0,-6.7,-0.1
5405,Jerrod Mustaf,1990-91,21,NYK,NBA,62,5,825,8.3,.004,.382,7.3,16.1,11.8,6.2,0.9,1.0,18.6,17.3,94,108,-0.4,0.8,0.4,.022,-4.5,-0.6,-5.1,-0.6
5406,Jerrod Mustaf,1991-92,22,PHO,NBA,52,3,545,13.8,.000,.368,9.5,19.2,14.6,11.3,1.9,1.7,18.5,21.0,100,104,0.0,0.8,0.8,.075,-2.6,0.9,-1.7,0.0
5407,Jerrod Mustaf,1992-93,23,PHO,NBA,32,9,336,12.7,.008,.408,9.9,17.5,13.8,4.2,2.0,2.0,12.5,21.5,99,105,0.0,0.5,0.5,.065,-3.9,-0.9,-4.8,-0.2
5408,Jerrod Mustaf,1993-94,24,PHO,NBA,33,2,196,8.9,.000,.262,11.6,19.9,15.8,5.7,1.0,1.6,9.6,22.2,91,106,-0.2,0.2,0.0,.004,-5.9,-2.6,-8.5,-0.3
5409,Mike Muscala,2013-14,22,ATL,NBA,20,0,215,10.8,.041,.192,9.2,18.7,14.0,5.2,0.7,3.7,13.2,19.3,96,106,-0.1,0.2,0.2,.040,-5.6,-0.4,-6.0,-0.2
5410,Mike Muscala,2014-15,23,ATL,NBA,40,8,502,18.0,.146,.166,12.2,14.8,13.5,8.0,1.6,3.2,11.5,16.7,120,103,1.2,0.7,1.9,.179,0.8,0.9,1.7,0.5
5411,Mike Muscala,2015-16,24,ATL,NBA,60,0,565,13.6,.257,.257,7.5,14.9,11.3,9.1,1.1,3.8,13.8,15.5,111,102,0.7,0.9,1.6,.136,-2.0,1.5,-0.5,0.2
5412,Toure' Murry,2013-14,24,NYK,NBA,51,0,373,11.1,.093,.302,4.0,10.1,6.9,21.5,2.7,0.2,18.9,22.5,93,109,-0.3,0.3,0.0,.002,-3.4,-1.6,-4.9,-0.3
5413,Toure' Murry,2014-15,25,TOT,NBA,5,0,18,1.1,.000,.400,6.4,0.0,3.1,8.3,2.8,0.0,40.5,24.9,68,106,-0.1,0.0,-0.1,-.171,-10.0,-1.2,-11.2,0.0
5414,Tracy Murray,1992-93,21,POR,NBA,48,14,495,11.9,.269,.154,8.6,9.8,9.2,3.5,0.8,0.6,10.0,25.6,100,109,0.1,0.4,0.5,.049,-2.1,-4.2,-6.3,-0.5
5415,Tracy Murray,1993-94,22,POR,NBA,66,1,820,15.3,.307,.203,5.5,9.4,7.4,5.8,1.2,1.5,8.7,21.1,113,108,1.5,0.7,2.2,.126,0.9,-2.3,-1.4,0.1
5416,Tracy Murray,1994-95,23,TOT,NBA,54,3,516,10.8,.369,.180,4.2,8.6,6.5,5.9,1.4,0.5,12.2,24.0,100,110,0.1,0.4,0.5,.047,-2.1,-3.3,-5.3,-0.4
5417,Tracy Murray,1995-96,24,TOR,NBA,82,37,2458,16.8,.328,.201,5.5,11.6,8.5,9.3,1.8,1.2,10.0,23.7,111,113,4.0,0.9,4.9,.096,1.7,-2.6,-0.9,0.7
5418,Tracy Murray,1996-97,25,WSB,NBA,82,1,1814,14.6,.442,.237,5.5,10.7,8.2,6.6,2.0,0.8,10.3,20.7,110,106,2.4,1.9,4.4,.116,0.9,-1.4,-0.5,0.7
5419,Tracy Murray,1997-98,26,WAS,NBA,82,12,2227,17.3,.400,.208,3.7,10.7,7.1,6.5,1.6,0.8,8.5,24.0,112,107,4.6,1.9,6.5,.139,2.6,-2.4,0.2,1.2
5420,Tracy Murray,1998-99,27,WAS,NBA,36,0,653,9.6,.435,.177,3.1,11.5,7.2,6.8,1.7,0.7,10.2,20.1,93,105,-0.1,0.4,0.3,.025,-1.7,-1.9,-3.6,-0.3
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
5421,Tracy Murray,1999-00,28,WAS,NBA,80,8,1831,14.1,.393,.210,3.9,13.2,8.5,6.5,1.3,0.9,10.3,19.8,110,108,2.9,0.9,3.8,.101,1.3,-1.8,-0.5,0.7
