
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4501,Sam Perkins,1993-94,32,SEA,NBA,81,41,2170,14.9,.347,.349,6.5,13.5,10.0,7.4,1.6,1.0,10.3,19.8,115,104,4.2,2.8,7.0,.155,1.5,-0.7,0.7,1.5
4502,Sam Perkins,1994-95,33,SEA,NBA,82,37,2356,16.2,.462,.363,4.9,14.9,10.0,8.3,1.5,1.5,8.2,17.2,126,108,5.9,2.6,8.5,.173,2.8,-0.2,2.6,2.7
4503,Sam Perkins,1995-96,34,SEA,NBA,82,20,2169,15.4,.455,.302,5.8,13.8,10.0,8.9,2.0,1.8,8.3,20.3,113,103,3.4,3.5,6.9,.153,1.0,0.4,1.4,1.9
4504,Sam Perkins,1996-97,35,SEA,NBA,81,4,1976,17.0,.467,.346,4.5,13.8,9.2,8.5,1.9,2.1,9.2,19.4,119,104,4.4,2.7,7.1,.173,1.8,-0.1,1.8,1.9
4505,Sam Perkins,1997-98,36,SEA,NBA,81,0,1675,13.6,.471,.272,3.9,14.2,9.1,10.3,2.0,1.3,10.5,16.3,112,104,2.6,2.0,4.5,.129,0.6,0.0,0.6,1.1
4506,Sam Perkins,1998-99,37,IND,NBA,48,0,789,12.1,.450,.300,5.5,15.1,10.4,5.2,1.1,1.3,8.9,15.1,110,105,1.2,0.5,1.7,.103,0.9,-0.7,0.2,0.4
4507,Sam Perkins,1999-00,38,IND,NBA,81,0,1620,12.1,.494,.220,4.6,15.0,10.0,6.4,1.0,1.3,11.5,15.3,108,105,1.9,1.6,3.5,.103,0.4,0.0,0.4,1.0
4508,Sam Perkins,2000-01,39,IND,NBA,64,41,999,11.1,.487,.168,3.7,15.0,9.5,6.6,1.8,1.3,7.3,12.2,107,102,0.9,1.2,2.0,.098,-1.4,0.4,-0.9,0.3
4509,Kendrick Perkins,2003-04,19,BOS,NBA,10,0,35,22.8,.000,.600,16.7,28.9,22.9,17.4,0.0,4.4,20.9,31.1,103,101,0.1,0.0,0.1,.145,-0.9,-0.3,-1.3,0.0
4510,Kendrick Perkins,2004-05,20,BOS,NBA,60,3,548,11.2,.000,.487,11.5,25.7,18.7,5.8,0.8,5.1,22.9,15.4,96,102,-0.1,0.8,0.7,.065,-4.7,1.5,-3.2,-0.2
4511,Kendrick Perkins,2005-06,21,BOS,NBA,68,40,1332,13.2,.008,.489,13.1,23.6,18.5,8.1,0.8,6.0,24.9,14.8,100,103,0.3,2.0,2.3,.082,-3.0,3.1,0.0,0.7
4512,Kendrick Perkins,2006-07,22,BOS,NBA,72,53,1576,9.5,.011,.372,8.4,20.1,14.1,9.4,0.8,4.7,26.5,12.2,94,105,-0.6,1.9,1.4,.042,-3.8,3.2,-0.6,0.5
4513,Kendrick Perkins,2007-08,23,BOS,NBA,78,78,1912,13.3,.003,.526,9.6,19.3,14.8,6.8,0.9,4.9,22.6,13.5,110,97,1.9,4.3,6.2,.156,-1.7,4.3,2.6,2.2
4514,Kendrick Perkins,2008-09,24,BOS,NBA,76,76,2253,13.2,.004,.335,11.5,21.4,16.7,6.5,0.5,5.3,23.1,14.8,105,100,1.1,4.5,5.6,.119,-1.9,4.1,2.2,2.4
4515,Kendrick Perkins,2009-10,25,BOS,NBA,78,78,2154,15.0,.006,.536,9.1,24.4,16.9,6.0,0.6,4.8,20.4,17.6,105,101,1.4,3.8,5.2,.117,-2.5,2.7,0.2,1.2
4516,Kendrick Perkins,2010-11,26,TOT,NBA,29,24,742,9.6,.000,.554,10.4,26.2,18.7,5.2,0.6,2.6,25.7,13.7,95,103,-0.2,1.2,1.0,.063,-4.3,1.8,-2.5,-0.1
4517,Kendrick Perkins,2011-12,27,OKC,NBA,65,65,1744,8.7,.000,.427,8.4,18.8,13.9,6.4,0.7,3.0,27.5,11.1,96,103,0.0,2.1,2.0,.056,-2.7,2.1,-0.6,0.6
4518,Kendrick Perkins,2012-13,28,OKC,NBA,78,78,1954,8.2,.003,.230,7.0,19.5,13.7,7.9,1.1,3.2,24.0,10.6,94,102,-0.5,3.0,2.5,.062,-3.3,2.9,-0.4,0.8
4519,Kendrick Perkins,2013-14,29,OKC,NBA,62,62,1207,6.3,.005,.347,8.0,19.9,14.2,7.6,1.1,2.2,28.8,11.5,88,104,-0.9,1.7,0.8,.031,-4.7,2.1,-2.7,-0.2
4520,Kendrick Perkins,2014-15,30,TOT,NBA,68,3,1148,7.0,.004,.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,86,105,-1.2,1.3,0.1,.006,-5.5,1.3,-4.2,-0.6
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4521,Kendrick Perkins,2015-16,31,NOP,NBA,37,5,542,6.0,.000,.333,4.9,21.8,13.1,7.9,1.0,1.7,32.3,10.4,86,109,-0.4,0.4,-0.1,-.007,-5.6,1.3,-4.3,-0.3
4522,Will Perdue,1988-89,23,CHI,NBA,30,0,190,7.2,.000,.194,11.3,15.9,13.7,8.1,1.0,1.9,16.1,21.0,87,108,-0.3,0.2,-0.1,-.021,-5.9,-1.4,-7.2,-0.3
4523,Will Perdue,1989-90,24,CHI,NBA,77,11,884,9.1,.019,.388,11.7,16.9,14.3,6.8,1.1,1.9,17.2,18.3,97,109,-0.3,0.8,0.5,.028,-4.3,-1.3,-5.6,-0.8
4524,Will Perdue,1990-91,25,CHI,NBA,74,3,972,13.7,.013,.477,15.0,25.6,20.3,6.0,1.2,3.7,20.9,15.8,105,102,0.6,1.7,2.3,.115,-2.3,1.4,-0.9,0.3
4525,Will Perdue,1991-92,26,CHI,NBA,77,7,1007,14.2,.007,.327,12.7,22.8,17.9,10.3,0.8,2.7,18.5,16.7,107,103,0.8,1.7,2.5,.121,-1.2,1.2,0.0,0.5
4526,Will Perdue,1992-93,27,CHI,NBA,72,16,998,14.8,.004,.451,11.5,22.0,16.6,10.0,1.1,3.1,20.1,16.0,109,104,1.0,1.5,2.5,.120,-1.6,1.2,-0.4,0.4
4527,Will Perdue,1993-94,28,CHI,NBA,43,6,397,9.8,.009,.286,11.8,25.4,18.6,12.2,1.1,1.9,25.0,18.7,89,101,-0.4,0.7,0.2,.030,-5.3,1.2,-4.1,-0.2
4528,Will Perdue,1994-95,29,CHI,NBA,78,78,1592,16.3,.002,.423,15.7,23.0,19.4,8.8,0.9,2.7,17.6,18.5,111,103,2.0,2.7,4.7,.142,-0.8,1.1,0.4,0.9
4529,Will Perdue,1995-96,30,SAS,NBA,80,22,1396,13.7,.003,.378,14.5,23.8,19.3,3.5,1.0,3.8,18.2,15.2,104,100,0.7,2.7,3.4,.118,-3.0,1.8,-1.2,0.3
4530,Will Perdue,1996-97,31,SAS,NBA,65,34,1918,16.7,.000,.417,15.2,25.1,19.9,3.3,0.9,4.2,15.2,13.9,115,109,2.9,1.5,4.4,.110,-0.9,0.4,-0.5,0.7
4531,Will Perdue,1997-98,32,SAS,NBA,79,30,1491,14.8,.003,.451,14.6,26.1,20.7,6.1,0.8,2.4,18.6,13.7,108,96,1.5,3.2,4.7,.151,-1.7,2.1,0.4,0.9
4532,Will Perdue,1998-99,33,SAS,NBA,37,1,445,11.7,.000,.433,8.9,25.0,17.4,6.4,1.1,1.5,23.5,9.8,109,92,0.5,1.0,1.5,.160,-2.2,2.5,0.3,0.3
4533,Will Perdue,1999-00,34,CHI,NBA,67,15,1012,6.6,.000,.625,10.0,20.5,15.1,10.9,0.7,3.1,26.7,13.2,78,104,-1.6,1.1,-0.5,-.023,-6.7,1.6,-5.1,-0.8
4534,Will Perdue,2000-01,35,POR,NBA,13,0,58,18.5,.000,.444,12.8,23.9,18.5,5.3,2.8,2.6,0.0,8.6,150,96,0.2,0.1,0.3,.245,1.3,2.1,3.3,0.1
4535,Mike Peplowski,1993-94,23,SAC,NBA,55,19,667,9.6,.007,.312,7.9,20.1,13.8,5.2,1.3,2.4,17.5,12.3,103,107,0.3,0.7,0.9,.066,-3.7,0.6,-3.1,-0.2
4536,Mike Peplowski,1994-95,24,DET,NBA,6,0,21,15.2,.000,.400,5.5,11.2,8.4,8.9,2.5,0.0,25.4,16.8,126,112,0.0,0.0,0.1,.142,2.2,-2.0,0.2,0.0
4537,Mike Peplowski,1995-96,25,TOT,NBA,7,0,17,9.8,.000,.600,7.1,22.0,14.4,11.3,3.1,9.1,24.0,22.4,89,98,0.0,0.0,0.0,.036,-4.6,5.9,1.4,0.0
4538,Kirk Penney,2003-04,23,MIA,NBA,2,0,18,-7.2,.500,.000,0.0,6.6,3.2,8.7,3.0,0.0,33.3,23.5,40,102,-0.1,0.0,-0.1,-.326,-13.4,-1.4,-14.9,-0.1
4539,Kirk Penney,2004-05,24,LAC,NBA,4,0,12,-4.3,.333,.000,0.0,9.7,5.0,12.9,0.0,0.0,40.0,19.3,48,113,-0.1,0.0,-0.1,-.276,-12.3,-3.3,-15.6,0.0
4540,Desmond Penigar,2003-04,22,ORL,NBA,10,0,89,12.9,.000,.143,7.5,23.4,15.3,5.9,1.2,1.6,16.8,18.2,100,107,0.0,0.0,0.1,.049,-3.8,-2.3,-6.1,-0.1
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4541,Mike Penberthy,2000-01,26,LAL,NBA,53,0,851,11.2,.626,.140,1.3,7.0,4.2,12.4,1.4,0.2,12.6,14.2,113,109,1.3,0.2,1.6,.088,0.8,-2.8,-2.0,0.0
4542,Mike Penberthy,2001-02,27,LAL,NBA,3,0,12,31.3,.000,2.000,0.0,18.2,9.2,23.4,8.7,0.0,0.0,14.1,156,87,0.1,0.0,0.1,.420,4.8,5.5,10.3,0.0
4543,Sam Pellom,1979-80,28,ATL,NBA,44,,373,9.4,.000,.278,8.0,18.5,13.2,6.8,1.6,1.9,12.9,15.2,98,101,0.0,0.6,0.7,.084,-3.4,1.1,-2.3,0.0
4544,Sam Pellom,1980-81,29,ATL,NBA,77,,1472,11.7,.003,.305,9.4,18.5,13.9,4.7,1.6,3.7,18.7,14.9,100,104,0.4,1.8,2.2,.070,-2.5,1.6,-0.9,0.4
4545,Sam Pellom,1981-82,30,ATL,NBA,69,4,1037,10.3,.004,.315,9.8,15.2,12.5,3.9,1.4,2.8,16.6,14.3,101,103,0.2,1.6,1.8,.083,-2.9,1.5,-1.4,0.2
4546,Sam Pellom,1982-83,31,TOT,NBA,6,0,29,6.7,.000,.000,8.0,21.7,15.2,5.5,0.0,0.0,11.1,25.7,79,103,-0.1,0.0,0.0,-.065,-10.0,-8.6,-18.5,-0.1
4547,Nikola Pekovic,2010-11,25,MIN,NBA,65,11,887,11.2,.000,.433,11.0,13.2,12.1,4.8,1.0,3.0,22.5,19.4,100,111,0.2,0.5,0.6,.035,-3.1,-0.8,-3.9,-0.4
4548,Nikola Pekovic,2011-12,26,MIN,NBA,47,35,1264,21.4,.000,.412,15.8,14.6,15.2,4.6,1.2,1.8,14.0,21.9,117,107,3.6,0.9,4.5,.170,2.1,-0.6,1.5,1.1
4549,Nikola Pekovic,2012-13,27,MIN,NBA,62,62,1959,20.2,.000,.437,13.0,19.0,15.9,4.9,1.1,2.0,10.3,22.5,115,106,4.6,2.1,6.7,.163,0.8,-0.5,0.3,1.2
4550,Nikola Pekovic,2013-14,28,MIN,NBA,54,54,1663,20.7,.000,.355,13.1,17.6,15.3,5.2,0.9,1.1,9.4,22.9,117,108,4.3,1.5,5.9,.169,1.4,-1.2,0.2,0.9
4551,Nikola Pekovic,2014-15,29,MIN,NBA,31,29,815,16.6,.000,.393,12.1,21.0,16.4,5.7,1.2,1.2,9.8,23.1,105,112,0.9,0.2,1.2,.069,-1.7,-2.8,-4.5,-0.5
4552,Nikola Pekovic,2015-16,30,MIN,NBA,12,3,156,6.5,.000,.400,5.3,10.3,7.8,10.7,0.3,0.0,13.3,19.5,94,115,-0.1,0.0,-0.1,-.022,-4.7,-3.5,-8.2,-0.2
4553,Anthony Peeler,1992-93,23,LAL,NBA,77,11,1656,13.9,.186,.325,4.4,8.0,6.2,15.3,1.8,0.5,14.5,21.9,107,111,1.7,1.0,2.7,.078,0.3,-1.7,-1.4,0.2
4554,Anthony Peeler,1993-94,24,LAL,NBA,30,30,923,13.4,.154,.174,5.4,7.5,6.4,15.9,2.3,0.5,11.8,22.8,100,111,0.3,0.4,0.8,.040,0.0,-1.4,-1.4,0.1
4555,Anthony Peeler,1994-95,25,LAL,NBA,73,24,1559,13.8,.328,.194,4.4,7.5,6.0,12.2,1.7,0.6,10.3,22.0,108,113,1.6,0.8,2.4,.073,0.4,-2.5,-2.1,0.0
4556,Anthony Peeler,1995-96,26,LAL,NBA,73,12,1608,14.1,.422,.143,3.3,6.5,5.0,11.3,1.9,0.4,8.0,19.4,113,110,2.5,1.2,3.7,.110,1.7,-1.9,-0.2,0.8
4557,Anthony Peeler,1996-97,27,VAN,NBA,72,57,2291,13.8,.339,.132,2.7,9.9,6.3,20.8,2.5,0.6,12.8,24.9,97,112,-0.3,0.8,0.6,.012,0.1,-1.9,-1.9,0.1
4558,Anthony Peeler,1997-98,28,TOT,NBA,38,32,1193,15.0,.298,.112,3.6,8.1,5.9,18.3,2.7,0.4,10.4,18.3,110,109,1.8,0.7,2.5,.100,2.0,-0.8,1.2,1.0
4559,Anthony Peeler,1998-99,29,MIN,NBA,28,28,810,11.7,.419,.151,3.8,8.1,5.8,15.1,2.3,0.6,11.6,17.8,98,104,0.4,0.7,1.1,.065,0.1,-0.4,-0.3,0.4
4560,Anthony Peeler,1999-00,30,MIN,NBA,82,22,2073,13.2,.352,.150,3.2,9.9,6.5,14.3,1.6,0.3,9.9,18.7,106,106,2.4,1.6,4.1,.094,1.0,-1.4,-0.4,0.8
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
4561,Anthony Peeler,2000-01,31,MIN,NBA,75,41,2126,12.6,.350,.119,2.3,8.0,5.2,13.9,2.2,0.6,12.0,18.6,102,106,1.6,1.5,3.2,.071,0.5,-1.0,-0.5,0.8
4562,Anthony Peeler,2001-02,32,MIN,NBA,82,0,2060,12.2,.414,.085,2.1,9.4,5.8,13.0,1.6,0.4,9.7,17.3,108,108,2.4,1.3,3.8,.087,0.9,-1.2,-0.3,0.9
4563,Anthony Peeler,2002-03,33,MIN,NBA,82,39,2245,11.0,.348,.082,2.1,9.9,6.1,15.8,1.7,0.4,11.5,14.4,104,106,1.7,1.7,3.4,.072,0.0,-0.3,-0.4,0.9
4564,Anthony Peeler,2003-04,34,SAC,NBA,75,0,1391,11.8,.405,.175,2.6,9.7,6.2,12.8,2.1,0.5,17.0,14.7,106,106,1.4,0.8,2.2,.076,-0.1,-0.9,-1.0,0.4
