
,,,,,,Totals,Totals,Totals,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9001,Craig Hodges,1984-85,24,MIL,NBA,82,63,2496,11.8,.184,.178,3.3,5.0,4.1,18.5,1.9,0.0,14.6,15.1,113,107,3.2,2.9,6.0,.115,0.8,-0.1,0.6,1.7
9002,Julius Hodge,2005-06,22,DEN,NBA,14,0,33,4.2,.000,.615,17.9,7.0,12.4,29.3,3.1,0.0,32.6,33.3,72,106,-0.2,0.0,-0.2,-.219,-6.9,0.0,-6.9,0.0
9003,Julius Hodge,2006-07,23,TOT,NBA,9,1,65,14.0,.000,.333,3.6,10.7,7.1,25.4,3.1,0.0,17.9,11.4,117,107,0.1,0.1,0.2,.115,-2.1,-1.2,-3.3,0.0
9004,Donald Hodge,1992-93,23,DAL,NBA,79,8,1267,8.3,.000,.260,7.3,18.8,12.5,8.8,1.3,1.9,16.8,17.2,89,113,-1.3,0.5,-0.9,-.032,-5.1,-0.4,-5.5,-1.1
9005,Donald Hodge,1993-94,24,DAL,NBA,50,0,428,13.1,.000,.515,11.2,13.9,12.5,11.2,1.8,2.1,19.5,15.2,109,109,0.5,0.3,0.8,.087,-1.8,0.2,-1.6,0.0
9006,Donald Hodge,1994-95,25,DAL,NBA,54,0,633,8.5,.069,.250,6.5,14.8,10.4,9.5,0.8,1.5,14.7,17.3,98,111,-0.1,0.4,0.3,.026,-4.3,-0.9,-5.2,-0.5
9007,Donald Hodge,1995-96,26,TOT,NBA,15,0,115,5.9,.000,.000,7.5,14.1,10.6,4.9,0.4,4.8,7.7,9.4,97,111,0.0,0.1,0.1,.026,-6.3,0.9,-5.4,-0.1
9008,Donald Hodge,1991-92,22,DAL,NBA,51,27,1058,13.8,.000,.457,11.5,16.3,13.8,5.8,1.2,1.3,16.0,19.1,105,110,0.7,0.8,1.5,.069,-1.8,-0.6,-2.4,-0.1
9009,Darington Hobson,2011-12,24,MIL,NBA,5,0,39,-3.3,.462,.000,0.0,8.7,4.2,20.9,0.0,0.0,13.3,16.9,50,112,-0.2,0.0,-0.2,-.225,-9.9,-4.3,-14.1,-0.1
9010,Robert Hite,2006-07,23,MIA,NBA,12,0,136,7.4,.383,.200,3.6,10.2,6.9,9.9,1.2,1.2,8.4,24.8,84,108,-0.3,0.1,-0.2,-.055,-4.9,-2.9,-7.9,-0.2
9011,Roy Hinson,1988-89,27,NJN,NBA,82,39,2542,14.7,.002,.409,6.4,16.7,11.4,4.3,0.6,2.8,12.0,22.2,107,110,2.4,2.0,4.4,.084,-1.9,-0.7,-2.6,-0.4
9012,Roy Hinson,1989-90,28,NJN,NBA,25,19,793,15.2,.000,.346,7.7,15.9,11.5,4.5,0.9,2.0,13.6,19.3,112,110,1.1,0.7,1.8,.107,-1.2,-0.5,-1.7,0.1
9013,Roy Hinson,1990-91,29,NJN,NBA,9,0,91,11.1,.000,.077,6.7,15.6,11.0,7.1,0.0,1.9,13.0,20.5,99,110,0.0,0.1,0.1,.036,-4.1,-2.4,-6.5,-0.1
9014,Roy Hinson,1983-84,22,CLE,NBA,80,61,1858,10.4,.000,.315,10.3,20.5,15.3,5.0,0.8,4.6,20.5,11.9,99,105,0.1,2.4,2.5,.064,-3.2,2.9,-0.3,0.8
9015,Roy Hinson,1984-85,23,CLE,NBA,76,75,2344,16.0,.003,.406,8.6,18.9,13.8,4.3,1.0,4.1,13.6,21.6,106,106,2.0,3.0,5.0,.103,-1.1,1.2,0.1,1.2
9016,Roy Hinson,1985-86,24,CLE,NBA,82,82,2834,17.4,.003,.434,6.5,18.4,12.4,5.5,1.0,2.3,11.9,22.8,111,107,4.5,2.9,7.4,.125,0.5,0.2,0.7,1.9
9017,Roy Hinson,1986-87,25,PHI,NBA,76,58,2489,13.5,.001,.437,7.1,15.2,11.3,3.5,0.9,3.8,13.2,19.1,107,108,1.9,2.6,4.5,.087,-2.1,0.0,-2.1,-0.1
9018,Roy Hinson,1987-88,26,TOT,NBA,77,57,2592,14.8,.002,.377,6.9,16.4,11.6,6.0,1.3,3.2,13.5,20.4,106,108,1.9,2.6,4.5,.083,-1.5,0.7,-0.8,0.8
9019,Kirk Hinrich,2005-06,25,CHI,NBA,81,81,2955,15.5,.316,.291,1.1,10.0,5.6,28.9,1.6,0.6,13.4,21.4,108,105,4.1,3.5,7.6,.124,1.8,0.2,1.9,2.9
9020,Kirk Hinrich,2013-14,33,CHI,NBA,73,61,2116,10.8,.391,.202,1.7,8.5,5.2,22.6,2.0,1.0,15.1,17.3,100,102,0.4,3.3,3.8,.085,-1.3,0.5,-0.8,0.6
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
9021,Kirk Hinrich,2006-07,26,CHI,NBA,80,80,2839,17.0,.318,.268,1.3,9.7,5.5,29.2,1.8,0.6,13.9,21.6,113,102,5.5,4.6,10.1,.171,2.7,0.2,2.9,3.5
9022,Kirk Hinrich,2014-15,34,CHI,NBA,66,22,1610,6.8,.441,.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,95,108,-0.3,1.3,1.0,.030,-2.3,-0.6,-2.8,-0.3
9023,Kirk Hinrich,2007-08,27,CHI,NBA,75,72,2380,13.1,.301,.178,1.3,10.6,5.8,30.9,1.9,0.6,15.4,18.9,104,109,1.5,2.1,3.6,.072,0.1,-0.9,-0.8,0.7
9024,Kirk Hinrich,2015-16,35,TOT,NBA,46,7,631,7.2,.481,.124,1.4,10.2,5.9,16.0,1.2,0.2,18.1,11.6,101,109,0.1,0.5,0.6,.044,-2.7,-1.0,-3.7,-0.3
9025,Kirk Hinrich,2008-09,28,CHI,NBA,51,4,1339,13.9,.403,.205,1.4,9.1,5.3,22.7,2.5,1.0,16.0,18.1,108,109,1.3,1.3,2.6,.092,0.8,-0.5,0.4,0.8
9026,Kirk Hinrich,2009-10,29,CHI,NBA,74,53,2481,11.6,.372,.150,1.1,10.4,5.8,20.5,1.8,0.7,12.3,16.6,104,107,1.2,2.8,4.0,.077,-0.3,0.3,0.0,1.2
9027,Kirk Hinrich,2010-11,30,TOT,NBA,72,51,2157,12.3,.302,.202,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,107,111,1.8,1.2,3.0,.068,-0.2,-1.3,-1.5,0.3
9028,Kirk Hinrich,2003-04,23,CHI,NBA,76,66,2706,13.1,.448,.204,1.7,9.0,5.2,32.5,1.9,0.6,18.5,18.2,101,105,2.1,1.9,4.1,.072,0.8,-1.3,-0.5,1.0
