
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
701,Paul Walther,1952-53,25,INO,NBA,67,,2468,3.3,9.4,3.3,9.4,,,3.9,5.2,,,4.1,3.0,,,,3.8,10.5,.352,.352,,.352,.746,.448
702,Paul Walther,1953-54,26,PHW,NBA,64,,2067,2.4,6.8,2.4,6.8,,,2.5,3.6,,,4.5,3.8,,,,3.5,7.3,.352,.352,,.352,.704,.436
703,Paul Walther,1954-55,27,FTW,NBA,68,,820,2.5,7.1,2.5,7.1,,,2.4,3.9,,,6.8,5.8,,,,5.0,7.3,.348,.348,,.348,.614,.416
704,Rex Walters,1994-95,24,NJN,NBA,80,30,1435,5.2,11.8,3.4,6.8,1.8,4.9,1.0,1.3,0.5,1.9,2.3,3.0,0.9,0.4,1.8,3.4,13.1,.439,.495,.362,.515,.769,.532
705,Rasheed Wallace,1997-98,23,POR,NBA,77,77,2896,5.8,10.9,5.7,10.4,0.1,0.5,2.3,3.5,1.6,4.3,5.9,2.4,0.9,1.1,2.1,3.3,14.0,.533,.548,.205,.537,.662,.564
706,Rasheed Wallace,1998-99,24,POR,NBA,49,18,1414,6.2,12.1,5.8,11.3,0.3,0.8,3.3,4.6,1.5,4.7,6.1,1.5,1.2,1.4,2.0,4.5,16.0,.508,.515,.419,.522,.732,.566
707,Rasheed Wallace,1999-00,25,POR,NBA,81,77,2845,6.9,13.2,6.8,12.6,0.1,0.6,2.9,4.2,1.6,5.5,7.2,1.8,1.1,1.4,2.0,2.7,16.8,.519,.537,.160,.522,.704,.556
708,Rasheed Wallace,2000-01,26,POR,NBA,77,75,2940,7.2,14.4,6.6,12.4,0.6,2.0,3.0,3.9,1.8,5.6,7.4,2.6,1.1,1.7,1.9,2.5,18.1,.501,.530,.321,.523,.766,.560
709,Rasheed Wallace,2001-02,27,POR,NBA,79,79,2963,7.3,15.6,5.9,11.8,1.4,3.9,2.4,3.3,1.7,6.2,7.8,1.8,1.2,1.2,1.6,2.6,18.5,.469,.504,.360,.513,.734,.540
710,Rasheed Wallace,2002-03,28,POR,NBA,74,74,2684,6.9,14.7,5.4,10.6,1.5,4.1,2.7,3.6,1.5,5.8,7.4,2.1,0.9,1.0,1.9,3.0,18.0,.471,.515,.358,.521,.735,.552
711,Rasheed Wallace,2003-04,29,TOT,NBA,68,66,2390,6.4,14.7,5.2,10.9,1.2,3.7,2.3,3.2,1.5,5.4,6.9,2.3,0.9,1.8,1.8,2.9,16.4,.436,.472,.331,.478,.736,.510
712,Rasheed Wallace,2004-05,30,DET,NBA,79,79,2687,6.3,14.2,5.3,11.1,1.0,3.2,1.8,2.6,2.3,6.3,8.6,1.9,0.9,1.5,1.7,3.2,15.3,.440,.475,.318,.475,.697,.499
713,Rasheed Wallace,2005-06,31,DET,NBA,80,80,2780,5.9,13.8,3.9,8.2,2.0,5.6,1.8,2.4,1.2,5.9,7.1,2.4,1.1,1.7,1.1,3.0,15.7,.430,.480,.357,.503,.743,.527
714,Rasheed Wallace,2006-07,32,DET,NBA,75,72,2419,5.3,12.5,3.8,8.1,1.5,4.4,1.6,2.0,1.3,6.7,8.1,1.9,1.1,1.8,1.4,3.3,13.8,.423,.463,.351,.485,.788,.513
715,Rasheed Wallace,2007-08,33,DET,NBA,77,76,2346,5.8,13.4,4.1,8.5,1.7,4.8,1.8,2.3,1.3,6.6,7.8,2.1,1.4,2.0,1.3,3.3,15.0,.432,.476,.356,.497,.767,.523
716,Rasheed Wallace,2008-09,34,DET,NBA,66,63,2123,5.1,12.2,3.2,6.8,1.9,5.4,1.3,1.7,0.9,7.4,8.3,1.5,1.1,1.5,1.0,3.3,13.5,.419,.471,.354,.498,.772,.520
717,Rasheed Wallace,2009-10,35,BOS,NBA,79,13,1780,5.4,13.1,3.7,7.3,1.7,5.9,1.9,2.5,0.8,5.7,6.6,1.6,1.6,1.4,1.3,4.5,14.4,.409,.511,.283,.472,.768,.504
718,John Wallace,1997-98,23,TOR,NBA,82,36,2361,7.1,14.9,7.1,14.9,0.0,0.0,3.2,4.5,1.8,3.9,5.7,1.7,0.9,1.5,2.6,3.6,17.5,.478,.478,.500,.479,.717,.518
719,John Wallace,1998-99,24,TOR,NBA,48,3,812,6.8,15.7,6.8,15.7,0.0,0.0,4.7,6.7,2.4,5.2,7.6,2.0,0.5,1.9,3.1,4.1,18.2,.432,.432,,.432,.700,.489
720,Gerald Wallace,2004-05,22,CHA,NBA,70,68,2147,4.8,10.7,4.5,9.6,0.3,1.0,3.2,4.8,2.0,4.5,6.5,2.3,2.0,1.5,2.7,3.1,13.1,.449,.468,.274,.462,.661,.510
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
721,Gerald Wallace,2006-07,24,CHA,NBA,72,71,2640,6.5,13.0,6.0,11.3,0.5,1.6,4.2,6.1,1.9,5.1,7.1,2.5,2.0,0.9,2.2,2.8,17.8,.502,.528,.325,.523,.691,.568
722,Gerald Wallace,2007-08,25,CHA,NBA,62,59,2376,6.2,13.8,5.1,10.4,1.1,3.3,4.7,6.5,0.9,4.8,5.7,3.3,2.0,0.9,2.7,2.9,18.2,.449,.491,.321,.488,.731,.547
723,Gerald Wallace,2008-09,26,CHA,NBA,71,71,2669,5.2,10.9,4.7,9.2,0.5,1.8,4.9,6.1,1.5,5.9,7.5,2.5,1.6,0.9,2.0,2.8,15.9,.480,.515,.298,.504,.804,.585
724,Gerald Wallace,2009-10,27,CHA,NBA,76,76,3119,5.3,10.9,4.7,9.3,0.6,1.6,4.9,6.3,1.7,7.1,8.8,1.9,1.4,1.0,2.1,2.2,16.0,.484,.503,.371,.511,.776,.586
725,Gerald Wallace,2010-11,28,TOT,NBA,71,63,2693,5.2,11.4,4.3,8.9,0.8,2.5,3.7,5.0,1.5,6.1,7.6,2.3,1.4,0.8,2.0,2.4,14.9,.454,.487,.333,.490,.746,.548
726,Gerald Wallace,2011-12,29,TOT,NBA,58,58,2076,5.0,11.0,4.2,8.4,0.8,2.6,3.1,3.9,1.5,5.2,6.7,2.8,1.5,0.6,1.9,2.5,13.9,.454,.500,.307,.491,.800,.547
727,Gerald Wallace,2012-13,30,BRK,NBA,69,68,2076,3.2,7.9,2.4,5.1,0.8,2.8,2.1,3.3,1.2,4.3,5.5,3.1,1.7,0.8,1.9,2.0,9.2,.397,.461,.282,.448,.637,.490
728,Gerald Wallace,2013-14,31,BOS,NBA,58,16,1416,2.9,5.8,2.5,4.2,0.5,1.6,1.2,2.6,0.9,4.5,5.4,3.6,1.9,0.4,2.5,2.0,7.6,.504,.584,.297,.546,.465,.543
729,Ben Wallace,1998-99,24,WAS,NBA,46,16,1231,3.4,5.8,3.4,5.8,0.0,0.0,1.4,3.9,4.0,7.2,11.2,0.5,1.5,2.6,1.1,3.2,8.1,.578,.578,,.578,.356,.539
730,Ben Wallace,1999-00,25,ORL,NBA,81,81,1959,3.1,6.1,3.1,6.1,0.0,0.0,1.0,2.1,3.9,8.3,12.2,1.2,1.3,2.4,1.2,3.0,7.2,.503,.503,,.503,.474,.508
731,Ben Wallace,2000-01,26,DET,NBA,80,80,2760,2.8,5.7,2.8,5.7,0.0,0.1,1.0,3.1,4.0,9.8,13.7,1.6,1.4,2.4,1.5,2.5,6.7,.490,.492,.250,.491,.336,.470
732,Ben Wallace,2001-02,27,DET,NBA,80,80,2921,3.1,5.9,3.1,5.9,0.0,0.0,1.2,2.9,3.9,8.9,12.8,1.4,1.7,3.4,0.9,2.2,7.5,.531,.535,.000,.531,.423,.522
733,Ben Wallace,2002-03,28,DET,NBA,73,73,2873,2.6,5.5,2.6,5.4,0.0,0.1,1.1,2.4,3.7,10.4,14.1,1.5,1.3,2.9,1.1,2.2,6.3,.481,.485,.167,.482,.450,.486
