
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
3210,Hakeem Olajuwon*,1993-94,31,HOU,NBA,80,80,3277,9.8,18.6,9.7,18.4,0.1,0.2,4.3,6.0,2.5,8.0,10.5,3.2,1.4,3.3,3.0,3.2,24.0,.528,.529,.421,.530,.716,.565
3211,Hakeem Olajuwon*,1994-95,32,HOU,NBA,72,72,2853,10.1,19.5,10.0,19.3,0.0,0.2,5.1,6.8,2.2,7.6,9.8,3.2,1.7,3.1,3.0,3.2,25.3,.517,.520,.188,.517,.756,.563
3212,Hakeem Olajuwon*,1995-96,33,HOU,NBA,72,72,2797,9.9,19.2,9.8,19.0,0.0,0.2,5.1,7.1,2.3,7.8,10.1,3.3,1.5,2.7,3.2,3.1,24.9,.514,.517,.214,.515,.724,.558
3213,Hakeem Olajuwon*,1996-97,34,HOU,NBA,78,78,2852,9.2,18.0,9.1,17.8,0.1,0.2,4.4,5.6,2.2,6.9,9.0,3.0,1.5,2.2,3.5,3.1,22.8,.510,.512,.313,.512,.787,.558
3214,Hakeem Olajuwon*,1998-99,36,HOU,NBA,50,50,1784,7.5,14.6,7.4,14.4,0.1,0.3,3.9,5.5,2.1,7.5,9.6,1.8,1.7,2.5,2.8,3.2,19.1,.514,.518,.308,.517,.717,.559
3215,Victor Oladipo,2013-14,21,ORL,NBA,80,44,2487,5.7,13.5,4.6,10.3,1.1,3.3,3.6,4.6,0.6,4.1,4.8,4.7,1.9,0.5,3.7,3.0,16.0,.419,.448,.327,.458,.780,.514
3216,Victor Oladipo,2014-15,22,ORL,NBA,72,71,2573,6.6,15.2,5.4,11.7,1.2,3.5,3.7,4.5,0.7,3.5,4.2,4.1,1.7,0.3,2.9,2.6,18.1,.436,.464,.339,.474,.819,.527
3217,Victor Oladipo,2015-16,23,ORL,NBA,72,52,2379,6.4,14.7,4.9,10.4,1.5,4.3,3.1,3.7,0.7,4.5,5.2,4.3,1.8,0.8,2.3,2.6,17.4,.438,.475,.348,.489,.830,.534
3218,Mehmet Okur,2002-03,23,DET,NBA,72,9,1366,4.7,11.1,3.7,8.2,1.0,3.0,2.5,3.5,3.1,5.7,8.8,1.9,0.7,1.0,1.7,4.4,13.0,.426,.457,.339,.470,.733,.514
3219,Mehmet Okur,2003-04,24,DET,NBA,71,33,1580,5.7,12.3,5.3,11.3,0.4,1.1,3.7,4.8,3.6,5.9,9.6,1.6,0.8,1.4,2.3,3.1,15.5,.463,.472,.375,.480,.775,.538
3220,Mehmet Okur,2004-05,25,UTA,NBA,82,25,2304,5.5,11.8,5.3,10.8,0.3,1.0,5.1,6.0,3.0,6.6,9.6,2.6,0.5,1.1,2.2,3.5,16.5,.468,.486,.270,.479,.850,.569
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3221,Mehmet Okur,2005-06,26,UTA,NBA,82,82,2945,6.3,13.8,5.4,10.9,1.0,2.9,4.3,5.5,2.6,6.5,9.1,2.4,0.5,0.9,2.0,3.5,18.0,.460,.491,.342,.496,.780,.554
3222,Mehmet Okur,2006-07,27,UTA,NBA,80,80,2664,6.6,14.3,4.9,9.8,1.7,4.5,4.0,5.2,2.2,5.7,7.8,2.1,0.5,0.5,1.7,3.5,19.0,.462,.498,.384,.523,.765,.571
3223,Mehmet Okur,2007-08,28,UTA,NBA,72,72,2390,5.6,12.7,3.9,8.2,1.7,4.4,2.8,3.5,2.0,6.4,8.4,2.2,0.8,0.4,1.6,3.6,15.8,.445,.475,.388,.512,.804,.556
3224,Mehmet Okur,2008-09,29,UTA,NBA,72,72,2409,6.4,13.3,5.1,10.3,1.3,3.0,4.1,5.0,1.9,6.5,8.3,1.8,0.8,0.8,2.0,3.3,18.3,.485,.497,.446,.536,.817,.592
3225,Mehmet Okur,2009-10,30,UTA,NBA,73,73,2149,5.9,13.0,4.6,9.4,1.4,3.6,3.3,4.0,2.2,6.4,8.6,2.0,0.6,1.4,2.1,3.7,16.6,.458,.486,.385,.511,.820,.561
3226,Emeka Okafor,2004-05,22,CHA,NBA,73,73,2600,6.2,13.9,6.2,13.9,0.0,0.0,2.9,4.7,3.8,7.2,11.0,0.9,0.9,1.7,1.7,3.0,15.3,.447,.447,.000,.447,.609,.479
3227,Emeka Okafor,2006-07,24,CHA,NBA,67,65,2329,6.1,11.4,6.1,11.4,0.0,0.0,2.7,4.6,4.0,7.7,11.7,1.2,0.9,2.7,1.7,3.2,14.9,.532,.532,,.532,.593,.554
3228,Emeka Okafor,2007-08,25,CHA,NBA,82,82,2718,6.1,11.4,6.1,11.4,0.0,0.0,2.8,5.0,3.4,8.2,11.6,0.9,0.8,1.8,2.2,3.2,15.0,.535,.535,,.535,.570,.553
3229,Emeka Okafor,2008-09,26,CHA,NBA,82,81,2691,5.8,10.3,5.8,10.3,0.0,0.0,2.9,4.9,3.7,7.4,11.1,0.7,0.6,1.8,1.9,3.3,14.5,.561,.561,,.561,.593,.581
3230,Emeka Okafor,2009-10,27,NOH,NBA,82,82,2370,5.3,10.0,5.3,10.0,0.0,0.0,2.3,4.2,3.8,7.5,11.3,0.8,0.8,1.9,1.7,3.3,12.9,.530,.530,,.530,.562,.547
3231,Emeka Okafor,2010-11,28,NOH,NBA,72,72,2287,4.7,8.2,4.7,8.2,0.0,0.0,2.3,4.1,3.6,7.1,10.8,0.7,0.6,2.0,1.9,3.6,11.7,.573,.574,.000,.573,.562,.584
3232,Emeka Okafor,2012-13,30,WAS,NBA,79,77,2052,5.8,12.1,5.8,12.1,0.0,0.0,1.9,3.4,3.5,8.6,12.1,1.6,0.8,1.4,1.9,2.5,13.4,.477,.477,,.477,.571,.496
3233,Don Ohl,1960-61,24,DET,NBA,79,,2172,7.1,18.0,7.1,18.0,,,3.3,4.6,,,4.2,4.4,,,,3.7,17.5,.394,.394,,.394,.719,.437
3234,Don Ohl,1961-62,25,DET,NBA,77,,2526,7.9,17.8,7.9,17.8,,,2.9,4.0,,,3.8,3.5,,,,2.5,18.7,.444,.444,,.444,.718,.477
3235,Don Ohl,1962-63,26,DET,NBA,80,,2961,7.7,17.6,7.7,17.6,,,3.3,4.6,,,2.9,4.0,,,,2.8,18.8,.439,.439,,.439,.724,.478
3236,Don Ohl,1963-64,27,DET,NBA,71,,2366,7.6,18.6,7.6,18.6,,,3.4,5.0,,,2.7,3.4,,,,3.3,18.6,.408,.408,,.408,.680,.447
3237,Don Ohl,1964-65,28,BAL,NBA,77,,2821,7.2,16.6,7.2,16.6,,,3.6,5.0,,,4.3,3.2,,,,3.5,18.1,.438,.438,,.438,.732,.484
3238,Don Ohl,1965-66,29,BAL,NBA,73,,2645,8.1,18.2,8.1,18.2,,,4.3,5.9,,,3.8,3.9,,,,2.8,20.4,.445,.445,,.445,.735,.493
3239,Don Ohl,1967-68,31,TOT,NBA,70,,1919,7.4,16.7,7.4,16.7,,,3.7,4.8,,,3.3,2.9,,,,3.5,18.4,.441,.441,,.441,.776,.490
3240,Don Ohl,1968-69,32,ATL,NBA,76,,1995,6.9,16.3,6.9,16.3,,,2.7,3.8,,,3.1,4.0,,,,4.2,16.5,.427,.427,,.427,.707,.462
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3241,Lamar Odom,1999-00,20,LAC,NBA,76,70,2767,5.8,13.3,5.1,11.2,0.8,2.1,3.9,5.5,2.1,5.7,7.7,4.1,1.2,1.2,3.4,3.8,16.4,.438,.453,.360,.467,.719,.521
3242,Lamar Odom,2000-01,21,LAC,NBA,76,74,2836,6.1,13.3,5.1,10.1,1.0,3.2,3.3,4.9,1.4,6.1,7.5,5.0,0.9,1.5,3.4,3.0,16.6,.460,.506,.316,.498,.679,.536
3243,Lamar Odom,2003-04,24,MIA,NBA,80,80,3003,5.8,13.5,5.1,11.1,0.7,2.5,4.1,5.5,1.9,7.4,9.3,3.9,1.0,0.9,2.8,3.3,16.4,.430,.460,.298,.457,.742,.516
3244,Lamar Odom,2004-05,25,LAL,NBA,64,64,2320,5.7,12.0,5.1,10.2,0.6,1.8,3.2,4.6,2.1,8.1,10.1,3.7,0.7,1.0,2.5,3.3,15.1,.473,.502,.308,.496,.695,.539
3245,Lamar Odom,2005-06,26,LAL,NBA,80,80,3221,5.0,10.3,4.1,7.9,0.9,2.4,2.4,3.5,2.0,6.2,8.2,5.0,0.8,0.7,2.4,2.9,13.3,.481,.514,.372,.524,.690,.558
3246,Lamar Odom,2006-07,27,LAL,NBA,56,56,2202,5.2,11.1,4.3,8.2,0.9,3.0,3.2,4.6,1.7,7.3,8.9,4.4,0.9,0.5,2.7,3.0,14.6,.468,.531,.297,.508,.700,.552
3247,Lamar Odom,2007-08,28,LAL,NBA,77,77,2921,5.1,9.8,4.8,8.4,0.4,1.4,2.8,4.0,2.4,7.7,10.1,3.4,0.9,0.9,1.9,2.7,13.5,.525,.566,.274,.544,.698,.582
3248,Lamar Odom,2008-09,29,LAL,NBA,78,32,2316,5.4,10.9,4.9,9.3,0.5,1.6,2.5,4.0,2.7,7.2,9.9,3.2,1.2,1.5,2.1,3.7,13.8,.492,.522,.320,.516,.623,.542
3249,Lamar Odom,2009-10,30,LAL,NBA,82,38,2585,4.8,10.3,4.0,7.8,0.8,2.5,1.9,2.8,2.6,8.6,11.2,3.7,1.0,0.8,2.1,3.2,12.3,.463,.510,.319,.502,.693,.533
3250,Lamar Odom,2010-11,31,LAL,NBA,82,35,2639,6.5,12.2,5.5,9.8,0.9,2.4,2.3,3.4,2.4,7.3,9.7,3.4,0.6,0.8,1.9,2.7,16.1,.530,.566,.382,.568,.675,.589
3251,Lamar Odom,2012-13,33,LAC,NBA,82,2,1616,3.3,8.2,2.9,6.1,0.4,2.0,0.4,0.9,2.6,8.1,10.7,3.2,1.5,1.3,1.9,4.8,7.4,.399,.464,.200,.423,.476,.429
3252,Fabricio Oberto,2006-07,31,SAS,NBA,79,33,1365,4.2,7.4,4.2,7.4,0.0,0.0,0.9,1.3,3.5,6.3,9.7,1.8,0.7,0.6,1.8,5.6,9.2,.562,.562,,.562,.647,.575
3253,Fabricio Oberto,2007-08,32,SAS,NBA,82,64,1644,3.9,6.5,3.9,6.5,0.0,0.0,0.8,1.3,3.4,6.1,9.4,2.1,0.8,0.4,1.1,4.4,8.7,.608,.610,.000,.608,.607,.615
3254,Charles Oakley,1985-86,22,CHI,NBA,77,30,1772,5.7,11.0,5.7,10.9,0.0,0.1,3.6,5.5,5.2,8.3,13.5,2.7,1.4,0.6,3.6,5.1,15.0,.519,.522,.000,.519,.662,.561
3255,Charles Oakley,1986-87,23,CHI,NBA,82,81,2980,5.7,12.7,5.5,12.3,0.1,0.4,3.0,4.3,3.6,9.4,13.0,3.6,1.0,0.4,3.6,3.8,14.4,.445,.447,.367,.450,.686,.493
3256,Charles Oakley,1987-88,24,CHI,NBA,82,82,2816,4.8,9.9,4.8,9.8,0.0,0.2,3.3,4.6,4.2,9.5,13.6,3.2,0.9,0.4,3.1,3.5,13.0,.483,.487,.250,.485,.727,.543
3257,Charles Oakley,1988-89,25,NYK,NBA,82,82,2604,5.9,11.5,5.7,10.9,0.2,0.7,2.7,3.5,4.7,7.2,11.9,2.6,1.4,0.2,3.4,3.7,14.7,.510,.526,.250,.517,.773,.560
3258,Charles Oakley,1989-90,26,NYK,NBA,61,61,2196,5.5,10.5,5.5,10.5,0.0,0.0,3.6,4.7,4.2,7.7,11.9,2.4,1.0,0.3,2.7,3.6,14.6,.524,.527,.000,.524,.761,.580
3259,Charles Oakley,1990-91,27,NYK,NBA,76,74,2739,4.0,7.8,4.0,7.8,0.0,0.0,3.1,4.0,4.0,8.1,12.1,2.7,0.8,0.2,2.8,3.8,11.2,.516,.518,.000,.516,.784,.585
3260,Charles Oakley,1991-92,28,NYK,NBA,82,82,2309,3.3,6.3,3.3,6.2,0.0,0.0,1.3,1.8,4.0,6.9,10.9,2.1,1.0,0.2,1.9,4.0,7.9,.522,.526,.000,.522,.735,.558
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3261,Charles Oakley,1992-93,29,NYK,NBA,82,82,2230,3.5,7.0,3.5,6.9,0.0,0.0,2.1,2.8,4.6,6.8,11.4,2.0,1.4,0.2,2.0,4.7,9.1,.508,.509,.000,.508,.722,.556
3262,Charles Oakley,1993-94,30,NYK,NBA,82,82,2932,4.5,9.3,4.5,9.3,0.0,0.0,3.0,3.8,4.3,7.6,11.8,2.7,1.4,0.2,2.4,3.6,11.9,.478,.480,.000,.478,.776,.540
3263,Charles Oakley,1996-97,33,NYK,NBA,80,80,2873,4.2,8.7,4.2,8.5,0.1,0.2,2.3,2.8,3.1,6.7,9.8,2.8,1.4,0.3,2.1,3.8,10.8,.488,.495,.263,.492,.808,.545
3264,Charles Oakley,1997-98,34,NYK,NBA,79,79,2734,4.0,9.2,4.0,9.1,0.0,0.1,1.3,1.5,2.9,6.7,9.5,2.6,1.6,0.3,1.7,3.7,9.4,.440,.444,.000,.440,.851,.475
3265,Charles Oakley,1998-99,35,TOR,NBA,50,50,1633,3.1,7.2,3.1,7.1,0.0,0.1,1.5,1.8,2.1,6.1,8.2,3.7,1.0,0.5,2.1,4.0,7.7,.428,.432,.200,.430,.807,.479
3266,Charles Oakley,1999-00,36,TOR,NBA,80,80,2431,3.5,8.3,3.3,7.7,0.2,0.6,1.0,1.3,1.7,6.3,8.0,3.7,1.5,0.7,2.3,4.4,8.1,.418,.424,.341,.430,.776,.459
3267,Charles Oakley,2000-01,37,TOR,NBA,78,77,2767,4.0,10.2,3.8,9.6,0.1,0.6,1.7,2.0,1.8,7.8,9.6,3.4,1.0,0.6,1.8,3.4,9.7,.388,.399,.224,.395,.836,.439
3268,Kevin O'Shea,1951-52,26,TOT,NBA,65,,1725,3.2,9.7,3.2,9.7,,,3.0,4.4,,,4.2,3.6,,,,3.7,9.4,.328,.328,,.328,.686,.403
3269,Kyle O'Quinn,2013-14,23,ORL,NBA,69,19,1188,5.6,11.2,5.6,11.2,0.0,0.1,1.7,2.5,3.0,8.0,11.0,2.4,1.2,2.7,2.4,5.0,13.0,.501,.505,.000,.501,.687,.526
3270,Kyle O'Quinn,2015-16,25,NYK,NBA,65,1,764,6.1,12.8,5.8,11.7,0.2,1.0,2.2,2.8,3.6,8.2,11.8,3.4,0.9,2.3,2.9,5.0,14.6,.476,.498,.227,.485,.767,.520
3271,Shaquille O'Neal*,1992-93,20,ORL,NBA,81,81,3071,8.6,15.3,8.6,15.3,0.0,0.0,5.0,8.5,4.0,9.1,13.2,1.8,0.7,3.4,3.6,3.8,22.2,.562,.563,.000,.562,.592,.584
3272,Shaquille O'Neal*,1993-94,21,ORL,NBA,81,81,3224,10.6,17.8,10.6,17.7,0.0,0.0,5.3,9.5,4.3,7.7,12.0,2.2,0.8,2.6,2.5,3.1,26.5,.599,.600,.000,.599,.554,.605
3273,Shaquille O'Neal*,1994-95,22,ORL,NBA,79,79,2923,11.5,19.6,11.5,19.6,0.0,0.1,5.6,10.5,4.0,7.1,11.1,2.6,0.9,2.4,2.5,3.2,28.5,.583,.585,.000,.583,.533,.588
3274,Shaquille O'Neal*,1997-98,25,LAL,NBA,60,57,2175,11.1,19.0,11.1,19.0,0.0,0.0,5.9,11.3,3.4,7.8,11.3,2.4,0.6,2.4,2.9,3.2,28.1,.584,.584,,.584,.527,.587
3275,Shaquille O'Neal*,1998-99,26,LAL,NBA,49,49,1705,10.8,18.7,10.8,18.7,0.0,0.0,5.7,10.5,3.9,7.1,11.1,2.4,0.8,1.7,2.6,3.3,27.2,.576,.577,.000,.576,.540,.584
3276,Shaquille O'Neal*,1999-00,27,LAL,NBA,79,79,3163,10.9,19.0,10.9,18.9,0.0,0.0,4.9,9.4,3.8,8.4,12.3,3.4,0.4,2.7,2.5,2.9,26.7,.574,.575,.000,.574,.524,.578
3277,Shaquille O'Neal*,2000-01,28,LAL,NBA,74,74,2924,10.0,17.5,10.0,17.5,0.0,0.0,6.1,12.0,3.6,8.0,11.6,3.4,0.6,2.5,2.7,3.2,26.2,.572,.573,.000,.572,.513,.574
3278,Shaquille O'Neal*,2001-02,29,LAL,NBA,67,66,2422,10.6,18.3,10.6,18.3,0.0,0.0,5.9,10.7,3.5,7.1,10.6,3.0,0.6,2.0,2.5,3.0,27.1,.579,.580,.000,.579,.555,.590
3279,Shaquille O'Neal*,2002-03,30,LAL,NBA,67,66,2535,9.9,17.2,9.9,17.2,0.0,0.0,6.4,10.3,3.7,6.9,10.5,2.9,0.5,2.3,2.8,3.3,26.1,.574,.574,,.574,.622,.602
3280,Shaquille O'Neal*,2003-04,31,LAL,NBA,67,67,2464,8.1,13.9,8.1,13.9,0.0,0.0,4.8,9.9,3.6,7.6,11.2,2.9,0.5,2.4,2.8,3.3,21.0,.584,.584,,.584,.490,.578
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3281,Shaquille O'Neal*,2004-05,32,MIA,NBA,73,73,2492,9.5,15.8,9.5,15.8,0.0,0.0,5.1,11.1,3.7,7.3,11.0,2.9,0.5,2.5,2.9,3.8,24.1,.601,.601,,.601,.461,.583
3282,Shaquille O'Neal*,2008-09,36,PHO,NBA,75,75,2252,8.2,13.4,8.2,13.4,0.0,0.0,4.9,8.3,3.0,7.1,10.1,2.0,0.8,1.7,2.7,4.0,21.3,.609,.610,.000,.609,.595,.623
3283,Jermaine O'Neal,1999-00,21,POR,NBA,70,8,859,4.5,9.3,4.5,9.3,0.0,0.0,2.4,4.1,4.1,5.5,9.6,0.8,0.5,2.3,2.0,5.3,11.4,.486,.489,.000,.486,.582,.515
3284,Jermaine O'Neal,2000-01,22,IND,NBA,81,80,2641,5.5,11.8,5.5,11.8,0.0,0.1,3.2,5.3,3.4,7.4,10.8,1.3,0.7,3.1,2.2,3.8,14.2,.465,.468,.000,.465,.601,.501
3285,Jermaine O'Neal,2001-02,23,IND,NBA,72,72,2707,7.2,15.1,7.2,14.9,0.0,0.2,3.8,5.5,2.5,7.6,10.1,1.6,0.6,2.2,2.3,3.6,18.2,.479,.484,.071,.480,.688,.521
3286,Jermaine O'Neal,2002-03,24,IND,NBA,77,76,2864,7.7,15.8,7.6,15.6,0.1,0.3,4.7,6.4,2.5,7.5,10.0,1.9,0.8,2.2,2.3,3.5,20.1,.484,.487,.333,.487,.731,.539
3287,Jermaine O'Neal,2003-04,25,IND,NBA,78,78,2788,7.9,18.1,7.8,17.8,0.0,0.2,4.5,5.9,2.5,7.6,10.0,2.1,0.8,2.6,2.3,3.2,20.2,.434,.438,.111,.435,.757,.489
3288,Jermaine O'Neal,2006-07,28,IND,NBA,69,69,2459,7.3,16.7,7.3,16.6,0.0,0.1,5.0,6.5,2.2,7.4,9.7,2.4,0.7,2.7,3.0,3.4,19.6,.436,.439,.000,.436,.767,.500
3289,Jermaine O'Neal,2008-09,30,TOT,NBA,68,61,2027,6.5,13.7,6.5,13.7,0.0,0.0,3.1,3.9,2.2,5.5,7.7,2.2,0.5,2.4,2.6,3.7,16.1,.474,.475,.000,.474,.788,.522
3290,Jermaine O'Neal,2009-10,31,MIA,NBA,70,70,1991,7.1,13.5,7.1,13.4,0.0,0.0,2.9,4.1,2.2,6.5,8.8,1.7,0.5,1.7,2.3,3.8,17.2,.529,.530,.000,.529,.720,.563
3291,Mike O'Koren,1980-81,22,NJN,NBA,79,,2473,5.3,10.9,5.2,10.7,0.1,0.3,2.0,3.1,2.6,4.4,7.0,3.7,1.3,0.4,2.1,3.5,12.7,.486,.491,.278,.489,.637,.515
3292,Mike O'Koren,1981-82,23,NJN,NBA,80,32,2018,6.8,13.9,6.7,13.5,0.1,0.4,2.4,3.4,2.0,3.5,5.4,3.4,1.5,0.2,2.6,3.1,16.2,.492,.497,.348,.497,.714,.528
3293,Mike O'Koren,1983-84,25,NJN,NBA,73,25,1191,5.6,11.6,5.5,10.8,0.2,0.8,1.6,2.6,2.1,3.1,5.3,2.9,1.0,0.3,2.3,4.5,13.0,.483,.507,.179,.490,.609,.508
3294,Johnny O'Bryant,2015-16,22,MIL,NBA,66,4,857,3.6,8.8,3.6,8.7,0.0,0.0,1.1,1.7,2.7,4.7,7.4,1.3,0.8,0.3,1.3,4.2,8.4,.411,.409,1.000,.414,.675,.441
3295,Ralph O'Brien,1951-52,23,INO,NBA,64,,1577,5.2,14.0,5.2,14.0,,,2.8,3.4,,,2.8,2.8,,,,2.6,13.2,.372,.372,,.372,.819,.426
3296,Ralph O'Brien,1952-53,24,TOT,NBA,55,,758,4.6,13.6,4.6,13.6,,,3.7,4.4,,,3.3,2.7,,,,3.5,12.8,.336,.336,,.336,.848,.414
3297,Jusuf Nurkic,2014-15,20,DEN,NBA,62,27,1103,5.6,12.5,5.6,12.4,0.0,0.1,2.7,4.3,4.1,8.4,12.5,1.6,1.7,2.2,2.8,6.8,13.9,.446,.449,.000,.446,.636,.483
3298,Dirk Nowitzki,1998-99,20,DAL,NBA,47,24,958,5.1,12.6,4.6,10.1,0.5,2.6,3.7,4.8,1.5,4.5,6.1,1.8,1.1,1.0,2.7,3.9,14.5,.405,.455,.206,.426,.773,.491
3299,Dirk Nowitzki,1999-00,21,DAL,NBA,82,81,2938,6.3,13.7,4.9,9.9,1.4,3.7,3.5,4.3,1.2,5.3,6.5,2.5,0.8,0.8,1.7,3.1,17.6,.461,.491,.379,.513,.830,.564
3300,Dirk Nowitzki,2000-01,22,DAL,NBA,82,82,3125,6.8,14.4,5.1,9.9,1.7,4.5,5.2,6.2,1.4,7.3,8.7,2.0,0.9,1.2,1.8,2.8,20.6,.474,.513,.387,.534,.838,.601
