
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
3145,Travis Outlaw,2008-09,24,POR,NBA,81,6,2246,6.2,13.6,4.7,9.8,1.4,3.8,2.8,3.9,1.1,4.2,5.3,1.3,0.8,0.9,1.5,2.7,16.6,.453,.482,.377,.505,.723,.541
3146,Travis Outlaw,2010-11,26,NJN,NBA,82,55,2358,4.2,11.2,3.0,7.3,1.2,3.8,2.0,2.6,0.8,4.1,5.0,1.3,0.5,0.5,1.1,2.3,11.5,.375,.413,.302,.427,.772,.469
3147,Travis Outlaw,2013-14,29,SAC,NBA,63,4,1065,4.4,11.0,3.0,7.1,1.4,4.0,1.4,1.8,1.2,4.5,5.7,1.6,0.7,0.6,0.9,3.2,11.6,.399,.426,.350,.462,.808,.492
3148,Bo Outlaw,1994-95,23,LAC,NBA,81,31,1655,3.7,7.1,3.7,7.0,0.0,0.1,1.8,4.0,2.6,4.2,6.8,1.8,2.0,3.3,1.7,4.9,9.2,.523,.531,.000,.523,.441,.519
3149,Bo Outlaw,1995-96,24,LAC,NBA,80,3,985,3.9,6.8,3.9,6.7,0.0,0.1,2.6,5.9,3.2,4.1,7.3,1.8,1.6,3.3,1.6,4.6,10.5,.575,.585,.000,.575,.444,.556
3150,Bo Outlaw,1996-97,25,LAC,NBA,82,25,2195,4.2,6.8,4.2,6.7,0.0,0.1,1.9,3.8,2.9,4.6,7.4,2.6,1.5,2.3,1.8,3.7,10.3,.609,.621,.000,.609,.504,.602
3151,Bo Outlaw,1997-98,26,ORL,NBA,82,76,2953,3.7,6.6,3.7,6.6,0.0,0.0,2.2,3.8,3.1,4.7,7.8,2.6,1.3,2.2,2.1,3.2,9.5,.554,.557,.250,.555,.575,.575
3152,Bo Outlaw,1999-00,28,ORL,NBA,82,55,2326,3.2,5.2,3.2,5.2,0.0,0.0,1.3,2.5,3.1,5.0,8.1,3.8,1.7,2.3,2.1,3.1,7.6,.602,.607,.000,.602,.506,.597
3153,Bo Outlaw,2000-01,29,ORL,NBA,80,69,2534,3.2,5.2,3.2,5.2,0.0,0.0,1.8,3.2,3.0,5.8,8.8,3.2,1.5,1.9,2.0,3.4,8.3,.614,.615,.500,.615,.573,.623
3154,Bo Outlaw,2001-02,30,TOT,NBA,83,36,1928,3.1,5.6,3.1,5.5,0.0,0.0,0.8,1.9,2.7,4.1,6.8,2.4,1.3,1.7,1.8,3.8,7.0,.555,.556,.500,.557,.422,.547
3155,Bo Outlaw,2002-03,31,PHO,NBA,80,20,1800,3.1,5.6,3.1,5.5,0.0,0.0,1.4,2.3,2.7,4.7,7.4,2.2,1.0,1.4,1.5,3.9,7.6,.550,.554,.000,.550,.621,.574
3156,Bo Outlaw,2003-04,32,MEM,NBA,82,1,1606,3.6,7.0,3.6,6.9,0.0,0.1,1.4,2.6,2.8,4.9,7.7,2.0,1.6,1.6,1.5,3.8,8.5,.510,.516,.000,.510,.526,.522
3157,Kelly Oubre,2015-16,20,WAS,NBA,63,9,671,4.8,11.3,3.5,7.1,1.3,4.2,1.7,2.6,1.3,5.8,7.1,0.7,1.2,0.4,1.8,5.4,12.7,.427,.492,.316,.486,.633,.507
3158,Don Otten,1951-52,30,TOT,NBA,64,,1789,4.5,12.8,4.5,12.8,,,6.5,8.4,,,8.8,2.5,,,,4.4,15.4,.349,.349,,.349,.773,.468
3159,Greg Ostertag,1996-97,23,UTA,NBA,77,70,1818,4.2,8.1,4.2,8.0,0.0,0.1,2.8,4.1,3.6,7.6,11.2,0.5,0.5,3.0,1.5,4.6,11.1,.515,.520,.000,.515,.678,.561
3160,Greg Ostertag,1998-99,25,UTA,NBA,48,48,1340,2.7,5.6,2.7,5.6,0.0,0.0,2.0,3.3,2.8,6.5,9.3,0.6,0.3,3.5,1.2,3.8,7.3,.476,.476,,.476,.620,.523
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3161,Greg Ostertag,1999-00,26,UTA,NBA,81,3,1606,2.8,6.0,2.8,6.0,0.0,0.0,2.7,4.2,3.9,6.9,10.8,0.4,0.4,3.9,1.8,4.4,8.2,.464,.466,.000,.464,.636,.525
3162,Greg Ostertag,2000-01,27,UTA,NBA,81,3,1491,3.4,6.8,3.3,6.7,0.0,0.0,2.0,3.6,4.0,6.1,10.0,0.5,0.5,3.4,1.5,5.2,8.8,.495,.495,.500,.496,.556,.522
3163,Greg Ostertag,2001-02,28,UTA,NBA,74,14,1107,3.0,6.5,3.0,6.5,0.0,0.0,2.0,4.2,4.1,6.1,10.2,1.6,0.5,3.5,1.7,4.9,8.0,.453,.453,,.453,.485,.474
3164,Greg Ostertag,2002-03,29,UTA,NBA,81,74,1926,3.2,6.1,3.2,6.1,0.0,0.0,1.9,3.7,3.4,6.0,9.4,1.0,0.4,2.7,1.9,4.4,8.2,.518,.518,,.518,.510,.531
3165,Greg Ostertag,2003-04,30,UTA,NBA,78,51,2153,3.5,7.3,3.5,7.3,0.0,0.0,1.9,3.3,3.7,6.0,9.7,2.1,0.5,2.3,1.7,3.8,8.8,.476,.477,.000,.476,.579,.506
3166,Wally Osterkorn,1951-52,23,SYR,NBA,66,,1721,3.0,8.6,3.0,8.6,,,4.2,7.0,,,9.3,2.4,,,,4.7,10.2,.351,.351,,.351,.594,.436
3167,Wally Osterkorn,1952-53,24,SYR,NBA,49,,1016,3.0,9.3,3.0,9.3,,,3.8,6.0,,,7.7,2.2,,,,4.6,9.8,.324,.324,,.324,.631,.411
3168,Wally Osterkorn,1953-54,25,SYR,NBA,70,,2164,3.4,9.7,3.4,9.7,,,3.5,6.0,,,8.1,2.5,,,,3.5,10.2,.346,.346,,.346,.579,.413
3169,Louis Orr,1980-81,22,IND,NBA,82,,1787,7.0,14.3,7.0,14.2,0.0,0.1,3.3,4.1,3.5,3.8,7.3,2.7,1.1,0.5,2.5,3.1,17.3,.491,.495,.000,.491,.807,.538
3170,Louis Orr,1981-82,23,IND,NBA,80,41,1951,6.6,13.3,6.6,13.1,0.0,0.1,3.7,4.7,2.3,3.8,6.1,2.5,1.0,0.5,2.5,3.4,16.9,.497,.501,.125,.497,.799,.553
3171,Louis Orr,1982-83,24,NYK,NBA,82,14,1666,5.9,12.8,5.9,12.8,0.0,0.0,3.0,3.8,2.0,2.9,4.9,2.0,1.4,0.5,2.0,2.9,14.9,.462,.464,.000,.462,.800,.513
3172,Louis Orr,1983-84,25,NYK,NBA,78,20,1640,5.8,12.6,5.8,12.6,0.0,0.0,3.8,4.6,2.2,2.8,5.0,1.3,1.4,0.4,2.1,3.1,15.3,.458,.458,,.458,.820,.524
3173,Louis Orr,1984-85,26,NYK,NBA,79,31,2452,5.5,11.2,5.4,11.1,0.0,0.1,3.8,4.9,2.5,3.2,5.7,2.0,1.5,0.4,2.0,2.9,14.8,.486,.491,.100,.486,.784,.552
3174,Louis Orr,1985-86,27,NYK,NBA,74,64,2237,5.3,11.9,5.3,11.9,0.0,0.1,3.5,4.5,2.0,3.0,5.0,2.9,1.0,0.4,1.9,2.8,14.1,.445,.448,.000,.445,.784,.509
3175,Kelly Olynyk,2013-14,22,BOS,NBA,70,9,1400,6.0,12.9,5.0,10.0,1.0,2.9,2.5,3.1,3.6,5.8,9.4,2.8,0.9,0.7,2.7,5.8,15.6,.466,.500,.351,.506,.811,.546
3176,Kelly Olynyk,2014-15,23,BOS,NBA,64,13,1423,6.3,13.4,4.8,8.9,1.5,4.4,2.4,3.4,2.3,5.3,7.7,2.8,1.6,1.0,2.5,5.4,16.6,.475,.538,.349,.533,.684,.558
3177,Kelly Olynyk,2015-16,24,BOS,NBA,69,8,1395,6.5,14.3,4.3,8.9,2.2,5.4,2.5,3.3,1.9,5.4,7.3,2.7,1.3,0.9,1.9,4.2,17.7,.455,.486,.405,.531,.750,.561
3178,Bud Olsen,1964-65,24,CIN,NBA,79,,1372,5.9,13.4,5.9,13.4,,,3.8,5.1,,,8.7,2.2,,,,5.3,15.5,.438,.438,,.438,.738,.495
3179,Bud Olsen,1967-68,27,SEA,NBA,73,,897,5.2,11.4,5.2,11.4,,,0.7,2.5,,,8.2,3.0,,,,5.5,11.1,.456,.456,,.456,.274,.444
3180,Michael Olowokandi,1998-99,23,LAC,NBA,45,36,1279,4.8,11.2,4.8,11.2,0.0,0.0,1.6,3.3,3.4,6.7,10.0,0.7,0.8,1.5,2.4,3.9,11.3,.431,.431,,.431,.483,.445
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3181,Michael Olowokandi,1999-00,24,LAC,NBA,80,77,2493,4.8,10.9,4.8,10.9,0.0,0.0,1.8,2.7,2.8,6.7,9.5,0.5,0.5,2.0,2.6,4.4,11.3,.437,.437,,.437,.651,.467
3182,Michael Olowokandi,2000-01,25,LAC,NBA,82,82,2127,5.2,12.0,5.2,12.0,0.0,0.0,1.4,2.6,2.8,6.0,8.9,0.8,0.5,1.8,2.9,4.2,11.9,.435,.435,,.435,.545,.451
3183,Michael Olowokandi,2001-02,26,LAC,NBA,80,79,2568,5.4,12.4,5.4,12.4,0.0,0.0,1.6,2.6,2.3,7.7,10.0,1.3,0.8,2.0,2.5,3.0,12.4,.433,.433,,.433,.622,.457
3184,Kevin Ollie,2000-01,28,TOT,NBA,70,4,925,3.0,7.5,2.9,7.4,0.0,0.1,2.5,3.5,0.6,3.1,3.7,5.7,1.2,0.0,1.9,3.3,8.4,.396,.397,.333,.398,.708,.467
3185,Kevin Ollie,2001-02,29,TOT,NBA,81,17,1723,2.9,7.4,2.8,7.3,0.0,0.0,3.9,4.7,0.5,3.3,3.8,6.1,1.3,0.0,2.2,2.0,9.7,.388,.387,.500,.390,.824,.510
3186,Kevin Ollie,2002-03,30,TOT,NBA,82,5,1897,3.8,8.4,3.7,8.3,0.0,0.1,2.5,3.4,0.5,3.0,3.5,5.5,1.3,0.1,1.4,2.3,10.1,.451,.453,.333,.454,.753,.514
3187,Kevin Ollie,2003-04,31,CLE,NBA,82,7,1401,2.4,6.6,2.3,6.4,0.1,0.2,3.8,4.5,0.6,3.8,4.4,6.0,1.3,0.2,2.1,3.1,8.8,.370,.367,.444,.377,.835,.510
3188,Kevin Ollie,2005-06,33,PHI,NBA,70,23,1069,2.5,5.9,2.5,5.8,0.0,0.1,1.4,1.7,0.4,2.9,3.3,3.4,1.1,0.1,1.0,3.5,6.5,.431,.433,.333,.434,.837,.491
3189,Brian Oliver,1990-91,22,PHI,NBA,73,4,800,5.0,12.2,4.8,11.4,0.2,0.8,2.3,3.2,0.8,2.8,3.6,4.0,1.5,0.2,2.3,3.4,12.6,.408,.417,.278,.417,.732,.460
3190,Mark Olberding,1976-77,20,SAS,NBA,82,,1949,5.6,11.0,5.6,11.0,,,4.6,5.8,3.0,5.3,8.3,2.2,1.1,0.5,,5.1,15.8,.503,.503,,.503,.794,.579
3191,Mark Olberding,1977-78,21,SAS,NBA,79,,1773,4.7,9.7,4.7,9.7,,,3.7,4.6,2.1,5.5,7.6,2.7,0.9,0.5,2.4,4.8,13.1,.481,.481,,.481,.811,.557
3192,Mark Olberding,1978-79,22,SAS,NBA,80,,1885,5.0,10.5,5.0,10.5,,,4.4,5.5,1.8,6.4,8.2,4.0,1.0,0.3,3.1,5.4,14.4,.474,.474,,.474,.803,.556
3193,Mark Olberding,1979-80,23,SAS,NBA,75,,2111,5.0,10.4,5.0,10.3,0.0,0.1,3.6,4.5,1.4,5.7,7.1,5.6,1.1,0.4,3.1,4.7,13.5,.478,.480,.000,.478,.795,.546
3194,Mark Olberding,1980-81,24,SAS,NBA,82,,2408,5.2,10.2,5.2,10.1,0.0,0.1,4.7,5.7,2.2,4.9,7.0,4.1,1.1,0.5,3.0,4.6,15.1,.508,.512,.143,.509,.829,.594
3195,Mark Olberding,1981-82,25,SAS,NBA,68,63,2098,5.7,12.1,5.7,11.9,0.0,0.2,4.7,5.8,2.0,5.5,7.5,3.5,1.0,0.5,2.4,4.3,16.1,.472,.478,.167,.474,.808,.551
3196,Mark Olberding,1982-83,26,CHI,NBA,80,31,1817,5.0,10.3,4.9,10.1,0.0,0.2,3.8,4.9,2.1,5.0,7.1,2.6,1.0,0.2,3.0,4.9,13.8,.481,.488,.167,.483,.782,.553
3197,Mark Olberding,1983-84,27,KCK,NBA,81,81,2160,4.1,8.4,4.1,8.4,0.0,0.0,4.3,5.3,2.0,5.4,7.4,3.2,0.8,0.5,2.8,4.8,12.6,.494,.495,.000,.494,.821,.589
3198,Mark Olberding,1984-85,28,KCK,NBA,81,62,2277,4.2,8.3,4.2,8.3,0.0,0.0,4.6,5.6,2.2,5.9,8.1,3.8,0.9,0.2,2.9,4.7,13.0,.502,.505,.000,.502,.832,.603
3199,Mark Olberding,1985-86,29,SAC,NBA,81,64,2157,3.8,6.7,3.8,6.7,0.0,0.0,2.7,3.5,1.9,5.2,7.1,4.4,0.7,0.4,2.5,4.6,10.2,.558,.561,.000,.558,.771,.618
3200,Mark Olberding,1986-87,30,SAC,NBA,76,0,1002,2.5,5.9,2.5,5.9,0.0,0.0,4.2,4.7,1.8,4.9,6.6,3.3,0.6,0.3,2.0,5.2,9.1,.418,.421,.000,.418,.885,.570
