
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
2336,Glenn Robinson,1995-96,23,MIL,NBA,82,82,3249,6.9,15.3,6.0,12.4,1.0,2.9,3.5,4.3,1.5,4.1,5.6,3.2,1.1,0.5,3.1,2.6,18.4,.454,.480,.342,.486,.812,.534
2337,Glenn Robinson,1996-97,24,MIL,NBA,80,79,3114,7.7,16.6,7.0,14.5,0.7,2.1,3.3,4.2,1.5,4.3,5.8,2.9,1.2,0.8,3.1,2.6,19.5,.465,.482,.350,.487,.791,.528
2338,Glenn Robinson,1997-98,25,MIL,NBA,56,56,2294,8.4,17.8,8.0,16.8,0.4,1.0,3.4,4.2,1.3,3.5,4.8,2.5,1.1,0.5,3.1,2.6,20.5,.470,.475,.385,.481,.808,.522
2339,Glenn Robinson,1998-99,26,MIL,NBA,47,47,1579,7.9,17.2,7.2,15.4,0.7,1.8,3.2,3.7,1.7,4.6,6.3,2.3,1.0,0.9,2.4,2.6,19.7,.459,.467,.392,.479,.870,.523
2340,Glenn Robinson,1999-00,27,MIL,NBA,81,81,2909,8.5,18.1,7.5,15.1,1.1,2.9,2.8,3.5,1.3,4.7,6.0,2.4,1.0,0.5,2.8,2.6,21.0,.472,.493,.363,.502,.802,.534
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2341,Glenn Robinson,2000-01,28,MIL,NBA,76,74,2813,8.8,18.7,8.0,16.3,0.7,2.4,3.2,3.9,1.6,5.1,6.7,3.2,1.1,0.8,2.8,2.4,21.4,.468,.493,.299,.487,.820,.525
2342,Glenn Robinson,2001-02,29,MIL,NBA,66,63,2346,8.2,17.6,7.3,14.9,0.9,2.7,3.6,4.3,1.1,5.2,6.2,2.6,1.5,0.6,2.7,2.7,21.0,.467,.493,.326,.493,.837,.537
2343,Glenn Robinson,2002-03,30,ATL,NBA,69,68,2591,7.5,17.3,6.2,13.7,1.3,3.7,3.7,4.3,1.2,5.2,6.3,2.8,1.3,0.4,3.4,2.5,20.0,.432,.456,.342,.468,.876,.519
2344,Flynn Robinson,1966-67,25,CIN,NBA,76,,1140,8.7,18.9,8.7,18.9,,,3.8,4.9,,,4.2,3.5,,,,6.2,21.1,.457,.457,,.457,.779,.501
2345,Flynn Robinson,1967-68,26,TOT,NBA,75,,2046,7.8,17.8,7.8,17.8,,,5.1,6.2,,,4.8,3.9,,,,3.2,20.7,.440,.440,,.440,.821,.505
2346,Flynn Robinson,1968-69,27,TOT,NBA,83,,2616,8.6,19.8,8.6,19.8,,,5.7,6.8,,,4.2,5.2,,,,3.6,22.9,.433,.433,,.433,.839,.501
2347,Flynn Robinson,1969-70,28,MIL,NBA,81,,2762,8.6,18.1,8.6,18.1,,,5.7,6.4,,,3.4,5.9,,,,3.3,23.0,.477,.477,,.477,.898,.549
2348,Flynn Robinson,1970-71,29,CIN,NBA,71,,1368,9.8,21.5,9.8,21.5,,,5.1,6.0,,,3.8,3.6,,,,4.2,24.8,.458,.458,,.458,.855,.514
2349,David Robinson*,1989-90,24,SAS,NBA,82,81,3002,8.3,15.6,8.3,15.6,0.0,0.0,7.4,10.0,3.6,8.2,11.8,2.0,1.7,3.8,3.1,3.1,23.9,.531,.532,.000,.531,.732,.597
2350,David Robinson*,1990-91,25,SAS,NBA,82,81,3095,8.8,15.9,8.8,15.8,0.0,0.1,6.9,9.0,3.9,8.5,12.4,2.4,1.5,3.7,3.1,3.1,24.4,.552,.554,.143,.552,.762,.615
2351,David Robinson*,1991-92,26,SAS,NBA,68,68,2564,8.3,15.1,8.3,15.0,0.0,0.1,5.5,7.9,3.7,8.0,11.6,2.5,2.2,4.3,2.6,3.1,22.2,.551,.554,.125,.552,.701,.597
2352,David Robinson*,1992-93,27,SAS,NBA,82,82,3211,7.6,15.1,7.5,14.9,0.0,0.2,6.3,8.6,2.6,8.2,10.7,3.4,1.4,3.0,2.7,2.7,21.5,.501,.506,.176,.503,.732,.569
2353,David Robinson*,1993-94,28,SAS,NBA,80,80,3241,9.3,18.4,9.2,18.1,0.1,0.3,7.7,10.3,2.7,6.8,9.5,4.2,1.5,2.9,2.8,2.5,26.5,.507,.510,.345,.510,.749,.577
2354,David Robinson*,1994-95,29,SAS,NBA,81,81,3074,9.2,17.4,9.2,17.2,0.1,0.2,7.7,9.9,2.7,7.5,10.3,2.8,1.6,3.1,2.7,2.7,26.2,.530,.533,.300,.532,.774,.602
2355,David Robinson*,1995-96,30,SAS,NBA,82,82,3019,8.5,16.4,8.4,16.3,0.0,0.1,7.5,9.8,3.8,8.1,11.9,2.9,1.3,3.2,2.3,3.1,24.5,.516,.517,.333,.517,.761,.589
2356,David Robinson*,1997-98,32,SAS,NBA,73,73,2457,8.0,15.6,8.0,15.5,0.0,0.1,7.1,9.7,3.5,7.9,11.4,2.9,0.9,2.8,3.0,3.0,23.1,.511,.512,.250,.511,.735,.581
2357,David Robinson*,1998-99,33,SAS,NBA,49,49,1554,6.2,12.2,6.2,12.2,0.0,0.0,5.5,8.4,3.4,8.0,11.4,2.4,1.6,2.8,2.5,3.3,18.0,.509,.510,.000,.509,.658,.564
2358,David Robinson*,1999-00,34,SAS,NBA,80,80,2557,7.4,14.5,7.4,14.5,0.0,0.0,5.2,7.2,2.7,8.1,10.8,2.0,1.4,2.6,2.3,3.5,20.1,.512,.513,.000,.512,.726,.568
2359,David Robinson*,2000-01,35,SAS,NBA,80,80,2371,6.1,12.5,6.1,12.5,0.0,0.0,5.3,7.1,3.2,7.3,10.5,1.8,1.2,3.0,1.9,3.2,17.5,.486,.487,.000,.486,.747,.559
2360,David Robinson*,2001-02,36,SAS,NBA,78,78,2303,5.3,10.5,5.3,10.5,0.0,0.0,4.2,6.2,3.0,7.1,10.1,1.5,1.3,2.2,1.6,3.0,14.9,.507,.507,,.507,.681,.562
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2361,Clifford Robinson,1989-90,23,POR,NBA,82,0,1565,6.9,17.3,6.6,16.3,0.3,1.0,3.2,5.8,2.5,4.6,7.1,1.7,1.2,1.2,3.0,5.2,17.2,.397,.405,.273,.405,.550,.433
2362,Clifford Robinson,1990-91,24,POR,NBA,82,11,1940,6.9,15.0,6.8,14.6,0.1,0.4,3.8,5.8,2.3,4.2,6.5,2.8,1.4,1.4,2.5,4.9,17.8,.463,.466,.316,.467,.653,.507
2363,Clifford Robinson,1991-92,25,POR,NBA,82,7,2124,6.7,14.5,6.7,14.3,0.0,0.2,3.7,5.6,2.4,4.7,7.1,2.3,1.4,1.8,2.6,4.6,17.2,.466,.471,.091,.467,.664,.508
2364,Clifford Robinson,1992-93,26,POR,NBA,82,12,2575,8.8,18.7,8.6,17.6,0.3,1.1,4.0,5.8,2.3,5.3,7.6,2.5,1.4,2.3,2.4,4.0,21.9,.473,.487,.247,.480,.690,.517
2365,Clifford Robinson,1993-94,27,POR,NBA,82,64,2853,8.1,17.7,7.9,17.0,0.2,0.7,4.4,5.8,2.1,4.9,6.9,2.0,1.5,1.4,2.1,3.3,20.8,.457,.465,.245,.461,.765,.513
2366,Clifford Robinson,1994-95,28,POR,NBA,75,73,2725,7.9,17.4,6.0,12.4,1.9,5.1,3.5,5.0,2.0,3.6,5.6,2.6,1.0,1.1,2.1,3.2,21.2,.452,.486,.371,.506,.694,.538
2367,Clifford Robinson,1995-96,29,POR,NBA,78,76,2980,6.7,15.8,4.5,10.1,2.2,5.7,4.3,6.5,1.5,3.9,5.4,2.3,1.0,0.8,2.3,3.0,19.9,.423,.449,.378,.492,.664,.532
2368,Clifford Robinson,1996-97,30,POR,NBA,81,79,3077,5.2,12.2,3.8,8.1,1.4,4.1,2.5,3.6,1.1,2.7,3.8,3.1,1.2,0.8,2.0,2.9,14.3,.426,.466,.346,.484,.696,.519
2369,Clifford Robinson,1997-98,31,PHO,NBA,80,64,2359,6.5,13.7,6.1,12.4,0.4,1.3,3.8,5.5,2.3,3.9,6.3,2.6,1.4,1.4,2.1,3.8,17.3,.479,.496,.321,.494,.689,.538
2370,Clifford Robinson,1998-99,32,PHO,NBA,50,35,1740,6.2,13.0,5.0,10.1,1.2,2.9,3.4,4.8,1.4,3.3,4.7,2.6,1.6,1.2,1.8,3.2,16.9,.475,.492,.417,.521,.697,.559
2371,Clifford Robinson,1999-00,33,PHO,NBA,80,67,2839,6.7,14.5,5.2,10.4,1.5,4.1,3.8,4.8,1.3,3.2,4.6,2.8,1.1,0.8,2.1,3.0,18.7,.464,.501,.370,.517,.782,.564
2372,Clifford Robinson,2000-01,34,PHO,NBA,82,82,2751,6.6,15.5,5.4,12.3,1.2,3.3,3.3,4.7,1.4,3.0,4.4,3.1,1.1,1.1,2.4,3.4,17.6,.422,.439,.361,.460,.709,.501
2373,Clifford Robinson,2001-02,35,DET,NBA,80,80,2855,5.7,13.5,4.3,9.6,1.5,3.8,1.8,2.6,1.0,3.9,4.9,2.5,1.1,1.2,1.9,3.1,14.7,.425,.443,.378,.478,.694,.503
2374,Clifford Robinson,2002-03,36,DET,NBA,81,69,2825,4.7,11.9,3.6,8.6,1.1,3.3,2.1,3.0,1.0,3.0,4.1,3.4,1.1,1.1,2.0,3.3,12.6,.398,.422,.336,.444,.676,.477
2375,Clifford Robinson,2003-04,37,GSW,NBA,82,82,2846,4.6,12.0,3.2,8.0,1.4,4.0,1.6,2.2,0.7,3.4,4.1,3.4,0.9,0.9,2.2,3.0,12.2,.387,.403,.357,.447,.711,.473
2376,Clifford Robinson,2004-05,38,TOT,NBA,71,29,1689,4.3,11.1,2.9,7.0,1.4,4.1,1.3,2.1,1.2,3.3,4.5,2.2,1.3,1.1,1.4,3.9,11.4,.386,.409,.347,.450,.639,.471
2377,Clifford Robinson,2005-06,39,NJN,NBA,80,13,1863,4.2,9.9,3.1,6.5,1.2,3.4,1.0,1.5,1.1,4.1,5.2,1.7,0.9,0.8,1.2,4.0,10.6,.427,.470,.343,.485,.658,.502
2378,Cliff Robinson,1979-80,19,NJN,NBA,70,,1661,8.5,18.1,8.5,18.0,0.0,0.1,3.6,5.2,3.8,7.2,11.0,2.1,1.3,0.7,3.0,3.9,20.6,.469,.470,.250,.470,.694,.506
2379,Cliff Robinson,1981-82,21,TOT,NBA,68,59,2175,8.6,18.9,8.6,18.9,0.0,0.1,3.7,5.2,2.9,7.2,10.1,2.0,1.5,1.7,2.5,3.7,20.8,.453,.455,.000,.453,.709,.491
2380,Cliff Robinson,1982-83,22,CLE,NBA,77,75,2601,8.1,17.0,8.1,17.0,0.0,0.1,2.9,4.2,2.6,9.2,11.8,2.0,0.8,0.8,3.1,3.8,19.2,.477,.479,.000,.477,.708,.509
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2381,Cliff Robinson,1983-84,23,CLE,NBA,73,70,2402,8.0,17.8,8.0,17.7,0.0,0.0,3.5,5.0,2.3,8.9,11.3,2.8,0.8,0.5,2.8,2.9,19.5,.450,.450,.500,.450,.701,.488
2382,Cliff Robinson,1985-86,25,WSB,NBA,78,78,2563,8.4,17.6,8.3,17.6,0.0,0.1,3.8,5.0,2.5,7.0,9.6,2.6,1.4,0.6,2.9,3.0,20.5,.474,.475,.250,.475,.762,.518
2383,Cliff Robinson,1987-88,27,PHI,NBA,62,51,2110,8.2,17.8,8.2,17.6,0.0,0.2,3.6,5.0,2.0,4.9,6.9,2.2,1.3,0.7,2.7,3.3,20.1,.464,.466,.222,.465,.717,.503
2384,Rick Robey,1978-79,23,TOT,NBA,79,,1763,6.6,13.7,6.6,13.7,,,3.6,4.6,3.4,7.0,10.5,2.7,1.0,0.3,3.3,4.7,16.7,.478,.478,,.478,.777,.530
2385,Rick Robey,1979-80,24,BOS,NBA,82,27,1918,7.1,13.6,7.1,13.6,0.0,0.0,3.5,5.0,3.9,6.0,9.9,1.7,1.0,0.3,2.8,4.6,17.7,.521,.522,.000,.521,.684,.557
2386,Rick Robey,1980-81,25,BOS,NBA,82,4,1569,6.8,12.6,6.8,12.5,0.0,0.0,3.3,5.8,3.0,5.9,8.9,2.9,0.9,0.4,3.2,4.7,17.0,.545,.546,.000,.545,.574,.563
2387,Rick Robey,1981-82,26,BOS,NBA,80,4,1186,5.6,11.4,5.6,11.3,0.0,0.1,2.5,4.8,3.5,5.5,9.0,2.1,0.8,0.4,2.8,5.6,13.8,.493,.496,.000,.493,.535,.511
2388,Oscar Robertson*,1960-61,22,CIN,NBA,71,,3032,9.0,19.0,9.0,19.0,,,7.8,9.4,,,8.5,8.2,,,,2.6,25.7,.473,.473,,.473,.822,.555
2389,Oscar Robertson*,1961-62,23,CIN,NBA,79,,3503,8.9,18.6,8.9,18.6,,,7.2,9.0,,,10.1,9.2,,,,2.7,25.0,.478,.478,,.478,.803,.554
2390,Oscar Robertson*,1962-63,24,CIN,NBA,80,,3521,8.4,16.3,8.4,16.3,,,6.3,7.8,,,8.5,7.8,,,,3.0,23.1,.518,.518,,.518,.810,.588
2391,Oscar Robertson*,1963-64,25,CIN,NBA,79,,3559,8.5,17.6,8.5,17.6,,,8.1,9.5,,,7.9,8.8,,,,2.8,25.1,.483,.483,,.483,.853,.576
2392,Oscar Robertson*,1964-65,26,CIN,NBA,75,,3421,8.5,17.7,8.5,17.7,,,7.0,8.3,,,7.1,9.1,,,,2.2,24.0,.480,.480,,.480,.839,.561
2393,Oscar Robertson*,1965-66,27,CIN,NBA,76,,3493,8.4,17.8,8.4,17.8,,,7.6,9.1,,,6.0,8.7,,,,2.3,24.5,.475,.475,,.475,.842,.563
2394,Oscar Robertson*,1966-67,28,CIN,NBA,79,,3468,8.7,17.6,8.7,17.6,,,7.6,8.8,,,5.0,8.8,,,,2.3,25.0,.493,.493,,.493,.873,.583
2395,Oscar Robertson*,1967-68,29,CIN,NBA,65,,2765,8.6,17.2,8.6,17.2,,,7.5,8.6,,,5.1,8.2,,,,2.6,24.7,.500,.500,,.500,.873,.588
2396,Oscar Robertson*,1968-69,30,CIN,NBA,79,,3461,6.8,14.1,6.8,14.1,,,6.7,8.0,,,5.2,8.0,,,,2.4,20.3,.486,.486,,.486,.838,.579
2397,Oscar Robertson*,1970-71,32,MIL,NBA,81,,3194,6.7,13.4,6.7,13.4,,,4.3,5.1,,,5.2,7.5,,,,2.3,17.7,.496,.496,,.496,.850,.563
2398,Oscar Robertson*,1972-73,34,MIL,NBA,73,,2737,5.9,12.9,5.9,12.9,,,3.1,3.7,,,4.7,7.2,,,,2.2,14.9,.454,.454,,.454,.847,.511
2399,Oscar Robertson*,1973-74,35,MIL,NBA,70,,2477,4.9,11.2,4.9,11.2,,,3.1,3.7,1.0,3.0,4.1,6.5,1.1,0.1,,1.9,12.9,.438,.438,,.438,.835,.502
2400,Alvin Robertson,1984-85,22,SAS,NBA,79,9,1685,6.4,12.8,6.3,12.6,0.1,0.2,2.6,3.6,2.5,3.2,5.7,5.9,2.7,0.5,3.6,4.6,15.5,.498,.501,.364,.502,.734,.538
