
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
7812,Bison Dele,1997-98,28,DET,NBA,78,78,2619,7.3,14.3,7.3,14.3,0.0,0.0,2.7,3.8,3.1,6.5,9.6,1.3,0.9,0.8,2.5,3.5,17.3,.511,.511,.333,.511,.707,.542
7813,Bison Dele,1998-99,29,DET,NBA,49,48,1177,6.6,13.2,6.6,13.2,0.0,0.0,2.5,3.6,2.8,5.5,8.3,2.2,1.2,1.2,3.4,5.5,15.7,.501,.502,.000,.501,.686,.531
7814,Vinny Del Negro,1992-93,26,SAS,NBA,73,31,1526,5.1,10.1,5.0,9.6,0.1,0.6,2.4,2.8,0.4,3.4,3.8,6.9,1.0,0.0,2.2,3.4,12.8,.507,.522,.250,.514,.863,.564
7815,Vinny Del Negro,1993-94,27,SAS,NBA,77,56,1949,5.7,11.7,5.4,10.9,0.3,0.8,2.6,3.1,0.5,2.5,3.0,5.9,1.2,0.0,1.9,3.1,14.3,.487,.497,.349,.499,.824,.545
7816,Vinny Del Negro,1994-95,28,SAS,NBA,75,71,2360,5.7,11.7,4.7,9.2,1.0,2.5,2.0,2.5,0.4,2.5,2.9,3.4,0.9,0.2,0.9,2.7,14.3,.486,.507,.407,.529,.790,.560
7817,Vinny Del Negro,1995-96,29,SAS,NBA,82,82,2766,6.2,12.5,5.5,10.6,0.7,2.0,2.3,2.8,0.5,3.1,3.5,4.1,1.1,0.1,1.3,2.2,15.5,.497,.518,.380,.527,.832,.564
7818,Vinny Del Negro,1996-97,30,SAS,NBA,72,53,2243,5.9,12.5,5.2,10.3,0.7,2.2,1.8,2.1,0.6,2.7,3.4,3.7,0.9,0.1,1.5,2.1,14.2,.467,.501,.314,.496,.868,.529
7819,Vinny Del Negro,1998-99,32,MIL,NBA,48,7,1093,3.8,8.9,3.3,7.9,0.4,1.0,1.3,1.6,0.5,2.9,3.4,5.7,1.1,0.1,1.8,2.0,9.3,.422,.421,.433,.446,.800,.481
7820,Vinny Del Negro,1988-89,22,SAC,NBA,80,2,1556,5.5,11.6,5.4,11.2,0.1,0.5,2.0,2.3,1.1,2.8,4.0,4.8,1.5,0.3,1.8,3.7,13.2,.475,.482,.300,.481,.850,.520
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7821,Vinny Del Negro,1989-90,23,SAC,NBA,76,29,1858,5.8,12.5,5.6,11.8,0.2,0.6,2.6,3.0,0.8,3.1,3.8,4.8,1.2,0.2,2.2,3.5,14.3,.462,.470,.313,.470,.871,.520
7822,Terry Dehere,1996-97,25,LAC,NBA,73,3,1053,5.1,13.1,3.3,7.6,1.8,5.5,4.2,5.1,0.5,2.7,3.2,5.4,0.9,0.1,3.3,4.9,16.1,.386,.430,.325,.454,.824,.524
7823,Terry Dehere,1997-98,26,SAC,NBA,77,18,1410,4.6,11.5,3.3,8.1,1.3,3.4,2.0,2.5,0.5,2.2,2.7,5.0,1.3,0.1,2.5,3.8,12.5,.399,.408,.379,.455,.798,.494
7824,Terry Dehere,1994-95,23,LAC,NBA,80,28,1774,5.7,13.9,4.7,10.6,1.0,3.3,4.6,5.9,0.7,2.4,3.1,4.6,0.9,0.1,3.2,4.1,16.9,.407,.443,.294,.442,.784,.513
7825,Terry Dehere,1995-96,24,LAC,NBA,82,10,2018,5.6,12.2,3.1,6.6,2.5,5.6,4.4,5.8,0.7,1.8,2.6,6.2,1.0,0.3,3.4,4.3,18.1,.459,.476,.440,.560,.755,.612
7826,Archie Dees,1958-59,22,CIN,NBA,68,,1252,5.8,16.2,5.8,16.2,,,4.6,5.9,,,9.7,1.6,,,,3.3,16.1,.356,.356,,.356,.779,.429
7827,Archie Dees,1959-60,23,DET,NBA,73,,1244,7.8,17.9,7.8,17.9,,,4.8,5.9,,,11.5,1.2,,,,5.4,20.5,.439,.439,,.439,.809,.500
7828,Dewayne Dedmon,2014-15,25,ORL,NBA,59,15,845,3.9,6.9,3.9,6.9,0.0,0.0,1.4,2.7,5.0,7.5,12.6,0.4,0.7,2.1,2.2,6.0,9.2,.562,.565,.000,.562,.531,.568
7829,Dewayne Dedmon,2015-16,26,ORL,NBA,58,20,705,5.1,9.0,5.1,9.0,0.0,0.0,2.9,3.9,3.4,8.2,11.6,0.7,1.1,2.3,1.6,5.6,13.0,.559,.559,,.559,.750,.606
7830,Andrew DeClercq,2003-04,30,ORL,NBA,71,53,1211,2.8,5.8,2.8,5.8,0.0,0.0,1.3,1.6,3.9,5.5,9.4,1.3,1.4,1.0,1.6,6.5,6.8,.477,.477,,.477,.815,.526
7831,Andrew DeClercq,1996-97,23,GSW,NBA,71,1,1065,4.8,9.2,4.8,9.2,0.0,0.0,3.1,5.1,4.1,5.9,10.1,1.1,1.1,0.9,2.6,7.7,12.7,.520,.520,,.520,.603,.552
7832,Andrew DeClercq,1997-98,24,BOS,NBA,81,49,1523,4.0,8.0,4.0,8.0,0.0,0.0,2.4,4.0,4.3,5.0,9.3,1.4,2.0,1.2,2.0,6.5,10.4,.497,.499,.000,.497,.601,.530
7833,Andrew DeClercq,1998-99,25,TOT,NBA,47,32,1102,4.5,9.0,4.5,9.0,0.0,0.0,3.1,4.6,3.4,4.9,8.3,1.0,1.6,0.9,1.8,5.3,12.1,.500,.500,,.500,.674,.549
7834,Andrew DeClercq,1999-00,26,CLE,NBA,82,31,1831,4.4,8.7,4.4,8.7,0.0,0.0,1.8,3.1,3.1,5.6,8.6,1.1,1.2,1.3,2.1,5.4,10.7,.508,.508,,.508,.588,.530
7835,Andrew DeClercq,2002-03,29,ORL,NBA,77,21,1327,4.0,7.6,4.0,7.6,0.0,0.0,1.8,2.8,3.9,5.3,9.2,1.4,1.1,1.0,2.3,7.0,9.9,.534,.534,,.534,.644,.562
7836,Dave DeBusschere*,1962-63,22,DET,NBA,80,,2352,6.2,14.4,6.2,14.4,,,3.2,4.4,,,10.6,3.2,,,,3.8,15.6,.430,.430,,.430,.718,.476
7837,Dave DeBusschere*,1971-72,31,NYK,NBA,80,,3072,6.1,14.3,6.1,14.3,,,2.3,3.1,,,10.6,3.4,,,,2.6,14.4,.427,.427,,.427,.728,.462
7838,Dave DeBusschere*,1964-65,24,DET,NBA,79,,2769,6.6,15.5,6.6,15.5,,,4.0,5.7,,,11.4,3.3,,,,3.1,17.2,.425,.425,,.425,.700,.476
7839,Dave DeBusschere*,1972-73,32,NYK,NBA,77,,2827,6.8,15.6,6.8,15.6,,,2.5,3.3,,,10.0,3.3,,,,2.7,16.0,.435,.435,,.435,.746,.470
7840,Dave DeBusschere*,1965-66,25,DET,NBA,79,,2696,7.0,17.1,7.0,17.1,,,3.3,5.0,,,12.2,2.8,,,,3.4,17.3,.408,.408,,.408,.659,.447
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7841,Dave DeBusschere*,1973-74,33,NYK,NBA,71,,2699,7.5,16.2,7.5,16.2,,,2.2,2.9,1.8,8.3,10.1,3.4,0.9,0.5,,3.0,17.1,.461,.461,,.461,.756,.490
7842,Dave DeBusschere*,1966-67,26,DET,NBA,78,,2897,6.6,15.9,6.6,15.9,,,4.5,6.4,,,11.5,2.7,,,,3.7,17.7,.415,.415,,.415,.705,.473
7843,Dave DeBusschere*,1967-68,27,DET,NBA,80,,3125,6.6,14.9,6.6,14.9,,,3.3,5.0,,,12.5,2.1,,,,3.5,16.5,.442,.442,,.442,.664,.483
7844,Dave DeBusschere*,1968-69,28,TOT,NBA,76,,2943,6.2,13.9,6.2,13.9,,,2.8,4.0,,,10.9,2.3,,,,3.5,15.2,.444,.444,,.444,.698,.483
7845,Dave DeBusschere*,1969-70,29,NYK,NBA,79,,2627,6.7,14.8,6.7,14.8,,,2.4,3.5,,,10.8,2.7,,,,3.3,15.8,.451,.451,,.451,.688,.482
7846,Dave DeBusschere*,1970-71,30,NYK,NBA,81,,2891,6.5,15.5,6.5,15.5,,,2.7,3.9,,,11.2,2.7,,,,3.0,15.7,.421,.421,,.421,.696,.458
7847,Nando De Colo,2012-13,25,SAS,NBA,72,6,920,4.1,9.4,2.9,6.2,1.2,3.2,1.4,1.7,0.9,4.5,5.4,5.4,1.6,0.2,3.2,3.4,10.8,.436,.465,.378,.500,.795,.530
7848,Darren Daye,1983-84,23,WSB,NBA,75,0,1174,5.5,12.5,5.5,12.3,0.0,0.2,2.9,4.1,2.8,3.0,5.8,5.4,1.2,0.4,2.9,4.7,14.0,.441,.448,.000,.441,.714,.488
7849,Darren Daye,1984-85,24,WSB,NBA,80,8,1573,5.9,11.5,5.9,11.4,0.0,0.2,4.1,5.7,2.1,4.1,6.2,5.5,1.2,0.4,3.1,3.8,15.9,.512,.517,.143,.513,.715,.566
7850,Austin Daye,2010-11,22,DET,NBA,72,16,1446,4.8,11.7,3.1,7.4,1.7,4.3,2.0,2.7,1.6,5.2,6.8,1.9,1.0,1.0,1.5,4.1,13.4,.410,.415,.401,.483,.759,.518
7851,Todd Day,1992-93,23,MIL,NBA,71,37,1931,6.7,15.4,5.7,12.0,1.0,3.4,4.0,5.5,2.7,2.7,5.4,2.2,1.4,0.9,2.2,4.1,18.3,.432,.472,.293,.465,.717,.513
7852,Todd Day,1993-94,24,MIL,NBA,76,39,2127,5.9,14.3,5.4,11.8,0.6,2.5,3.9,5.6,1.9,3.3,5.2,2.3,1.7,0.9,2.2,3.7,16.3,.415,.456,.223,.435,.698,.488
7853,Todd Day,1994-95,25,MIL,NBA,82,81,2717,5.9,13.9,3.7,8.4,2.2,5.5,3.4,4.5,1.3,3.0,4.3,1.8,1.4,0.8,2.1,3.7,17.4,.424,.447,.390,.502,.754,.546
7854,Todd Day,1995-96,26,TOT,NBA,79,12,1807,6.0,16.3,4.0,10.3,2.0,6.0,4.5,5.7,1.4,3.1,4.5,2.1,1.6,1.0,2.2,4.5,18.4,.366,.386,.331,.427,.780,.489
7855,Todd Day,1996-97,27,BOS,NBA,81,27,2277,6.3,15.8,4.3,10.3,2.0,5.5,4.0,5.2,1.7,3.5,5.2,1.8,1.7,0.8,2.0,3.3,18.6,.398,.418,.362,.461,.773,.515
7856,Johnny Dawkins,1986-87,23,SAS,NBA,81,14,1682,7.1,16.4,6.8,15.3,0.3,1.0,3.3,4.1,1.2,2.4,3.6,6.2,1.4,0.1,2.6,2.5,17.9,.437,.446,.298,.446,.801,.492
7857,Johnny Dawkins,1987-88,24,SAS,NBA,65,61,2179,6.7,13.8,6.4,12.8,0.3,1.0,3.3,3.7,1.1,2.3,3.4,7.9,1.5,0.0,2.5,1.6,17.0,.485,.499,.311,.496,.896,.551
7858,Johnny Dawkins,1989-90,26,PHI,NBA,81,81,2865,5.8,11.9,5.6,11.1,0.3,0.8,2.6,3.1,0.6,2.5,3.1,7.6,1.5,0.1,2.7,2.0,14.6,.489,.501,.333,.501,.861,.549
7859,Johnny Dawkins,1991-92,28,PHI,NBA,82,82,2815,5.0,11.5,4.6,10.2,0.5,1.3,2.1,2.4,0.5,2.4,2.9,7.3,1.1,0.1,2.3,2.0,12.6,.437,.447,.356,.457,.882,.502
7860,Johnny Dawkins,1992-93,29,PHI,NBA,74,10,1598,5.8,13.3,5.2,11.4,0.6,1.9,2.5,3.2,0.7,2.3,3.1,7.6,1.8,0.1,2.7,2.1,14.8,.437,.458,.310,.459,.796,.502
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7861,Johnny Dawkins,1993-94,30,PHI,NBA,72,12,1343,4.7,11.3,3.8,8.5,1.0,2.8,2.3,2.7,0.8,2.5,3.3,7.0,1.7,0.1,3.0,2.0,12.7,.418,.440,.352,.462,.840,.509
7862,Darryl Dawkins,1982-83,26,NJN,NBA,81,81,2093,6.9,11.5,6.9,11.5,0.0,0.0,2.9,4.4,2.2,5.0,7.2,2.0,1.2,2.6,4.8,6.5,16.6,.599,.599,,.599,.646,.619
7863,Darryl Dawkins,1983-84,27,NJN,NBA,81,80,2417,7.6,12.7,7.5,12.7,0.0,0.1,5.1,6.9,2.4,5.7,8.1,1.8,0.9,2.0,3.4,5.7,20.2,.593,.594,.400,.594,.735,.641
7864,Darryl Dawkins,1977-78,21,PHI,NBA,70,,1722,6.9,12.1,6.9,12.1,,,3.3,4.6,2.4,9.2,11.6,1.8,0.7,2.6,2.6,5.6,17.1,.575,.575,,.575,.709,.608
7865,Darryl Dawkins,1978-79,22,PHI,NBA,78,,2035,7.6,14.7,7.6,14.7,,,2.8,4.2,2.2,9.0,11.2,2.3,0.6,2.5,3.5,5.2,18.0,.517,.517,,.517,.672,.545
7866,Darryl Dawkins,1979-80,23,PHI,NBA,80,,2541,7.0,13.4,7.0,13.3,0.0,0.1,2.7,4.1,2.8,7.0,9.8,2.1,0.7,2.0,3.3,4.6,16.7,.522,.526,.000,.522,.653,.548
7867,Darryl Dawkins,1980-81,24,PHI,NBA,76,,2088,7.3,12.0,7.3,12.0,0.0,0.0,3.8,5.2,1.8,7.6,9.4,1.9,0.7,1.9,3.8,5.4,18.4,.607,.607,,.607,.720,.641
7868,Walter Davis,1985-86,31,PHO,NBA,70,62,2239,10.0,20.7,9.7,19.5,0.3,1.2,4.1,4.9,0.9,2.4,3.3,5.8,1.6,0.0,3.5,2.5,24.5,.485,.500,.237,.492,.843,.536
7869,Walter Davis,1986-87,32,PHO,NBA,79,79,2646,10.6,20.6,10.3,19.5,0.3,1.1,3.9,4.5,1.2,2.1,3.3,5.0,1.3,0.1,3.1,2.5,25.4,.514,.529,.259,.521,.862,.562
7870,Walter Davis,1977-78,23,PHO,NBA,81,,2590,10.9,20.8,10.9,20.8,,,5.4,6.5,2.2,4.5,6.7,3.8,1.6,0.3,3.9,3.4,27.2,.526,.526,,.526,.830,.577
7871,Walter Davis,1988-89,34,DEN,NBA,81,0,1857,10.4,20.9,10.0,19.5,0.4,1.3,3.4,3.9,0.8,2.1,2.9,3.7,1.4,0.1,2.6,3.6,24.6,.498,.512,.290,.507,.879,.544
7872,Walter Davis,1978-79,24,PHO,NBA,79,,2437,11.3,20.1,11.3,20.1,,,5.0,6.0,1.6,3.9,5.5,5.0,2.2,0.4,4.3,3.7,27.6,.561,.561,,.561,.831,.606
7873,Walter Davis,1990-91,36,TOT,NBA,71,14,1483,9.8,20.9,9.5,20.1,0.3,0.9,2.6,2.8,1.7,2.7,4.4,3.0,1.9,0.1,2.1,3.6,22.4,.468,.475,.306,.474,.915,.506
7874,Walter Davis,1979-80,25,PHO,NBA,75,,2309,10.2,18.2,10.2,18.1,0.0,0.1,4.7,5.7,1.2,3.1,4.2,5.3,1.8,0.3,3.8,3.1,25.1,.563,.565,.000,.563,.819,.608
7875,Walter Davis,1980-81,26,PHO,NBA,78,,2182,9.8,18.2,9.7,17.9,0.1,0.3,3.4,4.1,1.0,2.3,3.3,5.0,1.6,0.2,3.7,3.2,23.1,.539,.541,.412,.542,.836,.579
7876,Walter Davis,1982-83,28,PHO,NBA,80,79,2491,9.6,18.6,9.5,18.3,0.1,0.3,2.7,3.3,0.9,1.9,2.8,5.7,1.7,0.2,2.7,2.7,22.0,.516,.520,.304,.519,.818,.548
7877,Walter Davis,1983-84,29,PHO,NBA,78,70,2546,9.2,18.0,8.9,16.8,0.3,1.2,3.3,3.8,0.5,2.3,2.9,6.1,1.5,0.2,3.0,2.9,22.0,.512,.532,.230,.520,.863,.559
7878,Walt Davis,1956-57,26,PHW,NBA,65,,1250,5.1,12.6,5.1,12.6,,,2.1,3.1,,,8.8,1.5,,,,6.8,12.4,.407,.407,,.407,.698,.445
7879,Walt Davis,1957-58,27,TOT,NBA,61,,663,4.6,13.2,4.6,13.2,,,3.3,4.5,,,9.4,1.6,,,,7.8,12.5,.348,.348,,.348,.744,.412
7880,Walt Davis,1953-54,23,PHW,NBA,68,,1568,3.8,10.4,3.8,10.4,,,1.5,2.3,,,10.0,1.3,,,,4.8,9.2,.367,.367,,.367,.644,.399
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
7881,Walt Davis,1954-55,24,PHW,NBA,61,,766,3.3,8.6,3.3,8.6,,,1.6,2.3,,,9.7,1.7,,,,4.7,8.2,.385,.385,,.385,.729,.431
7882,Walt Davis,1955-56,25,PHW,NBA,70,,1097,4.0,10.9,4.0,10.9,,,2.5,3.7,,,9.1,1.8,,,,7.5,10.6,.369,.369,,.369,.688,.422
7883,Terry Davis,1991-92,24,DAL,NBA,68,67,2149,4.3,8.9,4.3,8.8,0.0,0.1,3.0,4.8,3.8,7.4,11.3,1.0,0.4,0.5,2.0,3.4,11.6,.482,.487,.000,.482,.635,.528
7884,Terry Davis,1992-93,25,DAL,NBA,75,74,2462,5.7,12.6,5.7,12.5,0.0,0.1,2.4,4.1,3.8,6.5,10.3,1.0,0.5,0.4,2.3,2.9,14.0,.455,.457,.250,.457,.594,.484
7885,Terry Davis,1997-98,30,WAS,NBA,74,66,1705,2.7,5.4,2.7,5.4,0.0,0.0,1.5,2.5,4.4,5.7,10.1,0.6,0.9,0.5,1.2,4.1,6.8,.496,.498,.000,.496,.580,.524
7886,Ricky Davis,2006-07,27,MIN,NBA,81,81,3021,6.0,13.0,4.6,9.3,1.5,3.7,2.8,3.4,0.6,3.1,3.8,4.6,1.0,0.3,2.5,2.3,16.4,.465,.492,.397,.521,.839,.566
7887,Ricky Davis,2007-08,28,MIA,NBA,82,47,2963,5.1,11.8,3.5,7.8,1.6,4.0,1.9,2.4,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.7,.433,.447,.405,.502,.787,.534
7888,Ricky Davis,1998-99,19,CHH,NBA,46,1,557,5.2,12.9,5.1,12.2,0.1,0.8,2.9,3.8,2.6,2.8,5.4,3.7,1.9,0.5,3.5,3.0,13.5,.405,.420,.167,.410,.763,.462
7889,Ricky Davis,2001-02,22,CLE,NBA,82,8,1954,6.9,14.4,6.7,13.7,0.2,0.6,3.6,4.6,1.2,3.3,4.5,3.3,1.3,0.4,2.7,2.7,17.7,.481,.489,.314,.488,.790,.539
7890,Ricky Davis,2002-03,23,CLE,NBA,79,76,3131,6.9,16.9,6.1,14.6,0.9,2.3,4.0,5.3,1.1,3.4,4.5,5.0,1.4,0.4,3.2,2.1,18.7,.410,.417,.363,.435,.748,.485
7891,Ricky Davis,2003-04,24,TOT,NBA,79,27,2474,6.5,13.8,5.7,11.8,0.8,2.0,2.9,4.0,1.1,4.1,5.2,3.8,1.4,0.3,2.8,2.5,16.6,.469,.486,.371,.497,.718,.533
7892,Ricky Davis,2004-05,25,BOS,NBA,82,11,2696,6.4,13.9,5.6,11.5,0.8,2.4,3.8,4.7,0.9,2.4,3.3,3.3,1.2,0.4,2.7,2.3,17.5,.462,.488,.339,.491,.815,.547
7893,Ricky Davis,2005-06,26,TOT,NBA,78,78,3207,6.6,14.6,5.7,11.9,0.8,2.7,3.1,3.9,0.7,3.2,3.9,4.4,1.0,0.2,2.4,2.1,17.0,.448,.481,.302,.476,.797,.521
7894,Ralph Davis,1960-61,22,CIN,NBA,73,,1210,5.4,13.4,5.4,13.4,,,1.0,1.5,,,2.6,5.3,,,,3.8,11.8,.401,.401,,.401,.654,.418
7895,Ralph Davis,1961-62,23,CHP,NBA,77,,1992,6.6,15.9,6.6,15.9,,,1.3,1.9,,,2.9,4.5,,,,3.4,14.4,.413,.413,,.413,.689,.431
7896,Mike Davis,1970-71,24,BUF,NBA,73,,1617,7.1,17.2,7.1,17.2,,,4.4,5.8,,,4.2,3.4,,,,4.9,18.5,.410,.410,,.410,.760,.468
7897,Mickey Davis,1972-73,22,MIL,NBA,74,,1046,5.2,11.9,5.2,11.9,,,2.6,3.2,,,7.8,2.5,,,,4.1,13.1,.438,.438,,.438,.826,.490
7898,Mickey Davis,1973-74,23,MIL,NBA,73,,1012,6.0,11.9,6.0,11.9,,,3.3,4.0,2.8,5.2,8.0,3.1,1.0,0.2,,3.3,15.3,.504,.504,,.504,.830,.561
7899,Mickey Davis,1974-75,24,MIL,NBA,75,,1077,5.8,12.1,5.8,12.1,,,2.6,2.9,2.3,5.6,7.9,2.6,1.0,0.2,,3.4,14.2,.479,.479,,.479,.886,.530
7900,Mark Davis,1996-97,23,PHI,NBA,75,17,1705,5.3,11.3,4.8,9.3,0.5,2.0,2.4,3.5,2.9,3.9,6.8,2.9,1.8,0.7,2.5,4.9,13.5,.469,.514,.258,.492,.673,.525
