
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
9418,Zelmo Beaty*,1965-66,26,STL,NBA,80,,3072,7.2,15.2,7.2,15.2,,,5.0,6.6,,,12.7,1.5,,,,4.0,19.4,.473,.473,,.473,.758,.535
9419,Zelmo Beaty*,1967-68,28,STL,NBA,82,,3068,7.5,15.4,7.5,15.4,,,5.3,6.7,,,11.3,2.0,,,,3.5,20.3,.488,.488,,.488,.794,.555
9420,Michael Beasley,2008-09,20,MIA,NBA,81,19,2009,8.1,17.1,7.5,15.7,0.6,1.5,3.3,4.3,2.0,5.9,7.9,1.5,0.7,0.7,2.2,3.3,20.1,.472,.478,.407,.490,.772,.528
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9421,Michael Beasley,2009-10,21,MIA,NBA,78,78,2328,7.2,16.1,6.8,14.5,0.4,1.6,3.0,3.7,1.9,5.8,7.7,1.5,1.2,0.8,2.0,3.4,17.9,.450,.469,.275,.463,.800,.505
9422,Michael Beasley,2010-11,22,MIN,NBA,73,73,2361,8.6,19.0,7.6,16.5,0.9,2.5,3.3,4.4,1.8,4.4,6.2,2.4,0.8,0.8,3.0,3.4,21.4,.450,.463,.366,.474,.753,.510
9423,Michael Beasley,2012-13,24,PHO,NBA,75,20,1554,7.2,17.7,6.1,14.4,1.0,3.3,2.2,2.9,1.2,5.3,6.5,2.6,0.7,0.8,3.3,2.5,17.6,.405,.426,.313,.434,.746,.462
9424,Butch Beard,1969-70,22,ATL,NBA,72,,941,7.0,15.0,7.0,15.0,,,5.2,6.2,,,5.4,4.6,,,,4.7,19.2,.467,.467,,.467,.828,.540
9425,Butch Beard,1972-73,25,SEA,NBA,73,,1403,4.9,11.2,4.9,11.2,,,2.6,3.6,,,4.5,6.3,,,,3.6,12.4,.439,.439,,.439,.714,.485
9426,Butch Beard,1973-74,26,GSW,NBA,79,,2134,5.3,10.4,5.3,10.4,,,2.9,3.9,2.3,4.3,6.6,5.1,1.8,0.2,,4.1,13.6,.512,.512,,.512,.739,.559
9427,Butch Beard,1974-75,27,GSW,NBA,82,,2521,5.8,11.0,5.8,11.0,,,3.3,4.0,1.7,2.9,4.5,4.9,1.9,0.2,,4.2,15.0,.528,.528,,.528,.832,.585
9428,Butch Beard,1975-76,28,TOT,NBA,75,,1704,4.8,10.5,4.8,10.5,,,3.0,4.1,2.2,4.4,6.5,4.6,1.7,0.2,,4.6,12.7,.460,.460,,.460,.750,.517
9429,Butch Beard,1976-77,29,NYK,NBA,70,,1082,4.9,9.7,4.9,9.7,,,2.5,3.6,1.7,3.8,5.4,4.8,1.9,0.2,,4.6,12.3,.505,.505,,.505,.688,.544
9430,Butch Beard,1977-78,30,NYK,NBA,79,,1979,5.6,11.2,5.6,11.2,,,2.3,2.9,1.4,3.4,4.8,6.2,2.1,0.1,2.8,3.7,13.6,.502,.502,,.502,.806,.544
9431,Bradley Beal,2014-15,21,WAS,NBA,63,59,2107,6.2,14.5,4.4,10.1,1.8,4.4,2.2,2.8,1.0,3.1,4.1,3.3,1.3,0.3,2.1,2.3,16.4,.427,.434,.409,.489,.783,.521
9432,Bradley Beal,2013-14,20,WAS,NBA,73,73,2530,6.8,16.3,4.9,11.5,2.0,4.9,2.1,2.7,0.8,3.1,3.9,3.5,1.0,0.3,1.8,2.2,17.8,.419,.426,.402,.479,.788,.507
9433,Kent Bazemore,2013-14,24,TOT,NBA,67,15,911,5.8,13.6,4.1,8.5,1.7,5.1,2.6,4.3,0.4,4.2,4.6,3.6,1.7,0.5,3.1,4.0,15.9,.429,.484,.336,.491,.606,.515
9434,Kent Bazemore,2014-15,25,ATL,NBA,75,10,1324,3.8,9.0,2.5,5.4,1.3,3.6,1.6,2.7,0.6,5.5,6.0,2.1,1.4,0.9,2.0,3.5,10.6,.426,.467,.364,.498,.600,.520
9435,Kent Bazemore,2015-16,26,ATL,NBA,75,68,2083,5.5,12.5,3.6,7.3,1.9,5.3,2.1,2.6,0.5,6.1,6.6,3.0,1.7,0.7,2.4,3.0,15.1,.441,.502,.357,.517,.815,.551
9436,Aron Baynes,2014-15,28,SAS,NBA,70,17,1122,5.9,10.5,5.9,10.4,0.0,0.1,2.9,3.3,3.5,6.7,10.2,1.1,0.5,0.7,2.1,5.2,14.8,.566,.570,.250,.567,.865,.618
9437,Aron Baynes,2015-16,29,DET,NBA,81,1,1233,5.7,11.2,5.7,11.2,0.0,0.1,3.7,4.8,4.1,7.1,11.2,1.5,0.6,1.5,2.0,4.4,15.0,.505,.508,.000,.505,.764,.563
9438,Elgin Baylor*,1958-59,24,MNL,NBA,70,,2855,7.6,18.7,7.6,18.7,,,6.7,8.6,,,13.2,3.6,,,,3.4,22.0,.408,.408,,.408,.777,.488
9439,Elgin Baylor*,1967-68,33,LAL,NBA,77,,3029,9.0,20.3,9.0,20.3,,,5.8,7.4,,,11.2,4.2,,,,2.8,23.8,.443,.443,,.443,.786,.505
9440,Elgin Baylor*,1959-60,25,MNL,NBA,70,,2873,9.5,22.3,9.5,22.3,,,7.1,9.6,,,14.4,3.0,,,,2.9,26.0,.424,.424,,.424,.732,.489
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9441,Elgin Baylor*,1968-69,34,LAL,NBA,76,,3064,8.6,19.2,8.6,19.2,,,4.9,6.7,,,9.5,4.8,,,,2.4,22.1,.447,.447,,.447,.743,.500
9442,Elgin Baylor*,1960-61,26,LAL,NBA,73,,3133,10.7,24.9,10.7,24.9,,,7.8,9.9,,,16.6,4.3,,,,3.2,29.2,.430,.430,,.430,.783,.498
9443,Elgin Baylor*,1962-63,28,LAL,NBA,80,,3370,11.0,24.3,11.0,24.3,,,7.1,8.4,,,12.2,4.1,,,,2.4,29.0,.453,.453,,.453,.837,.519
9444,Elgin Baylor*,1963-64,29,LAL,NBA,78,,3164,8.6,20.2,8.6,20.2,,,5.4,6.7,,,10.6,3.9,,,,2.7,22.6,.425,.425,,.425,.804,.487
9445,Elgin Baylor*,1964-65,30,LAL,NBA,74,,3056,9.0,22.4,9.0,22.4,,,5.7,7.2,,,11.2,3.3,,,,2.8,23.7,.401,.401,,.401,.792,.463
9446,Elgin Baylor*,1965-66,31,LAL,NBA,65,,1975,7.6,18.8,7.6,18.8,,,4.5,6.1,,,11.3,4.1,,,,2.9,19.7,.401,.401,,.401,.739,.456
9447,Elgin Baylor*,1966-67,32,LAL,NBA,70,,2706,9.5,22.1,9.5,22.1,,,5.9,7.2,,,11.9,2.9,,,,2.8,24.8,.429,.429,,.429,.813,.491
9448,Jerryd Bayless,2009-10,21,POR,NBA,74,11,1304,5.5,13.3,4.7,10.8,0.8,2.5,5.5,6.7,0.5,2.8,3.3,4.7,0.7,0.1,2.6,4.2,17.4,.414,.437,.315,.444,.831,.534
9449,Jerryd Bayless,2010-11,22,TOT,NBA,71,14,1496,5.2,12.4,4.1,8.9,1.2,3.5,4.0,5.0,0.6,3.3,4.0,6.4,0.9,0.1,3.1,3.6,15.7,.422,.456,.336,.469,.806,.536
9450,Jerryd Bayless,2012-13,24,MEM,NBA,80,4,1765,5.3,12.7,3.9,8.6,1.4,4.1,2.1,2.5,0.4,3.1,3.6,5.4,1.2,0.3,2.4,3.4,14.1,.419,.450,.353,.476,.836,.514
9451,Jerryd Bayless,2013-14,25,TOT,NBA,72,19,1686,5.3,13.2,3.7,8.6,1.6,4.5,2.0,2.5,0.5,2.6,3.1,4.1,1.3,0.2,1.8,3.4,14.2,.402,.425,.358,.464,.797,.498
9452,Jerryd Bayless,2014-15,26,MIL,NBA,77,4,1717,4.6,10.8,3.8,8.3,0.8,2.5,2.5,2.9,0.5,4.0,4.4,4.9,1.2,0.3,2.8,3.4,12.5,.426,.462,.308,.462,.883,.519
9453,Nicolas Batum,2013-14,25,POR,NBA,82,82,2956,4.6,10.0,2.9,5.1,1.8,4.9,2.0,2.5,1.4,6.0,7.4,5.1,0.9,0.7,2.5,1.9,13.0,.465,.566,.361,.554,.803,.589
9454,Nicolas Batum,2014-15,26,POR,NBA,71,71,2380,3.6,9.1,2.1,4.4,1.5,4.7,1.3,1.5,0.9,5.4,6.3,5.2,1.2,0.6,2.0,1.6,10.0,.400,.481,.324,.483,.857,.516
9455,Nicolas Batum,2015-16,27,CHO,NBA,70,70,2448,5.5,12.8,3.4,7.0,2.0,5.9,2.4,2.8,0.8,5.5,6.3,5.9,1.0,0.6,3.0,1.7,15.4,.426,.492,.348,.506,.849,.546
9456,Nicolas Batum,2008-09,20,POR,NBA,79,76,1454,4.0,8.9,2.5,4.8,1.5,4.2,1.0,1.3,2.1,3.4,5.4,1.8,1.2,1.0,1.2,3.4,10.5,.446,.513,.369,.532,.808,.555
9457,Nicolas Batum,2010-11,22,POR,NBA,80,67,2522,5.2,11.5,3.6,6.6,1.7,4.9,2.0,2.3,1.6,3.6,5.2,1.8,1.0,0.7,1.2,2.8,14.1,.455,.535,.345,.528,.841,.563
9458,Nicolas Batum,2011-12,23,POR,NBA,59,34,1791,5.8,12.9,3.7,7.4,2.2,5.5,2.7,3.2,1.6,3.8,5.4,1.7,1.1,1.2,1.8,2.1,16.4,.451,.496,.391,.534,.836,.575
9459,Nicolas Batum,2012-13,24,POR,NBA,73,73,2807,4.5,10.7,2.4,5.0,2.1,5.7,2.3,2.7,1.2,4.0,5.3,4.6,1.2,1.1,2.4,1.8,13.4,.423,.481,.372,.522,.848,.566
9460,John Battle,1988-89,26,ATL,NBA,82,0,1672,6.2,13.5,5.9,12.8,0.2,0.7,4.2,5.1,0.6,2.4,3.0,4.2,0.9,0.2,2.2,2.7,16.8,.457,.465,.324,.466,.815,.532
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9461,John Battle,1990-91,28,ATL,NBA,79,2,1863,7.7,16.7,7.4,15.7,0.3,0.9,5.2,6.1,0.7,2.4,3.1,4.2,0.9,0.1,2.2,2.8,20.8,.461,.471,.286,.469,.854,.538
9462,John Battle,1991-92,29,CLE,NBA,76,2,1637,6.9,14.5,6.9,14.1,0.0,0.4,3.2,3.8,0.4,2.0,2.5,3.5,0.8,0.1,2.0,2.6,17.1,.480,.489,.118,.481,.848,.530
9463,Shane Battier,2004-05,26,MEM,NBA,80,72,2516,3.9,8.8,2.9,6.2,1.0,2.5,2.6,3.3,2.3,3.6,5.9,1.8,1.3,1.1,1.1,2.9,11.3,.442,.461,.395,.499,.789,.555
9464,Shane Battier,2012-13,34,MIA,NBA,72,20,1786,3.1,7.3,0.3,0.9,2.7,6.4,0.6,0.8,0.7,2.6,3.3,1.5,0.8,1.1,0.7,3.0,9.5,.420,.348,.430,.608,.842,.623
9465,Shane Battier,2005-06,27,MEM,NBA,81,81,2839,3.8,7.9,3.0,5.8,0.8,2.1,1.9,2.6,2.1,3.4,5.4,1.7,1.2,1.4,1.1,2.8,10.4,.488,.522,.394,.540,.707,.574
9466,Shane Battier,2013-14,35,MIA,NBA,73,56,1468,2.6,6.7,0.8,1.6,1.8,5.1,0.4,0.6,0.8,2.6,3.4,1.5,1.2,1.0,0.5,3.0,7.3,.382,.492,.348,.515,.652,.523
9467,Shane Battier,2006-07,28,HOU,NBA,82,82,2988,3.5,7.9,1.6,3.4,1.9,4.5,1.1,1.4,0.8,3.3,4.1,2.1,1.0,0.7,0.9,2.3,10.0,.446,.480,.421,.567,.779,.589
9468,Shane Battier,2007-08,29,HOU,NBA,80,78,2907,3.3,7.7,1.6,3.1,1.7,4.6,0.9,1.3,1.6,3.4,5.0,1.9,1.0,1.1,1.0,2.4,9.2,.428,.504,.377,.540,.743,.561
9469,Shane Battier,2008-09,30,HOU,NBA,60,59,2031,2.6,6.3,1.0,2.1,1.6,4.2,1.0,1.2,0.9,4.1,5.1,2.4,0.9,1.0,0.9,2.0,7.7,.410,.462,.384,.538,.821,.568
9470,Shane Battier,2001-02,23,MEM,NBA,78,78,3097,4.8,11.2,3.6,8.0,1.2,3.2,2.3,3.3,2.1,2.8,4.9,2.5,1.4,0.9,1.8,2.5,13.1,.429,.451,.373,.482,.700,.518
9471,Shane Battier,2009-10,31,HOU,NBA,67,62,2168,3.0,7.4,1.3,2.8,1.7,4.6,1.3,1.8,1.2,4.0,5.2,2.7,0.9,1.3,1.1,2.3,8.9,.398,.458,.362,.511,.726,.541
9472,Shane Battier,2002-03,24,MEM,NBA,78,47,2383,4.2,8.6,2.9,5.3,1.3,3.3,1.8,2.2,1.9,3.3,5.2,1.6,1.5,1.3,1.0,3.1,11.4,.483,.535,.398,.559,.828,.597
9473,Shane Battier,2010-11,32,TOT,NBA,82,59,2375,3.5,7.7,1.9,3.7,1.5,4.0,1.0,1.4,1.4,4.3,5.7,2.8,1.0,1.2,1.2,2.4,9.5,.450,.525,.382,.550,.688,.567
9474,Shane Battier,2003-04,25,MEM,NBA,79,1,1947,4.5,10.0,3.3,6.6,1.2,3.4,2.2,3.0,1.9,3.7,5.6,1.9,1.9,1.1,1.0,3.5,12.4,.446,.496,.349,.506,.732,.544
9475,Shane Battier,2011-12,33,MIA,NBA,65,10,1499,2.7,7.0,1.2,2.6,1.5,4.4,0.6,0.9,1.3,2.4,3.7,2.0,1.5,0.8,0.9,2.5,7.5,.387,.468,.339,.493,.622,.504
9476,Tony Battie,2008-09,32,ORL,NBA,77,3,1202,4.7,9.7,4.7,9.4,0.1,0.3,1.6,2.5,2.8,5.6,8.3,0.9,0.8,0.7,1.4,3.4,11.1,.489,.497,.222,.492,.659,.518
9477,Tony Battie,1998-99,22,BOS,NBA,50,15,1121,4.7,9.1,4.7,9.0,0.0,0.1,1.3,2.0,3.1,6.6,9.6,1.7,0.9,2.3,1.4,5.1,10.8,.519,.525,.000,.519,.672,.541
9478,Tony Battie,1999-00,23,BOS,NBA,82,4,1505,5.2,11.0,5.2,10.8,0.0,0.2,2.4,3.6,3.6,6.2,9.8,1.5,1.1,1.7,1.6,6.0,12.9,.477,.483,.125,.478,.675,.515
9479,Tony Battie,2001-02,25,BOS,NBA,74,73,1819,4.2,7.7,4.2,7.7,0.0,0.0,1.7,2.6,3.6,5.9,9.5,0.7,1.2,1.3,1.0,4.3,10.1,.541,.544,.000,.541,.677,.570
9480,Tony Battie,2003-04,27,TOT,NBA,73,7,1478,4.1,9.4,4.1,9.1,0.0,0.2,1.6,2.2,2.9,5.9,8.7,1.4,0.6,1.6,1.5,3.9,9.9,.443,.448,.222,.445,.742,.482
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9481,Tony Battie,2004-05,28,ORL,NBA,81,32,1894,3.1,6.7,3.1,6.6,0.0,0.1,1.3,1.8,2.1,6.5,8.6,0.8,0.6,1.5,1.5,4.6,7.5,.460,.468,.000,.460,.723,.498
9482,Tony Battie,2005-06,29,ORL,NBA,82,82,2215,4.6,9.0,4.6,8.9,0.0,0.1,1.4,2.2,2.4,5.1,7.4,0.8,0.7,1.1,1.4,4.1,10.5,.507,.513,.000,.507,.664,.531
9483,Mike Batiste,2002-03,25,MEM,NBA,75,2,1248,5.7,13.5,5.2,11.1,0.5,2.3,2.0,2.5,2.4,5.0,7.4,1.5,1.2,0.5,2.0,3.5,13.9,.422,.464,.222,.441,.784,.476
9484,Billy Ray Bates,1980-81,24,POR,NBA,77,,1560,10.1,20.8,9.8,19.6,0.3,1.2,3.9,4.6,1.6,2.0,3.6,4.5,1.9,0.1,3.4,2.8,24.5,.487,.501,.259,.494,.854,.537
9485,Billy Ray Bates,1981-82,25,POR,NBA,75,0,1229,9.6,20.3,9.2,19.1,0.4,1.2,4.9,6.2,1.6,1.6,3.2,3.3,1.2,0.1,2.7,2.9,24.4,.473,.484,.293,.481,.787,.530
9486,Tim Bassett,1976-77,25,NYN,NBA,76,,2442,4.3,10.9,4.3,10.9,,,1.5,2.6,2.6,6.9,9.4,1.6,1.4,0.8,,3.6,10.1,.396,.396,,.396,.571,.421
9487,Tim Bassett,1978-79,27,NJN,NBA,82,,1508,2.8,7.5,2.8,7.5,,,2.1,3.1,4.2,5.8,10.0,2.4,1.1,0.7,2.5,5.2,7.7,.371,.371,,.371,.679,.433
9488,Brandon Bass,2007-08,22,DAL,NBA,79,1,1557,5.7,11.4,5.7,11.3,0.0,0.1,3.7,4.6,2.8,5.2,8.0,1.3,0.5,1.1,1.9,3.5,15.1,.499,.503,.000,.499,.822,.564
9489,Brandon Bass,2008-09,23,DAL,NBA,81,0,1574,5.8,11.6,5.8,11.5,0.0,0.1,4.2,4.8,3.0,5.4,8.4,1.0,0.6,1.3,2.0,3.2,15.7,.496,.502,.000,.496,.867,.571
9490,Brandon Bass,2010-11,25,ORL,NBA,76,51,1980,6.0,11.7,6.0,11.7,0.0,0.0,3.5,4.2,2.4,5.3,7.7,1.0,0.5,0.9,1.8,2.9,15.5,.515,.516,.000,.515,.815,.571
9491,Brandon Bass,2011-12,26,BOS,NBA,59,39,1868,5.8,12.2,5.8,12.2,0.0,0.0,2.5,3.1,1.8,5.2,7.0,1.1,0.7,1.0,1.3,2.6,14.2,.479,.479,,.479,.810,.524
9492,Brandon Bass,2012-13,27,BOS,NBA,81,69,2239,4.6,9.5,4.6,9.4,0.0,0.0,2.1,2.4,2.1,4.8,6.8,1.4,0.7,1.0,1.3,3.0,11.3,.486,.487,.000,.486,.860,.535
9493,Brandon Bass,2013-14,28,BOS,NBA,82,73,2266,5.6,11.5,5.6,11.4,0.0,0.1,3.3,3.8,2.6,4.9,7.5,1.4,0.6,1.1,1.6,3.0,14.5,.486,.487,.333,.487,.858,.549
9494,Brandon Bass,2014-15,29,BOS,NBA,82,43,1929,6.4,12.7,6.3,12.1,0.2,0.6,3.2,4.0,2.6,4.8,7.4,1.9,0.8,0.6,1.5,2.6,16.2,.504,.515,.281,.510,.790,.557
9495,Brandon Bass,2015-16,30,LAL,NBA,66,0,1342,4.7,8.5,4.7,8.5,0.0,0.1,3.4,4.0,2.8,4.9,7.6,2.0,0.9,1.5,1.1,3.4,12.7,.549,.552,.000,.549,.845,.619
9496,Will Barton,2012-13,22,POR,NBA,73,5,894,4.8,12.4,4.4,9.8,0.4,2.6,2.0,2.6,1.4,4.4,5.8,2.3,1.4,0.4,2.4,2.3,11.9,.382,.447,.138,.396,.769,.437
9497,Will Barton,2014-15,24,TOT,NBA,58,0,983,5.5,12.9,4.7,9.8,0.8,3.1,2.7,3.4,1.0,5.0,5.9,3.0,1.8,0.7,2.2,2.6,14.5,.425,.474,.271,.458,.787,.503
9498,Will Barton,2015-16,25,DEN,NBA,82,1,2353,6.5,15.0,4.8,10.1,1.7,5.0,3.3,4.1,0.9,6.4,7.3,3.1,1.1,0.6,2.1,2.2,18.0,.432,.476,.345,.489,.806,.535
9499,Rick Barry*,1975-76,31,GSW,NBA,81,,3122,8.2,18.7,8.2,18.7,,,3.3,3.6,0.9,4.9,5.7,5.7,2.3,0.3,,2.5,19.6,.435,.435,,.435,.923,.483
9500,Rick Barry*,1976-77,32,GSW,NBA,79,,2904,8.5,19.2,8.5,19.2,,,4.5,4.9,0.9,4.3,5.2,5.9,2.1,0.7,,2.4,21.4,.440,.440,,.440,.916,.500
