
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
6832,Kendall Gill,1991-92,23,CHH,NBA,79,79,2906,8.3,17.7,8.2,17.4,0.1,0.3,3.5,4.7,2.0,2.9,5.0,4.1,1.9,0.6,2.2,2.9,20.1,.467,.471,.240,.469,.745,.509
6833,Kendall Gill,1992-93,24,CHH,NBA,69,67,2430,6.9,15.3,6.6,14.4,0.3,0.9,3.3,4.3,1.8,3.3,5.0,4.0,1.5,0.5,2.6,2.8,17.3,.449,.460,.274,.457,.772,.503
6834,Eddie Gill,2004-05,26,IND,NBA,73,3,1021,2.9,8.5,1.6,4.4,1.3,4.1,2.5,2.9,0.6,3.4,3.9,2.9,2.1,0.2,2.1,3.7,9.5,.335,.360,.308,.409,.877,.484
6835,Taj Gibson,2010-11,25,CHI,NBA,80,19,1742,4.8,10.4,4.8,10.2,0.0,0.2,2.1,3.1,3.3,6.1,9.5,1.2,0.8,2.2,1.5,4.2,11.8,.466,.472,.125,.467,.676,.502
6836,Taj Gibson,2011-12,26,CHI,NBA,63,0,1284,5.6,11.3,5.6,11.3,0.0,0.0,2.4,3.8,3.8,5.5,9.3,1.3,0.8,2.3,1.7,3.7,13.6,.495,.495,,.495,.622,.522
6837,Taj Gibson,2013-14,28,CHI,NBA,82,8,2351,6.6,13.7,6.6,13.6,0.0,0.1,3.2,4.3,3.1,5.5,8.5,1.4,0.6,1.7,2.3,3.2,16.4,.479,.483,.000,.479,.751,.524
6838,Taj Gibson,2014-15,29,CHI,NBA,62,17,1692,5.4,10.8,5.4,10.8,0.0,0.0,2.8,3.9,3.4,5.0,8.4,1.5,0.8,1.6,1.6,3.4,13.6,.502,.502,,.502,.717,.545
6839,Taj Gibson,2015-16,30,CHI,NBA,73,55,1936,4.9,9.3,4.9,9.2,0.0,0.1,1.9,2.7,3.8,5.5,9.4,2.0,0.9,1.4,1.5,3.3,11.7,.526,.529,.000,.526,.692,.556
6840,Taj Gibson,2009-10,24,CHI,NBA,82,70,2204,5.1,10.3,5.1,10.3,0.0,0.0,1.8,2.9,3.7,6.3,10.0,1.1,0.8,1.7,1.9,4.6,12.0,.494,.494,,.494,.646,.521
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6841,Daniel Gibson,2008-09,22,CLE,NBA,75,0,1795,4.1,10.6,2.0,4.9,2.2,5.7,1.3,1.7,0.6,2.5,3.1,2.6,0.9,0.3,1.2,3.3,11.8,.391,.402,.382,.493,.767,.519
6842,Dick Gibbs,1973-74,25,SEA,NBA,71,,1528,7.1,16.5,7.1,16.5,,,3.8,4.7,2.1,3.1,5.3,1.9,0.9,0.4,,4.6,18.0,.431,.431,,.431,.806,.486
6843,Dick Gibbs,1975-76,27,BUF,NBA,72,,866,5.4,12.5,5.4,12.5,,,3.2,3.9,1.7,2.7,4.4,2.0,0.7,0.6,,5.5,13.9,.429,.429,,.429,.828,.490
6844,John Gianelli,1975-76,25,NYK,NBA,82,,2332,5.0,10.6,5.0,10.6,,,1.8,2.5,2.9,5.6,8.5,1.8,0.4,1.0,,3.0,11.8,.473,.473,,.473,.713,.504
6845,John Gianelli,1976-77,26,TOT,NBA,76,,1913,4.8,10.9,4.8,10.9,,,1.7,2.4,2.9,6.0,8.9,1.6,0.7,1.8,,3.2,11.4,.444,.444,,.444,.720,.476
6846,John Gianelli,1977-78,27,MIL,NBA,82,,2327,4.7,9.7,4.7,9.7,,,1.2,1.9,2.6,5.3,7.9,3.0,0.8,1.4,2.3,2.9,10.7,.488,.488,,.488,.642,.507
6847,John Gianelli,1978-79,28,MIL,NBA,82,,2057,4.5,9.2,4.5,9.2,,,1.3,1.8,2.1,5.0,7.1,2.8,0.8,1.0,1.9,3.4,10.2,.486,.486,,.486,.706,.511
6848,John Gianelli,1973-74,23,NYK,NBA,70,,1423,5.3,11.0,5.3,11.0,,,2.3,3.1,2.8,5.9,8.7,1.9,0.6,1.1,,4.0,12.9,.479,.479,,.479,.760,.521
6849,John Gianelli,1974-75,24,NYK,NBA,80,,2797,4.4,9.3,4.4,9.3,,,1.7,2.5,2.8,6.1,8.9,2.1,0.5,1.5,,3.4,10.6,.472,.472,,.472,.692,.506
6850,George Gervin*,1980-81,28,SAS,NBA,82,,2765,11.1,22.5,10.9,22.1,0.1,0.5,6.7,8.1,1.6,3.8,5.5,3.4,1.2,0.7,3.3,2.8,28.9,.492,.496,.257,.494,.826,.555
6851,George Gervin*,1981-82,29,SAS,NBA,79,79,2817,12.7,25.4,12.6,24.9,0.1,0.5,7.1,8.2,1.8,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.6,.500,.504,.278,.502,.864,.562
6852,George Gervin*,1982-83,30,SAS,NBA,78,78,2830,9.6,19.8,9.5,19.3,0.2,0.4,6.6,7.7,1.4,3.1,4.5,3.4,1.1,0.9,3.1,3.1,26.0,.487,.490,.364,.491,.853,.561
6853,George Gervin*,1983-84,31,SAS,NBA,76,76,2584,10.7,21.7,10.5,21.4,0.1,0.3,5.9,7.1,1.5,2.9,4.4,3.1,1.1,0.7,3.1,3.1,27.4,.490,.491,.417,.493,.842,.551
6854,George Gervin*,1976-77,24,SAS,NBA,82,,2705,9.7,17.8,9.7,17.8,,,5.9,7.1,1.8,4.3,6.0,3.2,1.4,1.4,,3.8,25.2,.544,.544,,.544,.833,.604
6855,George Gervin*,1984-85,32,SAS,NBA,72,69,2091,10.3,20.4,10.3,20.2,0.0,0.2,5.6,6.6,1.4,2.7,4.0,3.1,1.1,0.8,3.4,3.6,26.2,.508,.512,.000,.508,.844,.564
6856,George Gervin*,1977-78,25,SAS,NBA,82,,2857,10.9,20.3,10.9,20.3,,,6.4,7.6,1.5,3.8,5.3,3.8,1.7,1.4,3.9,3.2,28.1,.536,.536,,.536,.830,.594
6857,George Gervin*,1985-86,33,CHI,NBA,82,75,2065,9.0,19.2,9.0,18.8,0.1,0.3,4.9,5.6,1.4,2.4,3.7,2.5,0.9,0.4,2.8,3.7,23.1,.472,.476,.211,.474,.879,.534
6858,George Gervin*,1978-79,26,SAS,NBA,80,,2888,11.8,21.8,11.8,21.8,,,5.9,7.1,1.8,3.2,5.0,2.7,1.7,1.1,3.6,3.4,29.5,.541,.541,,.541,.826,.591
6859,George Gervin*,1979-80,27,SAS,NBA,78,,2934,12.6,23.8,12.2,22.6,0.4,1.3,6.2,7.3,1.9,3.1,4.9,2.5,1.3,1.0,3.1,2.6,31.7,.528,.540,.314,.536,.852,.587
6860,Gus Gerard,1979-80,26,KCK,NBA,73,,869,6.6,14.4,6.5,14.3,0.0,0.1,2.7,4.1,3.2,4.1,7.3,1.8,1.7,1.1,2.0,4.0,15.9,.457,.458,.333,.458,.660,.491
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6861,Tate George,1991-92,23,NJN,NBA,70,2,1037,5.7,13.4,5.7,13.2,0.0,0.2,3.0,3.7,1.2,2.4,3.6,5.6,1.4,0.1,2.8,3.4,14.5,.427,.432,.167,.429,.821,.483
6862,Paul George,2013-14,23,IND,NBA,80,80,2898,7.2,16.9,4.9,10.7,2.3,6.2,5.0,5.8,0.8,5.9,6.7,3.5,1.9,0.3,2.8,2.5,21.6,.424,.458,.364,.490,.864,.555
6863,Paul George,2015-16,25,IND,NBA,81,81,2819,7.7,18.5,5.0,11.3,2.7,7.2,5.8,6.7,1.0,6.2,7.2,4.2,1.9,0.4,3.4,2.9,23.9,.418,.447,.371,.490,.860,.557
6864,Paul George,2011-12,21,IND,NBA,66,66,1958,5.2,11.7,3.5,7.4,1.7,4.3,2.7,3.3,1.0,5.8,6.8,2.9,2.0,0.7,2.2,3.5,14.7,.440,.472,.385,.510,.802,.555
6865,Paul George,2012-13,22,IND,NBA,79,79,2972,6.0,14.2,3.9,8.6,2.1,5.7,2.7,3.3,1.1,6.2,7.3,4.0,1.7,0.6,2.8,2.7,16.7,.419,.457,.362,.491,.807,.531
6866,Jack George,1954-55,26,PHW,NBA,68,,2480,4.2,11.0,4.2,11.0,,,2.8,4.2,,,4.4,5.2,,,,2.8,11.2,.385,.385,,.385,.660,.438
6867,Jack George,1955-56,27,PHW,NBA,72,,2840,4.5,11.9,4.5,11.9,,,3.8,5.0,,,4.0,5.8,,,,2.6,12.7,.374,.374,,.374,.757,.450
6868,Jack George,1956-57,28,PHW,NBA,67,,2229,4.1,12.1,4.1,12.1,,,3.2,4.7,,,5.1,5.0,,,,2.7,11.4,.337,.337,,.337,.683,.402
6869,Jack George,1957-58,29,PHW,NBA,72,,1910,4.4,11.8,4.4,11.8,,,3.4,4.6,,,5.4,4.4,,,,2.6,12.1,.370,.370,,.370,.736,.438
6870,Jack George,1958-59,30,TOT,NBA,71,,1881,4.5,12.9,4.5,12.9,,,2.9,3.9,,,5.6,4.2,,,,2.9,11.8,.346,.346,,.346,.754,.405
6871,Jack George,1959-60,31,NYK,NBA,69,,1604,5.6,14.6,5.6,14.6,,,3.5,4.5,,,4.4,5.4,,,,3.3,14.7,.385,.385,,.385,.767,.443
6872,Jack George,1953-54,25,PHW,NBA,71,,2648,3.5,10.0,3.5,10.0,,,2.1,3.6,,,5.2,4.2,,,,2.9,9.2,.352,.352,,.352,.590,.396
6873,Devean George,2001-02,24,LAL,NBA,82,1,1759,4.4,10.7,3.0,7.1,1.4,3.6,1.7,2.6,1.6,4.6,6.2,2.3,1.5,0.9,1.4,3.9,11.9,.411,.432,.371,.474,.675,.502
6874,Devean George,2002-03,25,LAL,NBA,71,7,1613,4.0,10.3,2.9,7.3,1.1,2.9,1.9,2.3,2.0,4.4,6.4,2.1,1.2,0.8,1.5,4.0,11.0,.390,.398,.371,.444,.790,.485
6875,Devean George,2003-04,26,LAL,NBA,82,48,1951,4.3,10.5,3.1,7.1,1.2,3.4,1.3,1.8,1.6,4.5,6.1,2.1,1.5,0.7,1.6,3.5,11.1,.408,.436,.349,.465,.760,.492
6876,Devean George,2005-06,28,LAL,NBA,71,5,1542,4.0,9.9,2.8,6.2,1.2,3.7,1.4,2.0,1.9,4.5,6.4,1.6,1.5,0.8,1.3,3.7,10.5,.400,.453,.313,.459,.674,.484
6877,Mickael Gelabale,2006-07,23,SEA,NBA,70,14,1239,3.5,7.7,3.2,6.3,0.3,1.4,1.9,2.4,1.7,3.3,5.0,1.6,0.7,0.6,1.4,3.1,9.3,.462,.512,.234,.483,.805,.535
6878,Matt Geiger,1997-98,28,CHH,NBA,78,42,1839,7.0,13.9,7.0,13.7,0.0,0.2,3.3,4.6,3.8,6.4,10.2,1.5,1.3,1.7,2.2,3.7,17.3,.505,.511,.091,.506,.712,.544
6879,Matt Geiger,1998-99,29,PHI,NBA,50,40,1540,6.2,13.0,6.2,12.9,0.0,0.1,3.3,4.1,3.2,5.3,8.5,1.4,0.9,0.9,2.4,3.7,15.8,.479,.482,.200,.480,.797,.532
6880,Matt Geiger,1993-94,24,MIA,NBA,72,0,1199,6.1,10.6,6.0,10.4,0.0,0.2,3.5,4.5,3.6,5.5,9.1,1.0,1.1,0.9,1.8,6.0,15.6,.574,.579,.200,.575,.779,.624
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
6881,Matt Geiger,1994-95,25,MIA,NBA,74,43,1712,5.5,10.2,5.4,10.0,0.1,0.2,2.0,3.0,3.1,5.6,8.7,1.2,0.9,1.1,2.4,5.2,13.0,.536,.539,.400,.540,.650,.563
6882,Matt Geiger,1995-96,26,CHH,NBA,77,50,2349,5.5,10.2,5.4,10.1,0.0,0.1,2.3,3.1,3.1,6.9,9.9,0.9,0.7,1.0,2.1,4.4,13.3,.536,.538,.375,.538,.727,.573
6883,Alonzo Gee,2011-12,24,CLE,NBA,63,31,1827,4.5,10.9,3.6,8.2,0.9,2.7,3.3,4.2,2.0,4.4,6.3,2.2,1.6,0.3,2.2,2.9,13.1,.412,.442,.321,.452,.788,.516
6884,Alonzo Gee,2012-13,25,CLE,NBA,82,82,2541,4.3,10.5,3.3,7.4,1.0,3.1,2.3,2.9,1.1,3.5,4.5,1.9,1.5,0.4,1.9,2.8,11.9,.410,.450,.315,.456,.795,.505
6885,Alonzo Gee,2013-14,26,CLE,NBA,65,24,1020,3.5,8.3,2.8,6.3,0.7,2.0,1.5,2.2,1.2,4.0,5.3,1.7,1.4,0.5,1.6,3.4,9.1,.415,.444,.328,.456,.705,.491
6886,Alonzo Gee,2015-16,28,NOP,NBA,73,38,1632,2.9,5.6,2.5,4.3,0.4,1.3,1.0,1.5,1.3,4.1,5.4,1.6,1.4,0.3,1.2,3.7,7.2,.518,.590,.283,.551,.667,.572
6887,Rudy Gay,2007-08,21,MEM,NBA,81,81,3000,7.5,16.3,5.9,11.6,1.6,4.6,3.0,3.8,1.7,4.3,6.0,1.9,1.3,0.9,2.3,2.8,19.6,.461,.507,.346,.511,.785,.546
6888,Rudy Gay,2015-16,29,SAC,NBA,70,70,2379,7.1,15.2,5.9,12.0,1.1,3.3,3.0,3.8,1.6,5.3,6.9,1.8,1.5,0.8,2.1,2.8,18.2,.463,.495,.344,.500,.780,.538
6889,Rudy Gay,2008-09,22,MEM,NBA,79,78,2945,7.0,15.4,6.0,12.5,1.0,3.0,3.2,4.2,1.3,4.0,5.3,1.7,1.2,0.7,2.5,2.7,18.3,.453,.477,.351,.487,.767,.528
6890,Rudy Gay,2009-10,23,MEM,NBA,80,80,3175,6.8,14.6,6.1,12.3,0.7,2.3,3.4,4.5,1.3,4.0,5.4,1.7,1.3,0.7,1.9,2.3,17.8,.466,.492,.327,.491,.753,.535
6891,Rudy Gay,2010-11,24,MEM,NBA,54,54,2152,6.8,14.5,5.9,12.1,1.0,2.4,3.2,4.0,1.4,4.2,5.6,2.6,1.5,1.0,2.3,2.2,17.9,.471,.486,.396,.503,.805,.548
6892,Rudy Gay,2011-12,25,MEM,NBA,65,65,2422,7.2,15.9,6.4,13.3,0.8,2.6,3.1,3.9,1.9,4.3,6.2,2.2,1.4,0.8,2.4,2.1,18.3,.455,.482,.312,.480,.791,.521
6893,Rudy Gay,2012-13,26,TOT,NBA,75,74,2687,7.0,16.8,5.9,13.3,1.1,3.5,3.2,4.0,1.3,4.9,6.2,2.7,1.5,0.7,2.7,2.4,18.3,.416,.440,.323,.449,.814,.494
6894,Rudy Gay,2013-14,27,TOT,NBA,73,73,2531,7.6,16.8,6.7,14.0,0.9,2.8,4.5,5.5,1.6,4.6,6.2,3.0,1.4,0.8,3.2,2.4,20.7,.455,.481,.330,.483,.822,.540
6895,Rudy Gay,2006-07,20,MEM,NBA,78,43,2103,5.5,13.0,4.6,10.6,0.9,2.4,2.6,3.6,1.6,4.4,6.0,1.7,1.2,1.3,2.4,3.3,14.5,.422,.436,.364,.457,.727,.497
6896,Rudy Gay,2014-15,28,SAC,NBA,68,67,2408,7.6,16.7,6.4,13.4,1.2,3.3,5.0,5.9,1.5,4.5,6.0,3.7,1.1,0.6,2.7,2.3,21.4,.455,.479,.359,.491,.858,.556
6897,Kenny Gattison,1986-87,22,PHO,NBA,77,14,1104,4.8,10.1,4.8,10.0,0.0,0.1,3.5,5.6,2.8,6.0,8.8,1.2,0.8,1.1,2.9,5.8,13.2,.476,.481,.000,.476,.632,.523
6898,Kenny Gattison,1990-91,26,CHH,NBA,72,6,1552,5.6,10.6,5.6,10.6,0.0,0.0,3.8,5.8,3.2,5.6,8.8,1.0,1.1,1.6,2.4,4.9,15.1,.532,.534,.000,.532,.661,.574
6899,Kenny Gattison,1991-92,27,CHH,NBA,82,71,2223,6.9,12.9,6.9,12.9,0.0,0.0,3.2,4.6,2.9,6.5,9.4,2.1,1.0,1.1,2.3,4.4,16.9,.529,.531,.000,.529,.688,.564
6900,Kenny Gattison,1992-93,28,CHH,NBA,75,5,1475,5.0,9.4,5.0,9.3,0.0,0.1,2.5,4.1,2.6,6.0,8.6,1.7,1.2,1.3,1.6,5.8,12.4,.529,.533,.000,.529,.604,.554
