
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
5701,Darrall Imhoff,1967-68,29,LAL,NBA,82,,2271,4.6,9.7,4.6,9.7,,,2.8,4.5,,,14.2,3.3,,,,4.2,12.1,.478,.478,,.478,.619,.516
5702,Darrall Imhoff,1968-69,30,PHI,NBA,82,,2360,4.3,9.0,4.3,9.0,,,3.0,5.0,,,12.1,3.3,,,,4.7,11.5,.470,.470,,.470,.597,.511
5703,Darrall Imhoff,1969-70,31,PHI,NBA,79,,2474,6.3,11.6,6.3,11.6,,,3.1,4.8,,,11.0,3.1,,,,4.3,15.6,.540,.540,,.540,.650,.571
5704,Darrall Imhoff,1960-61,22,NYK,NBA,62,,994,4.4,11.2,4.4,11.2,,,1.8,3.5,,,10.7,1.8,,,,5.2,10.6,.394,.394,,.394,.510,.416
5705,Darrall Imhoff,1961-62,23,NYK,NBA,76,,1481,4.5,11.7,4.5,11.7,,,1.9,3.4,,,11.4,2.0,,,,5.6,11.0,.386,.386,,.386,.576,.416
5706,Darrall Imhoff,1964-65,26,LAL,NBA,76,,1521,3.4,7.4,3.4,7.4,,,2.1,3.6,,,11.8,2.1,,,,5.6,8.9,.466,.466,,.466,.571,.499
5707,Darrall Imhoff,1965-66,27,LAL,NBA,77,,1413,3.8,8.6,3.8,8.6,,,2.0,3.5,,,13.0,2.9,,,,6.0,9.7,.448,.448,,.448,.566,.478
5708,Ersan Ilyasova,2011-12,24,MIL,NBA,60,41,1655,6.4,13.0,5.3,10.5,1.1,2.4,3.1,4.0,4.3,7.2,11.5,1.5,0.9,1.0,1.7,2.9,17.0,.492,.501,.455,.535,.781,.577
5709,Ersan Ilyasova,2012-13,25,MIL,NBA,73,54,2012,6.6,14.4,4.9,10.5,1.7,3.8,2.2,2.8,2.8,6.5,9.3,2.1,1.2,0.6,1.3,3.3,17.2,.462,.469,.444,.521,.796,.552
