
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9501,Rick Barry*,1977-78,33,GSW,NBA,82,,3024,9.0,20.1,9.0,20.1,,,4.5,4.9,0.9,4.5,5.3,5.3,1.9,0.5,2.7,2.2,22.6,.451,.451,,.451,.924,.509
9502,Rick Barry*,1965-66,21,SFW,NBA,80,,2990,9.0,20.4,9.0,20.4,,,6.9,7.9,,,10.2,2.1,,,,3.6,24.8,.439,.439,,.439,.862,.518
9503,Rick Barry*,1978-79,34,HOU,NBA,80,,2566,6.5,14.0,6.5,14.0,,,2.2,2.4,0.6,3.3,3.9,7.0,1.3,0.5,2.8,2.7,15.2,.461,.461,,.461,.947,.504
9504,Rick Barry*,1966-67,22,SFW,NBA,78,,3175,11.5,25.4,11.5,25.4,,,8.5,9.7,,,8.1,3.2,,,,2.9,31.5,.451,.451,,.451,.884,.531
9505,Rick Barry*,1979-80,35,HOU,NBA,72,,1816,6.4,15.3,5.0,10.9,1.4,4.4,2.8,3.0,1.1,3.6,4.7,5.3,1.6,0.6,3.0,3.6,17.2,.422,.458,.330,.469,.935,.517
9506,Rick Barry*,1972-73,28,GSW,NBA,82,,3075,8.6,19.1,8.6,19.1,,,4.2,4.6,,,8.5,4.7,,,,2.9,21.4,.452,.452,,.452,.902,.508
9507,Rick Barry*,1973-74,29,GSW,NBA,80,,2918,9.8,21.5,9.8,21.5,,,5.1,5.7,1.3,5.4,6.7,6.0,2.1,0.5,,3.3,24.8,.456,.456,,.456,.899,.515
9508,Rick Barry*,1974-75,30,GSW,NBA,80,,3235,11.4,24.7,11.4,24.7,,,4.4,4.9,1.0,4.1,5.1,5.5,2.5,0.4,,2.5,27.3,.464,.464,,.464,.904,.509
9509,Jon Barry,1998-99,29,SAC,NBA,43,0,736,2.9,6.8,1.7,2.9,1.2,3.9,3.5,4.1,1.2,3.5,4.7,5.5,2.6,0.2,2.3,3.0,10.4,.428,.593,.304,.514,.845,.609
9510,Jon Barry,2001-02,32,DET,NBA,82,6,1985,4.6,9.5,2.4,4.8,2.2,4.7,2.0,2.1,0.8,3.5,4.2,5.0,1.7,0.4,2.0,2.4,13.4,.489,.508,.469,.604,.931,.645
9511,Jon Barry,2002-03,33,DET,NBA,80,0,1473,4.7,10.4,2.5,5.1,2.1,5.2,2.1,2.4,0.8,3.6,4.4,5.0,1.5,0.3,2.0,2.5,13.6,.450,.495,.407,.553,.860,.593
9512,Jon Barry,1993-94,24,MIL,NBA,72,7,1242,4.6,11.1,3.7,7.7,0.9,3.3,2.8,3.5,1.0,3.2,4.2,4.9,3.0,0.5,2.4,3.2,12.9,.414,.472,.278,.455,.795,.511
9513,Brent Barry,1995-96,24,LAC,NBA,79,44,1898,5.4,11.3,3.0,5.7,2.3,5.6,2.1,2.6,0.7,2.5,3.2,4.4,1.8,0.4,2.3,3.7,15.2,.474,.532,.416,.577,.810,.609
9514,Brent Barry,1999-00,28,SEA,NBA,80,74,2726,4.3,9.3,2.2,4.1,2.2,5.3,1.7,2.1,0.7,4.3,4.9,3.8,1.4,0.4,1.9,3.0,12.5,.463,.529,.411,.579,.809,.609
9515,Brent Barry,2001-02,30,SEA,NBA,81,81,3040,4.7,9.4,2.8,4.8,1.9,4.6,2.3,2.8,0.7,4.5,5.2,5.0,1.7,0.4,2.0,2.2,13.8,.508,.588,.424,.611,.846,.652
9516,Brent Barry,2002-03,31,SEA,NBA,75,68,2480,3.8,8.4,2.1,4.1,1.7,4.3,1.9,2.3,0.7,3.7,4.4,5.6,1.6,0.2,2.1,2.9,11.2,.458,.514,.403,.560,.795,.597
9517,Brent Barry,2004-05,33,SAS,NBA,81,8,1742,4.0,9.5,1.9,3.7,2.1,5.8,2.3,2.8,0.6,3.3,3.9,3.7,0.8,0.4,1.3,2.5,12.4,.423,.525,.357,.532,.837,.580
9518,Brent Barry,2005-06,34,SAS,NBA,74,5,1259,4.5,9.9,2.2,4.1,2.3,5.8,1.1,1.7,0.8,3.7,4.5,3.5,1.1,0.8,1.5,2.8,12.3,.452,.531,.396,.568,.661,.581
9519,Brent Barry,2006-07,35,SAS,NBA,75,28,1631,4.5,9.4,1.6,3.0,2.8,6.3,2.3,2.6,0.4,3.2,3.5,3.0,1.2,0.3,1.3,1.9,14.0,.475,.536,.446,.626,.880,.666
9520,Dana Barros,1989-90,22,SEA,NBA,81,25,1630,6.6,16.3,4.5,11.0,2.1,5.3,2.0,2.4,0.8,2.1,2.9,4.5,1.2,0.0,2.7,2.1,17.3,.405,.408,.399,.470,.809,.497
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9521,Dana Barros,1991-92,24,SEA,NBA,75,1,1331,6.4,13.3,4.2,8.3,2.2,5.0,1.6,2.1,0.5,1.7,2.2,3.4,1.4,0.1,1.5,2.3,16.7,.483,.505,.446,.567,.759,.586
9522,Dana Barros,1993-94,26,PHI,NBA,81,70,2519,5.9,12.5,4.0,7.5,1.9,5.1,1.7,2.1,0.4,2.4,2.8,6.1,1.5,0.1,2.4,1.4,15.4,.469,.529,.381,.546,.800,.571
9523,Dana Barros,1994-95,27,PHI,NBA,82,82,3318,6.2,12.6,4.1,8.0,2.1,4.6,3.8,4.2,0.3,2.7,3.0,6.7,1.6,0.0,2.6,1.7,18.3,.490,.505,.464,.575,.899,.632
9524,Dana Barros,1995-96,28,BOS,NBA,80,25,2328,5.9,12.5,3.5,6.8,2.3,5.7,2.0,2.3,0.3,2.6,3.0,4.7,0.9,0.0,1.9,1.8,16.1,.470,.523,.408,.563,.884,.596
9525,Dana Barros,1997-98,30,BOS,NBA,80,15,1686,6.0,13.0,3.9,7.8,2.1,5.3,2.6,3.1,0.6,2.7,3.3,6.1,1.8,0.1,2.3,2.6,16.7,.461,.499,.407,.544,.847,.583
9526,Dana Barros,1998-99,31,BOS,NBA,50,16,1156,5.2,11.6,3.2,6.6,2.0,5.0,2.0,2.3,0.5,2.8,3.3,6.5,1.6,0.2,2.7,2.0,14.4,.453,.493,.400,.539,.877,.576
9527,Dana Barros,1999-00,32,BOS,NBA,72,0,1139,6.2,13.7,4.3,9.2,1.9,4.6,2.1,2.4,0.4,2.7,3.1,4.2,1.0,0.1,2.1,2.5,16.3,.451,.471,.410,.518,.868,.552
9528,Ernie Barrett,1953-54,24,BOS,NBA,59,,641,3.4,10.7,3.4,10.7,,,0.8,1.4,,,5.6,3.1,,,,6.5,7.5,.314,.314,,.314,.560,.332
9529,Ernie Barrett,1955-56,26,BOS,NBA,72,,1451,5.1,13.2,5.1,13.2,,,2.3,2.9,,,6.0,4.3,,,,4.6,12.6,.388,.388,,.388,.788,.433
9530,Mike Barr,1976-77,26,KCK,NBA,73,,1224,3.6,8.2,3.6,8.2,,,1.2,1.7,1.0,2.9,3.8,5.1,1.5,0.5,,2.8,8.4,.437,.437,,.437,.719,.469
9531,Leo Barnhorst,1951-52,27,INO,NBA,66,,2344,5.4,13.8,5.4,13.8,,,1.9,2.9,,,6.6,3.9,,,,3.0,12.6,.389,.389,,.389,.652,.419
9532,Leo Barnhorst,1952-53,28,INO,NBA,71,,2871,5.0,13.0,5.0,13.0,,,2.0,3.2,,,6.1,3.5,,,,3.1,12.1,.389,.389,,.389,.629,.421
9533,Leo Barnhorst,1953-54,29,TOT,NBA,72,,2064,3.5,10.3,3.5,10.3,,,1.1,1.5,,,5.2,3.9,,,,3.5,8.0,.338,.338,,.338,.716,.368
9534,John Barnhill,1965-66,27,TOT,NBA,76,,1617,5.4,13.5,5.4,13.5,,,2.5,4.1,,,4.5,4.4,,,,3.0,13.3,.401,.401,,.401,.614,.436
9535,John Barnhill,1967-68,29,SDR,NBA,75,,1883,5.6,13.4,5.6,13.4,,,2.9,4.5,,,3.3,5.0,,,,2.7,14.2,.421,.421,,.421,.658,.463
9536,John Barnhill,1962-63,24,STL,NBA,77,,2692,4.8,11.2,4.8,11.2,,,2.4,3.4,,,4.8,4.3,,,,2.2,12.0,.430,.430,,.430,.710,.474
9537,John Barnhill,1963-64,25,STL,NBA,74,,1367,5.5,13.3,5.5,13.3,,,1.8,3.0,,,4.1,3.8,,,,2.8,12.8,.412,.412,,.412,.609,.437
9538,Jim Barnett,1971-72,27,GSW,NBA,80,,2200,6.1,15.0,6.1,15.0,,,4.0,4.8,,,4.1,5.1,,,,3.1,16.2,.409,.409,,.409,.836,.475
9539,Jim Barnett,1972-73,28,GSW,NBA,82,,2215,6.4,13.7,6.4,13.7,,,3.0,3.5,,,4.1,4.9,,,,2.4,15.8,.467,.467,,.467,.843,.517
9540,Jim Barnett,1973-74,29,GSW,NBA,77,,1689,7.5,16.1,7.5,16.1,,,3.9,4.8,1.6,3.1,4.7,4.5,1.2,0.2,,3.1,18.8,.464,.464,,.464,.814,.517
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9541,Jim Barnett,1974-75,30,TOT,NBA,73,,1776,5.8,13.2,5.8,13.2,,,4.0,4.8,1.2,2.4,3.6,3.6,1.0,0.3,,3.2,15.6,.437,.437,,.437,.836,.508
9542,Jim Barnett,1975-76,31,NYK,NBA,71,,1026,5.8,13.0,5.8,13.0,,,3.2,4.0,1.7,1.4,3.1,3.2,0.8,0.1,,3.0,14.7,.442,.442,,.442,.789,.496
9543,Jim Barnett,1968-69,24,SDR,NBA,80,,2346,7.1,16.8,7.1,16.8,,,3.6,4.8,,,5.6,5.2,,,,3.7,17.8,.425,.425,,.425,.752,.473
9544,Jim Barnett,1969-70,25,SDR,NBA,80,,2105,7.7,17.1,7.7,17.1,,,4.9,6.3,,,5.2,4.9,,,,3.8,20.3,.451,.451,,.451,.790,.513
9545,Jim Barnett,1970-71,26,POR,NBA,78,,2371,8.5,19.5,8.5,19.5,,,4.9,6.1,,,5.7,4.9,,,,2.9,21.9,.436,.436,,.436,.811,.495
9546,Dick Barnett,1968-69,32,NYK,NBA,82,,2953,6.9,14.9,6.9,14.9,,,3.8,4.9,,,3.1,3.5,,,,2.9,17.6,.463,.463,,.463,.774,.516
9547,Dick Barnett,1960-61,24,SYR,NBA,78,,2070,9.4,20.8,9.4,20.8,,,4.2,5.9,,,4.9,3.8,,,,2.9,23.0,.452,.452,,.452,.712,.492
9548,Dick Barnett,1969-70,33,NYK,NBA,82,,2772,6.4,13.5,6.4,13.5,,,3.0,4.2,,,2.9,3.9,,,,2.9,15.8,.475,.475,,.475,.714,.516
9549,Dick Barnett,1962-63,26,LAL,NBA,80,,2544,7.7,16.4,7.7,16.4,,,4.9,6.0,,,3.4,3.2,,,,2.7,20.3,.471,.471,,.471,.815,.533
9550,Dick Barnett,1970-71,34,NYK,NBA,82,,2843,6.8,15.0,6.8,15.0,,,2.4,3.5,,,3.0,2.8,,,,2.9,16.1,.456,.456,,.456,.694,.487
9551,Dick Barnett,1963-64,27,LAL,NBA,78,,2620,7.4,16.4,7.4,16.4,,,4.8,6.2,,,3.4,3.3,,,,3.2,19.7,.452,.452,,.452,.773,.513
9552,Dick Barnett,1971-72,35,NYK,NBA,79,,2256,6.4,14.6,6.4,14.6,,,2.6,3.4,,,2.4,3.2,,,,3.7,15.4,.437,.437,,.437,.753,.476
9553,Dick Barnett,1964-65,28,LAL,NBA,74,,2026,6.7,16.1,6.7,16.1,,,4.8,6.0,,,3.6,2.8,,,,3.7,18.1,.413,.413,,.413,.799,.483
9554,Dick Barnett,1965-66,29,NYK,NBA,75,,2589,8.8,18.7,8.8,18.7,,,6.5,8.4,,,4.3,3.6,,,,3.3,24.0,.469,.469,,.469,.772,.537
9555,Dick Barnett,1966-67,30,NYK,NBA,67,,1969,8.3,17.4,8.3,17.4,,,4.2,5.4,,,4.1,2.9,,,,3.4,20.8,.478,.478,,.478,.783,.528
9556,Dick Barnett,1967-68,31,NYK,NBA,81,,2488,8.1,16.8,8.1,16.8,,,5.0,6.4,,,3.4,3.5,,,,3.2,21.1,.482,.482,,.482,.780,.540
9557,Matt Barnes,2009-10,29,ORL,NBA,81,58,2097,4.7,9.6,3.5,6.0,1.1,3.6,1.9,2.5,1.8,5.8,7.6,2.3,1.0,0.5,1.9,3.2,12.3,.487,.586,.319,.546,.740,.576
9558,Matt Barnes,2011-12,31,LAL,NBA,63,16,1440,4.4,9.7,3.2,6.2,1.1,3.4,2.4,3.2,2.4,6.2,8.6,3.2,0.9,1.2,1.8,3.8,12.3,.452,.518,.333,.512,.742,.554
9559,Matt Barnes,2012-13,32,LAC,NBA,80,4,2058,5.5,11.8,3.5,6.1,1.9,5.7,1.5,2.0,1.9,4.5,6.4,2.2,1.4,1.1,1.6,4.1,14.4,.462,.574,.342,.544,.744,.566
9560,Matt Barnes,2013-14,33,LAC,NBA,63,40,1735,4.8,10.9,2.8,5.1,2.0,5.9,1.4,1.9,1.2,4.8,6.1,2.6,1.2,0.6,1.8,3.8,13.0,.438,.549,.343,.530,.733,.552
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9561,Matt Barnes,2014-15,34,LAC,NBA,76,74,2271,4.4,9.9,2.2,3.9,2.2,6.0,1.2,1.5,0.8,4.0,4.8,1.8,1.1,0.8,1.4,3.8,12.1,.444,.569,.362,.553,.779,.574
9562,Matt Barnes,2006-07,26,GSW,NBA,76,23,1813,5.5,12.5,3.4,6.7,2.1,5.8,1.8,2.4,1.8,5.1,6.9,3.1,1.4,0.8,2.1,3.7,14.8,.438,.500,.366,.522,.732,.547
9563,Matt Barnes,2015-16,35,MEM,NBA,76,45,2190,4.3,11.4,2.4,5.3,2.0,6.1,1.8,2.3,1.4,5.5,6.9,2.7,1.3,0.9,2.0,3.8,12.5,.381,.449,.322,.467,.804,.503
9564,Matt Barnes,2007-08,27,GSW,NBA,73,18,1414,4.8,11.3,3.4,6.6,1.3,4.6,1.5,2.0,2.4,5.9,8.2,3.5,1.2,0.9,2.2,4.0,12.4,.423,.513,.293,.483,.747,.510
9565,Matt Barnes,2008-09,28,PHO,NBA,77,40,2082,4.9,11.7,2.9,5.8,2.0,5.9,1.7,2.4,1.4,5.9,7.3,3.7,0.9,0.4,2.2,3.6,13.6,.423,.505,.343,.510,.743,.537
9566,Jim Barnes,1964-65,23,NYK,NBA,75,,2586,6.3,14.9,6.3,14.9,,,3.5,5.3,,,10.1,1.3,,,,4.3,16.1,.424,.424,,.424,.662,.469
9567,Jim Barnes,1965-66,24,TOT,NBA,73,,2191,5.7,13.4,5.7,13.4,,,3.5,5.1,,,12.4,1.5,,,,4.6,14.9,.425,.425,,.425,.684,.476
9568,Jim Barnes,1966-67,25,LAL,NBA,80,,1398,5.6,12.8,5.6,12.8,,,3.3,4.8,,,11.6,1.2,,,,6.8,14.5,.437,.437,,.437,.684,.485
9569,Jim Barnes,1967-68,26,TOT,NBA,79,,1425,5.6,12.6,5.6,12.6,,,3.4,4.8,,,10.5,1.4,,,,6.6,14.5,.443,.443,,.443,.696,.493
9570,Jim Barnes,1969-70,28,BOS,NBA,77,,1049,6.1,14.9,6.1,14.9,,,3.3,4.4,,,12.0,1.8,,,,7.9,15.5,.410,.410,,.410,.742,.460
9571,Harrison Barnes,2012-13,20,GSW,NBA,81,81,2058,4.8,11.0,3.9,8.4,0.9,2.5,2.5,3.3,0.9,4.9,5.8,1.7,0.9,0.2,1.8,2.4,13.1,.439,.464,.359,.481,.758,.526
9572,Harrison Barnes,2013-14,21,GSW,NBA,78,24,2204,4.4,11.1,3.3,8.0,1.1,3.1,2.1,3.0,1.1,4.0,5.1,1.9,1.1,0.3,1.4,2.6,12.1,.399,.419,.347,.448,.718,.486
9573,Harrison Barnes,2014-15,22,GSW,NBA,82,82,2318,4.9,10.2,3.6,6.8,1.4,3.3,1.7,2.3,1.8,5.2,7.0,1.8,0.9,0.3,1.1,2.3,12.8,.482,.519,.405,.548,.720,.573
9574,Harrison Barnes,2015-16,23,GSW,NBA,66,59,2042,5.2,11.2,3.8,7.4,1.4,3.8,1.8,2.4,1.4,4.4,5.7,2.1,0.7,0.2,1.0,2.4,13.6,.466,.508,.383,.531,.761,.559
9575,Don Barksdale*,1954-55,31,BOS,NBA,72,,1790,5.4,14.1,5.4,14.1,,,4.4,6.8,,,11.0,2.6,,,,4.5,15.2,.382,.382,,.382,.651,.445
9576,Don Barksdale*,1951-52,28,BLB,NBA,62,,2014,4.9,14.4,4.9,14.4,,,4.2,6.1,,,10.7,2.4,,,,4.1,14.0,.338,.338,,.338,.691,.409
9577,Don Barksdale*,1952-53,29,BLB,NBA,65,,2298,5.0,13.0,5.0,13.0,,,4.0,6.3,,,9.4,2.6,,,,4.3,14.1,.387,.387,,.387,.641,.447
9578,Don Barksdale*,1953-54,30,BOS,NBA,63,,1358,4.1,11.0,4.1,11.0,,,3.9,6.0,,,9.1,3.1,,,,5.6,12.2,.376,.376,,.376,.662,.448
9579,Charles Barkley*,1986-87,23,PHI,NBA,68,62,2740,7.3,12.3,7.0,10.9,0.3,1.4,5.6,7.4,5.1,7.9,13.1,4.3,1.6,1.4,4.2,3.3,20.5,.594,.643,.202,.606,.761,.660
9580,Charles Barkley*,1994-95,31,PHO,NBA,68,66,2382,8.4,17.2,7.3,13.9,1.1,3.3,5.7,7.7,3.1,8.4,11.4,4.2,1.7,0.7,2.3,3.0,23.6,.486,.521,.338,.518,.748,.572
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9581,Charles Barkley*,1987-88,24,PHI,NBA,80,80,3170,8.6,14.6,8.1,12.8,0.5,1.8,8.1,10.8,4.4,6.4,10.8,2.9,1.1,1.2,3.5,3.2,25.7,.587,.630,.280,.604,.751,.665
9582,Charles Barkley*,1995-96,32,PHO,NBA,71,71,2632,7.9,15.9,7.3,13.5,0.7,2.4,6.0,7.7,3.3,7.9,11.2,3.6,1.6,0.8,3.0,2.8,22.6,.500,.539,.280,.521,.777,.585
9583,Charles Barkley*,1996-97,33,HOU,NBA,53,53,2009,6.0,12.4,5.0,8.7,1.0,3.7,5.2,7.4,3.8,9.0,12.8,4.4,1.2,0.4,2.7,2.7,18.2,.484,.569,.283,.526,.694,.581
9584,Charles Barkley*,1988-89,25,PHI,NBA,79,79,3088,8.2,14.1,7.8,12.2,0.4,1.9,7.0,9.3,4.7,6.8,11.5,3.8,1.5,0.8,3.0,3.1,23.7,.579,.636,.216,.594,.753,.653
9585,Charles Barkley*,1997-98,34,HOU,NBA,68,41,2243,5.8,11.9,5.5,10.6,0.3,1.3,4.8,6.4,3.9,8.9,12.7,3.5,1.1,0.4,2.4,3.0,16.6,.485,.520,.214,.497,.746,.564
