
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8101,Terry Cummings,1984-85,23,MIL,NBA,79,78,2722,10.0,20.3,10.0,20.2,0.0,0.0,4.5,6.1,3.2,6.2,9.5,3.0,1.5,0.9,2.5,3.5,24.6,.495,.496,.000,.495,.741,.536
8102,Terry Cummings,1994-95,33,SAS,NBA,76,20,1273,6.3,13.1,6.3,13.1,0.0,0.0,2.0,3.5,3.9,6.8,10.7,1.7,1.0,0.5,2.7,5.3,14.7,.483,.483,,.483,.585,.502
8103,Terry Cummings,1995-96,34,MIL,NBA,81,13,1777,5.5,11.8,5.4,11.7,0.0,0.1,2.1,3.2,3.3,5.7,9.0,1.8,1.1,0.6,1.4,5.3,13.1,.462,.466,.143,.463,.650,.493
8104,Terry Cummings,1985-86,24,MIL,NBA,82,82,2669,9.2,19.4,9.2,19.4,0.0,0.0,3.6,5.4,3.0,6.4,9.4,2.6,1.6,0.7,2.6,3.8,21.9,.474,.474,.000,.474,.656,.503
8105,Terry Cummings,1997-98,36,TOT,NBA,74,3,1185,6.1,13.0,6.1,13.0,0.0,0.0,2.0,3.0,2.9,5.7,8.6,1.4,1.2,0.3,1.5,5.5,14.2,.467,.468,.000,.467,.684,.496
8106,Terry Cummings,1986-87,25,MIL,NBA,82,77,2770,9.5,18.5,9.5,18.5,0.0,0.0,3.2,4.9,2.8,6.3,9.1,3.0,1.7,1.1,2.2,3.8,22.2,.511,.512,.000,.511,.662,.536
8107,Terry Cummings,1998-99,37,GSW,NBA,50,0,1011,6.6,15.1,6.6,15.1,0.0,0.0,2.9,4.1,3.4,5.7,9.1,2.1,1.6,0.4,2.1,6.0,16.2,.439,.437,1.000,.440,.711,.479
8108,Terry Cummings,1987-88,26,MIL,NBA,76,76,2629,9.2,19.1,9.2,19.0,0.0,0.0,3.7,5.6,2.5,5.1,7.6,2.5,1.1,0.6,2.3,3.8,22.2,.485,.485,.333,.485,.665,.516
8109,Terry Cummings,1988-89,27,MIL,NBA,80,78,2824,9.3,19.9,9.2,19.7,0.1,0.2,4.6,5.9,3.6,4.7,8.3,2.5,1.4,0.9,2.6,3.4,23.3,.467,.467,.467,.469,.787,.518
8110,Terry Cummings,1989-90,28,SAS,NBA,81,78,2821,9.3,19.6,9.0,18.8,0.2,0.8,4.4,5.6,2.9,5.8,8.6,2.8,1.4,0.7,2.6,3.6,23.2,.475,.481,.322,.481,.780,.527
8111,Terry Cummings,1982-83,21,SDC,NBA,70,69,2531,9.7,18.6,9.7,18.6,0.0,0.0,4.2,5.9,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.6,.523,.523,.000,.523,.709,.557
8112,Terry Cummings,1990-91,29,SAS,NBA,67,62,2195,8.2,17.0,8.1,16.5,0.1,0.5,2.7,3.9,3.2,5.4,8.5,2.6,1.0,0.5,2.1,3.7,19.3,.484,.493,.212,.487,.683,.514
8113,Pat Cummings,1979-80,23,MIL,NBA,71,,900,7.5,14.8,7.5,14.8,0.0,0.0,3.8,4.9,3.2,6.3,9.5,2.1,0.9,0.7,3.0,5.6,18.7,.505,.505,,.505,.764,.552
8114,Pat Cummings,1980-81,24,MIL,NBA,74,,1084,8.2,15.3,8.2,15.2,0.0,0.1,3.3,4.6,3.2,6.5,9.7,2.1,1.0,0.6,3.8,6.4,19.8,.539,.541,.000,.539,.707,.570
8115,Pat Cummings,1981-82,25,MIL,NBA,78,7,1132,7.0,13.7,7.0,13.6,0.0,0.1,2.1,2.9,1.9,5.9,7.8,3.1,0.7,0.3,3.4,7.2,16.1,.509,.512,.000,.509,.736,.537
8116,Pat Cummings,1982-83,26,DAL,NBA,81,71,2317,6.7,13.6,6.7,13.6,0.0,0.0,2.3,3.0,3.5,6.9,10.4,2.2,0.9,0.5,2.5,4.6,15.8,.493,.494,.000,.493,.755,.526
8117,Pat Cummings,1983-84,27,DAL,NBA,80,80,2492,6.5,13.2,6.5,13.2,0.0,0.0,2.0,2.7,2.2,7.3,9.5,2.3,0.9,0.3,2.1,4.1,15.1,.494,.495,.000,.494,.742,.523
8118,Pat Cummings,1984-85,28,NYK,NBA,63,63,2069,7.1,13.9,7.1,13.8,0.0,0.1,3.1,3.9,2.4,6.6,9.0,1.9,0.9,0.3,2.9,4.3,17.3,.514,.517,.000,.514,.780,.556
8119,Jae Crowder,2015-16,25,BOS,NBA,73,73,2308,5.6,12.7,3.7,7.0,1.9,5.7,3.1,3.7,1.1,4.7,5.8,2.1,2.0,0.5,1.3,3.1,16.2,.443,.529,.336,.518,.820,.565
8120,Jae Crowder,2012-13,22,DAL,NBA,78,16,1353,3.8,9.8,2.1,4.7,1.7,5.1,1.3,1.9,0.9,4.0,5.0,2.5,1.7,0.5,1.3,3.4,10.4,.384,.446,.328,.470,.644,.491
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
8121,Jae Crowder,2013-14,23,DAL,NBA,78,8,1254,3.7,8.5,2.3,4.2,1.4,4.3,1.3,1.8,1.3,4.2,5.6,1.7,1.7,0.6,1.2,2.9,10.2,.439,.552,.331,.524,.754,.551
8122,Jae Crowder,2014-15,24,TOT,NBA,82,17,1647,5.0,11.9,3.7,7.4,1.3,4.5,2.4,3.1,1.6,4.8,6.4,2.1,1.6,0.5,1.1,3.0,13.7,.420,.499,.293,.476,.773,.517
8123,John Crotty,1994-95,25,UTA,NBA,80,0,1019,3.3,8.2,2.9,6.9,0.4,1.3,3.5,4.3,1.0,2.5,3.4,7.2,1.4,0.2,2.5,3.7,10.4,.403,.421,.306,.426,.810,.519
8124,Pete Cross,1970-71,22,SEA,NBA,79,,2194,4.0,9.1,4.0,9.1,,,2.3,3.3,,,15.6,1.9,,,,3.5,10.3,.442,.442,,.442,.690,.490
8125,Pete Cross,1971-72,23,SEA,NBA,74,,1424,3.8,9.0,3.8,9.0,,,2.6,3.5,,,12.9,1.6,,,,3.4,10.3,.428,.428,,.428,.736,.488
8126,Austin Croshere,2003-04,28,IND,NBA,77,0,1051,4.1,10.5,2.2,5.6,1.9,4.9,3.2,3.6,2.1,6.3,8.3,1.8,0.8,0.5,1.9,3.5,13.3,.388,.387,.389,.479,.894,.549
8127,Austin Croshere,2004-05,29,IND,NBA,73,22,1827,3.7,9.8,2.8,6.4,0.9,3.4,4.5,5.0,2.0,5.4,7.4,1.9,0.9,0.3,2.0,3.0,12.7,.378,.443,.259,.424,.883,.531
8128,Austin Croshere,1999-00,24,IND,NBA,81,14,1885,5.5,12.5,4.3,9.1,1.2,3.3,3.7,4.4,2.6,7.3,9.9,1.7,0.8,1.1,2.3,3.9,15.9,.441,.470,.362,.489,.848,.553
8129,Austin Croshere,2000-01,25,IND,NBA,81,23,1874,5.3,13.5,4.0,9.5,1.3,4.0,3.8,4.4,2.4,5.1,7.4,1.8,0.7,1.0,2.6,3.5,15.8,.394,.417,.338,.444,.866,.512
8130,Austin Croshere,2001-02,26,IND,NBA,76,1,1286,5.2,12.5,3.8,8.5,1.4,4.1,2.7,3.2,2.1,6.2,8.2,2.2,0.7,0.8,1.9,3.0,14.4,.413,.449,.338,.468,.851,.518
8131,Dillard Crocker,1952-53,28,MLH,NBA,61,,776,4.6,13.2,4.6,13.2,,,6.0,8.8,,,4.8,2.9,,,,9.2,15.3,.352,.352,,.352,.688,.449
8132,Charlie Criss,1977-78,29,ATL,NBA,77,,1935,5.9,14.0,5.9,14.0,,,4.4,5.5,0.4,1.8,2.3,5.5,2.0,0.1,2.8,2.7,16.3,.425,.425,,.425,.797,.496
8133,Charlie Criss,1979-80,31,ATL,NBA,81,,1794,5.0,11.6,5.0,11.3,0.0,0.3,3.5,4.3,0.5,1.8,2.3,4.9,1.5,0.1,2.6,2.7,13.5,.431,.442,.059,.432,.811,.500
8134,Jordan Crawford,2012-13,24,TOT,NBA,70,14,1709,6.3,15.3,4.6,10.1,1.7,5.2,2.7,3.3,0.9,3.5,4.4,4.7,0.8,0.1,3.0,2.2,17.1,.415,.455,.337,.472,.811,.512
8135,Jordan Crawford,2013-14,25,TOT,NBA,81,35,1859,6.3,15.3,4.6,9.7,1.7,5.5,2.8,3.3,0.5,3.0,3.5,5.4,0.9,0.1,2.6,2.3,17.2,.415,.471,.316,.472,.864,.516
8136,Jordan Crawford,2011-12,23,WAS,NBA,64,32,1753,7.2,17.9,5.5,12.3,1.6,5.6,3.3,4.2,0.9,2.5,3.5,3.9,1.2,0.1,2.9,2.3,19.3,.400,.451,.289,.446,.793,.488
8137,Jamal Crawford,2009-10,29,ATL,NBA,79,0,2460,7.3,16.2,4.9,9.9,2.4,6.2,4.0,4.6,0.5,2.4,2.9,3.5,0.9,0.2,2.0,1.9,20.9,.449,.491,.382,.523,.857,.573
8138,Jamal Crawford,2002-03,22,CHI,NBA,80,31,1992,6.0,14.6,4.5,10.2,1.6,4.4,1.9,2.3,0.4,3.0,3.3,6.0,1.4,0.5,2.4,2.3,15.5,.413,.438,.355,.467,.806,.496
8139,Jamal Crawford,2010-11,30,ATL,NBA,76,0,2297,5.8,13.7,3.9,8.2,1.9,5.5,3.5,4.1,0.3,1.7,2.0,3.8,0.9,0.2,2.3,1.5,16.9,.421,.474,.341,.489,.854,.545
8140,Jamal Crawford,2003-04,23,CHI,NBA,80,73,2811,6.5,16.9,4.4,10.2,2.1,6.7,2.6,3.1,0.6,3.0,3.6,5.2,1.4,0.4,2.5,2.1,17.7,.386,.432,.317,.449,.833,.486
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
