
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
2535,Kevin Restani,1974-75,23,MIL,NBA,76,,1755,3.9,8.8,3.9,8.8,,,0.7,1.0,2.7,5.6,8.3,2.4,0.7,0.4,,3.5,8.4,.440,.440,,.440,.714,.458
2536,Kevin Restani,1975-76,24,MIL,NBA,82,,1650,5.1,10.8,5.1,10.8,,,0.5,0.9,2.5,5.7,8.2,2.1,0.8,0.3,,3.3,10.7,.475,.475,,.475,.571,.481
2537,Kevin Restani,1978-79,27,MIL,NBA,81,,1598,5.9,11.9,5.9,11.9,,,1.1,1.6,3.2,5.5,8.7,2.7,0.7,0.6,2.2,3.5,13.0,.495,.495,,.495,.699,.512
2538,Kevin Restani,1979-80,28,SAS,NBA,82,,1966,6.8,13.3,6.7,12.8,0.1,0.5,2.4,2.9,2.6,4.5,7.1,3.5,1.0,0.2,2.4,3.4,16.0,.508,.521,.172,.511,.814,.548
2539,Robert Reid,1977-78,22,HOU,NBA,80,,1849,5.1,11.2,5.1,11.2,,,1.2,1.9,2.2,4.8,7.0,2.4,1.3,1.0,1.6,5.4,11.4,.455,.455,,.455,.656,.475
2540,Robert Reid,1978-79,23,HOU,NBA,82,,2259,6.1,12.4,6.1,12.4,,,2.1,3.0,2.1,5.6,7.7,3.7,1.2,0.8,2.1,4.8,14.3,.492,.492,,.492,.704,.521
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2541,Robert Reid,1979-80,24,HOU,NBA,76,,2304,6.5,13.5,6.5,13.4,0.0,0.0,2.4,3.2,2.2,4.7,6.9,3.8,2.1,0.9,2.6,4.4,15.5,.487,.488,.000,.487,.736,.520
2542,Robert Reid,1980-81,25,HOU,NBA,82,,2963,6.5,13.5,6.5,13.5,0.0,0.0,2.8,3.7,2.0,5.1,7.1,4.2,2.0,0.8,2.4,3.9,15.8,.482,.483,.000,.482,.756,.522
2543,Robert Reid,1981-82,26,HOU,NBA,77,75,2913,5.4,11.8,5.4,11.7,0.0,0.1,2.0,2.6,2.2,4.2,6.3,3.9,1.4,0.6,1.9,3.7,12.8,.456,.460,.100,.457,.748,.492
2544,Robert Reid,1984-85,29,HOU,NBA,82,0,1763,6.4,13.2,6.4,12.9,0.0,0.3,1.8,2.6,1.7,3.9,5.6,3.5,1.0,0.4,2.1,4.0,14.6,.481,.492,.063,.482,.698,.507
2545,Robert Reid,1985-86,30,HOU,NBA,82,5,2157,6.8,14.7,6.7,14.2,0.1,0.6,2.7,3.6,1.1,3.9,5.0,3.7,1.5,0.3,1.6,3.9,16.5,.464,.475,.182,.468,.757,.506
2546,Robert Reid,1986-87,31,HOU,NBA,75,63,2594,5.8,14.0,5.1,11.7,0.7,2.2,1.9,2.5,0.7,3.4,4.0,4.5,1.0,0.3,1.4,3.2,14.3,.417,.435,.327,.444,.768,.475
2547,Robert Reid,1988-89,33,CHH,NBA,82,54,2152,8.7,20.3,8.4,19.4,0.3,0.9,2.5,3.3,1.4,3.7,5.1,2.6,0.9,0.3,1.8,3.9,20.2,.428,.432,.327,.435,.776,.464
2548,Robert Reid,1989-90,34,TOT,NBA,72,28,1202,5.2,13.4,4.9,12.4,0.3,1.0,1.6,2.6,1.0,3.5,4.5,2.7,1.1,0.5,1.3,4.6,12.4,.391,.398,.313,.403,.628,.427
2549,J.R. Reid,1989-90,21,CHH,NBA,82,82,2757,4.7,10.6,4.7,10.6,0.0,0.1,2.5,3.8,2.6,6.4,9.0,1.3,1.2,0.7,2.2,3.8,11.9,.440,.443,.000,.440,.664,.482
2550,J.R. Reid,1990-91,22,CHH,NBA,80,80,2467,5.3,11.3,5.3,11.3,0.0,0.0,2.7,3.8,2.2,5.1,7.3,1.3,1.3,0.7,2.2,4.2,13.2,.466,.467,.000,.466,.703,.508
2551,J.R. Reid,1992-93,24,TOT,NBA,83,25,1887,5.4,11.4,5.4,11.3,0.0,0.1,4.1,5.3,2.3,6.4,8.7,1.5,0.9,0.6,2.4,5.1,14.9,.476,.480,.000,.476,.764,.543
2552,J.R. Reid,1993-94,25,SAS,NBA,70,11,1344,7.0,14.2,7.0,14.1,0.0,0.1,2.9,4.1,2.4,3.5,5.9,2.0,1.2,0.7,2.3,4.4,16.8,.491,.493,.000,.491,.699,.525
2553,J.R. Reid,1994-95,26,SAS,NBA,81,37,1566,4.6,9.1,4.6,9.1,0.0,0.0,3.7,5.4,2.8,6.3,9.0,1.3,1.4,0.7,2.6,5.3,12.9,.508,.508,.500,.509,.687,.565
2554,J.R. Reid,1997-98,29,CHH,NBA,79,1,1109,4.7,10.3,4.6,10.1,0.1,0.3,2.9,4.0,2.3,4.5,6.8,1.7,1.1,0.6,2.1,5.6,12.5,.459,.461,.375,.464,.730,.517
2555,Don Reid,1998-99,25,DET,NBA,47,30,935,3.7,6.7,3.7,6.7,0.0,0.0,1.8,3.0,2.5,4.0,6.5,1.3,1.0,1.7,1.4,6.0,9.3,.557,.557,,.557,.608,.580
2556,Richie Regan,1955-56,25,ROC,NBA,72,,1746,4.9,14.0,4.9,14.0,,,1.8,2.7,,,3.6,4.6,,,,3.7,11.6,.352,.352,,.352,.639,.382
2557,Richie Regan,1956-57,26,ROC,NBA,71,,2100,4.4,13.4,4.4,13.4,,,3.1,4.0,,,3.5,3.8,,,,3.1,11.9,.329,.329,,.329,.774,.394
2558,Richie Regan,1957-58,27,CIN,NBA,72,,1648,4.4,12.4,4.4,12.4,,,2.6,3.8,,,3.8,4.0,,,,3.8,11.4,.355,.355,,.355,.698,.406
2559,Khalid Reeves,1997-98,25,DAL,NBA,82,54,1950,4.6,10.9,3.5,8.1,1.0,2.8,3.0,3.9,1.0,2.4,3.4,4.2,1.5,0.2,2.4,3.6,13.2,.418,.435,.368,.465,.775,.522
2560,Bryant Reeves,1995-96,22,VAN,NBA,77,63,2460,5.9,12.8,5.9,12.8,0.0,0.0,3.2,4.4,2.6,5.7,8.3,1.6,0.6,0.8,2.3,3.3,14.9,.457,.459,.000,.457,.732,.506
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2561,Bryant Reeves,1996-97,23,VAN,NBA,75,75,2777,6.5,13.3,6.4,13.1,0.0,0.1,2.8,4.0,2.3,5.7,7.9,2.1,0.4,0.9,2.3,3.5,15.7,.486,.490,.091,.486,.704,.523
2562,Bryant Reeves,1997-98,24,VAN,NBA,74,74,2527,7.0,13.4,7.0,13.3,0.0,0.1,3.2,4.5,2.8,5.5,8.3,2.2,0.6,1.1,2.2,4.0,17.2,.523,.525,.000,.523,.706,.559
2563,Bryant Reeves,2000-01,27,VAN,NBA,75,48,1832,5.0,10.8,5.0,10.8,0.0,0.1,2.2,2.8,2.6,6.3,8.9,1.6,0.8,1.1,1.8,4.8,12.2,.460,.462,.250,.461,.796,.506
2564,Willis Reed*,1964-65,22,NYK,NBA,80,,3042,7.4,17.2,7.4,17.2,,,3.6,4.8,,,13.9,1.6,,,,4.0,18.5,.432,.432,,.432,.742,.477
2565,Willis Reed*,1965-66,23,NYK,NBA,76,,2537,6.2,14.3,6.2,14.3,,,4.3,5.7,,,12.5,1.3,,,,4.6,16.7,.434,.434,,.434,.757,.497
2566,Willis Reed*,1966-67,24,NYK,NBA,78,,2824,8.1,16.5,8.1,16.5,,,4.6,6.2,,,14.5,1.6,,,,3.7,20.8,.489,.489,,.489,.735,.538
2567,Willis Reed*,1967-68,25,NYK,NBA,81,,2879,8.2,16.8,8.2,16.8,,,4.6,6.4,,,13.4,2.0,,,,4.3,21.1,.490,.490,,.490,.721,.537
2568,Willis Reed*,1968-69,26,NYK,NBA,82,,3108,8.2,15.6,8.2,15.6,,,3.8,5.0,,,13.8,2.2,,,,3.6,20.1,.521,.521,,.521,.747,.562
2569,Willis Reed*,1969-70,27,NYK,NBA,81,,3089,8.2,16.1,8.2,16.1,,,4.1,5.4,,,13.1,1.9,,,,3.3,20.5,.507,.507,,.507,.756,.552
2570,Willis Reed*,1970-71,28,NYK,NBA,73,,2855,7.7,16.8,7.7,16.8,,,3.8,4.8,,,12.6,1.9,,,,2.9,19.3,.462,.462,,.462,.785,.510
2571,Justin Reed,2005-06,24,TOT,NBA,72,6,997,4.3,10.7,4.3,10.6,0.0,0.0,3.1,4.3,1.9,2.6,4.5,1.5,0.8,0.5,1.9,5.9,11.7,.403,.405,.000,.403,.725,.467
2572,Hub Reed,1958-59,22,STL,NBA,65,,950,5.2,12.0,5.2,12.0,,,2.0,2.7,,,12.0,1.2,,,,6.5,12.3,.429,.429,,.429,.746,.467
2573,Hub Reed,1959-60,23,TOT,NBA,71,,1820,5.3,11.9,5.3,11.9,,,2.7,3.6,,,12.1,1.4,,,,4.5,13.3,.449,.449,,.449,.728,.494
2574,Hub Reed,1960-61,24,CIN,NBA,75,,1216,4.6,10.8,4.6,10.8,,,2.5,3.6,,,10.9,2.0,,,,5.9,11.8,.429,.429,,.429,.697,.475
2575,Hub Reed,1961-62,25,CIN,NBA,80,,1446,5.1,11.5,5.1,11.5,,,1.5,2.0,,,11.0,1.3,,,,6.6,11.6,.441,.441,,.441,.732,.470
2576,Hub Reed,1962-63,26,CIN,NBA,80,,1299,5.5,11.8,5.5,11.8,,,2.1,2.7,,,11.0,2.3,,,,7.2,13.1,.466,.466,,.466,.755,.502
2577,J.J. Redick,2009-10,25,ORL,NBA,82,9,1808,4.8,11.0,2.6,5.6,2.2,5.5,3.8,4.4,0.3,2.7,3.1,3.1,0.6,0.1,1.3,2.3,15.7,.439,.473,.405,.540,.860,.606
2578,J.J. Redick,2011-12,27,ORL,NBA,65,22,1765,5.1,11.9,2.8,6.4,2.3,5.5,2.9,3.2,0.4,2.7,3.1,3.3,0.6,0.1,1.4,1.9,15.3,.425,.430,.418,.521,.911,.575
2579,J.J. Redick,2012-13,28,TOT,NBA,78,13,2379,5.8,13.3,3.3,6.5,2.5,6.8,2.6,2.9,0.3,2.3,2.6,4.5,0.6,0.1,2.1,1.8,16.6,.434,.506,.366,.528,.900,.571
2580,J.J. Redick,2014-15,30,LAC,NBA,78,78,2409,6.7,14.0,3.7,7.2,3.0,6.8,2.7,3.0,0.3,2.2,2.5,2.0,0.6,0.1,1.4,2.0,19.1,.477,.515,.437,.583,.901,.622
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2581,J.J. Redick,2015-16,31,LAC,NBA,75,75,2097,7.2,15.1,3.8,7.9,3.4,7.2,3.1,3.5,0.2,2.2,2.4,1.8,0.7,0.1,1.3,2.3,21.0,.480,.484,.475,.593,.888,.632
2582,Michael Redd,2002-03,23,MIL,NBA,82,14,2316,7.1,15.1,4.2,8.6,2.8,6.5,2.3,2.9,1.5,4.2,5.8,1.8,1.6,0.2,1.2,2.2,19.3,.469,.492,.438,.562,.805,.590
2583,Michael Redd,2003-04,24,MIL,NBA,82,82,3021,7.5,17.1,6.0,12.8,1.5,4.3,4.6,5.3,1.4,3.4,4.9,2.2,1.0,0.1,1.4,1.8,21.2,.440,.470,.350,.484,.868,.544
2584,Michael Redd,2004-05,25,MIL,NBA,75,75,2848,7.9,17.9,6.6,14.2,1.3,3.7,4.7,5.5,0.9,3.0,3.9,2.2,0.8,0.1,1.7,1.9,21.8,.441,.463,.355,.477,.854,.536
2585,Michael Redd,2005-06,26,MIL,NBA,80,80,3130,7.8,17.4,6.0,12.7,1.9,4.8,5.8,6.6,0.9,3.0,3.9,2.6,1.1,0.1,2.0,1.8,23.3,.450,.471,.395,.504,.877,.574
2586,Michael Redd,2006-07,27,MIL,NBA,53,53,2036,8.4,18.1,6.4,12.7,2.1,5.4,6.1,7.4,0.7,2.7,3.5,2.2,1.1,0.2,2.2,1.4,25.0,.465,.501,.382,.522,.829,.586
2587,Michael Redd,2007-08,28,MIL,NBA,72,71,2702,7.3,16.6,5.6,11.8,1.7,4.8,5.4,6.5,1.1,3.0,4.1,3.3,0.9,0.2,2.4,1.6,21.7,.442,.475,.362,.495,.820,.559
2588,Eldridge Recasner,1996-97,29,ATL,NBA,71,4,1207,4.4,10.4,2.7,6.3,1.7,4.2,1.5,1.7,1.0,2.4,3.4,2.8,1.1,0.1,1.9,2.9,12.1,.423,.429,.414,.506,.879,.539
2589,Eldridge Recasner,1998-99,31,CHH,NBA,44,2,708,4.2,9.4,2.9,6.3,1.2,3.1,1.7,2.0,1.0,2.9,3.9,4.6,0.9,0.1,2.9,3.4,11.3,.446,.468,.400,.511,.872,.552
2590,Zeljko Rebraca,2001-02,29,DET,NBA,74,4,1179,5.8,11.4,5.8,11.4,0.0,0.0,4.1,5.3,2.6,6.3,8.9,1.2,0.9,2.2,2.6,5.9,15.7,.505,.505,,.505,.771,.569
2591,Clifford Ray,1971-72,23,CHI,NBA,82,,1872,4.3,8.6,4.3,8.6,,,2.6,4.2,,,16.7,4.9,,,,5.7,11.1,.499,.499,,.499,.615,.534
2592,Clifford Ray,1972-73,24,CHI,NBA,73,,2009,4.6,9.2,4.6,9.2,,,2.1,3.4,,,14.3,4.9,,,,4.2,11.2,.492,.492,,.492,.619,.522
2593,Clifford Ray,1973-74,25,CHI,NBA,80,,2632,4.3,8.4,4.3,8.4,,,1.7,2.7,3.9,9.5,13.4,3.4,0.8,2.4,,3.8,10.2,.511,.511,,.511,.608,.534
2594,Clifford Ray,1974-75,26,GSW,NBA,82,,2519,4.3,8.2,4.3,8.2,,,2.4,4.1,3.7,8.7,12.4,2.5,1.4,1.7,,4.4,11.0,.522,.522,,.522,.602,.551
2595,Clifford Ray,1975-76,27,GSW,NBA,82,,2184,3.5,6.7,3.5,6.7,,,2.3,3.8,4.5,8.3,12.8,2.5,1.3,1.4,,4.1,9.3,.525,.525,,.525,.609,.558
2596,Clifford Ray,1976-77,28,GSW,NBA,77,,2018,4.7,8.0,4.7,8.0,,,1.9,3.6,3.6,7.4,11.0,2.0,1.3,1.4,,4.3,11.3,.584,.584,,.584,.528,.587
2597,Clifford Ray,1977-78,29,GSW,NBA,79,,2268,4.3,7.6,4.3,7.6,,,2.3,3.9,3.7,8.3,12.0,2.3,1.2,1.4,2.4,4.6,11.0,.571,.571,,.571,.609,.594
2598,Clifford Ray,1978-79,30,GSW,NBA,82,,1917,4.3,8.2,4.3,8.2,,,2.0,3.6,4.0,7.4,11.4,2.6,0.9,0.9,2.9,5.0,10.7,.526,.526,,.526,.558,.543
2599,Clifford Ray,1979-80,31,GSW,NBA,81,,1683,4.3,8.2,4.3,8.1,0.0,0.0,1.8,3.2,2.6,7.4,10.0,3.9,1.1,0.7,3.3,5.7,10.5,.530,.533,.000,.530,.564,.546
2600,Theo Ratliff,1995-96,22,DET,NBA,75,2,1305,3.5,6.3,3.5,6.3,0.0,0.0,2.3,3.3,3.0,5.2,8.2,0.4,0.4,3.2,1.5,4.0,9.4,.557,.559,.000,.557,.708,.603
