
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
9210,Mark Blount,2003-04,28,BOS,NBA,82,73,2402,5.1,9.1,5.1,9.1,0.0,0.0,2.4,3.3,3.1,5.7,8.8,1.1,1.2,1.6,2.2,3.8,12.6,.566,.566,,.566,.719,.601
9211,Mark Blount,2004-05,29,BOS,NBA,82,57,2130,5.5,10.4,5.5,10.4,0.0,0.0,2.0,2.8,2.4,4.3,6.7,2.2,0.6,1.1,2.7,3.9,13.0,.529,.530,.000,.529,.713,.559
9212,Mark Blount,2005-06,30,TOT,NBA,81,55,2240,6.0,11.8,6.0,11.8,0.0,0.0,2.7,3.6,1.5,4.3,5.9,1.6,0.6,1.2,3.1,4.1,14.7,.508,.508,,.508,.757,.549
9213,Mark Blount,2006-07,31,MIN,NBA,82,81,2544,6.0,11.9,5.9,11.4,0.1,0.4,2.1,2.8,1.9,5.2,7.1,0.9,0.6,0.8,2.3,3.4,14.3,.509,.517,.290,.514,.754,.546
9214,Corie Blount,2001-02,33,PHI,NBA,72,21,1426,2.9,6.3,2.9,6.3,0.0,0.0,0.7,1.1,3.8,5.5,9.3,1.1,1.2,0.7,1.3,4.4,6.5,.458,.460,.000,.458,.644,.478
9215,Corie Blount,1997-98,29,LAL,NBA,70,3,1029,3.7,6.5,3.7,6.4,0.0,0.1,1.4,2.7,4.0,6.4,10.4,1.3,1.0,0.9,1.8,5.5,8.9,.572,.585,.000,.572,.500,.572
9216,John Block,1968-69,24,SDR,NBA,78,,2489,6.5,15.3,6.5,15.3,,,4.3,5.8,,,10.2,2.0,,,,3.6,17.3,.422,.422,,.422,.748,.483
9217,John Block,1969-70,25,SDR,NBA,82,,2152,7.6,17.1,7.6,17.1,,,4.8,6.1,,,10.2,2.3,,,,4.6,20.0,.442,.442,,.442,.782,.503
9218,John Block,1970-71,26,SDR,NBA,73,,1464,6.0,14.4,6.0,14.4,,,5.2,6.6,,,10.9,2.4,,,,4.7,17.3,.420,.420,,.420,.785,.499
9219,John Block,1971-72,27,MIL,NBA,79,,1524,5.5,12.5,5.5,12.5,,,4.9,6.5,,,9.7,2.2,,,,5.0,15.9,.440,.440,,.440,.749,.516
9220,John Block,1972-73,28,TOT,NBA,73,,2041,6.9,15.6,6.9,15.6,,,5.3,6.7,,,9.9,2.0,,,,4.3,19.1,.441,.441,,.441,.794,.514
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9221,John Block,1973-74,29,KCO,NBA,82,,1777,5.6,12.8,5.6,12.8,,,3.3,4.2,2.6,5.3,7.9,1.9,1.4,0.7,,4.6,14.5,.434,.434,,.434,.796,.493
9222,Eric Bledsoe,2014-15,25,PHO,NBA,81,81,2800,6.0,13.4,4.9,10.0,1.1,3.5,4.5,5.7,0.9,4.5,5.4,6.3,1.6,0.6,3.5,2.4,17.7,.447,.491,.324,.489,.800,.555
9223,Eric Bledsoe,2010-11,21,LAC,NBA,81,25,1841,4.0,9.5,3.4,7.2,0.6,2.3,1.9,2.6,1.3,3.0,4.4,5.7,1.8,0.5,3.8,2.5,10.6,.424,.470,.276,.457,.744,.499
9224,Eric Bledsoe,2012-13,23,LAC,NBA,76,12,1553,5.9,13.2,5.1,11.4,0.7,1.8,2.5,3.1,1.8,3.4,5.2,5.4,2.5,1.3,3.2,2.6,14.9,.445,.453,.397,.473,.791,.513
9225,Mookie Blaylock,1995-96,28,ATL,NBA,81,81,2893,5.7,14.0,2.8,6.2,2.9,7.8,1.6,2.1,1.4,2.8,4.1,5.9,2.6,0.2,2.3,1.9,15.8,.405,.448,.371,.508,.747,.529
9226,Mookie Blaylock,1996-97,29,ATL,NBA,78,78,3056,5.9,13.7,3.3,6.5,2.6,7.1,1.5,2.0,1.3,3.5,4.9,5.5,2.5,0.2,2.2,1.7,16.0,.432,.505,.366,.528,.753,.548
9227,Mookie Blaylock,1997-98,30,ATL,NBA,70,69,2700,4.9,12.5,3.7,8.1,1.2,4.5,1.3,1.8,1.1,3.5,4.5,6.3,2.4,0.3,2.3,1.6,12.3,.392,.460,.269,.440,.709,.462
9228,Mookie Blaylock,1998-99,31,ATL,NBA,48,48,1763,5.0,13.3,3.5,8.2,1.6,5.1,1.4,1.9,0.9,3.7,4.6,5.7,2.0,0.2,2.3,1.2,13.1,.379,.425,.307,.439,.758,.463
9229,Mookie Blaylock,1990-91,23,NJN,NBA,72,70,2585,6.0,14.5,5.8,13.2,0.2,1.3,1.9,2.5,0.9,2.5,3.5,6.1,2.4,0.6,2.9,2.5,14.2,.416,.441,.154,.423,.790,.455
9230,Mookie Blaylock,1999-00,32,GSW,NBA,73,72,2459,4.8,12.3,3.3,7.8,1.5,4.4,1.0,1.4,0.8,3.1,4.0,7.2,2.1,0.3,2.1,1.8,12.0,.391,.422,.336,.451,.705,.468
9231,Mookie Blaylock,1991-92,24,NJN,NBA,72,67,2548,6.1,14.0,5.9,13.3,0.2,0.8,1.8,2.5,1.4,2.4,3.8,7.0,2.4,0.6,2.1,2.6,14.1,.432,.444,.222,.438,.712,.465
9232,Mookie Blaylock,2000-01,33,GSW,NBA,69,59,2352,4.9,12.3,3.7,8.8,1.1,3.4,0.8,1.2,1.1,3.1,4.2,7.1,2.5,0.3,2.0,2.1,11.6,.396,.424,.324,.441,.697,.455
9233,Mookie Blaylock,1992-93,25,ATL,NBA,80,78,2820,5.3,12.3,3.8,8.3,1.5,4.0,1.6,2.2,1.1,2.4,3.6,8.6,2.6,0.3,2.4,2.0,13.6,.429,.456,.375,.491,.728,.515
9234,Mookie Blaylock,1993-94,26,ATL,NBA,81,81,2915,5.5,13.3,4.1,9.1,1.4,4.2,1.4,2.0,1.4,3.8,5.2,9.7,2.6,0.5,2.4,1.8,13.8,.411,.447,.334,.464,.730,.487
9235,Mookie Blaylock,1994-95,27,ATL,NBA,80,80,3069,6.0,14.1,3.6,7.5,2.3,6.5,1.8,2.5,1.4,3.2,4.6,7.2,2.3,0.3,2.8,1.9,16.1,.425,.482,.359,.508,.729,.531
9236,Andray Blatche,2010-11,24,WAS,NBA,64,63,2172,7.1,15.9,7.0,15.6,0.1,0.3,3.6,4.7,3.0,5.7,8.7,2.4,1.6,0.8,2.9,3.0,17.8,.445,.449,.222,.447,.777,.497
9237,Andray Blatche,2012-13,26,BRK,NBA,82,8,1555,8.0,15.7,7.9,15.1,0.1,0.5,3.4,5.0,3.7,5.9,9.7,2.0,2.0,1.3,2.8,3.8,19.5,.512,.524,.136,.514,.685,.547
9238,Andray Blatche,2013-14,27,BRK,NBA,73,7,1618,7.1,15.0,6.8,13.8,0.3,1.2,3.6,4.9,2.7,6.0,8.7,2.5,1.7,0.8,2.4,3.7,18.3,.476,.494,.278,.487,.742,.532
9239,Andray Blatche,2007-08,21,WAS,NBA,82,15,1675,5.5,11.5,5.4,11.2,0.1,0.3,2.3,3.3,3.5,5.6,9.1,2.0,1.1,2.5,2.4,5.5,13.3,.474,.480,.231,.477,.695,.512
9240,Andray Blatche,2008-09,22,WAS,NBA,71,36,1703,6.3,13.3,6.2,12.9,0.1,0.4,2.4,3.4,2.7,5.3,8.0,2.5,1.1,1.6,2.5,4.5,15.1,.471,.479,.238,.475,.704,.508
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9241,Andray Blatche,2009-10,23,WAS,NBA,81,36,2256,7.6,15.9,7.4,15.2,0.2,0.7,2.8,3.7,2.5,5.6,8.1,2.7,1.4,1.1,2.9,3.5,18.2,.478,.487,.295,.485,.744,.519
9242,Steve Blake,2008-09,28,POR,NBA,69,69,2188,4.6,10.6,2.3,5.2,2.3,5.4,1.0,1.2,0.5,2.4,2.8,5.7,1.1,0.1,1.8,2.1,12.5,.428,.429,.427,.536,.840,.557
9243,Steve Blake,2009-10,29,TOT,NBA,80,38,2159,3.6,8.7,1.7,3.8,1.9,4.9,0.6,0.8,0.4,2.8,3.1,6.3,1.0,0.1,2.1,2.1,9.8,.416,.443,.395,.527,.750,.539
9244,Steve Blake,2010-11,30,LAL,NBA,79,0,1581,2.5,7.0,0.8,2.6,1.7,4.4,0.6,0.7,0.4,3.1,3.6,3.9,0.9,0.1,1.7,2.3,7.3,.359,.327,.378,.479,.867,.500
9245,Steve Blake,2014-15,34,POR,NBA,81,0,1529,2.9,7.7,1.1,2.5,1.8,5.2,0.7,1.0,0.4,2.8,3.2,6.8,1.0,0.1,2.4,2.8,8.2,.373,.417,.352,.491,.707,.507
9246,Steve Blake,2015-16,35,DET,NBA,58,2,986,3.4,8.8,1.5,3.2,1.9,5.5,0.6,0.7,0.3,2.9,3.2,7.3,0.9,0.2,3.0,2.6,9.3,.388,.461,.344,.496,.800,.510
9247,Steve Blake,2003-04,23,WAS,NBA,75,14,1392,4.1,10.5,2.1,5.3,1.9,5.2,1.4,1.7,0.5,2.6,3.0,5.4,1.5,0.2,3.3,2.6,11.5,.386,.400,.371,.478,.821,.509
9248,Steve Blake,2006-07,26,TOT,NBA,82,42,2225,3.4,8.2,2.3,4.9,1.1,3.4,0.7,1.0,0.3,2.4,2.7,6.6,1.0,0.1,2.1,2.0,8.5,.411,.472,.322,.476,.672,.491
9249,Steve Blake,2007-08,27,POR,NBA,81,78,2424,3.9,9.5,2.1,5.1,1.8,4.4,0.7,1.0,0.5,2.4,2.9,6.1,0.8,0.1,1.7,2.0,10.3,.408,.409,.406,.502,.766,.518
9250,DeJuan Blair,2009-10,20,SAS,NBA,82,23,1494,6.6,11.9,6.6,11.9,0.0,0.0,2.1,3.9,4.8,7.9,12.7,1.6,1.2,0.9,2.7,5.4,15.4,.556,.558,.000,.556,.547,.564
9251,DeJuan Blair,2010-11,21,SAS,NBA,81,65,1734,6.1,12.1,6.1,12.1,0.0,0.0,1.9,2.8,4.5,7.3,11.7,1.6,2.0,0.9,2.3,4.4,14.0,.501,.503,.000,.501,.657,.524
9252,DeJuan Blair,2011-12,22,SAS,NBA,64,62,1363,7.1,13.3,7.1,13.3,0.0,0.0,1.9,3.1,4.1,5.2,9.3,2.1,1.6,0.3,2.4,4.4,16.1,.534,.535,.000,.534,.613,.549
9253,DeJuan Blair,2013-14,24,DAL,NBA,78,13,1214,6.2,11.7,6.2,11.6,0.0,0.1,2.3,3.6,4.1,6.8,10.9,2.1,1.8,0.6,2.3,5.7,14.7,.534,.537,.000,.534,.636,.557
9254,Rolando Blackman,1985-86,26,DAL,NBA,82,81,2787,8.7,17.0,8.7,16.7,0.1,0.4,5.2,6.2,1.1,2.6,3.8,3.5,1.0,0.3,2.4,1.8,22.8,.514,.522,.138,.515,.836,.576
9255,Rolando Blackman,1986-87,27,DAL,NBA,80,80,2758,8.2,16.5,8.1,16.3,0.1,0.2,5.5,6.2,1.3,2.4,3.6,3.5,0.8,0.3,2.3,1.9,21.9,.495,.497,.333,.497,.884,.569
9256,Rolando Blackman,1987-88,28,DAL,NBA,71,69,2580,6.9,14.7,6.9,14.6,0.0,0.1,4.6,5.3,1.1,2.3,3.4,3.7,0.9,0.3,2.0,1.6,18.5,.473,.476,.000,.473,.873,.544
9257,Rolando Blackman,1988-89,29,DAL,NBA,78,78,2946,7.3,15.3,6.9,14.2,0.4,1.0,3.9,4.5,0.9,2.5,3.3,3.5,0.8,0.2,2.0,1.7,18.7,.476,.485,.353,.488,.854,.543
9258,Rolando Blackman,1989-90,30,DAL,NBA,80,80,2934,7.7,15.4,7.5,14.9,0.2,0.5,3.5,4.2,1.1,2.4,3.4,3.5,0.9,0.3,2.1,1.6,19.0,.498,.505,.302,.504,.844,.552
9259,Rolando Blackman,1981-82,22,DAL,NBA,82,16,1979,8.0,15.6,8.0,15.5,0.0,0.1,3.9,5.0,1.8,2.9,4.6,1.9,0.8,0.5,2.1,2.2,19.8,.513,.515,.250,.514,.768,.559
9260,Rolando Blackman,1990-91,31,DAL,NBA,80,80,2965,7.7,16.0,7.2,14.6,0.5,1.4,3.4,4.0,0.8,2.3,3.1,3.7,0.8,0.2,1.9,1.9,19.3,.482,.494,.351,.497,.865,.545
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9261,Rolando Blackman,1982-83,23,DAL,NBA,75,62,2349,7.9,16.0,7.8,15.7,0.0,0.2,4.6,5.8,1.7,2.8,4.5,2.8,0.6,0.4,1.8,1.8,20.3,.492,.497,.200,.494,.780,.548
9262,Rolando Blackman,1991-92,32,DAL,NBA,75,74,2527,7.6,16.5,6.7,14.1,0.9,2.4,3.4,3.8,1.1,2.3,3.4,2.9,0.7,0.3,2.2,1.9,19.6,.461,.474,.385,.489,.898,.538
9263,Rolando Blackman,1983-84,24,DAL,NBA,81,81,3025,8.6,15.7,8.6,15.6,0.0,0.1,4.4,5.5,1.5,3.0,4.4,3.4,0.7,0.4,2.0,1.5,21.6,.546,.550,.091,.547,.812,.596
9264,Rolando Blackman,1984-85,25,DAL,NBA,81,80,2834,7.9,15.6,7.9,15.4,0.1,0.3,4.3,5.2,1.4,2.5,3.8,3.7,0.8,0.2,2.1,1.2,20.3,.508,.512,.300,.511,.828,.566
9265,Tom Black,1970-71,29,TOT,NBA,71,,873,5.0,12.4,5.0,12.4,,,2.4,3.6,,,10.7,1.8,,,,5.6,12.3,.402,.402,,.402,.648,.440
9266,Tarik Black,2014-15,23,TOT,NBA,63,39,1196,4.7,8.2,4.7,8.2,0.0,0.0,2.0,3.6,4.3,6.8,11.1,1.3,0.6,0.7,1.4,4.8,11.4,.575,.577,.000,.575,.551,.583
9267,Uwe Blab,1987-88,25,DAL,NBA,73,1,658,3.2,7.2,3.2,7.2,0.0,0.0,2.5,3.6,2.8,4.5,7.3,1.9,0.4,1.6,2.7,5.9,8.9,.439,.439,,.439,.708,.504
9268,Nemanja Bjelica,2015-16,27,MIN,NBA,60,0,1075,3.7,7.9,2.1,3.7,1.6,4.2,1.3,1.8,1.6,5.4,7.0,2.8,0.9,0.7,1.6,5.2,10.3,.468,.564,.384,.570,.727,.594
9269,Bismack Biyombo,2014-15,22,CHO,NBA,64,21,1243,2.9,5.4,2.9,5.4,0.0,0.0,3.0,5.1,4.6,7.2,11.8,0.5,0.5,2.9,1.5,4.1,8.8,.543,.543,,.543,.583,.578
9270,Bismack Biyombo,2015-16,23,TOR,NBA,82,22,1808,3.1,5.7,3.1,5.7,0.0,0.0,2.8,4.5,3.6,9.4,13.0,0.6,0.4,2.6,1.4,4.5,9.0,.542,.544,.000,.542,.628,.586
9271,Bismack Biyombo,2011-12,19,CHA,NBA,63,41,1455,3.2,6.9,3.2,6.9,0.0,0.0,1.7,3.5,2.8,6.3,9.1,0.7,0.5,2.8,1.8,3.6,8.1,.464,.464,,.464,.483,.480
9272,Bismack Biyombo,2012-13,20,CHA,NBA,80,65,2186,2.6,5.7,2.6,5.7,0.0,0.0,1.2,2.3,3.2,6.4,9.6,0.6,0.5,2.4,1.4,3.2,6.4,.451,.451,,.451,.521,.472
9273,Bismack Biyombo,2013-14,21,CHA,NBA,77,9,1072,3.0,4.8,3.0,4.8,0.0,0.0,1.5,3.0,3.5,8.8,12.3,0.3,0.2,2.9,1.3,4.2,7.5,.611,.611,,.611,.517,.606
9274,Otis Birdsong,1978-79,23,KCK,NBA,82,,2839,9.4,18.5,9.4,18.5,,,3.8,5.2,2.2,2.3,4.5,3.6,1.6,0.2,2.5,3.2,22.5,.509,.509,,.509,.725,.544
9275,Otis Birdsong,1979-80,24,KCK,NBA,82,,2885,9.7,19.3,9.6,18.8,0.1,0.4,3.6,5.1,2.1,2.0,4.1,2.5,1.7,0.3,2.2,2.8,23.2,.505,.511,.278,.508,.694,.538
9276,Otis Birdsong,1980-81,25,KCK,NBA,71,,2593,9.9,18.1,9.7,17.6,0.1,0.5,4.4,6.3,1.7,1.9,3.6,3.2,1.3,0.2,2.4,2.4,24.3,.544,.551,.286,.547,.697,.580
9277,Otis Birdsong,1983-84,28,NJN,NBA,69,57,2168,9.7,19.0,9.6,18.7,0.1,0.3,3.2,5.3,1.2,1.6,2.8,4.4,1.4,0.3,2.8,3.0,22.7,.508,.513,.250,.510,.608,.530
9278,Otis Birdsong,1985-86,30,NJN,NBA,77,74,2395,8.1,15.9,8.0,15.5,0.1,0.3,1.8,3.2,1.3,1.7,3.0,3.9,1.3,0.3,2.7,3.4,18.2,.513,.516,.364,.517,.581,.529
9279,Otis Birdsong,1977-78,22,KCK,NBA,73,,1878,9.0,18.3,9.0,18.3,,,4.1,5.9,1.3,2.0,3.4,3.3,1.4,0.2,2.8,3.4,22.2,.492,.492,,.492,.697,.530
9280,Larry Bird*,1983-84,27,BOS,NBA,79,77,3028,9.0,18.3,8.8,17.5,0.2,0.9,4.4,5.0,2.2,7.3,9.5,6.2,1.7,0.8,2.8,2.3,22.7,.492,.504,.247,.497,.888,.552
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
9281,Larry Bird*,1984-85,28,BOS,NBA,80,77,3161,10.5,20.0,9.8,18.6,0.6,1.5,4.6,5.2,1.9,7.7,9.6,6.0,1.5,1.1,2.8,2.4,26.1,.522,.529,.427,.538,.882,.585
9282,Larry Bird*,1985-86,29,BOS,NBA,82,81,3113,9.2,18.6,8.3,16.3,0.9,2.2,5.1,5.7,2.2,7.1,9.3,6.4,1.9,0.6,3.1,2.1,24.5,.496,.506,.423,.521,.896,.580
9283,Larry Bird*,1986-87,30,BOS,NBA,74,73,3005,9.4,17.9,8.3,15.2,1.1,2.7,5.0,5.5,1.5,6.7,8.2,6.8,1.6,0.8,2.9,2.2,24.9,.525,.547,.400,.555,.910,.612
9284,Larry Bird*,1979-80,23,BOS,NBA,82,82,2955,8.4,17.8,7.7,16.1,0.7,1.7,3.7,4.4,2.6,7.7,10.4,4.5,1.7,0.6,3.2,3.4,21.3,.474,.481,.406,.494,.836,.538
9285,Larry Bird*,1987-88,31,BOS,NBA,76,75,2965,10.7,20.3,9.5,17.4,1.2,2.9,5.0,5.5,1.3,7.2,8.5,5.7,1.5,0.7,2.6,1.9,27.6,.527,.546,.414,.556,.916,.608
9286,Larry Bird*,1980-81,24,BOS,NBA,82,82,3239,8.0,16.7,7.8,15.9,0.2,0.8,3.1,3.6,2.1,7.8,9.9,5.0,1.8,0.7,3.2,2.7,19.4,.478,.489,.270,.485,.863,.528
9287,Larry Bird*,1989-90,33,BOS,NBA,75,75,2944,8.8,18.6,8.0,16.2,0.8,2.4,3.9,4.2,1.1,7.6,8.7,6.9,1.3,0.7,3.0,2.1,22.3,.473,.494,.333,.495,.930,.546
9288,Larry Bird*,1981-82,25,BOS,NBA,77,58,2923,8.8,17.4,8.6,16.8,0.1,0.6,4.0,4.7,2.5,7.8,10.3,5.5,1.8,0.8,3.1,3.0,21.7,.503,.514,.212,.507,.863,.557
9289,Larry Bird*,1990-91,34,BOS,NBA,60,60,2277,7.3,16.1,6.1,12.9,1.2,3.1,2.6,2.9,0.8,7.2,8.0,6.8,1.7,0.9,3.0,1.9,18.4,.454,.470,.389,.492,.891,.530
9290,Larry Bird*,1982-83,26,BOS,NBA,79,79,2982,9.0,17.9,8.8,16.9,0.3,0.9,4.2,5.0,2.3,8.2,10.5,5.5,1.8,0.9,2.9,2.4,22.5,.504,.516,.286,.512,.840,.561
9291,Dave Bing*,1973-74,30,DET,NBA,81,,3124,6.7,15.4,6.7,15.4,,,4.1,5.0,1.2,2.0,3.2,6.4,1.3,0.2,,2.5,17.5,.436,.436,,.436,.813,.497
9292,Dave Bing*,1974-75,31,DET,NBA,79,,3222,6.5,14.9,6.5,14.9,,,3.8,4.7,1.0,2.2,3.2,6.8,1.3,0.3,,2.5,16.7,.434,.434,,.434,.809,.493
9293,Dave Bing*,1966-67,23,DET,NBA,80,,2762,8.7,19.8,8.7,19.8,,,3.6,4.8,,,4.7,4.3,,,,2.8,20.9,.436,.436,,.436,.738,.475
9294,Dave Bing*,1975-76,32,WSB,NBA,82,,2945,6.1,13.6,6.1,13.6,,,4.1,5.2,1.1,1.7,2.9,6.0,1.4,0.3,,3.2,16.2,.447,.447,,.447,.787,.511
9295,Dave Bing*,1967-68,24,DET,NBA,79,,3209,9.4,21.2,9.4,21.2,,,5.3,7.5,,,4.2,5.7,,,,2.8,24.0,.441,.441,,.441,.707,.490
9296,Dave Bing*,1977-78,34,BOS,NBA,80,,2256,6.7,15.0,6.7,15.0,,,3.9,4.7,1.2,2.2,3.4,4.8,1.3,0.3,3.4,3.9,17.4,.449,.449,,.449,.824,.508
9297,Dave Bing*,1968-69,25,DET,NBA,77,,3039,8.0,18.9,8.0,18.9,,,5.3,7.4,,,4.5,6.5,,,,3.0,21.3,.425,.425,,.425,.713,.482
9298,Dave Bing*,1969-70,26,DET,NBA,70,,2334,8.9,20.0,8.9,20.0,,,7.0,8.9,,,4.6,6.4,,,,3.0,24.7,.444,.444,,.444,.783,.517
9299,Dave Bing*,1970-71,27,DET,NBA,82,,3065,9.4,20.1,9.4,20.1,,,7.2,9.1,,,4.3,4.8,,,,2.7,26.0,.467,.467,,.467,.797,.540
9300,Dave Bing*,1972-73,29,DET,NBA,82,,3361,7.4,16.5,7.4,16.5,,,4.9,6.0,,,3.2,6.8,,,,2.5,19.7,.448,.448,,.448,.814,.514
