
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
201,Reggie Williams,1992-93,28,DEN,NBA,79,79,2722,7.1,15.4,6.6,13.8,0.4,1.6,3.1,3.9,1.7,3.9,5.7,3.9,1.7,1.0,2.6,3.8,17.7,.458,.480,.270,.473,.804,.517
202,Reggie Williams,1993-94,29,DEN,NBA,82,68,2654,5.7,13.8,4.8,10.6,0.9,3.1,2.2,3.1,1.3,4.0,5.3,4.1,1.6,0.9,2.2,3.9,14.4,.412,.452,.278,.444,.733,.478
203,Reggie Williams,1994-95,30,DEN,NBA,74,70,2198,6.4,13.9,5.0,9.5,1.4,4.4,2.2,2.8,1.5,3.8,5.4,3.8,1.9,1.1,2.0,4.3,16.3,.459,.522,.320,.509,.759,.538
204,Ray Williams,1977-78,23,NYK,NBA,81,,1550,7.1,16.0,7.1,16.0,,,3.4,4.8,2.0,2.9,4.9,8.4,2.5,0.3,5.6,4.9,17.6,.443,.443,,.443,.705,.485
205,Ray Williams,1978-79,24,NYK,NBA,81,,2370,8.7,19.1,8.7,19.1,,,3.8,4.8,1.6,2.8,4.4,7.7,1.9,0.3,4.3,4.2,21.3,.457,.457,,.457,.802,.502
206,Ray Williams,1979-80,25,NYK,NBA,82,,2582,9.6,19.3,9.5,18.8,0.1,0.5,4.6,5.9,2.1,3.7,5.7,7.1,2.3,0.3,3.6,4.1,23.9,.496,.505,.189,.499,.787,.546
207,Ray Williams,1980-81,26,NYK,NBA,79,,2742,8.1,17.5,7.9,16.6,0.2,0.9,4.1,5.0,1.6,2.6,4.2,5.7,2.4,0.5,3.1,3.5,20.5,.461,.474,.235,.467,.817,.519
208,Ray Williams,1981-82,27,NJN,NBA,82,69,2732,8.4,18.2,8.3,17.5,0.1,0.7,5.1,6.1,1.5,2.7,4.3,6.4,2.6,0.6,3.8,4.0,22.1,.462,.474,.167,.465,.832,.527
209,Ray Williams,1982-83,28,KCK,NBA,72,68,2170,7.0,17.7,6.7,16.5,0.2,1.2,4.2,5.5,1.5,3.9,5.4,9.4,2.0,0.4,5.6,4.1,18.4,.392,.406,.203,.399,.769,.457
210,Ray Williams,1983-84,29,NYK,NBA,76,63,2230,6.7,15.2,6.3,13.9,0.4,1.3,4.2,5.1,1.1,3.2,4.3,7.2,2.6,0.4,3.5,4.4,18.1,.445,.458,.309,.458,.827,.521
