
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
3510,Dikembe Mutombo*,1991-92,25,DEN,NBA,71,71,2716,5.7,11.5,5.7,11.5,0.0,0.0,4.3,6.6,4.2,7.3,11.5,2.1,0.6,2.8,3.3,3.6,15.6,.493,.493,,.493,.642,.540
3511,Dikembe Mutombo*,1992-93,26,DEN,NBA,82,82,3029,4.7,9.3,4.7,9.3,0.0,0.0,4.0,5.8,4.1,8.6,12.7,1.7,0.5,3.4,2.6,3.4,13.4,.510,.510,,.510,.681,.567
3512,Dikembe Mutombo*,1993-94,27,DEN,NBA,82,82,2853,4.6,8.1,4.6,8.1,0.0,0.0,3.2,5.5,3.6,8.6,12.3,1.6,0.7,4.2,2.6,3.3,12.4,.569,.569,.000,.569,.583,.590
3513,Dikembe Mutombo*,1994-95,28,DEN,NBA,82,82,3100,4.1,7.3,4.1,7.3,0.0,0.0,2.9,4.4,3.7,8.2,11.9,1.3,0.5,3.7,2.2,3.3,11.0,.556,.556,,.556,.654,.595
3514,Dikembe Mutombo*,1995-96,29,DEN,NBA,74,74,2713,3.8,7.6,3.8,7.5,0.0,0.0,3.3,4.7,3.3,8.3,11.6,1.4,0.5,4.4,2.0,3.4,10.8,.499,.500,.000,.499,.695,.562
3515,Dikembe Mutombo*,1996-97,30,ATL,NBA,80,80,2973,4.6,8.7,4.6,8.7,0.0,0.0,3.7,5.3,3.2,8.0,11.2,1.3,0.6,3.2,2.3,3.0,12.9,.527,.527,,.527,.705,.584
3516,Dikembe Mutombo*,1997-98,31,ATL,NBA,82,82,2917,4.9,9.2,4.9,9.2,0.0,0.0,3.7,5.6,3.4,8.1,11.5,1.0,0.4,3.4,2.1,3.1,13.6,.537,.537,,.537,.670,.584
3517,Dikembe Mutombo*,1998-99,32,ATL,NBA,50,50,1829,3.4,6.7,3.4,6.7,0.0,0.0,3.8,5.6,3.8,8.2,12.0,1.1,0.3,2.9,1.9,2.9,10.6,.512,.512,,.512,.684,.584
3518,Dikembe Mutombo*,1999-00,33,ATL,NBA,82,82,2984,3.9,6.9,3.9,6.9,0.0,0.0,3.6,5.1,3.7,10.3,14.0,1.3,0.3,3.2,2.1,3.0,11.4,.562,.562,,.562,.708,.621
3519,Dikembe Mutombo*,2000-01,34,TOT,NBA,75,75,2591,3.7,7.7,3.7,7.7,0.0,0.0,2.9,4.0,4.3,9.8,14.1,1.1,0.4,2.8,2.0,2.8,10.4,.484,.484,,.484,.725,.547
3520,Dikembe Mutombo*,2001-02,35,PHI,NBA,80,80,2907,4.0,7.9,4.0,7.9,0.0,0.0,3.4,4.5,3.1,7.5,10.7,1.0,0.4,2.4,1.9,3.0,11.4,.501,.501,,.501,.764,.574
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3521,Dikembe Mutombo*,2004-05,38,HOU,NBA,80,2,1212,3.2,6.4,3.2,6.4,0.0,0.0,3.1,4.2,4.5,8.2,12.7,0.3,0.5,3.0,1.5,4.0,9.6,.498,.498,,.498,.741,.575
3522,Dikembe Mutombo*,2006-07,40,HOU,NBA,75,33,1289,2.4,4.3,2.4,4.3,0.0,0.0,1.7,2.4,4.6,9.0,13.6,0.4,0.6,2.1,1.1,4.4,6.4,.556,.556,,.556,.690,.601
3523,Mike Muscala,2015-16,24,ATL,NBA,60,0,565,4.8,9.7,4.1,7.2,0.8,2.5,2.0,2.5,2.4,5.0,7.5,2.2,0.8,1.7,1.7,4.6,12.4,.500,.566,.308,.539,.795,.576
3524,Dorie Murrey,1967-68,24,SEA,NBA,81,,1494,5.1,11.7,5.1,11.7,,,4.0,5.9,,,14.5,1.6,,,,6.6,14.2,.436,.436,,.436,.689,.499
3525,Dorie Murrey,1969-70,26,SEA,NBA,81,,1079,5.1,11.4,5.1,11.4,,,4.5,6.2,,,11.9,2.5,,,,6.4,14.7,.446,.446,,.446,.731,.520
3526,Dorie Murrey,1970-71,27,TOT,NBA,71,,716,3.9,8.9,3.9,8.9,,,3.8,5.6,,,11.1,1.6,,,,7.5,11.6,.438,.438,,.438,.670,.508
3527,Tracy Murray,1995-96,24,TOR,NBA,82,37,2458,7.3,16.0,5.1,10.8,2.2,5.2,2.7,3.2,1.7,3.5,5.2,1.9,1.3,0.6,1.9,3.0,19.4,.454,.470,.422,.523,.831,.557
3528,Tracy Murray,1996-97,25,WSB,NBA,82,1,1814,5.7,13.5,3.6,7.5,2.1,6.0,2.7,3.2,1.7,3.4,5.0,1.5,1.4,0.4,1.7,3.0,16.2,.425,.481,.353,.503,.839,.546
3529,Tracy Murray,1997-98,26,WAS,NBA,82,12,2227,7.3,16.3,4.7,9.8,2.6,6.5,2.9,3.4,1.2,3.3,4.5,1.4,1.1,0.4,1.6,2.7,20.0,.446,.482,.392,.524,.871,.563
3530,Tracy Murray,1999-00,28,WAS,NBA,80,8,1831,5.7,13.2,3.5,8.0,2.2,5.2,2.4,2.8,1.2,4.1,5.3,1.4,0.9,0.5,1.7,3.6,16.0,.433,.435,.430,.517,.851,.555
3531,Ronald Murray,2003-04,24,SEA,NBA,82,18,2021,6.9,16.3,5.7,12.2,1.2,4.1,3.0,4.2,0.8,2.8,3.6,3.7,1.4,0.5,2.7,2.8,18.0,.425,.469,.293,.462,.715,.497
3532,Ronald Murray,2005-06,26,TOT,NBA,76,27,2112,5.5,13.1,4.8,10.7,0.6,2.4,2.9,4.1,0.6,2.0,2.6,3.4,1.2,0.2,2.3,2.3,14.5,.418,.453,.262,.442,.711,.487
3533,Ronald Murray,2008-09,29,ATL,NBA,80,2,1975,6.5,14.5,4.9,10.1,1.6,4.4,3.2,4.2,0.4,2.7,3.1,2.9,1.6,0.3,2.3,3.2,17.8,.447,.485,.360,.501,.760,.543
3534,Ronald Murray,2009-10,30,TOT,NBA,75,2,1673,5.8,14.7,4.3,9.9,1.5,4.8,3.0,4.2,0.6,3.3,3.9,2.9,1.0,0.3,2.0,2.7,16.1,.392,.431,.312,.443,.727,.485
3535,Lamond Murray,1994-95,21,LAC,NBA,81,61,2556,6.2,15.4,5.3,12.3,0.9,3.1,2.8,3.7,1.9,3.1,5.0,1.9,1.0,0.8,2.3,2.5,16.1,.402,.427,.298,.431,.754,.472
3536,Lamond Murray,1995-96,22,LAC,NBA,77,32,1816,5.1,11.4,4.4,9.1,0.7,2.3,2.0,2.6,1.8,3.1,4.9,1.7,1.2,0.5,2.1,3.0,12.9,.447,.479,.319,.479,.750,.513
3537,Lamond Murray,1996-97,23,LAC,NBA,74,1,1295,5.0,12.1,4.2,9.6,0.9,2.5,4.3,5.9,2.4,4.1,6.5,1.6,1.5,0.8,2.4,3.1,15.3,.416,.436,.341,.452,.739,.520
3538,Lamond Murray,1997-98,24,LAC,NBA,79,65,2579,6.6,13.7,5.8,11.6,0.8,2.1,3.1,4.1,2.4,4.4,6.8,2.0,1.6,0.8,2.4,2.7,17.0,.481,.504,.353,.508,.748,.548
3539,Lamond Murray,1998-99,25,LAC,NBA,50,13,1317,6.2,15.8,5.2,13.0,0.9,2.8,3.4,4.3,1.6,3.7,5.3,1.7,1.6,0.5,2.7,2.9,16.7,.391,.404,.330,.420,.803,.473
3540,Lamond Murray,1999-00,26,CLE,NBA,74,72,2365,7.0,15.5,6.2,13.4,0.8,2.1,3.1,4.1,1.9,4.5,6.4,2.0,1.6,0.5,2.8,3.2,17.9,.451,.465,.367,.476,.761,.517
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3541,Lamond Murray,2000-01,27,CLE,NBA,78,46,2225,6.3,15.0,5.3,12.3,1.0,2.7,2.5,3.4,1.7,3.8,5.5,2.0,1.3,0.4,2.3,2.8,16.1,.423,.434,.370,.456,.735,.490
3542,Lamond Murray,2001-02,28,CLE,NBA,71,68,2312,6.7,15.4,5.1,11.6,1.6,3.7,3.3,4.1,1.3,4.5,5.8,2.4,1.1,0.7,2.2,2.3,18.3,.436,.440,.424,.487,.817,.534
3543,Ken Murray,1953-54,25,FTW,NBA,49,,528,3.6,13.3,3.6,13.3,,,2.9,4.1,,,4.4,3.8,,,,4.1,10.2,.272,.272,,.272,.717,.336
3544,Ken Murray,1954-55,26,TOT,NBA,66,,1590,4.2,12.1,4.2,12.1,,,2.2,2.9,,,4.1,5.1,,,,2.9,10.7,.350,.350,,.350,.760,.399
3545,Troy Murphy,2001-02,21,GSW,NBA,82,4,1448,4.4,10.5,4.4,10.3,0.1,0.2,3.0,3.9,2.5,5.5,8.0,1.7,0.9,0.5,2.1,5.4,11.9,.421,.423,.333,.424,.776,.488
3546,Troy Murphy,2002-03,22,GSW,NBA,79,79,2510,4.8,10.7,4.8,10.5,0.0,0.2,3.5,4.2,3.3,8.3,11.6,1.5,0.9,0.4,1.6,3.5,13.2,.451,.456,.214,.453,.841,.526
3547,Troy Murphy,2004-05,24,GSW,NBA,70,69,2375,5.9,14.4,5.0,12.1,0.9,2.2,3.5,4.8,3.8,7.7,11.5,1.5,0.8,0.5,1.6,2.9,16.3,.414,.417,.399,.445,.730,.495
3548,Troy Murphy,2005-06,25,GSW,NBA,74,74,2516,5.2,12.0,4.4,9.4,0.8,2.6,3.6,4.6,2.8,7.8,10.6,1.4,0.7,0.4,1.5,2.7,14.8,.433,.464,.320,.468,.787,.529
3549,Troy Murphy,2007-08,27,IND,NBA,75,61,2106,5.4,11.8,3.8,7.8,1.6,4.0,3.3,4.1,1.8,7.4,9.3,2.8,0.8,0.5,1.6,3.7,15.7,.455,.484,.398,.522,.797,.573
3550,Troy Murphy,2008-09,28,IND,NBA,73,73,2482,5.3,11.1,2.9,5.9,2.3,5.2,2.2,2.7,2.1,10.4,12.5,2.5,0.8,0.5,1.7,3.3,15.1,.475,.496,.450,.580,.826,.614
3551,Troy Murphy,2009-10,29,IND,NBA,72,69,2344,5.9,12.5,3.9,7.4,2.0,5.1,2.4,3.0,2.0,9.3,11.3,2.3,1.1,0.5,1.5,2.7,16.1,.472,.533,.384,.551,.798,.585
3552,Troy Murphy,2011-12,31,LAL,NBA,59,0,956,2.9,6.4,1.8,3.9,1.1,2.5,0.2,0.3,1.5,5.7,7.2,1.9,0.6,0.6,1.0,3.7,7.1,.450,.471,.418,.532,.667,.537
3553,Tod Murphy,1989-90,26,MIN,NBA,82,59,2493,3.8,8.0,3.5,7.4,0.2,0.6,2.1,2.9,3.0,5.2,8.1,1.5,1.1,0.9,0.9,3.3,9.8,.471,.479,.372,.486,.709,.530
3554,Calvin Murphy*,1970-71,22,SDR,NBA,82,,2020,8.4,18.3,8.4,18.3,,,6.3,7.7,,,4.4,5.9,,,,4.7,23.1,.458,.458,,.458,.820,.532
3555,Calvin Murphy*,1971-72,23,HOU,NBA,82,,2538,8.1,17.8,8.1,17.8,,,5.0,5.6,,,3.7,5.6,,,,4.2,21.1,.455,.455,,.455,.890,.522
3556,Calvin Murphy*,1972-73,24,HOU,NBA,77,,1697,8.1,17.4,8.1,17.4,,,5.1,5.7,,,3.2,5.6,,,,4.5,21.2,.465,.465,,.465,.888,.533
3557,Calvin Murphy*,1973-74,25,HOU,NBA,81,,2922,8.3,15.8,8.3,15.8,,,3.8,4.4,0.6,1.7,2.3,7.4,1.9,0.0,,3.8,20.4,.522,.522,,.522,.868,.573
3558,Calvin Murphy*,1974-75,26,HOU,NBA,78,,2513,8.0,16.5,8.0,16.5,,,4.9,5.5,0.7,1.7,2.5,5.5,1.8,0.1,,4.0,20.8,.484,.484,,.484,.883,.550
3559,Calvin Murphy*,1975-76,27,HOU,NBA,82,,2995,8.1,16.5,8.1,16.5,,,4.5,4.9,0.6,1.9,2.5,7.2,1.8,0.1,,3.5,20.7,.493,.493,,.493,.907,.556
3560,Calvin Murphy*,1976-77,28,HOU,NBA,82,,2764,7.8,15.8,7.8,15.8,,,3.5,4.0,0.7,1.5,2.2,5.0,1.9,0.1,,3.7,19.1,.490,.490,,.490,.886,.542
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3561,Calvin Murphy*,1977-78,29,HOU,NBA,76,,2900,10.6,21.6,10.6,21.6,,,3.0,3.3,0.7,1.3,2.0,3.2,1.4,0.0,2.1,3.0,24.2,.491,.491,,.491,.918,.525
3562,Calvin Murphy*,1978-79,30,HOU,NBA,82,,2941,8.7,17.4,8.7,17.4,,,3.0,3.2,1.0,1.2,2.1,4.3,1.4,0.1,2.3,3.5,20.3,.496,.496,,.496,.928,.539
3563,Calvin Murphy*,1979-80,31,HOU,NBA,76,,2676,8.4,17.0,8.4,16.7,0.0,0.3,3.6,4.1,0.9,1.1,2.0,4.0,1.9,0.1,2.2,3.6,20.4,.493,.502,.040,.493,.897,.543
3564,Calvin Murphy*,1980-81,32,HOU,NBA,76,,2014,9.4,19.2,9.4,18.9,0.1,0.3,3.7,3.8,0.6,1.0,1.6,4.0,2.0,0.1,2.3,3.7,22.6,.492,.496,.235,.493,.958,.542
3565,Gheorghe Muresan,1994-95,23,WSB,NBA,73,58,1720,6.3,11.3,6.3,11.3,0.0,0.0,2.6,3.7,3.7,6.5,10.2,0.8,1.0,2.7,2.4,5.4,15.3,.560,.560,,.560,.709,.591
3566,Gheorghe Muresan,1995-96,24,WSB,NBA,76,76,2242,7.5,12.8,7.5,12.8,0.0,0.0,2.8,4.5,4.0,7.7,11.7,0.9,0.8,2.8,2.3,4.8,17.7,.584,.585,.000,.584,.619,.600
3567,Gheorghe Muresan,1996-97,25,WSB,NBA,73,69,1849,6.4,10.5,6.4,10.5,0.0,0.0,2.4,3.9,2.7,6.6,9.4,0.6,0.8,1.9,2.3,4.5,15.1,.604,.604,,.604,.618,.618
3568,Eric Murdock,1992-93,24,MIL,NBA,79,78,2437,6.5,13.8,6.0,12.1,0.5,1.8,3.4,4.4,1.4,2.8,4.2,8.9,2.6,0.1,3.1,2.6,16.8,.468,.498,.261,.485,.780,.534
3569,Eric Murdock,1993-94,25,MIL,NBA,82,76,2533,6.8,14.5,5.8,12.1,1.0,2.4,3.3,4.1,1.3,2.4,3.7,7.8,2.8,0.2,2.9,2.7,17.9,.468,.479,.411,.502,.813,.549
3570,Eric Murdock,1994-95,26,MIL,NBA,75,32,2158,5.6,13.6,4.1,9.6,1.5,4.0,3.5,4.5,0.8,2.8,3.6,8.0,1.9,0.2,3.2,2.3,16.3,.415,.432,.375,.471,.790,.524
3571,Eric Murdock,1995-96,27,TOT,NBA,73,14,1673,5.3,12.6,4.3,9.5,1.0,3.1,2.5,3.1,0.6,3.1,3.6,7.0,2.9,0.2,2.8,3.0,13.9,.416,.450,.310,.454,.797,.498
3572,Eric Murdock,1997-98,29,MIA,NBA,82,1,1395,4.6,10.8,3.8,8.5,0.7,2.3,3.2,4.0,1.0,3.0,4.0,5.7,2.7,0.3,2.7,4.5,13.1,.422,.454,.308,.456,.801,.520
3573,Jeff Mullins,1966-67,24,SFW,NBA,77,,1835,8.3,18.0,8.3,18.0,,,2.9,4.2,,,7.6,4.4,,,,3.8,19.5,.458,.458,,.458,.701,.490
3574,Jeff Mullins,1967-68,25,SFW,NBA,79,,2805,7.8,17.9,7.8,17.9,,,3.5,4.4,,,5.7,4.5,,,,3.5,19.2,.439,.439,,.439,.794,.484
3575,Jeff Mullins,1968-69,26,SFW,NBA,78,,2916,8.6,18.7,8.6,18.7,,,4.7,5.6,,,5.7,4.2,,,,3.1,21.9,.459,.459,,.459,.843,.517
3576,Jeff Mullins,1969-70,27,SFW,NBA,74,,2861,8.3,17.9,8.3,17.9,,,4.0,4.8,,,4.8,4.5,,,,3.0,20.5,.460,.460,,.460,.847,.512
3577,Jeff Mullins,1970-71,28,SFW,NBA,75,,2909,7.8,16.2,7.8,16.2,,,3.7,4.4,,,4.2,4.1,,,,3.0,19.3,.482,.482,,.482,.844,.533
3578,Jeff Mullins,1971-72,29,GSW,NBA,80,,3214,7.7,16.4,7.7,16.4,,,3.9,4.9,,,5.0,5.3,,,,2.9,19.3,.467,.467,,.467,.794,.518
3579,Jeff Mullins,1972-73,30,GSW,NBA,81,,3005,7.8,15.8,7.8,15.8,,,1.7,2.1,,,4.3,4.0,,,,2.4,17.3,.493,.493,,.493,.831,.517
3580,Jeff Mullins,1973-74,31,GSW,NBA,77,,2498,7.8,16.5,7.8,16.5,,,2.4,2.8,1.2,2.7,4.0,4.4,1.0,0.3,,3.1,18.0,.473,.473,,.473,.875,.509
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3581,Chris Mullin*,1986-87,23,GSW,NBA,82,82,2377,7.2,14.1,6.9,13.1,0.3,1.0,4.1,4.9,0.6,2.2,2.7,4.0,1.5,0.5,2.3,3.3,18.8,.514,.529,.302,.524,.825,.580
3582,Chris Mullin*,1987-88,24,GSW,NBA,60,55,2033,8.3,16.4,7.7,14.7,0.6,1.7,4.2,4.8,1.0,2.6,3.6,5.1,2.0,0.6,2.8,2.4,21.5,.508,.526,.351,.526,.885,.580
3583,Chris Mullin*,1988-89,25,GSW,NBA,82,82,3093,9.7,19.0,9.4,17.8,0.3,1.2,5.7,6.4,1.8,3.9,5.6,4.8,2.0,0.5,3.4,2.1,25.3,.509,.527,.230,.516,.892,.581
3584,Chris Mullin*,1989-90,26,GSW,NBA,78,78,2830,8.7,16.2,7.6,13.2,1.1,3.0,6.4,7.2,1.7,4.2,5.9,4.1,1.6,0.6,3.0,1.8,24.9,.536,.573,.372,.570,.889,.643
3585,Chris Mullin*,1990-91,27,GSW,NBA,82,82,3315,8.4,15.7,8.0,14.3,0.4,1.4,5.6,6.3,1.5,3.3,4.8,3.6,1.9,0.7,2.7,1.9,22.9,.536,.560,.301,.550,.884,.618
3586,Chris Mullin*,1991-92,28,GSW,NBA,81,81,3346,8.9,17.0,8.2,15.2,0.7,1.9,3.8,4.5,1.4,3.5,4.8,3.1,1.9,0.7,2.2,1.8,22.3,.524,.544,.366,.544,.833,.586
3587,Chris Mullin*,1993-94,30,GSW,NBA,62,39,2324,6.4,13.5,5.5,11.1,0.9,2.3,2.6,3.4,1.0,4.4,5.3,4.9,1.7,0.8,2.8,1.8,16.1,.472,.494,.364,.503,.753,.539
3588,Chris Mullin*,1996-97,33,GSW,NBA,79,63,2733,5.8,10.4,4.7,7.8,1.1,2.7,2.4,2.8,1.0,3.2,4.2,4.2,1.7,0.4,2.5,2.0,15.1,.553,.602,.411,.605,.864,.645
3589,Chris Mullin*,1997-98,34,IND,NBA,82,82,2177,5.5,11.4,3.7,7.4,1.8,4.0,2.5,2.7,0.6,3.5,4.1,3.1,1.6,0.6,1.9,3.1,15.3,.481,.503,.440,.559,.939,.607
3590,Chris Mullin*,1998-99,35,IND,NBA,50,50,1179,5.4,11.3,3.2,6.5,2.2,4.8,2.4,2.8,0.8,4.1,4.9,2.5,1.4,0.4,1.8,3.1,15.5,.477,.486,.465,.575,.870,.616
3591,Byron Mullens,2011-12,22,CHA,NBA,65,25,1465,6.2,14.5,5.9,13.3,0.3,1.3,2.3,2.8,2.4,5.7,8.0,1.4,0.5,1.3,1.8,3.4,14.9,.425,.443,.235,.435,.821,.473
3592,Shabazz Muhammad,2015-16,23,MIN,NBA,82,0,1682,6.8,14.6,5.8,11.3,0.9,3.3,4.0,5.2,2.1,3.6,5.7,1.1,0.5,0.1,1.5,2.0,18.5,.465,.516,.289,.498,.764,.548
3593,Erwin Mueller,1966-67,22,CHI,NBA,80,,2136,7.1,16.1,7.1,16.1,,,2.9,4.4,,,8.4,2.2,,,,3.8,17.1,.441,.441,,.441,.658,.474
3594,Erwin Mueller,1967-68,23,TOT,NBA,74,,1788,4.5,9.8,4.5,9.8,,,2.2,3.7,,,7.8,3.1,,,,3.3,11.1,.456,.456,,.456,.578,.485
3595,Erwin Mueller,1968-69,24,TOT,NBA,78,,1355,3.8,10.2,3.8,10.2,,,2.4,4.3,,,7.9,4.9,,,,3.8,10.0,.375,.375,,.375,.549,.414
3596,Erwin Mueller,1969-70,25,TOT,NBA,78,,2353,4.6,9.9,4.6,9.9,,,2.9,4.0,,,7.4,3.1,,,,2.9,12.1,.464,.464,,.464,.719,.518
3597,Emmanuel Mudiay,2015-16,19,DEN,NBA,68,66,2068,5.7,15.8,4.4,11.7,1.3,4.0,2.4,3.6,0.6,3.5,4.0,6.5,1.1,0.6,3.8,2.5,15.2,.364,.379,.319,.404,.670,.437
3598,Timofey Mozgov,2013-14,27,DEN,NBA,82,30,1770,5.8,11.1,5.7,10.6,0.1,0.5,4.0,5.3,3.5,7.3,10.7,1.3,0.5,2.0,2.5,4.3,15.7,.523,.539,.167,.527,.754,.584
3599,Timofey Mozgov,2014-15,28,TOT,NBA,81,80,2045,5.5,10.0,5.5,9.9,0.0,0.1,2.7,3.8,3.6,6.8,10.4,1.0,0.6,1.7,2.0,4.0,13.8,.555,.557,.333,.557,.718,.594
3600,Timofey Mozgov,2015-16,29,CLE,NBA,76,48,1326,5.5,9.7,5.5,9.6,0.0,0.2,1.8,2.6,3.0,6.2,9.1,0.9,0.6,1.5,1.9,4.3,12.9,.565,.574,.143,.567,.716,.593
