
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
801,Antoine Walker,2001-02,25,BOS,NBA,81,81,3406,7.0,17.9,4.7,11.0,2.3,6.8,2.5,3.4,1.6,6.0,7.5,4.3,1.3,0.4,2.7,2.5,19.0,.394,.425,.344,.460,.741,.490
802,Antoine Walker,2002-03,26,BOS,NBA,78,78,3235,6.7,17.3,4.6,10.8,2.1,6.5,2.0,3.2,1.1,5.2,6.3,4.2,1.3,0.3,2.9,2.5,17.5,.388,.427,.323,.449,.615,.467
803,Antoine Walker,2003-04,27,DAL,NBA,82,82,2840,6.1,14.3,5.1,10.4,1.0,3.9,1.3,2.4,2.5,6.2,8.7,4.7,0.8,0.8,2.6,2.7,14.6,.428,.487,.269,.464,.554,.475
804,Antoine Walker,2004-05,28,TOT,NBA,77,77,2955,7.1,16.8,5.7,12.6,1.3,4.2,2.4,4.5,2.2,6.2,8.5,3.2,1.1,0.7,3.1,2.6,17.9,.422,.455,.323,.462,.539,.478
805,Antoine Walker,2005-06,29,MIA,NBA,82,19,2199,6.4,14.7,4.2,8.4,2.2,6.3,1.3,2.1,1.7,5.2,6.9,2.7,0.8,0.5,2.5,3.1,16.4,.435,.493,.358,.512,.628,.524
806,Antoine Walker,2006-07,30,MIA,NBA,78,15,1818,5.2,13.2,3.6,7.2,1.7,6.0,0.9,2.1,1.8,4.9,6.7,2.6,1.0,0.3,2.8,3.4,13.1,.397,.499,.275,.460,.438,.462
807,Neal Walk,1969-70,21,PHO,NBA,82,,1394,6.6,14.1,6.6,14.1,,,4.0,6.2,,,11.8,2.1,,,,5.8,17.3,.470,.470,,.470,.640,.512
808,Neal Walk,1970-71,22,PHO,NBA,82,,2033,7.5,16.7,7.5,16.7,,,3.6,4.7,,,11.9,2.1,,,,5.0,18.7,.451,.451,,.451,.765,.497
809,Neal Walk,1971-72,23,PHO,NBA,81,,2142,8.5,17.8,8.5,17.8,,,4.3,5.8,,,11.2,2.5,,,,5.0,21.3,.479,.479,,.479,.744,.525
810,Neal Walk,1972-73,24,PHO,NBA,81,,3114,7.8,16.8,7.8,16.8,,,3.2,4.1,,,11.6,3.3,,,,3.7,18.9,.466,.466,,.466,.786,.507
811,Neal Walk,1973-74,25,PHO,NBA,82,,2549,8.1,17.6,8.1,17.6,,,3.3,4.2,3.3,8.5,11.8,4.7,1.0,0.8,,3.6,19.5,.460,.460,,.460,.791,.502
812,Neal Walk,1975-76,27,NYK,NBA,82,,1340,7.0,16.3,7.0,16.3,,,2.1,2.7,2.6,7.8,10.5,3.2,0.7,0.6,,5.6,16.2,.432,.432,,.432,.798,.463
813,Andre Wakefield,1978-79,24,TOT,NBA,73,,586,3.8,10.9,3.8,10.9,,,2.9,4.2,1.5,3.1,4.7,4.3,1.2,0.1,4.5,4.3,10.6,.350,.350,,.350,.696,.415
814,Granville Waiters,1983-84,23,IND,NBA,78,8,1040,4.3,8.2,4.3,8.2,0.0,0.0,1.1,1.8,2.2,5.6,7.9,2.1,0.8,2.9,2.3,5.7,9.6,.517,.519,.000,.517,.608,.532
815,Dion Waiters,2013-14,22,CLE,NBA,70,24,2072,7.5,17.3,5.9,12.9,1.6,4.3,2.8,4.1,0.6,2.8,3.4,3.6,1.1,0.3,2.7,2.7,19.3,.433,.455,.368,.479,.685,.508
816,Dion Waiters,2014-15,23,TOT,NBA,80,23,2208,6.1,15.4,4.9,11.4,1.2,4.0,1.9,2.8,0.7,2.5,3.1,2.7,1.5,0.3,1.8,2.5,15.3,.396,.431,.297,.435,.680,.460
817,Dion Waiters,2015-16,24,OKC,NBA,78,15,2152,4.7,11.8,3.3,7.8,1.4,4.0,1.9,2.6,0.6,2.8,3.4,2.6,1.4,0.3,2.0,2.4,12.7,.399,.421,.358,.460,.713,.492
818,Dwyane Wade,2003-04,22,MIA,NBA,61,56,2126,6.3,13.5,6.0,12.6,0.3,0.9,3.9,5.3,1.4,2.7,4.2,4.7,1.5,0.6,3.3,2.4,16.8,.465,.477,.302,.475,.747,.530
819,Dwyane Wade,2004-05,23,MIA,NBA,77,77,2974,7.6,16.0,7.5,15.4,0.2,0.5,7.0,9.2,1.3,3.5,4.8,6.3,1.5,1.0,3.9,2.8,22.4,.478,.485,.289,.483,.762,.561
820,Dwyane Wade,2005-06,24,MIA,NBA,75,75,2892,8.7,17.6,8.5,16.6,0.2,0.9,7.8,10.0,1.3,4.0,5.4,6.3,1.8,0.7,3.3,2.7,25.4,.495,.513,.171,.499,.783,.577
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
821,Dwyane Wade,2008-09,27,MIA,NBA,79,79,3048,10.1,20.5,9.0,17.3,1.0,3.3,7.0,9.1,1.1,3.6,4.7,7.0,2.0,1.3,3.2,2.1,28.2,.491,.524,.317,.516,.765,.574
822,Dwyane Wade,2009-10,28,MIA,NBA,77,77,2792,9.3,19.5,8.3,16.3,0.9,3.1,6.9,9.1,1.4,3.4,4.8,6.5,1.8,1.1,3.2,2.3,26.4,.476,.509,.300,.500,.761,.562
823,Dwyane Wade,2010-11,29,MIA,NBA,76,76,2823,8.8,17.6,8.0,15.0,0.8,2.6,6.3,8.3,1.6,4.6,6.2,4.4,1.4,1.1,3.0,2.5,24.8,.500,.534,.306,.523,.758,.581
824,Dwyane Wade,2011-12,30,MIA,NBA,49,49,1625,9.2,18.5,8.9,17.3,0.3,1.2,5.2,6.6,1.6,3.6,5.3,5.0,1.8,1.4,2.9,2.4,24.0,.497,.513,.268,.506,.791,.559
825,Dwyane Wade,2012-13,31,MIA,NBA,69,69,2391,8.6,16.5,8.3,15.5,0.3,1.0,4.6,6.4,1.3,3.9,5.2,5.3,1.9,0.8,2.9,2.1,22.0,.521,.537,.258,.528,.725,.571
826,Dwyane Wade,2014-15,33,MIA,NBA,62,62,1971,9.3,19.8,8.8,17.9,0.5,1.9,5.2,6.8,1.1,2.9,4.0,5.5,1.3,0.4,3.8,1.9,24.3,.470,.489,.284,.483,.768,.534
827,Dwyane Wade,2015-16,34,MIA,NBA,74,73,2258,8.6,18.9,8.5,18.2,0.1,0.7,5.1,6.5,1.3,3.5,4.8,5.5,1.3,0.7,3.2,1.8,22.5,.456,.468,.159,.459,.793,.517
828,Sasha Vujacic,2005-06,21,LAL,NBA,82,4,1449,2.7,7.8,1.2,3.5,1.5,4.3,1.1,1.3,0.8,3.1,4.0,3.5,1.2,0.1,1.2,3.7,8.0,.346,.350,.343,.441,.885,.479
