
,,,,,,Totals,Totals,Totals,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Per 36 Minutes,Shooting,Shooting,Shooting,Shooting,Shooting,Shooting
2917,Chuck Person,1992-93,28,MIN,NBA,78,75,2985,6.5,15.1,5.1,11.0,1.4,4.0,1.3,2.0,1.2,4.0,5.2,4.1,0.8,0.4,2.6,2.4,15.8,.433,.462,.355,.481,.649,.495
2918,Chuck Person,1993-94,29,MIN,NBA,77,37,2029,6.3,15.0,4.5,10.1,1.8,4.8,1.5,1.9,1.0,3.5,4.5,3.3,0.8,0.2,2.1,2.9,15.9,.422,.448,.368,.482,.759,.502
2919,Chuck Person,1994-95,30,SAS,NBA,81,1,2033,5.6,13.3,2.6,5.4,3.0,7.9,1.2,1.8,0.9,3.7,4.6,1.9,0.8,0.2,1.8,3.5,15.4,.423,.475,.387,.537,.647,.549
2920,Chuck Person,1995-96,31,SAS,NBA,80,16,2131,5.2,11.9,2.0,4.1,3.2,7.8,1.1,1.8,1.3,5.7,7.0,1.7,0.8,0.4,1.5,3.3,14.7,.437,.488,.410,.572,.644,.581
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2921,Chuck Person,1998-99,34,CHH,NBA,50,21,990,4.1,10.5,2.1,4.8,2.0,5.7,0.9,1.2,0.6,4.2,4.8,2.2,0.7,0.3,1.5,3.3,11.0,.388,.432,.350,.483,.750,.500
2922,Tim Perry,1991-92,26,PHO,NBA,80,69,2483,6.0,11.4,5.9,11.3,0.0,0.1,2.2,3.1,3.0,5.0,8.0,1.9,0.6,1.7,2.0,3.4,14.2,.523,.525,.375,.525,.712,.556
2923,Tim Perry,1992-93,27,PHI,NBA,81,51,2104,4.9,10.5,4.7,9.7,0.2,0.8,2.5,3.5,2.6,4.4,7.0,2.2,0.7,1.6,2.1,2.7,12.5,.468,.491,.204,.476,.710,.519
2924,Tim Perry,1993-94,28,PHI,NBA,80,68,2336,4.2,9.6,3.1,6.5,1.1,3.1,1.6,2.7,1.8,4.4,6.2,1.4,0.9,1.3,1.2,2.4,11.1,.435,.468,.365,.494,.580,.512
2925,Elliot Perry,1994-95,25,PHO,NBA,82,51,1977,5.6,10.7,5.1,9.6,0.5,1.1,2.9,3.6,0.9,1.8,2.7,7.2,2.8,0.1,3.0,2.6,14.5,.520,.532,.417,.542,.810,.590
2926,Elliot Perry,1995-96,26,PHO,NBA,81,26,1668,5.6,11.8,5.1,10.6,0.5,1.3,3.3,4.2,0.7,2.2,2.9,7.6,1.9,0.1,3.2,3.0,15.0,.475,.484,.407,.497,.778,.549
2927,Elliot Perry,1996-97,27,MIL,NBA,82,3,1595,4.9,10.3,3.8,7.2,1.1,3.1,1.8,2.4,0.5,2.3,2.8,5.6,2.2,0.1,2.5,2.6,12.7,.474,.523,.358,.527,.745,.557
2928,Elliot Perry,1997-98,28,MIL,NBA,81,33,1752,5.0,11.5,4.6,10.5,0.3,1.0,1.9,2.2,0.4,1.8,2.2,4.7,1.8,0.0,2.6,2.7,12.1,.430,.438,.340,.445,.844,.485
2929,Curtis Perry,1971-72,23,TOT,NBA,75,,1826,3.6,9.6,3.6,9.6,,,1.5,2.3,,,11.7,2.0,,,,5.1,8.6,.372,.372,,.372,.639,.407
2930,Curtis Perry,1973-74,25,MIL,NBA,81,,2386,4.9,11.0,4.9,11.0,,,1.2,2.0,3.7,7.0,10.6,2.8,1.6,1.5,,4.5,11.0,.446,.446,,.446,.582,.462
2931,Curtis Perry,1974-75,26,PHO,NBA,79,,2688,5.9,12.3,5.9,12.3,,,2.5,3.4,4.6,7.9,12.6,2.5,1.4,1.0,,3.9,14.2,.477,.477,,.477,.719,.514
2932,Curtis Perry,1975-76,27,PHO,NBA,71,,2353,5.9,11.9,5.9,11.9,,,2.7,3.7,3.0,7.5,10.5,2.8,1.3,1.0,,4.1,14.5,.497,.497,,.497,.732,.537
2933,Sam Perkins,1984-85,23,DAL,NBA,82,42,2317,5.4,11.4,5.3,10.9,0.1,0.6,3.1,3.8,2.9,6.5,9.4,2.1,1.0,1.0,1.6,3.7,14.0,.471,.483,.250,.478,.820,.535
2934,Sam Perkins,1985-86,24,DAL,NBA,80,79,2626,6.3,12.5,6.1,12.0,0.2,0.5,4.2,5.2,2.7,6.7,9.4,2.1,1.0,1.3,2.0,2.9,16.9,.503,.510,.333,.509,.814,.573
2935,Sam Perkins,1986-87,25,DAL,NBA,80,80,2687,6.2,12.8,5.9,12.1,0.3,0.7,3.3,4.0,2.6,5.6,8.3,2.0,1.5,1.0,1.8,3.6,15.9,.482,.489,.352,.492,.828,.545
2936,Sam Perkins,1987-88,26,DAL,NBA,75,75,2499,5.7,12.6,5.6,12.2,0.1,0.4,3.9,4.8,2.9,5.8,8.7,1.7,1.1,0.8,1.7,3.3,15.4,.450,.460,.167,.453,.822,.521
2937,Sam Perkins,1988-89,27,DAL,NBA,78,77,2860,5.6,12.1,5.5,11.6,0.1,0.5,3.4,4.1,3.0,5.7,8.7,1.6,1.0,1.2,1.8,2.8,14.7,.464,.476,.184,.468,.833,.530
2938,Sam Perkins,1989-90,28,DAL,NBA,76,70,2668,5.9,11.9,5.8,11.5,0.1,0.4,4.5,5.7,2.8,4.9,7.7,2.4,1.2,0.9,2.0,3.0,16.3,.493,.502,.214,.496,.778,.564
2939,Sam Perkins,1990-91,29,LAL,NBA,73,66,2504,5.3,10.7,5.0,9.8,0.3,0.9,3.3,4.0,2.4,5.3,7.7,1.6,0.9,1.1,1.5,3.6,14.1,.495,.515,.281,.507,.821,.567
2940,Sam Perkins,1991-92,30,LAL,NBA,63,63,2332,5.6,12.4,5.3,11.3,0.2,1.1,4.7,5.7,3.0,5.6,8.6,2.2,1.0,1.0,1.3,3.0,16.1,.450,.471,.217,.459,.817,.538
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2941,Sam Perkins,1992-93,31,TOT,NBA,79,62,2351,5.8,12.2,5.5,11.1,0.4,1.1,3.8,4.7,2.5,5.5,8.0,2.4,0.9,1.3,1.7,3.4,15.9,.477,.490,.338,.492,.820,.555
2942,Sam Perkins,1993-94,32,SEA,NBA,81,41,2170,5.7,12.9,4.0,8.4,1.6,4.5,3.6,4.5,2.0,4.1,6.1,1.8,1.1,0.5,1.7,3.3,16.6,.438,.475,.367,.501,.801,.556
2943,Sam Perkins,1994-95,33,SEA,NBA,82,37,2356,5.3,11.3,3.2,6.1,2.1,5.2,3.3,4.1,1.5,4.6,6.1,2.1,1.1,0.7,1.2,2.8,15.9,.466,.526,.397,.558,.799,.606
2944,Sam Perkins,1995-96,34,SEA,NBA,82,20,2169,5.4,13.2,3.3,7.2,2.1,6.0,3.2,4.0,1.7,4.4,6.1,2.0,1.4,0.8,1.4,2.9,16.1,.408,.452,.355,.489,.793,.537
2945,Sam Perkins,1996-97,35,SEA,NBA,81,4,1976,5.3,12.0,3.1,6.4,2.2,5.6,3.4,4.2,1.3,4.1,5.5,1.9,1.3,0.9,1.4,2.4,16.2,.439,.477,.395,.531,.817,.584
2946,Sam Perkins,1997-98,36,SEA,NBA,81,0,1675,4.2,10.1,2.3,5.4,1.9,4.8,2.2,2.8,1.1,4.3,5.5,2.4,1.3,0.6,1.3,3.4,12.5,.416,.438,.392,.508,.789,.550
2947,Sam Perkins,1998-99,37,IND,NBA,48,0,789,3.7,9.1,2.1,5.0,1.6,4.1,2.0,2.7,1.6,4.7,6.3,1.1,0.7,0.6,1.0,3.4,10.9,.400,.409,.389,.488,.717,.526
2948,Sam Perkins,1999-00,38,IND,NBA,81,0,1620,4.1,9.8,2.1,5.0,2.0,4.8,1.8,2.2,1.4,5.0,6.4,1.5,0.7,0.7,1.4,3.0,11.9,.417,.426,.408,.518,.825,.555
2949,Kendrick Perkins,2006-07,22,BOS,NBA,72,53,1576,3.0,6.1,3.0,6.1,0.0,0.1,1.4,2.3,2.6,5.9,8.5,2.1,0.5,2.2,2.6,4.9,7.4,.491,.496,.000,.491,.600,.518
2950,Kendrick Perkins,2007-08,23,BOS,NBA,78,78,1912,4.0,6.6,4.0,6.5,0.0,0.0,2.1,3.4,2.7,6.2,8.9,1.6,0.6,2.1,2.4,4.6,10.2,.615,.617,.000,.615,.623,.632
2951,Kendrick Perkins,2008-09,24,BOS,NBA,76,76,2253,4.4,7.6,4.4,7.6,0.0,0.0,1.5,2.6,3.3,6.6,9.9,1.5,0.4,2.4,2.6,4.0,10.4,.577,.580,.000,.577,.600,.591
2952,Kendrick Perkins,2009-10,25,BOS,NBA,78,78,2154,5.2,8.7,5.2,8.7,0.0,0.1,2.7,4.7,2.6,7.4,9.9,1.3,0.4,2.2,2.8,3.7,13.2,.602,.605,.000,.602,.582,.613
2953,Kendrick Perkins,2011-12,27,OKC,NBA,65,65,1744,2.6,5.4,2.6,5.4,0.0,0.0,1.5,2.3,2.5,6.3,8.8,1.6,0.5,1.5,2.4,3.9,6.8,.489,.489,,.489,.652,.528
2954,Kendrick Perkins,2012-13,28,OKC,NBA,78,78,1954,2.6,5.8,2.6,5.7,0.0,0.0,0.8,1.3,2.0,6.6,8.6,2.0,0.8,1.5,2.0,4.2,6.1,.457,.458,.000,.457,.611,.479
2955,Kendrick Perkins,2013-14,29,OKC,NBA,62,62,1207,2.6,5.8,2.6,5.7,0.0,0.0,1.1,2.0,2.4,6.7,9.1,2.0,0.8,1.0,2.7,5.3,6.3,.451,.453,.000,.451,.552,.474
2956,Kendrick Perkins,2014-15,30,TOT,NBA,68,3,1148,3.2,7.1,3.2,7.1,0.0,0.0,1.3,2.6,2.9,7.2,10.0,1.6,0.5,1.3,3.0,5.1,7.7,.449,.451,.000,.449,.506,.467
2957,Will Perdue,1989-90,24,CHI,NBA,77,11,884,4.5,10.9,4.5,10.7,0.0,0.2,2.9,4.2,3.6,5.1,8.7,1.9,0.8,1.1,2.6,6.1,12.0,.414,.422,.000,.414,.692,.469
2958,Will Perdue,1990-91,25,CHI,NBA,74,3,972,4.3,8.7,4.3,8.6,0.0,0.1,2.8,4.1,4.5,7.9,12.4,1.7,0.9,2.1,2.8,5.4,11.4,.494,.500,.000,.494,.670,.540
2959,Will Perdue,1991-92,26,CHI,NBA,77,7,1007,5.4,9.9,5.4,9.9,0.0,0.1,1.6,3.3,3.9,7.3,11.2,2.9,0.6,1.5,2.6,4.8,12.5,.547,.547,.500,.549,.495,.550
2960,Will Perdue,1992-93,27,CHI,NBA,72,16,998,4.9,8.9,4.9,8.8,0.0,0.0,2.4,4.0,3.7,6.6,10.4,2.7,0.8,1.7,2.7,5.0,12.3,.557,.559,.000,.557,.604,.578
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2961,Will Perdue,1994-95,29,CHI,NBA,78,78,1592,5.7,10.4,5.7,10.4,0.0,0.0,2.6,4.4,4.8,7.0,11.8,2.0,0.6,1.3,2.6,5.0,14.0,.553,.555,.000,.553,.582,.570
2962,Will Perdue,1995-96,30,SAS,NBA,80,22,1396,4.5,8.5,4.5,8.5,0.0,0.0,1.7,3.2,4.5,8.0,12.5,0.9,0.7,1.9,2.2,4.7,10.7,.523,.524,.000,.523,.536,.535
2963,Will Perdue,1997-98,32,SAS,NBA,79,30,1491,3.9,7.1,3.9,7.1,0.0,0.0,1.7,3.2,4.3,8.6,12.9,1.4,0.5,1.2,2.0,3.3,9.5,.549,.551,.000,.549,.526,.557
2964,Sam Pellom,1980-81,29,ATL,NBA,77,,1472,4.5,9.3,4.5,9.3,0.0,0.0,2.0,2.8,3.0,5.7,8.7,1.2,1.2,2.3,2.4,5.6,11.1,.489,.491,.000,.489,.698,.525
2965,Anthony Peeler,1992-93,23,LAL,NBA,77,11,1656,6.5,13.8,5.5,11.2,1.0,2.6,3.5,4.5,1.4,2.5,3.9,3.6,1.3,0.3,2.7,4.2,17.4,.468,.486,.390,.505,.786,.553
2966,Anthony Peeler,1994-95,25,LAL,NBA,73,24,1559,6.6,15.2,4.6,10.2,1.9,5.0,2.4,3.0,1.4,2.4,3.9,2.8,1.2,0.3,1.9,3.3,17.5,.432,.454,.389,.496,.797,.528
2967,Anthony Peeler,1995-96,26,LAL,NBA,73,12,1608,6.1,13.5,3.7,7.8,2.4,5.7,1.4,1.9,1.0,2.1,3.1,2.6,1.3,0.2,1.3,3.1,15.9,.452,.480,.413,.539,.709,.555
2968,Anthony Peeler,1996-97,27,VAN,NBA,72,57,2291,6.3,15.9,4.3,10.5,2.0,5.4,1.7,2.1,0.8,3.0,3.9,4.0,1.6,0.3,2.5,2.6,16.4,.398,.410,.373,.461,.820,.487
2969,Anthony Peeler,1999-00,30,MIN,NBA,82,22,2073,5.5,12.6,4.0,8.2,1.5,4.4,1.5,1.9,1.0,3.0,4.0,3.4,1.1,0.2,1.5,3.0,14.0,.436,.491,.333,.494,.798,.520
2970,Anthony Peeler,2000-01,31,MIN,NBA,75,41,2126,5.2,12.4,3.5,8.1,1.7,4.3,1.3,1.5,0.7,2.5,3.3,3.3,1.5,0.3,1.8,2.8,13.4,.421,.437,.391,.489,.862,.513
2971,Anthony Peeler,2001-02,32,MIN,NBA,82,0,2060,5.0,12.0,3.1,7.0,1.9,4.9,0.9,1.0,0.6,3.0,3.6,3.1,1.1,0.2,1.3,2.4,12.9,.421,.441,.392,.502,.862,.519
2972,Anthony Peeler,2002-03,33,MIN,NBA,82,39,2245,4.0,9.8,2.6,6.4,1.4,3.4,0.6,0.8,0.6,3.2,3.9,3.9,1.2,0.2,1.3,2.6,10.1,.414,.416,.410,.485,.780,.499
2973,Anthony Peeler,2003-04,34,SAC,NBA,75,0,1391,4.0,9.0,2.3,5.4,1.8,3.6,1.3,1.6,0.8,3.2,4.0,3.1,1.4,0.3,2.0,2.7,11.2,.448,.425,.482,.546,.836,.575
2974,Mel Payton,1951-52,25,PHW,NBA,45,,471,4.1,10.7,4.1,10.7,,,1.6,2.1,,,6.3,3.4,,,,5.2,9.9,.386,.386,,.386,.750,.423
2975,Mel Payton,1952-53,26,INO,NBA,66,,1424,4.4,12.3,4.4,12.3,,,3.0,4.1,,,7.9,2.0,,,,3.0,11.8,.357,.357,,.357,.745,.419
2976,Gary Payton*,1990-91,22,SEA,NBA,82,82,2244,4.2,9.2,4.1,9.0,0.0,0.2,1.1,1.6,1.7,2.2,3.9,8.5,2.6,0.2,2.9,4.0,9.4,.450,.459,.077,.451,.711,.476
2977,Gary Payton*,1991-92,23,SEA,NBA,81,79,2549,4.7,10.4,4.6,10.0,0.0,0.3,1.4,2.1,1.7,2.4,4.2,7.1,2.1,0.3,2.5,3.5,10.8,.451,.461,.130,.453,.669,.478
2978,Gary Payton*,1992-93,24,SEA,NBA,82,78,2548,6.7,13.6,6.6,13.1,0.1,0.5,2.1,2.8,1.3,2.6,4.0,5.6,2.5,0.3,2.1,3.5,15.7,.494,.505,.206,.498,.770,.529
2979,Gary Payton*,1993-94,25,SEA,NBA,82,82,2881,7.3,14.5,7.1,13.8,0.2,0.7,2.1,3.5,1.3,2.0,3.4,6.2,2.3,0.2,2.2,2.8,16.9,.504,.515,.278,.510,.595,.526
2980,Gary Payton*,1994-95,26,SEA,NBA,82,82,3015,8.2,16.1,7.3,13.3,0.8,2.8,3.0,4.2,1.3,2.1,3.4,7.0,2.4,0.2,2.4,2.5,20.2,.509,.553,.302,.535,.716,.564
Rk,Player,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2981,Gary Payton*,1995-96,27,SEA,NBA,81,81,3162,7.0,14.5,5.9,11.1,1.1,3.4,2.6,3.5,1.2,2.7,3.9,6.9,2.6,0.2,3.0,2.5,17.8,.484,.532,.328,.523,.748,.554
2982,Gary Payton*,1996-97,28,SEA,NBA,82,82,3213,7.9,16.6,6.6,12.3,1.3,4.3,2.8,4.0,1.2,3.0,4.2,6.5,2.2,0.1,2.4,2.3,20.0,.476,.533,.313,.517,.715,.545
2983,Gary Payton*,1997-98,29,SEA,NBA,82,82,3145,6.6,14.6,5.1,10.1,1.5,4.5,3.2,4.3,0.9,3.4,4.3,7.8,2.1,0.2,2.6,2.2,18.0,.453,.505,.338,.505,.744,.544
2984,Gary Payton*,1998-99,30,SEA,NBA,50,50,2008,7.2,16.5,5.7,11.5,1.5,5.0,3.6,4.9,1.1,3.3,4.4,7.8,2.0,0.2,2.8,2.1,19.4,.434,.495,.295,.479,.721,.519
2985,Gary Payton*,1999-00,31,SEA,NBA,82,82,3425,7.9,17.5,6.0,12.0,1.9,5.5,3.3,4.4,1.1,4.5,5.6,7.7,1.6,0.2,2.4,1.9,20.8,.448,.497,.340,.502,.735,.535
2986,Gary Payton*,2000-01,32,SEA,NBA,79,79,3244,8.0,17.7,6.9,14.6,1.1,3.0,3.0,3.9,0.8,3.2,4.0,7.1,1.4,0.3,2.3,2.0,20.2,.456,.472,.375,.488,.766,.522
2987,Gary Payton*,2001-02,33,SEA,NBA,82,82,3301,8.0,17.2,7.2,14.6,0.8,2.6,2.9,3.7,0.9,3.4,4.3,8.0,1.4,0.3,2.3,2.0,19.8,.467,.494,.314,.490,.797,.526
2988,Gary Payton*,2002-03,34,TOT,NBA,80,80,3208,7.5,16.5,6.9,14.4,0.6,2.0,2.8,4.0,0.9,2.9,3.7,7.4,1.5,0.2,2.1,2.0,18.3,.454,.476,.297,.472,.710,.504
2989,Gary Payton*,2003-04,35,LAL,NBA,82,82,2825,6.1,13.0,5.4,10.9,0.7,2.1,2.3,3.2,0.9,3.4,4.4,5.7,1.2,0.2,1.9,2.2,15.3,.471,.497,.333,.498,.714,.528
2990,Gary Payton*,2004-05,36,BOS,NBA,77,77,2541,4.8,10.3,4.2,8.4,0.6,1.8,2.2,2.8,0.7,2.7,3.3,6.6,1.2,0.2,2.1,1.7,12.4,.468,.498,.326,.497,.761,.537
2991,Gary Payton*,2005-06,37,MIA,NBA,81,25,2305,3.6,8.5,2.6,5.0,1.0,3.6,1.6,2.0,0.5,3.1,3.6,4.0,1.1,0.2,1.6,2.6,9.8,.420,.517,.287,.481,.794,.520
2992,Elfrid Payton,2014-15,20,ORL,NBA,82,63,2489,4.4,10.2,4.2,9.6,0.2,0.6,1.7,3.1,1.5,3.5,5.0,7.7,2.1,0.3,2.9,2.8,10.6,.425,.435,.262,.433,.551,.456
2993,Elfrid Payton,2015-16,21,ORL,NBA,73,69,2145,5.3,12.3,4.8,10.7,0.5,1.5,1.9,3.2,1.3,3.1,4.4,7.9,1.5,0.3,3.0,2.7,13.1,.436,.451,.326,.456,.589,.478
2994,Johnny Payak,1952-53,26,MLH,NBA,68,,1470,3.1,9.1,3.1,9.1,,,4.4,6.1,,,2.8,3.4,,,,4.8,10.7,.343,.343,,.343,.726,.452
2995,John Paxson,1984-85,24,SAS,NBA,78,1,1259,5.6,11.0,5.3,10.0,0.3,1.0,2.4,2.9,0.5,1.4,1.9,6.1,1.3,0.1,2.3,3.3,13.9,.509,.530,.294,.522,.840,.566
2996,John Paxson,1985-86,25,CHI,NBA,75,3,1570,3.5,7.5,3.2,6.4,0.3,1.1,1.7,2.1,0.4,1.7,2.2,6.3,1.3,0.0,1.4,3.9,9.1,.466,.496,.300,.489,.804,.536
2997,John Paxson,1986-87,26,CHI,NBA,82,64,2689,5.2,10.6,4.5,8.7,0.7,1.9,1.4,1.8,0.3,1.6,1.9,6.3,0.9,0.1,1.4,2.8,12.5,.487,.511,.371,.520,.809,.547
2998,John Paxson,1987-88,27,CHI,NBA,81,30,1888,5.5,11.1,4.8,9.3,0.6,1.8,0.6,0.9,0.3,1.7,2.0,5.8,0.9,0.0,1.2,2.9,12.2,.493,.522,.347,.521,.733,.532
2999,John Paxson,1988-89,28,CHI,NBA,78,20,1738,5.1,10.6,4.2,7.9,0.9,2.8,0.6,0.7,0.3,1.7,1.9,6.4,1.1,0.1,1.5,3.4,11.7,.480,.532,.331,.522,.861,.536
3000,John Paxson,1989-90,29,CHI,NBA,82,82,2365,5.6,10.8,5.1,9.4,0.5,1.4,0.9,1.0,0.4,1.4,1.8,5.1,1.3,0.1,1.3,2.7,12.5,.516,.539,.359,.539,.824,.555
